
[00:00:00.000 --> 00:00:02.800]  各位訂閱字幕係平安
[00:37:38.920 --> 00:37:40.720]  為他們來一對禱告
[00:37:40.720 --> 00:37:42.920]  求主去幫助我們
[00:37:42.920 --> 00:37:46.120]  讓我們一起同心去禱告
[00:37:46.120 --> 00:37:47.720]  天父我們感謝祢
[00:37:47.720 --> 00:37:50.120]  祢讓事提反祂的生命
[00:37:50.120 --> 00:37:55.320]  縱然在當下好像被殉道
[00:37:55.320 --> 00:37:57.320]  好像是一個失敗
[00:37:57.320 --> 00:37:59.120]  但在榮耀的角度裏面
[00:37:59.120 --> 00:38:01.720]  有神祢為祂造證
[00:38:01.720 --> 00:38:06.120]  有神祢為祂接納祂
[00:38:06.120 --> 00:38:07.720]  去迎接祂
[00:38:07.720 --> 00:38:09.720]  主也求祢去幫助我們
[00:38:09.720 --> 00:38:12.920]  願意我們都藉著禱告和神的話語
[00:38:12.920 --> 00:38:15.720]  我們去操練敏銳聖靈的聲音
[00:38:15.720 --> 00:38:17.520]  敏銳聖靈的帶領
[00:38:17.520 --> 00:38:21.120]  我們不會硬著頸汗
[00:38:21.120 --> 00:38:23.120]  我們願意去宣認
[00:38:23.120 --> 00:38:25.720]  耶穌基督就是我們的救主
[00:38:25.720 --> 00:38:26.920]  在艱難的當中
[00:38:26.920 --> 00:38:28.320]  求祢幫助我們
[00:38:28.320 --> 00:38:30.320]  定睛仰望天上
[00:38:30.320 --> 00:38:33.120]  我們知道縱然有困難
[00:38:33.120 --> 00:38:35.120]  但主祢是看著我們
[00:38:35.120 --> 00:38:36.320]  也求主幫助我們
[00:38:36.320 --> 00:38:39.920]  去回顧主祢在我們生命當中的恩情
[00:38:39.920 --> 00:38:42.120]  祢給我們奇妙的帶領
[00:38:42.120 --> 00:38:45.120]  和在我們身上所給我們的經歷
[00:38:45.120 --> 00:38:47.920]  以致我們能夠在人的面前
[00:38:47.920 --> 00:38:49.320]  在未信者面前
[00:38:49.320 --> 00:38:51.520]  去為主作見證
[00:38:51.520 --> 00:38:53.520]  也求主幫助我們
[00:38:53.520 --> 00:38:56.320]  就算我們曾經面對傷害
[00:38:56.320 --> 00:38:57.720]  有委屈也好
[00:38:57.720 --> 00:39:00.320]  求主幫助我們去饒恕
[00:39:00.320 --> 00:39:01.920]  一些傷害我們的人
[00:39:01.920 --> 00:39:03.720]  我們為他們去禱告
[00:39:03.720 --> 00:39:05.520]  因為我們去深信
[00:39:05.520 --> 00:39:08.520]  他們不會一定被注定
[00:39:08.520 --> 00:39:10.120]  被神去審判
[00:39:10.120 --> 00:39:11.920]  因為耶穌基督祢的救恩
[00:39:11.920 --> 00:39:13.320]  是為著萬民
[00:39:13.320 --> 00:39:14.920]  祢願意萬人得救
[00:39:14.920 --> 00:39:17.720]  不願意一人去尋龍
[00:39:17.720 --> 00:39:20.320]  所以主就求祢去施恩
[00:39:20.320 --> 00:39:21.320]  去憐憫
[00:39:21.320 --> 00:39:22.320]  去使用我們
[00:39:22.320 --> 00:39:23.520]  去幫助我們
[00:39:23.520 --> 00:39:24.720]  讓我們生命得著
[00:39:24.720 --> 00:39:26.720]  從聖靈而來的能力
[00:39:26.720 --> 00:39:28.120]  我們能夠放膽地
[00:39:28.120 --> 00:39:30.920]  去為主作美好的見證
[00:39:30.920 --> 00:39:32.720]  願主祢親自去閱立
[00:39:32.720 --> 00:39:33.920]  我們誠心去禱告
[00:39:33.920 --> 00:39:36.920]  是奉靠主耶穌基督的名字而求
[00:39:36.920 --> 00:39:37.920]  阿門
