
[00:00:00.000 --> 00:00:02.880]  中國人的農曆新年快要到來
[00:38:35.120 --> 00:38:36.120]  神準備
[00:38:36.120 --> 00:38:38.120]  你看不看到
[00:38:38.120 --> 00:38:43.120]  從屬靈的角度去看的時候
[00:38:43.120 --> 00:38:44.120]  我們是神的子民
[00:38:44.120 --> 00:38:46.120]  我們是一班基督徒
[00:38:46.120 --> 00:38:50.120]  我們只是用世界眼光去看事情嗎
[00:38:50.120 --> 00:38:52.120]  我們看到
[00:38:52.120 --> 00:38:54.120]  神透過
[00:38:54.120 --> 00:38:56.120]  以色列人的體現
[00:38:56.120 --> 00:38:59.120]  再讀回創世紀二十二章的時候
[00:38:59.120 --> 00:39:02.120]  我們很明白
[00:39:02.120 --> 00:39:05.120]  阿伯拉罕建議以色列的行動
[00:39:05.120 --> 00:39:07.120]  是一個美好的見證
[00:39:07.120 --> 00:39:12.120]  成為我們的榜樣典範
[00:39:12.120 --> 00:39:15.120]  亦成為神的子民的神學
[00:39:15.120 --> 00:39:17.120]  因為當我們有需要的時候
[00:39:17.120 --> 00:39:19.120]  神會供應
[00:39:19.120 --> 00:39:20.120]  當我們有需要的時候
[00:39:20.120 --> 00:39:22.120]  神會照顧
[00:39:22.120 --> 00:39:23.120]  當我們有需要的時候
[00:39:23.120 --> 00:39:26.120]  神會預備
[00:39:26.120 --> 00:39:29.120]  所以耶穌帶著門徒
[00:39:29.120 --> 00:39:31.120]  坐船去到加利利湖
[00:39:31.120 --> 00:39:34.120]  另外一邊的地方
[00:39:34.120 --> 00:39:37.120]  突然掛起大風浪
[00:39:37.120 --> 00:39:39.120]  大風大浪
[00:39:39.120 --> 00:39:41.120]  門徒都心驚膽顫
[00:39:41.120 --> 00:39:43.120]  因為快要死了
[00:39:43.120 --> 00:39:45.120]  他們說我們喪命了
[00:39:45.120 --> 00:39:46.120]  夫子我們喪命了
[00:39:46.120 --> 00:39:49.120]  為什麼你不理我們
[00:39:49.120 --> 00:39:52.120]  耶穌在船尾睡著
[00:39:52.120 --> 00:39:54.120]  當耶穌起來的時候
[00:39:54.120 --> 00:39:56.120]  走到船頭
[00:39:56.120 --> 00:39:58.120]  已經住了
[00:39:58.120 --> 00:40:02.120]  已經靜了
[00:40:02.120 --> 00:40:04.120]  就在他們面對
[00:40:04.120 --> 00:40:08.120]  生命要喪命了
[00:40:08.120 --> 00:40:10.120]  神為他們預備
[00:40:10.120 --> 00:40:12.120]  拯救
[00:40:12.120 --> 00:40:14.120]  他們所看中寶貴的生命
[00:40:14.120 --> 00:40:21.120]  神都為他們存留
[00:40:21.120 --> 00:40:23.120]  這就是神的工作
[00:40:23.120 --> 00:40:25.120]  我們可以看到
[00:40:25.120 --> 00:40:26.120]  這個見證的延續
[00:40:26.120 --> 00:40:28.120]  今天我們讀回
[00:40:28.120 --> 00:40:31.120]  以撒阿巴拉罕的事蹟的時候
[00:40:31.120 --> 00:40:33.120]  我們看到
[00:40:33.120 --> 00:40:35.120]  神為屬於他的人
[00:40:35.120 --> 00:40:37.120]  有美好的預備
[00:40:37.120 --> 00:40:38.120]  美好的供應
[00:40:38.120 --> 00:40:40.120]  和所需要的一切
[00:40:40.120 --> 00:40:47.120]  神都會看顧著
[00:40:47.120 --> 00:40:49.120]  「天父必看顧你」這首歌
[00:40:49.120 --> 00:40:51.120]  我們都耳熟能詳了
[00:40:51.120 --> 00:40:52.120]  我們都很認識
[00:40:52.120 --> 00:40:54.120]  這首歌詞裡面的內容就是
[00:40:54.120 --> 00:40:56.120]  「任遭何事不要驚怕
[00:40:56.120 --> 00:40:58.120]  天父必看顧你
[00:40:58.120 --> 00:41:00.120]  必將你藏在他的恩賜下
[00:41:00.120 --> 00:41:03.120]  天父必看顧你」
[00:41:03.120 --> 00:41:04.120]  天父必看顧
[00:41:04.120 --> 00:41:05.120]  時時看顧
[00:41:05.120 --> 00:41:07.120]  處處看顧
[00:41:07.120 --> 00:41:10.120]  是不是很好聽
[00:41:10.120 --> 00:41:11.120]  很明白
[00:41:11.120 --> 00:41:14.120]  背後有一個典故
[00:41:14.120 --> 00:41:16.120]  就是這位馬丁牧師和師母
[00:41:16.120 --> 00:41:17.120]  帶著他九歲兒子
[00:41:17.120 --> 00:41:18.120]  去到美國的城市
[00:41:18.120 --> 00:41:21.120]  在神學院裡面做一個訪客
[00:41:21.120 --> 00:41:25.120]  並請他們幫忙編繪一本歌集
[00:41:25.120 --> 00:41:27.120]  而馬丁牧師就答應
[00:41:27.120 --> 00:41:29.120]  隔離一個城市的教會
[00:41:29.120 --> 00:41:31.120]  去講主日送拜
[00:41:31.120 --> 00:41:35.120]  和福音主日
[00:41:35.120 --> 00:41:37.120]  在出門之前
[00:41:37.120 --> 00:41:39.120]  就是那天出門之前
[00:41:39.120 --> 00:41:40.120]  師母不知道為什麼
[00:41:40.120 --> 00:41:42.120]  突然間病了
[00:41:42.120 --> 00:41:44.120]  不舒服了
[00:41:44.120 --> 00:41:46.120]  看到師母在床上
[00:41:46.120 --> 00:41:48.120]  點來點去伸入的時候
[00:41:48.120 --> 00:41:50.120]  牧師就很難過
[00:41:50.120 --> 00:41:52.120]  不忍心離開
[00:41:52.120 --> 00:41:54.120]  那怎麼辦
[00:41:54.120 --> 00:41:57.120]  打電話給教會的負責人
[00:41:57.120 --> 00:41:58.120]  告訴他
[00:41:58.120 --> 00:41:59.120]  我太太不舒服
[00:41:59.120 --> 00:42:04.120]  所以我今天來不了港島
[00:42:04.120 --> 00:42:05.120]  我今天來不了港島
[00:42:05.120 --> 00:42:07.120]  我不知道要通知誰
[00:42:07.120 --> 00:42:09.120]  但我們看到
[00:42:09.120 --> 00:42:12.120]  他準備打電話的時候
[00:42:12.120 --> 00:42:15.120]  突然間聽到一把聲音
[00:42:15.120 --> 00:42:17.120]  他兒子的一把聲音
[00:42:17.120 --> 00:42:21.120]  他說爸爸如果神要你今天去港島
[00:42:21.120 --> 00:42:26.120]  難道祂不會在我們中間照顧媽媽嗎
[00:42:26.120 --> 00:42:28.120]  這首詩歌
[00:42:28.120 --> 00:42:31.120]  成歌的原因就是
[00:42:31.120 --> 00:42:33.120]  天父必看顧
[00:42:33.120 --> 00:42:37.120]  如果今天神要你做這件事情
[00:42:37.120 --> 00:42:44.120]  祂不會看顧著嗎
[00:42:44.120 --> 00:42:48.120]  這首歌詞是馬丁師母寫下來的
[00:42:48.120 --> 00:42:50.120]  當馬丁牧師完成了
[00:42:50.120 --> 00:42:52.120]  主日崇拜的港島侍奉之後
[00:42:52.120 --> 00:42:54.120]  帶了很多人信耶穌
[00:42:54.120 --> 00:42:56.120]  回來看到兒子
[00:42:56.120 --> 00:42:58.120]  兒子說媽媽都好了很多
[00:42:58.120 --> 00:43:01.120]  媽媽還叫我帶信封給你
[00:43:01.120 --> 00:43:02.120]  一打開信封的時候
[00:43:02.120 --> 00:43:07.120]  就是這首詩歌的歌詞的初型
[00:43:07.120 --> 00:43:09.120]  這麼厲害
[00:43:09.120 --> 00:43:11.120]  這麼快寫出來
[00:43:11.120 --> 00:43:13.120]  其實不是單單馬丁師母
[00:43:13.120 --> 00:43:15.120]  突然間有靈感
[00:43:15.120 --> 00:43:17.120]  原來在十四年前
[00:43:17.120 --> 00:43:20.120]  在他們寫這首詩歌十四年前
[00:43:20.120 --> 00:43:26.120]  Fanny Crosby已經寫了同一個歌名的詩歌
[00:43:26.120 --> 00:43:27.120]  都是說
[00:43:27.120 --> 00:43:33.120]  God will take care of you
[00:43:33.120 --> 00:43:34.120]  歌詞的內容
[00:43:34.120 --> 00:43:39.120]  以詩篇一百二十一篇的內容來做文本
[00:43:39.120 --> 00:43:41.120]  神必看顧你
[00:43:41.120 --> 00:43:43.120]  無論你出你入
[00:43:43.120 --> 00:43:47.120]  太陽月亮都不可以傷害你
[00:43:47.120 --> 00:43:49.120]  神不會打頓
[00:43:49.120 --> 00:43:50.120]  神照顧你
[00:43:50.120 --> 00:43:56.120]  從今時至永遠
[00:43:56.120 --> 00:43:59.120]  神的準備是最美好的
[00:43:59.120 --> 00:44:04.120]  當我們面對這麼重大的考驗的時候
[00:44:04.120 --> 00:44:06.120]  我們有沒有想到
[00:44:06.120 --> 00:44:09.120]  神的準備是最好的
[00:44:09.120 --> 00:44:11.120]  神必定看顧
[00:44:11.120 --> 00:44:13.120]  神必定供應
[00:44:13.120 --> 00:44:16.120]  小朋友都懂
[00:44:16.120 --> 00:44:18.120]  小朋友都懂
[00:44:18.120 --> 00:44:20.120]  為什麼我們很多時候都說
[00:44:20.120 --> 00:44:22.120]  我們幫神一把
[00:44:22.120 --> 00:44:24.120]  我們去為神做很多事情
[00:44:24.120 --> 00:44:27.120]  我們捐很多錢
[00:44:27.120 --> 00:44:29.120]  豈不知道這一切
[00:44:29.120 --> 00:44:34.120]  都是神透過你預備的嗎?
[00:44:34.120 --> 00:44:37.120]  我們成年人很多時候都會想
[00:44:37.120 --> 00:44:41.120]  為神做很多事情
[00:44:41.120 --> 00:44:43.120]  小朋友的信心就是
[00:44:43.120 --> 00:44:49.120]  神會不會在這裡看顧著呢?
[00:44:49.120 --> 00:44:53.120]  阿伯拉罕面對了新而重大的考驗
[00:44:53.120 --> 00:44:55.120]  他知道神會預備
[00:44:55.120 --> 00:44:58.120]  他和他兒子一起去經歷的
[00:44:58.120 --> 00:45:02.120]  我們面對什麼考驗呢?
[00:45:02.120 --> 00:45:03.120]  當我們面對考驗的時候
[00:45:03.120 --> 00:45:06.120]  我們應該怎樣呢?
[00:45:06.120 --> 00:45:09.120]  我們應該心存敬畏
[00:45:09.120 --> 00:45:12.120]  因為知道我們所信靠的神
[00:45:12.120 --> 00:45:14.120]  是我們的神
[00:45:14.120 --> 00:45:18.120]  我們要心存信靠
[00:45:18.120 --> 00:45:21.120]  堅心地信靠我們的神
[00:45:21.120 --> 00:45:23.120]  祂不會動搖
[00:45:23.120 --> 00:45:25.120]  我們學信服
[00:45:25.120 --> 00:45:28.120]  我們經歷與神同行
[00:45:28.120 --> 00:45:30.120]  求神幫助我們
[00:45:30.120 --> 00:45:32.120]  我們有敬畏的心
[00:45:32.120 --> 00:45:33.120]  信靠的心
[00:45:33.120 --> 00:45:34.120]  信服的心
[00:45:34.120 --> 00:45:35.120]  與神同行
[00:45:35.120 --> 00:45:37.120]  我們同心祈禱
[00:46:05.120 --> 00:46:07.120]  主席
