
[00:00:00.000 --> 00:00:03.600]  這次我們開始這個新的系列
[00:35:09.880 --> 00:35:13.440]  我們屬靈的利人尊主是其中一個方法
[00:35:13.440 --> 00:35:16.720]  去帶人認識我們的上帝
[00:35:16.720 --> 00:35:18.040]  所以有人會問這個問題
[00:35:18.040 --> 00:35:20.720]  如果是這樣的話
[00:35:20.720 --> 00:35:25.160]  我是不是應該每個人都有子女
[00:35:25.160 --> 00:35:28.200]  但聖經又不是這樣說
[00:35:28.200 --> 00:35:30.240]  如果你看
[00:35:30.240 --> 00:35:32.440]  哥倫多前書第一章
[00:35:32.440 --> 00:35:33.560]  保羅給了我們一個
[00:35:33.560 --> 00:35:35.880]  也是唯一一個
[00:35:35.880 --> 00:35:37.400]  我們沒有下一代
[00:35:37.400 --> 00:35:41.440]  或者不結婚的一個子人
[00:35:41.440 --> 00:35:42.320]  保羅說
[00:35:42.320 --> 00:35:43.480]  我是從主領受的
[00:35:43.480 --> 00:35:44.480]  是純粹我自己領受
[00:35:44.480 --> 00:35:46.200]  不是主吩咐
[00:35:46.200 --> 00:35:47.240]  但我想告訴你
[00:35:47.240 --> 00:35:49.000]  為什麼我選擇獨身
[00:35:49.000 --> 00:35:50.480]  不結婚和沒有子女
[00:35:50.480 --> 00:35:52.840]  保羅說只有一個原因
[00:35:52.840 --> 00:35:57.280]  我想將我的肉身和我的靈魂
[00:35:57.280 --> 00:36:01.720]  全然的擺在侍奉上帝那裡
[00:36:01.720 --> 00:36:03.520]  有婚姻的有子女的
[00:36:03.520 --> 00:36:05.560]  有他們的擔憂
[00:36:05.560 --> 00:36:07.480]  分心 保羅說
[00:36:07.480 --> 00:36:10.120]  在哥倫多前書第一章
[00:36:10.120 --> 00:36:12.880]  前書第七章裡面說
[00:36:12.880 --> 00:36:15.760]  我們會分心
[00:36:15.760 --> 00:36:18.360]  但保羅說我寧願選擇
[00:36:18.360 --> 00:36:20.920]  獨身去侍奉
[00:36:20.920 --> 00:36:23.040]  全然去侍奉上帝
[00:36:23.040 --> 00:36:28.600]  保羅說現今時勢艱難
[00:36:28.600 --> 00:36:30.800]  所以我們選擇是不是有子女
[00:36:30.800 --> 00:36:31.960]  或者有多少個子女
[00:36:31.960 --> 00:36:33.920]  我們要考慮的就是
[00:36:33.920 --> 00:36:37.120]  我們能不能夠
[00:36:37.120 --> 00:36:40.640]  有這樣的力量去繼續去服侍
[00:36:40.640 --> 00:36:42.440]  如果不是的話
[00:36:42.440 --> 00:36:45.040]  會不會我們選擇
[00:36:45.040 --> 00:36:46.320]  沒有子女去
[00:36:46.320 --> 00:36:50.560]  單一去服侍上帝
[00:36:50.560 --> 00:36:51.800]  這個我也鼓勵你
[00:36:51.800 --> 00:36:54.000]  如果你真的選擇
[00:36:54.000 --> 00:36:56.240]  沒有小朋友的話
[00:36:56.240 --> 00:36:59.080]  真的不是因為環境
[00:36:59.080 --> 00:37:03.200]  不是因為單純是時勢艱難
[00:37:03.200 --> 00:37:04.720]  也不是因為你要逃避
[00:37:04.720 --> 00:37:09.360]  這個神賞賜給你的任務
[00:37:09.360 --> 00:37:11.120]  而是因為你想
[00:37:11.120 --> 00:37:15.760]  更加專注地去服侍上帝
[00:37:15.760 --> 00:37:16.560]  說來又說去
[00:37:16.560 --> 00:37:17.920]  我也知道有些
[00:37:17.920 --> 00:37:19.640]  突然間會很想有小朋友
[00:37:19.640 --> 00:37:21.440]  但是上帝不給
[00:37:21.440 --> 00:37:24.320]  或者未給
[00:37:24.320 --> 00:37:26.600]  上帝在每個家庭裡面的心意很不同
[00:37:26.600 --> 00:37:28.320]  在香港我認識
[00:37:28.320 --> 00:37:31.440]  不少的母子夫婦
[00:37:31.440 --> 00:37:32.640]  我們鼓勵他們
[00:37:32.640 --> 00:37:34.960]  也是聖經裡面的鼓勵
[00:37:34.960 --> 00:37:37.120]  為什麼不考慮
[00:37:37.120 --> 00:37:40.520]  收養小朋友
[00:37:40.520 --> 00:37:43.120]  聖經裡面充滿著
[00:37:43.120 --> 00:37:46.320]  聖經的英雄人物
[00:37:46.320 --> 00:37:49.520]  有些都是被收養而長大
[00:37:49.520 --> 00:37:54.160]  成為上帝所使用的人
[00:37:54.160 --> 00:38:00.400]  摩西是一個收養的小孩子
[00:38:00.400 --> 00:38:03.360]  以斯帖Aster
[00:38:03.360 --> 00:38:08.320]  是被沒底改收養的一個契女
[00:38:08.320 --> 00:38:11.640]  等於上帝一樣使用他們
[00:38:11.640 --> 00:38:13.800]  他們一樣能夠享受
[00:38:13.800 --> 00:38:16.920]  家庭的溫暖和幸福
[00:38:16.920 --> 00:38:18.960]  等於對子女
[00:38:18.960 --> 00:38:20.160]  無論你有沒有子女也好
[00:38:20.160 --> 00:38:22.040]  上帝也提醒我們每一個
[00:38:22.040 --> 00:38:25.040]  我們都需要去為上帝的救贖計劃
[00:38:25.040 --> 00:38:27.520]  去投身在當中
[00:38:27.520 --> 00:38:29.080]  所以我們的使命就是
[00:38:29.080 --> 00:38:30.800]  要幫助我們下一代
[00:38:30.800 --> 00:38:31.840]  無論是屬靈下一代
[00:38:31.840 --> 00:38:34.240]  或者我們所生的子女
[00:38:34.240 --> 00:38:36.120]  都要延續上帝的使命
[00:38:36.120 --> 00:38:38.080]  和釋放祂的大能
[00:38:38.080 --> 00:38:41.320]  最後我們看看我們存在的目的
[00:38:41.320 --> 00:38:42.520]  為什麼我們要這樣做呢
[00:38:42.520 --> 00:38:43.160]  很簡單
[00:38:43.160 --> 00:38:44.400]  上帝告訴我們
[00:38:44.400 --> 00:38:46.080]  看納經威耀華的人
[00:38:46.080 --> 00:38:47.480]  必要這樣蒙福
[00:38:47.480 --> 00:38:48.320]  第一個人就是
[00:38:48.320 --> 00:38:51.720]  你要吃奴奴得來的
[00:38:51.720 --> 00:38:53.240]  要享福凡事順利
[00:38:53.240 --> 00:38:55.160]  看看第一節和一二七章
[00:38:55.160 --> 00:38:56.640]  第一和第二節很不同
[00:38:56.640 --> 00:39:00.360]  第一二七章告訴我們
[00:39:00.360 --> 00:39:01.480]  就是回鑑譜
[00:39:01.480 --> 00:39:03.520]  如果你不依靠上帝的話
[00:39:03.520 --> 00:39:05.680]  這些全部都是虛空的
[00:39:05.680 --> 00:39:08.640]  謊言,在第一節第128篇裡面
[00:39:08.640 --> 00:39:11.720]  講到如果你這樣做的話
[00:39:11.720 --> 00:39:13.560]  你敬威耀華的話
[00:39:13.560 --> 00:39:14.760]  遵行祂的道的話
[00:39:14.760 --> 00:39:17.240]  教你的子女行主的道的話
[00:39:17.240 --> 00:39:22.120]  你就要安然睡覺兼凡事順利
[00:39:22.120 --> 00:39:24.320]  一個很重要的對比就是
[00:39:24.320 --> 00:39:25.680]  不單止你個人蒙福
[00:39:25.680 --> 00:39:27.800]  更加你家庭蒙福
[00:39:27.800 --> 00:39:31.440]  你妻子在你內心好像多結果子的葡萄樹
[00:39:31.440 --> 00:39:35.360]  你兒女圍繞你的腳趾如同橄欖樹苗
[00:39:35.360 --> 00:39:36.360]  我們今天看這些
[00:39:36.360 --> 00:39:38.000]  不明白他說什麼
[00:39:38.000 --> 00:39:40.560]  但是你當日農業社會你就會明白
[00:39:40.560 --> 00:39:41.800]  我講個小例子
[00:39:41.800 --> 00:39:45.200]  我其中一個在城隍寺的興趣
[00:39:45.200 --> 00:39:46.440]  就是種植
[00:39:46.440 --> 00:39:48.000]  因為我後院大
[00:39:48.000 --> 00:39:49.200]  我要種植
[00:39:49.200 --> 00:39:50.120]  我很喜歡種植
[00:39:50.120 --> 00:39:55.440]  家裡種了很多不同品種的果樹或者花
[00:39:55.440 --> 00:39:58.880]  這是我自己一個特別的星期天
[00:39:58.880 --> 00:40:00.320]  回到家裡
[00:40:00.320 --> 00:40:02.000]  嘩,很沮喪
[00:40:02.000 --> 00:40:03.480]  累得飛起來
[00:40:03.480 --> 00:40:04.720]  嘩,看看樹很開心
[00:40:04.720 --> 00:40:06.240]  因為看到樹成長
[00:40:06.240 --> 00:40:08.440]  讓我盼望
[00:40:08.440 --> 00:40:10.280]  雖然人不成長
[00:40:10.280 --> 00:40:12.240]  但是樹能夠成長
[00:40:12.240 --> 00:40:13.640]  也有些盼望
[00:40:13.640 --> 00:40:15.080]  我有些葡萄樹
[00:40:15.080 --> 00:40:16.160]  有些提子樹
[00:40:16.160 --> 00:40:18.520]  我買了一棵提子樹
[00:40:18.520 --> 00:40:20.000]  提子樹就是
[00:40:20.000 --> 00:40:21.520]  當你冬天之後
[00:40:21.520 --> 00:40:25.400]  春天還沒出樹葉的時候
[00:40:25.400 --> 00:40:26.680]  你剪它
[00:40:26.680 --> 00:40:27.880]  插在泥上
[00:40:27.880 --> 00:40:30.120]  它會自己再生
[00:40:30.120 --> 00:40:31.160]  給你一些證據
[00:40:31.160 --> 00:40:33.000]  我不是說謊騙你
[00:40:33.000 --> 00:40:35.000]  左手邊那棵是大的提子樹
[00:40:35.000 --> 00:40:36.080]  種了幾年
[00:40:36.080 --> 00:40:41.640]  右手邊盆栽下面的就是我插枝的提子樹
[00:40:41.640 --> 00:40:44.200]  你已經開始看到它慢慢生
[00:40:44.200 --> 00:40:46.440]  越來越多了
[00:40:46.440 --> 00:40:48.080]  插在泥上它就會生
[00:40:48.080 --> 00:40:50.040]  你看到右手邊那個人就是我
[00:40:50.040 --> 00:40:52.400]  有證據證明真是我
[00:40:52.400 --> 00:40:56.240]  我插著那棵生長
[00:40:56.240 --> 00:40:59.680]  今年開始已經有提子了
[00:40:59.680 --> 00:41:02.640]  是一個很開心的日子
[00:41:02.640 --> 00:41:03.640]  另外
[00:41:03.640 --> 00:41:05.400]  橄欖樹的樹苗也是
[00:41:05.400 --> 00:41:06.480]  橄欖樹就是
[00:41:06.480 --> 00:41:09.960]  當橄欖樹的果子掉到地上的時候
[00:41:09.960 --> 00:41:14.040]  它就會生出一些新的樹苗
[00:41:14.040 --> 00:41:15.120]  直至
[00:41:15.120 --> 00:41:18.000]  你看到這封網上拿的
[00:41:18.000 --> 00:41:21.480]  橄欖樹和旁邊的樹苗一直生的時候
[00:41:21.480 --> 00:41:24.840]  中間那棵是原本的Mother Tree
[00:41:24.840 --> 00:41:27.160]  旁邊那些一直生
[00:41:27.160 --> 00:41:29.480]  成為了新的橄欖樹
[00:41:29.480 --> 00:41:34.800]  接著又會再掉一些果子出來繼續生長
[00:41:34.800 --> 00:41:36.120]  有人問
[00:41:36.120 --> 00:41:39.800]  什麼是一個成熟的基督徒的象徵
[00:41:39.800 --> 00:41:43.360]  我只是一個很簡單的解釋
[00:41:43.360 --> 00:41:46.840]  任何一個Organism
[00:41:46.840 --> 00:41:49.880]  一個生物體
[00:41:49.880 --> 00:41:52.720]  怎樣才叫成熟呢
[00:41:52.720 --> 00:41:55.040]  其中一個很重要的指標就是
[00:41:55.040 --> 00:41:59.360]  它能夠Reproduce
[00:41:59.360 --> 00:42:02.960]  它能夠再生產
[00:42:02.960 --> 00:42:05.040]  不單止Produce
[00:42:05.040 --> 00:42:07.240]  它能夠Reproduce
[00:42:07.240 --> 00:42:09.440]  基督徒也一樣
[00:42:09.440 --> 00:42:14.120]  不單止你要侍奉要Produce
[00:42:14.120 --> 00:42:16.960]  聖經叫我們Make Disciples就是要Reproduce
[00:42:16.960 --> 00:42:19.480]  要再產
[00:42:19.480 --> 00:42:23.000]  將得救的人幫助他們成為主要門徒
[00:42:23.000 --> 00:42:25.120]  以至他們能夠成為主要門徒的話
[00:42:25.120 --> 00:42:27.480]  他能夠再產另外新的門徒
[00:42:27.480 --> 00:42:30.360]  這才是一個上帝傳承的計劃
[00:42:30.360 --> 00:42:31.160]  救贖的計劃
[00:42:31.160 --> 00:42:31.960]  不然只靠我們
[00:42:31.960 --> 00:42:35.320]  我們死了之後就不會再有那棵葡萄樹了
[00:42:35.320 --> 00:42:39.440]  我們一定要繼續去Upgrade
[00:42:39.440 --> 00:42:44.280]  繼續去幫助新的人成為主的門徒
[00:42:44.280 --> 00:42:46.480]  這就是上帝的心意
[00:42:46.480 --> 00:42:48.760]  要我們在家庭裡面幫助我們下一代
[00:42:48.760 --> 00:42:51.680]  同樣地認識這個信仰
[00:42:51.680 --> 00:42:53.480]  又說賜福給你
[00:42:53.480 --> 00:42:56.760]  你一生一世必看見耶路撒冷的興旺
[00:42:56.760 --> 00:42:58.480]  不單止家庭蒙福
[00:42:58.480 --> 00:43:00.160]  你周圍的社區蒙福
[00:43:00.160 --> 00:43:03.280]  更加是你後代一代一代的
[00:43:03.280 --> 00:43:06.120]  像斯人說的願意看見你的子子孫孫
[00:43:06.120 --> 00:43:08.240]  不單止看見你的子女
[00:43:08.240 --> 00:43:10.640]  更加看見你下一代的下一代
[00:43:10.640 --> 00:43:13.520]  下一代的下一代都能夠蒙福
[00:43:13.520 --> 00:43:18.800]  最後整個民族都能夠蒙福
[00:43:18.800 --> 00:43:21.480]  全世界所有的人都欣賞我們
[00:43:21.480 --> 00:43:22.720]  如何教導子女
[00:43:22.720 --> 00:43:27.840]  而他們有機會認識我們的上帝
[00:43:27.840 --> 00:43:29.480]  頂住
[00:43:29.480 --> 00:43:34.480]  其實說來說去真的一樣
[00:43:34.480 --> 00:43:42.080]  究竟你如何看重你的子女的未來
[00:43:42.080 --> 00:43:43.280]  在你的思想裡面
[00:43:43.280 --> 00:43:47.920]  你覺得什麼是對他們最重要的呢
[00:43:47.920 --> 00:43:49.440]  一個好的家庭
[00:43:49.440 --> 00:43:50.760]  有一份好的工作
[00:43:50.760 --> 00:43:52.600]  進了一間好的學校
[00:43:52.600 --> 00:43:54.880]  不要學壞
[00:43:54.880 --> 00:43:57.440]  這些都是重要的
[00:43:57.440 --> 00:44:00.160]  但什麼是最重要的
[00:44:00.160 --> 00:44:02.960]  是不是應該是他們能夠找到
[00:44:02.960 --> 00:44:05.920]  上帝要他們走的路
[00:44:05.920 --> 00:44:10.480]  以致他們一生都不偏離
[00:44:10.480 --> 00:44:12.080]  我們是不是有責任
[00:44:12.080 --> 00:44:16.040]  作為一個受託者去幫我們子女
[00:44:16.040 --> 00:44:18.240]  我都說了不一定
[00:44:18.240 --> 00:44:21.720]  起碼要由我們自己開始
[00:44:21.720 --> 00:44:23.360]  我們覺得哪條路重要
[00:44:23.360 --> 00:44:25.280]  對我們來說要重要
[00:44:25.280 --> 00:44:29.200]  我們才會去教導我們的子女
[00:44:29.200 --> 00:44:31.000]  求主幫助我們
[00:44:31.000 --> 00:44:33.000]  好像針研所說
[00:44:33.000 --> 00:44:36.960]  教養我們的子女走當行的路
[00:44:36.960 --> 00:44:38.680]  幫助他們到老
[00:44:38.680 --> 00:44:40.640]  他們到不偏離
[00:44:40.640 --> 00:44:41.920]  在不偏離
[00:44:41.920 --> 00:44:43.600]  在主的道當中
[00:44:43.600 --> 00:44:44.840]  求主幫助我們
[00:44:44.840 --> 00:44:46.400]  我們一起低頭我們禱告
[00:44:46.400 --> 00:44:48.360]  這次我們來到你面前我們感謝你
[00:44:48.360 --> 00:44:50.440]  正因為你藉著你的話語
[00:44:50.440 --> 00:44:52.160]  再一次提醒我們每一個
[00:44:52.160 --> 00:44:53.480]  無論我們有子女的
[00:44:53.480 --> 00:44:54.760]  我們沒有子女的
[00:44:54.760 --> 00:44:56.560]  我們都需要幫助
[00:44:56.560 --> 00:44:59.160]  我們育身或者屬靈的下一代
[00:44:59.160 --> 00:45:00.360]  怎樣去認識你
[00:45:00.360 --> 00:45:02.800]  怎樣去走在你的路當中
[00:45:02.800 --> 00:45:04.960]  但主不單止是方法的問題
[00:45:04.960 --> 00:45:07.880]  更加是我們自己本身的問題
[00:45:07.880 --> 00:45:09.280]  我們真的需要主
[00:45:09.280 --> 00:45:14.080]  讓我們能夠同樣地看重你所教導的
[00:45:14.080 --> 00:45:16.240]  實踐你所教導的
[00:45:16.240 --> 00:45:19.080]  以致在一個這麼艱難的時勢裡面
[00:45:19.080 --> 00:45:21.880]  我們能夠在我們的育身
[00:45:21.880 --> 00:45:24.240]  或者我們屬靈的下一代裡面
[00:45:24.240 --> 00:45:26.680]  做一個美好的見證
[00:45:26.680 --> 00:45:28.160]  讓我們知道主
[00:45:28.160 --> 00:45:30.280]  未來的日子將近
[00:45:30.280 --> 00:45:31.760]  我們需要更多的人
[00:45:31.760 --> 00:45:35.840]  願意去承擔全城主你的使命
[00:45:35.840 --> 00:45:37.360]  願祢的國度降臨
[00:45:37.360 --> 00:45:38.480]  願祢的旨意
[00:45:38.480 --> 00:45:40.200]  行在我們生命當中
[00:45:40.200 --> 00:45:41.280]  垂聽我們的禱告
[00:45:41.280 --> 00:45:43.080]  奉耶穌聖靈祈禱
[00:45:43.080 --> 00:45:45.080]  阿們
