
[00:00:00.000 --> 00:00:02.440]  今天的題目是應節的
[00:32:10.440 --> 00:32:13.520]  我們其實要我們站出來
[00:32:13.520 --> 00:32:17.120]  去作多一點的侍奉
[00:32:17.120 --> 00:32:19.160]  這個是理所當然的
[00:32:19.160 --> 00:32:22.280]  也是神所契約的
[00:32:22.280 --> 00:32:23.760]  他說如果你定義做何事
[00:32:23.760 --> 00:32:25.800]  必然為你成就
[00:32:25.800 --> 00:32:27.520]  亮光也會照耀你的路
[00:32:27.520 --> 00:32:28.240]  我們想做的事
[00:32:28.240 --> 00:32:30.600]  上帝會幫我們去成就
[00:32:30.600 --> 00:32:33.400]  而且他會教我們怎樣去做
[00:32:33.400 --> 00:32:38.160]  就是他們會用光去照著我們
[00:32:38.160 --> 00:32:41.720]  所以新年的福氣
[00:32:41.720 --> 00:32:45.240]  所以我們見到人就恭喜發財
[00:32:45.240 --> 00:32:48.320]  聽這句說話你們聽了多少年
[00:32:48.320 --> 00:32:54.600]  聽了三十四十五十六十
[00:32:54.600 --> 00:32:56.080]  發了財沒有
[00:32:56.080 --> 00:32:58.040]  當然沒有了
[00:32:58.040 --> 00:32:59.920]  其實這些是沒有意義的
[00:32:59.920 --> 00:33:03.960]  身體健康是好聽的
[00:33:03.960 --> 00:33:07.680]  但是始終我們年紀會大
[00:33:07.680 --> 00:33:08.680]  始終會衰老
[00:33:08.680 --> 00:33:11.360]  這是一個自然定律
[00:33:11.360 --> 00:33:13.040]  但是在病患中
[00:33:13.040 --> 00:33:15.240]  我們仍然有神的同在
[00:33:15.240 --> 00:33:17.480]  有弟兄姊妹的關顧
[00:33:17.480 --> 00:33:22.280]  這就是福氣
[00:33:22.280 --> 00:33:23.400]  工作順利
[00:33:23.400 --> 00:33:25.400]  誰不想呢
[00:33:25.400 --> 00:33:26.560]  但是在逆境當中
[00:33:26.560 --> 00:33:29.280]  我們仍然感受到神的同在
[00:33:29.280 --> 00:33:30.840]  這才是福氣
[00:33:30.840 --> 00:33:31.640]  你順境當中
[00:33:31.640 --> 00:33:33.280]  你根本就忘記了神的同在
[00:33:33.280 --> 00:33:37.160]  每樣東西都是很順心意的
[00:33:37.160 --> 00:33:39.200]  所以心想事成那些是沒有用的
[00:33:39.200 --> 00:33:43.240]  但是心想事成你忘記了神的同在
[00:33:43.240 --> 00:33:45.160]  這個我們要明白
[00:33:45.160 --> 00:33:46.800]  青春常駐更加騙你
[00:33:46.800 --> 00:33:48.560]  女士們
[00:33:48.560 --> 00:33:52.160]  不過我也有時祝他們青春常駐
[00:33:52.160 --> 00:33:52.920]  你不用的
[00:33:52.920 --> 00:33:55.080]  你看回十年前Facebook的樣子
[00:33:55.080 --> 00:34:00.560]  你就知道青春常駐是世紀大騙案
[00:34:00.560 --> 00:34:02.480]  是不會的
[00:34:02.480 --> 00:34:04.480]  所以這些不是福氣
[00:34:04.480 --> 00:34:07.280]  福氣是屬靈
[00:34:07.280 --> 00:34:09.400]  我們人是很近視的
[00:34:09.400 --> 00:34:11.200]  我們看東西不遠
[00:34:11.200 --> 00:34:13.040]  而且我們走得很靠近看
[00:34:13.040 --> 00:34:14.880]  我們看東西是窄的
[00:34:14.880 --> 00:34:16.200]  上帝要我們退一步
[00:34:16.200 --> 00:34:17.280]  宏觀一點
[00:34:17.280 --> 00:34:19.240]  看遠一點
[00:34:19.240 --> 00:34:20.160]  我們駕車
[00:34:20.160 --> 00:34:20.680]  大家學車
[00:34:20.680 --> 00:34:22.240]  是不是學了車了
[00:34:22.240 --> 00:34:23.360]  師父教我們什麼
[00:34:23.360 --> 00:34:24.800]  不要只看著前面那輛車
[00:34:24.800 --> 00:34:26.800]  看遠一點
[00:34:26.800 --> 00:34:27.360]  是不是
[00:34:27.360 --> 00:34:28.440]  看遠一點
[00:34:28.440 --> 00:34:29.960]  就是駕熟了那輛車
[00:34:29.960 --> 00:34:32.240]  看見一個白色很遠的街口
[00:34:32.240 --> 00:34:33.560]  你就知道他想過馬路了
[00:34:33.560 --> 00:34:33.920]  你知道嗎
[00:34:33.920 --> 00:34:34.960]  你收好油差不多
[00:34:34.960 --> 00:34:35.760]  你不要去到面前
[00:34:35.760 --> 00:34:36.680]  哇 真的走出來
[00:34:36.680 --> 00:34:37.960]  你才踩制呢
[00:34:37.960 --> 00:34:39.240]  你太遲了
[00:34:39.240 --> 00:34:41.880]  我們要看遠一點
[00:34:41.880 --> 00:34:43.360]  我們看遠一點
[00:34:43.360 --> 00:34:44.640]  有限度
[00:34:44.640 --> 00:34:46.800]  因為我們人是不會看得很遠
[00:34:46.800 --> 00:34:49.280]  但是我們有神的亮光
[00:34:49.280 --> 00:34:51.520]  去照著我的路
[00:34:51.520 --> 00:34:52.400]  真正的福氣
[00:34:52.400 --> 00:34:53.880]  就是有神與我們同在
[00:34:53.880 --> 00:34:55.040]  但願這個神
[00:34:55.040 --> 00:34:56.480]  在新的一年當中
[00:34:56.480 --> 00:34:59.480]  都是與我們眾弟兄姊妹同在
[00:34:59.480 --> 00:35:01.400]  我們得有祈禱
[00:35:01.400 --> 00:35:03.680]  差主我們滿心感謝你
[00:35:03.680 --> 00:35:06.400]  主你給我們有一個很大的福氣
[00:35:06.400 --> 00:35:08.400]  就是認識了GSO基督徒
[00:35:08.400 --> 00:35:09.320]  你給我們一個福氣
[00:35:09.320 --> 00:35:11.360]  就是當我們離鄉別井來到英國
[00:35:11.360 --> 00:35:12.480]  這個Sweenland的地方
[00:35:12.480 --> 00:35:14.440]  我們每個星期都有一個華人
[00:35:14.440 --> 00:35:17.000]  一個香港人聚會的地方
[00:35:17.000 --> 00:35:18.560]  我們一起去
[00:35:18.560 --> 00:35:20.560]  將榮耀歸給你
[00:35:20.560 --> 00:35:21.960]  我們滿心感謝
[00:35:21.960 --> 00:35:23.880]  你給我們教會裡面有團契
[00:35:23.880 --> 00:35:25.640]  有主理的愛在當中
[00:35:25.640 --> 00:35:28.080]  弟兄姊妹的關顧
[00:35:28.080 --> 00:35:30.640]  我們一起去祈禱
[00:35:30.640 --> 00:35:33.480]  我們一起去看你的華語
[00:35:33.480 --> 00:35:35.600]  這個就是很大的福氣
[00:35:35.600 --> 00:35:38.160]  父說這個是勝過任何熟悉的福氣
[00:35:38.160 --> 00:35:39.640]  今天你給我們有健康的身體
[00:35:39.640 --> 00:35:40.440]  我們要感謝你
[00:35:40.440 --> 00:35:41.680]  你給我們有一份好的工作
[00:35:41.680 --> 00:35:43.120]  我們更加要感謝你
[00:35:43.120 --> 00:35:44.680]  你給我們有子女在身邊
[00:35:44.680 --> 00:35:45.400]  我們要感謝你
[00:35:45.400 --> 00:35:47.680]  但父我知道這些不一定是永恆
[00:35:47.680 --> 00:35:48.800]  也不是必然
[00:35:48.800 --> 00:35:52.280]  這個是上帝無條件的恩典給我們
[00:35:52.280 --> 00:35:55.320]  我們今天追求的是要率領更高的福氣
[00:35:55.320 --> 00:35:56.880]  就是得到基督
[00:35:56.880 --> 00:35:59.680]  從基督而來的救贖
[00:35:59.680 --> 00:36:02.080]  以及我們生天生地的產業
[00:36:02.080 --> 00:36:03.680]  這個才是最大的福氣
[00:36:03.680 --> 00:36:06.040]  在新年這個六年開始
[00:36:06.040 --> 00:36:09.280]  求主就繼續加添你的恩典在我們身上
[00:36:09.280 --> 00:36:11.560]  每一天都蒙住主的福氣
[00:36:11.560 --> 00:36:13.800]  有平安和有喜樂
[00:36:13.800 --> 00:36:16.240]  臨到我們和我們家人身上
[00:36:16.240 --> 00:36:18.360]  我們祈禱是「福氣得勝名自祈禱」
