
[00:00:00.000 --> 00:00:03.640]  七位天父!我們一羣熟悉禰的子孫女女
[00:36:04.280 --> 00:36:05.480]  去信耶穌
[00:36:05.480 --> 00:36:07.840]  親眼看着這些人展現出
[00:36:07.840 --> 00:36:10.400]  那種美麗的笑容
[00:36:10.400 --> 00:36:11.920]  他們開始懂得笑
[00:36:11.920 --> 00:36:14.440]  他們不是再自卑
[00:36:14.440 --> 00:36:16.600]  他們慢慢脫離這個行業
[00:36:16.600 --> 00:36:18.040]  他們有生活的技能
[00:36:18.040 --> 00:36:19.160]  他們長大了之後
[00:36:19.160 --> 00:36:21.840]  他們將來能夠去工廠裏工作
[00:36:21.840 --> 00:36:24.000]  賺錢脫貧
[00:36:24.000 --> 00:36:24.800]  兄弟姐妹
[00:36:24.800 --> 00:36:27.440]  這一切是由
[00:36:27.440 --> 00:36:31.160]  你願不願意重建別人的生命開始
[00:36:31.160 --> 00:36:31.600]  兄弟姐妹
[00:36:31.600 --> 00:36:34.960]  今天我們是很樂意去做很多
[00:36:34.960 --> 00:36:36.640]  不同的事工
[00:36:36.640 --> 00:36:37.800]  什麼是不同的事工?
[00:36:37.800 --> 00:36:39.000]  事工是什麼?
[00:36:39.000 --> 00:36:40.400]  就是一次過做完
[00:36:40.400 --> 00:36:41.160]  那又怎樣?
[00:36:41.160 --> 00:36:43.360]  扒一條褲子走人,對不對?
[00:36:43.360 --> 00:36:44.600]  還是兄弟姐妹
[00:36:44.600 --> 00:36:47.760]  我們要建立別人的生命
[00:36:47.760 --> 00:36:48.960]  是兩回事
[00:36:48.960 --> 00:36:50.360]  大家都是在做事
[00:36:50.360 --> 00:36:52.840]  但是建立生命是要付代價的
[00:36:52.840 --> 00:36:54.200]  Crosspoint的兄弟姐妹
[00:36:54.200 --> 00:36:56.800]  你願意成爲一個怎樣的基督徒?
[00:36:56.800 --> 00:36:59.440]  你願意成爲一個怎樣愛主的基督徒?
[00:36:59.440 --> 00:37:04.160]  就是在我們的生命裏面流露出來
[00:37:04.160 --> 00:37:07.240]  你願不願意
[00:37:07.240 --> 00:37:09.640]  在這方面成長?
[00:37:09.640 --> 00:37:11.600]  你願不願意?
[00:37:11.600 --> 00:37:14.800]  不要用不變應萬變對着我
[00:37:14.800 --> 00:37:17.080]  你願不願意成長?
[00:37:17.080 --> 00:37:20.520]  你願不願意活出神的愛先?
[00:37:20.520 --> 00:37:26.560]  你願不願意真心真意愛上帝先?
[00:37:26.560 --> 00:37:27.480]  有代價的
[00:37:27.480 --> 00:37:29.840]  當你不停地說願意的時候
[00:37:29.840 --> 00:37:31.200]  你有沒有想過
[00:37:31.200 --> 00:37:31.920]  咦?
[00:37:31.920 --> 00:37:33.360]  我要付代價的
[00:37:33.360 --> 00:37:35.000]  我再說一句
[00:37:35.000 --> 00:37:36.720]  你是要付代價的
[00:37:36.720 --> 00:37:38.600]  你不可以很安殊
[00:37:38.600 --> 00:37:40.880]  哇!我繼續
[00:37:40.880 --> 00:37:44.080]  星期天就要教會
[00:37:44.080 --> 00:37:47.160]  星期一、二、三、四、五、六
[00:37:47.160 --> 00:37:50.160]  拜拜你的尾巴
[00:37:50.160 --> 00:37:51.760]  不可以這樣的
[00:37:51.760 --> 00:37:53.120]  我再問多一次
[00:37:53.120 --> 00:37:54.160]  兄弟姐妹
[00:37:54.160 --> 00:37:56.840]  你願不願意付這個代價
[00:37:56.840 --> 00:37:59.360]  去活出神的愛?
[00:37:59.360 --> 00:38:00.720]  願不願意?
[00:38:00.720 --> 00:38:01.560]  咦?爲什麼有聲音?
[00:38:01.560 --> 00:38:02.920]  真的願意嗎?
[00:38:02.920 --> 00:38:05.120]  但是你會不會中了範傳老的坑呢?
[00:38:05.120 --> 00:38:06.520]  你是要付代價的
[00:38:06.520 --> 00:38:08.240]  我再說你要付代價
[00:38:08.240 --> 00:38:11.400]  肯付代價這樣去愛上帝
[00:38:11.400 --> 00:38:13.160]  兄弟姐妹
[00:38:13.160 --> 00:38:17.000]  我們不如這樣
[00:38:17.000 --> 00:38:18.440]  願意的
[00:38:18.440 --> 00:38:19.520]  不要勉強
[00:38:19.520 --> 00:38:20.320]  願意的
[00:38:20.320 --> 00:38:23.040]  請你舉起你的右手
[00:38:23.040 --> 00:38:25.600]  現在將你的右手拉後一點點
[00:38:25.600 --> 00:38:26.920]  Give me five
[00:38:26.920 --> 00:38:27.680]  可以嗎?
[00:38:27.680 --> 00:38:29.040]  願意的
[00:38:29.040 --> 00:38:30.800]  願意的
[00:38:30.800 --> 00:38:32.480]  願意的
[00:38:32.480 --> 00:38:34.120]  才做這個動作
[00:38:34.120 --> 00:38:36.400]  千萬不要造假
[00:38:36.400 --> 00:38:38.680]  千萬不要勉強
[00:38:38.680 --> 00:38:40.560]  千萬不要作狀
[00:38:40.560 --> 00:38:41.440]  願意的
[00:38:41.440 --> 00:38:42.800]  你肯付代價
[00:38:42.800 --> 00:38:44.040]  改變你自己
[00:38:44.040 --> 00:38:45.480]  去活出神的愛
[00:38:45.480 --> 00:38:46.200]  你才肯
[00:38:46.200 --> 00:38:47.360]  你才肯做這個動作
[00:38:47.360 --> 00:38:48.360]  好嗎?
[00:38:48.360 --> 00:38:49.120]  來吧
[00:38:49.120 --> 00:38:51.200]  預備
[00:38:51.200 --> 00:38:51.960]  1
[00:38:51.960 --> 00:38:52.480]  2
[00:38:52.480 --> 00:38:53.080]  3
[00:38:53.080 --> 00:38:54.600]  啪
[00:38:54.600 --> 00:38:55.880]  感謝上帝
[00:38:55.880 --> 00:38:57.960]  我看到其實有不少的
[00:38:57.960 --> 00:38:59.080]  但是其他的兄弟姐妹
[00:38:59.080 --> 00:39:00.320]  我都盼望
[00:39:00.320 --> 00:39:01.960]  我們逐步長進
[00:39:01.960 --> 00:39:03.040]  好不好?
[00:39:03.040 --> 00:39:04.160]  範傳老講道
[00:39:04.160 --> 00:39:08.120]  不代表我厲害過你
[00:39:08.120 --> 00:39:10.240]  我都是很平凡的
[00:39:10.240 --> 00:39:12.240]  一起努力
[00:39:12.240 --> 00:39:15.400]  我們一起禱告
[00:39:15.400 --> 00:39:16.080]  親愛的恩主
[00:39:16.080 --> 00:39:18.080]  我們低頭敬拜你
[00:39:18.080 --> 00:39:19.880]  耶穌基督來到這個世間上
[00:39:19.880 --> 00:39:26.480]  爲我們付了十價的路的代價
[00:39:26.480 --> 00:39:26.760]  主啊
[00:39:26.760 --> 00:39:30.160]  這個是我們每一個都領受過的救恩
[00:39:30.160 --> 00:39:33.240]  我們每一個領受過的恩典
[00:39:33.240 --> 00:39:35.600]  但是我們懇求禰幫助我們
[00:39:35.600 --> 00:39:41.800]  不要只是停留在享受神給我們的恩典這裏
[00:39:41.800 --> 00:39:44.280]  而是我們應該要繼續進步
[00:39:44.280 --> 00:39:51.760]  而是我們可以成爲一個活出愛的基督徒
[00:39:51.760 --> 00:39:54.880]  去報答上帝給我們的恩典
[00:39:54.880 --> 00:39:55.200]  主啊
[00:39:55.200 --> 00:39:57.280]  請禰幫助我們
[00:39:57.280 --> 00:40:02.920]  讓我們每一個去活像耶穌
[00:40:02.920 --> 00:40:05.600]  誠心禱告奉耶穌基督的聖名
[00:40:05.600 --> 00:40:07.600]  阿們
