
[00:00:00.000 --> 00:00:04.260]  保羅在他人生的晚年
[00:37:00.840 --> 00:37:01.840]  提醒了我們
[00:37:01.840 --> 00:37:05.840]  我們很需要有一顆謙卑的心
[00:37:05.840 --> 00:37:07.840]  以致我們能夠自死老餓
[00:37:07.840 --> 00:37:10.840]  以致我們能夠讓基督在我們身上照常顯大
[00:37:10.840 --> 00:37:12.840]  以致我們能夠讓聖靈
[00:37:12.840 --> 00:37:14.840]  更好地在我們的群體
[00:37:14.840 --> 00:37:15.840]  在我們的服侍裡面
[00:37:15.840 --> 00:37:18.840]  去彰顯祂的恩典祝福和能力
[00:37:18.840 --> 00:37:19.840]  主耶穌我們知道
[00:37:19.840 --> 00:37:24.840]  今天是一個悔改的時刻
[00:37:24.840 --> 00:37:27.840]  因為我們活在一個驕傲的文化裡面
[00:37:27.840 --> 00:37:29.840]  我們活在一個自恃的文化裡面
[00:37:29.840 --> 00:37:31.840]  我們活在一個
[00:37:31.840 --> 00:37:37.840]  嘴唇常常為自己去說話
[00:37:37.840 --> 00:37:40.840]  去肯定自己的民眾當中
[00:37:40.840 --> 00:37:41.840]  主耶穌我們活在一個
[00:37:41.840 --> 00:37:43.840]  敵基督的文化裡面
[00:37:43.840 --> 00:37:45.840]  以我們不自覺
[00:37:45.840 --> 00:37:47.840]  我們不接受
[00:37:47.840 --> 00:37:51.840]  或者忘記了羅馬書十二章的提醒
[00:37:51.840 --> 00:37:53.840]  不要效法這個世界
[00:37:53.840 --> 00:37:55.840]  主耶穌寬恕我們
[00:37:55.840 --> 00:37:58.840]  讓我們再次走在你的心裡面
[00:37:58.840 --> 00:38:00.840]  以基督的心為心
[00:38:00.840 --> 00:38:02.840]  建立一個謙卑的生命
[00:38:02.840 --> 00:38:03.840]  一個謙卑的心
[00:38:03.840 --> 00:38:04.840]  聽我們簡單的禱告
[00:38:04.840 --> 00:38:06.840]  奉耶穌基督得勝的名頭
[00:38:06.840 --> 00:38:07.840]  Amen
