
[00:00:00.000 --> 00:00:05.480]  頂姐妹新年快樂,很開心能夠在一起有崇拜的時間
[00:29:50.040 --> 00:29:52.080]  並且學習信服祂
[00:29:52.080 --> 00:29:54.680]  唯有你跟從聖靈行事的時候
[00:29:54.680 --> 00:29:58.000]  你就會發現你整個信仰的生活
[00:29:58.000 --> 00:30:00.720]  是完全進入了另一個階段
[00:30:00.720 --> 00:30:04.680]  你會享受什麼叫做凡事亨通順利
[00:30:04.680 --> 00:30:08.640]  亨通順利是因為你做上帝要你做的事
[00:30:08.640 --> 00:30:11.360]  你經歷了上帝與你同在
[00:30:11.360 --> 00:30:14.080]  很多事情好像很困難
[00:30:14.080 --> 00:30:17.200]  但是在主裡面是一點都不困難的
[00:30:17.200 --> 00:30:19.200]  這個星期我也有一點挑戰
[00:30:19.200 --> 00:30:20.840]  因為整個十二月
[00:30:20.840 --> 00:30:24.440]  早午晚餐、宵夜時間都用得很盡
[00:30:24.440 --> 00:30:26.080]  終於完成所有事情
[00:30:26.080 --> 00:30:27.440]  就有兩天打算休息一下
[00:30:27.440 --> 00:30:29.160]  誰知道上個星期就發生了
[00:30:29.160 --> 00:30:32.880]  我們有個窮工在對面村走過來崇拜
[00:30:32.880 --> 00:30:34.800]  中間的路就不見了
[00:30:34.800 --> 00:30:36.280]  幾步路就不見了
[00:30:36.280 --> 00:30:38.160]  還有最恐怖就是發散了
[00:30:38.160 --> 00:30:40.560]  貼街招、渠道、Facebook
[00:30:40.560 --> 00:30:42.320]  每樣都到處找
[00:30:42.320 --> 00:30:43.040]  都竟然沒有
[00:30:43.040 --> 00:30:45.120]  你知道上個星期有多冷
[00:30:45.120 --> 00:30:47.200]  星期天、星期一很冷
[00:30:47.200 --> 00:30:49.600]  七十多歲國內來的
[00:30:49.600 --> 00:30:51.360]  不懂廣東話
[00:30:51.360 --> 00:30:52.320]  只有一包紙巾
[00:30:52.320 --> 00:30:53.360]  沒有錢
[00:30:53.360 --> 00:30:54.880]  又不知道自己住在哪裡
[00:30:54.880 --> 00:30:56.680]  又不知道村裡有什麼電話
[00:30:56.680 --> 00:30:57.520]  什麼都不知道
[00:30:57.520 --> 00:30:58.640]  那怎麼辦呢
[00:30:58.640 --> 00:30:59.920]  看到他說有穿外套
[00:30:59.920 --> 00:31:01.560]  但是他的頭髮是光的
[00:31:01.560 --> 00:31:03.120]  上個星期我自己想戴帽子
[00:31:03.120 --> 00:31:04.400]  真的頭很冷
[00:31:04.400 --> 00:31:05.400]  那怎麼辦呢
[00:31:05.400 --> 00:31:06.520]  一直找一直找
[00:31:06.520 --> 00:31:08.360]  其實我不認識這個姊妹
[00:31:08.360 --> 00:31:09.880]  我中堂才跟她相認
[00:31:09.880 --> 00:31:10.440]  我完全不知道
[00:31:10.440 --> 00:31:12.280]  因為她是崇拜編碼的朋友
[00:31:12.280 --> 00:31:13.040]  不是小組的
[00:31:13.040 --> 00:31:13.800]  所以不認識她
[00:31:13.800 --> 00:31:15.120]  只知道拿到電話
[00:31:15.120 --> 00:31:15.800]  因為很心急
[00:31:15.800 --> 00:31:16.960]  問來問去都不想
[00:31:16.960 --> 00:31:19.160]  拿到電話就馬上跟她割別
[00:31:19.160 --> 00:31:20.440]  就是WhatsApp
[00:31:20.440 --> 00:31:22.360]  一直問她情況如何
[00:31:22.360 --> 00:31:22.880]  懷孕了
[00:31:22.880 --> 00:31:23.960]  還叫警政幫忙
[00:31:23.960 --> 00:31:24.760]  諸如此類
[00:31:24.760 --> 00:31:25.960]  終於感謝了
[00:31:25.960 --> 00:31:27.120]  整件事就不要管了
[00:31:27.120 --> 00:31:28.480]  就找到了
[00:31:28.480 --> 00:31:31.280]  接著WhatsApp跟她說
[00:31:31.280 --> 00:31:31.960]  師母
[00:31:31.960 --> 00:31:33.560]  媽媽說很想過來教
[00:31:33.560 --> 00:31:34.560]  謝謝你
[00:31:34.560 --> 00:31:35.720]  帶著外公過來
[00:31:35.720 --> 00:31:36.280]  我心想
[00:31:36.280 --> 00:31:37.960]  找到了不要再過來
[00:31:37.960 --> 00:31:39.760]  很害怕
[00:31:39.760 --> 00:31:42.240]  接著我又在放假
[00:31:42.240 --> 00:31:44.240]  有些同工在放假
[00:31:44.240 --> 00:31:45.360]  回家沒有人招呼
[00:31:45.360 --> 00:31:46.040]  我說不用了
[00:31:46.040 --> 00:31:47.200]  我們也在放假
[00:31:47.200 --> 00:31:48.080]  突然間
[00:31:48.080 --> 00:31:48.960]  心裡很感動
[00:31:48.960 --> 00:31:50.000]  衝出來說
[00:31:50.000 --> 00:31:51.600]  不如我過來探望你
[00:31:51.600 --> 00:31:52.800]  她說我上班
[00:31:52.800 --> 00:31:53.520]  只有媽媽和她
[00:31:53.520 --> 00:31:54.400]  我說不要緊
[00:31:54.400 --> 00:31:55.280]  她歡迎就行
[00:31:55.280 --> 00:31:55.920]  你給我地址
[00:31:55.920 --> 00:31:57.120]  我自己往上去
[00:31:57.120 --> 00:31:58.160]  其實我很少這麼主動
[00:31:58.160 --> 00:31:59.480]  我很內向的人
[00:31:59.480 --> 00:32:01.280]  她聽見我想去
[00:32:01.280 --> 00:32:02.120]  她又呆了
[00:32:02.120 --> 00:32:03.440]  她說你真的想來探望
[00:32:03.440 --> 00:32:04.320]  她覺得好像很難得
[00:32:04.320 --> 00:32:04.880]  有你來探望
[00:32:04.880 --> 00:32:05.640]  我說不要緊
[00:32:05.640 --> 00:32:06.840]  因為我也掛心
[00:32:06.840 --> 00:32:08.240]  因為最初她找到的時候
[00:32:08.240 --> 00:32:09.160]  我問了很多次
[00:32:09.160 --> 00:32:11.080]  是不是確認了那個是你外公
[00:32:11.080 --> 00:32:13.640]  即是你找錯了很大件事
[00:32:13.640 --> 00:32:15.600]  上到去之前
[00:32:15.600 --> 00:32:16.440]  她就WhatsApp了我
[00:32:16.440 --> 00:32:18.240]  說我外公未決志
[00:32:18.240 --> 00:32:20.440]  你記得帶他決志
[00:32:20.440 --> 00:32:22.240]  我聽見就說OK
[00:32:22.240 --> 00:32:23.280]  上到去
[00:32:23.280 --> 00:32:23.760]  整班人
[00:32:23.760 --> 00:32:24.560]  他們是客家人
[00:32:24.560 --> 00:32:25.120]  他們說客家話
[00:32:25.120 --> 00:32:25.600]  我不懂得聽
[00:32:25.600 --> 00:32:26.160]  不好意思
[00:32:26.160 --> 00:32:27.440]  其實我是客家人
[00:32:27.440 --> 00:32:29.640]  我只懂得聽廣東話
[00:32:29.640 --> 00:32:31.160]  但幸好她懂得聽廣東話
[00:32:31.160 --> 00:32:32.800]  那些子女從國內下來
[00:32:32.800 --> 00:32:33.640]  到處去找
[00:32:33.640 --> 00:32:35.320]  聽他們述說整件事
[00:32:35.320 --> 00:32:37.560]  很感恩
[00:32:37.560 --> 00:32:39.000]  其實沒有甚麼刻意的
[00:32:39.000 --> 00:32:39.600]  突然間就有一個
[00:32:39.600 --> 00:32:41.720]  感動的時刻就跟外公說
[00:32:41.720 --> 00:32:42.440]  外公
[00:32:42.440 --> 00:32:43.600]  其實你經歷了這件事
[00:32:43.600 --> 00:32:46.560]  你還知不知道我們耶穌很厲害
[00:32:46.560 --> 00:32:47.440]  我說其實你是不是應該
[00:32:47.440 --> 00:32:49.720]  要決志信主呢
[00:32:49.720 --> 00:32:51.440]  他立刻就點頭
[00:32:51.440 --> 00:32:53.160]  他說是的
[00:32:53.160 --> 00:32:54.960]  所以我就立刻
[00:32:54.960 --> 00:32:56.040]  問他識不識字
[00:32:56.040 --> 00:32:58.920]  他識就帶他一句一句
[00:32:58.920 --> 00:33:01.480]  拿他的名字來祈禱
[00:33:01.480 --> 00:33:02.400]  很感恩
[00:33:02.400 --> 00:33:03.920]  跟著他太太
[00:33:03.920 --> 00:33:06.440]  就回了三個多月教會
[00:33:06.440 --> 00:33:07.920]  就在國內跟女兒回去
[00:33:07.920 --> 00:33:09.800]  她的女兒幫他決一下志
[00:33:09.800 --> 00:33:10.960]  跟著她說不要了
[00:33:10.960 --> 00:33:11.920]  有牧師在
[00:33:11.920 --> 00:33:14.280]  我也想多決一次
[00:33:14.280 --> 00:33:16.800]  他說OK 多決一次
[00:33:16.800 --> 00:33:17.760]  我想分享一下
[00:33:17.760 --> 00:33:19.480]  我有兩個很大的衝擊
[00:33:19.480 --> 00:33:20.400]  第一就是說
[00:33:20.400 --> 00:33:22.840]  其實你跟著四年的感動
[00:33:22.840 --> 00:33:24.920]  其實傳福音是很簡單的
[00:33:24.920 --> 00:33:26.960]  因為你只是去撿豆
[00:33:26.960 --> 00:33:28.200]  你撿東西
[00:33:28.200 --> 00:33:29.120]  已經準備好了
[00:33:29.120 --> 00:33:30.520]  你只是問一句
[00:33:30.520 --> 00:33:32.280]  第二反省就是說
[00:33:32.280 --> 00:33:33.160]  我也要想一下
[00:33:33.160 --> 00:33:35.200]  我2018年實在太忙了
[00:33:35.200 --> 00:33:36.880]  如果我不是放假
[00:33:36.880 --> 00:33:38.400]  我撿不到這些豆
[00:33:38.400 --> 00:33:39.080]  你明白我的意思嗎
[00:33:39.080 --> 00:33:40.480]  有金針也撿不到
[00:33:40.480 --> 00:33:43.600]  因為我的行程實在太密
[00:33:43.600 --> 00:33:44.480]  所以我跟神說
[00:33:44.480 --> 00:33:46.240]  我知道我會讓你作王
[00:33:46.240 --> 00:33:48.000]  我要量我的時間表
[00:33:48.000 --> 00:33:49.520]  要有些空位才行
[00:33:49.520 --> 00:33:50.640]  如果不是
[00:33:50.640 --> 00:33:52.040]  我想跟你一起做的事情
[00:33:52.040 --> 00:33:53.040]  我是做不到的
[00:33:53.040 --> 00:33:54.800]  只是做了我工作上
[00:33:54.800 --> 00:33:56.240]  需要的職務
[00:33:56.240 --> 00:33:57.240]  兄弟姐妹
[00:33:57.240 --> 00:33:58.320]  其實你有沒有想過
[00:33:58.320 --> 00:34:00.080]  當你跟聖靈一起去工作
[00:34:00.080 --> 00:34:01.400]  去行事的時候
[00:34:01.400 --> 00:34:03.320]  你會經歷的就像我們一樣
[00:34:03.320 --> 00:34:04.400]  是興奮的
[00:34:04.400 --> 00:34:05.680]  是開心的
[00:34:05.680 --> 00:34:09.160]  因為你看到上帝的作為
[00:34:09.160 --> 00:34:11.640]  但是我們有沒有預備這個心
[00:34:11.640 --> 00:34:13.600]  讓上帝介入呢
[00:34:13.600 --> 00:34:16.560]  這個可能是我們很大的挑戰
[00:34:16.560 --> 00:34:17.840]  所以兄弟姐妹
[00:34:17.840 --> 00:34:19.640]  當我們進入了第二個季度
[00:34:19.640 --> 00:34:20.240]  我們去想
[00:34:20.240 --> 00:34:21.960]  怎樣去做一個門徒的時候
[00:34:21.960 --> 00:34:23.040]  統統會透過經文
[00:34:23.040 --> 00:34:24.440]  來跟大家去處理
[00:34:24.440 --> 00:34:25.640]  什麼叫門徒
[00:34:25.640 --> 00:34:27.440]  門徒是有什麼條件的
[00:34:27.440 --> 00:34:29.240]  總會有什麼代價
[00:34:29.240 --> 00:34:31.320]  但是我們一定會告訴你
[00:34:31.320 --> 00:34:33.040]  耶穌說得很清楚的
[00:34:33.040 --> 00:34:34.400]  成為他的門徒
[00:34:34.400 --> 00:34:36.320]  是有很多很多的獎賞
[00:34:36.320 --> 00:34:37.560]  所以上帝愛我們
[00:34:37.560 --> 00:34:39.360]  他不會只是叫我們做事
[00:34:39.360 --> 00:34:40.760]  不給我們飯吃的
[00:34:40.760 --> 00:34:41.800]  下半年到
[00:34:41.800 --> 00:34:44.240]  我們一定要面對的這個課題
[00:34:44.240 --> 00:34:48.200]  就要好好的去處理你的心情
[00:34:48.200 --> 00:34:50.440]  如果你是愛主的
[00:34:50.440 --> 00:34:52.960]  我覺得我們會很輕鬆面對
[00:34:52.960 --> 00:34:53.960]  如果你不愛主的
[00:34:53.960 --> 00:34:56.080]  我相信你會申請離開小組
[00:34:56.080 --> 00:34:58.400]  因為又逼我去傳福音
[00:34:58.400 --> 00:34:59.280]  但是你要記住
[00:34:59.280 --> 00:35:00.360]  耶穌基督降世
[00:35:00.360 --> 00:35:03.040]  祂為了尋找拯救失喪的人
[00:35:03.040 --> 00:35:05.480]  耶穌的名字叫做「以馬來尼」
[00:35:05.480 --> 00:35:06.520]  意思是什麼
[00:35:06.520 --> 00:35:08.920]  神與人同在
[00:35:08.920 --> 00:35:12.440]  耶穌基督降世是告訴世界
[00:35:12.440 --> 00:35:14.800]  神願意與我們同在
[00:35:14.800 --> 00:35:17.440]  今天「以馬來尼」怎麼發生
[00:35:17.440 --> 00:35:19.880]  「以馬來尼」是透過你和我
[00:35:19.880 --> 00:35:21.240]  跟別人說
[00:35:21.240 --> 00:35:24.840]  神是要透過你
[00:35:24.840 --> 00:35:26.000]  所以為什麼我們說
[00:35:26.000 --> 00:35:27.120]  我們下半年的主題
[00:35:27.120 --> 00:35:29.720]  是要見證神就是愛
[00:35:29.720 --> 00:35:33.080]  說的是我們自己的生命見證
[00:35:33.080 --> 00:35:34.640]  我們傳福音有時候說
[00:35:34.640 --> 00:35:35.560]  我們不懂得說
[00:35:35.560 --> 00:35:36.200]  我們內向
[00:35:36.200 --> 00:35:37.040]  不喜歡四處找人
[00:35:37.040 --> 00:35:38.720]  不懂得說話
[00:35:38.720 --> 00:35:39.840]  不重要的
[00:35:39.840 --> 00:35:41.160]  如果你真的
[00:35:41.160 --> 00:35:44.520]  去經歷到聖靈的內注的時候
[00:35:44.520 --> 00:35:47.520]  你的生命一定帶來有改變
[00:35:47.520 --> 00:35:50.960]  從來所有見證感動人心的
[00:35:50.960 --> 00:35:53.480]  都是那些很崎嶇的生命
[00:35:53.480 --> 00:35:54.360]  接下來2月14日
[00:35:54.360 --> 00:35:55.160]  我真的極力推介
[00:35:55.160 --> 00:35:56.800]  你帶特別在情感上
[00:35:56.800 --> 00:35:59.120]  有些風浪的朋友來聽
[00:35:59.120 --> 00:36:01.760]  是一個很感動的見證
[00:36:01.760 --> 00:36:04.120]  怎樣可以離了婚7年
[00:36:04.120 --> 00:36:06.000]  重新再結婚
[00:36:06.000 --> 00:36:09.520]  你明白我的意思吧
[00:36:09.520 --> 00:36:11.320]  當中上帝有很多的教導
[00:36:11.320 --> 00:36:12.720]  有很多的醫治
[00:36:12.720 --> 00:36:13.800]  在神蹟裏面
[00:36:13.800 --> 00:36:14.920]  將這兩個人
[00:36:14.920 --> 00:36:16.080]  將整個家庭
[00:36:16.080 --> 00:36:17.720]  有個破碎的家庭
[00:36:17.720 --> 00:36:19.760]  變成一個完整的家庭
[00:36:19.760 --> 00:36:20.760]  所以弟兄姊妹
[00:36:20.760 --> 00:36:22.680]  好好地去讓我們的生命
[00:36:22.680 --> 00:36:24.240]  與上帝一起走
[00:36:24.240 --> 00:36:26.080]  無論我們遇到什麼風浪
[00:36:26.080 --> 00:36:27.720]  或富或貴
[00:36:27.720 --> 00:36:28.920]  或貧窮
[00:36:28.920 --> 00:36:31.320]  或生病或健康
[00:36:31.320 --> 00:36:33.480]  只要我們有上帝在我們當中
[00:36:33.480 --> 00:36:37.480]  我們就能夠彰顯上帝的真實性
[00:36:37.480 --> 00:36:40.080]  當你的生命能夠被改變的時候
[00:36:40.080 --> 00:36:42.360]  其實傳福音不困難的
[00:36:42.360 --> 00:36:44.600]  因為你已經是一個人版
[00:36:44.600 --> 00:36:46.480]  最重要的是我們會喜歡
[00:36:46.480 --> 00:36:48.920]  跟別人分享我們生命的故事
[00:36:48.920 --> 00:36:52.240]  我們明白上帝的心腸
[00:36:52.240 --> 00:36:53.960]  上帝最掛念的
[00:36:53.960 --> 00:36:56.920]  就是未信主的人能不能夠得救
[00:36:56.920 --> 00:36:58.440]  如果你愛主的時候
[00:36:58.440 --> 00:37:01.240]  你沒理由不知道上帝的心意
[00:37:01.240 --> 00:37:02.440]  所以你看到我們的報道會
[00:37:02.440 --> 00:37:05.040]  已經不用了報道會的字眼
[00:37:05.040 --> 00:37:07.080]  我們今年用了一個新的題目
[00:37:07.080 --> 00:37:09.560]  我們叫做「豐盛生命分享會」
[00:37:09.560 --> 00:37:10.320]  為什麼這麼說呢
[00:37:10.320 --> 00:37:12.720]  因為我們不想說一定要很大型地去做
[00:37:12.720 --> 00:37:14.560]  所有我們弟兄姊妹的故事
[00:37:14.560 --> 00:37:17.240]  都將會成為別人的見證
[00:37:17.240 --> 00:37:18.440]  我們過往這半年
[00:37:18.440 --> 00:37:20.120]  我們都在影音那裏
[00:37:20.120 --> 00:37:22.640]  一直在追蹤我們弟兄姊妹的一些故事
[00:37:22.640 --> 00:37:24.120]  我們在拍一些影片
[00:37:24.120 --> 00:37:26.400]  可能將來我們有些小型的
[00:37:26.400 --> 00:37:27.600]  不同的題目
[00:37:27.600 --> 00:37:29.680]  是我們自己的見證
[00:37:29.680 --> 00:37:30.720]  不用老闆權
[00:37:30.720 --> 00:37:31.440]  也不用邀請
[00:37:31.440 --> 00:37:33.680]  因為是我們自己弟兄姊妹的見證
[00:37:33.680 --> 00:37:35.720]  就讓我們將我們所經歷到
[00:37:35.720 --> 00:37:37.760]  我們的上帝究竟是怎樣的
[00:37:37.760 --> 00:37:39.040]  就告訴別人
[00:37:39.040 --> 00:37:41.080]  讓我們豐盛的生命
[00:37:41.080 --> 00:37:42.760]  能夠真的去影響其他人
[00:37:42.760 --> 00:37:44.600]  也能夠吸引其他人
[00:37:44.600 --> 00:37:45.560]  所以弟兄姊妹
[00:37:45.560 --> 00:37:47.440]  如果你準備好的時候
[00:37:47.440 --> 00:37:49.480]  傳福音並不困難
[00:37:49.480 --> 00:37:53.520]  跟各位說傳福音並不困難
[00:37:53.520 --> 00:37:56.040]  小祖為什麼我刻意仍然保留這幅圖呢
[00:37:56.040 --> 00:37:56.960]  不瞞你們養東西
[00:37:56.960 --> 00:37:59.320]  我希望你們每個組員都應該保留著
[00:37:59.320 --> 00:38:01.600]  因為他已經將整個小祖的歷程
[00:38:01.600 --> 00:38:03.320]  由第一到第五
[00:38:03.320 --> 00:38:04.960]  是寫得很清楚的
[00:38:04.960 --> 00:38:08.000]  如果你自己在這些階段的福音工作裏面
[00:38:08.000 --> 00:38:09.400]  覺得有困難的
[00:38:09.400 --> 00:38:11.280]  連祈禱連名字都沒有的
[00:38:11.280 --> 00:38:12.800]  麻煩你急起直追
[00:38:12.800 --> 00:38:15.640]  我們大部份已經是去到新朋友活動的了
[00:38:15.640 --> 00:38:16.800]  現在我們要想的
[00:38:16.800 --> 00:38:18.400]  就是怎樣將這些新朋友
[00:38:18.400 --> 00:38:21.000]  能夠可以帶到去決志信主
[00:38:21.000 --> 00:38:22.280]  這個是重要的
[00:38:22.280 --> 00:38:24.200]  因為現在他們學會了
[00:38:24.200 --> 00:38:25.600]  怎樣做麵包
[00:38:25.600 --> 00:38:27.520]  他們學會了怎樣弄指甲
[00:38:27.520 --> 00:38:29.360]  又學會了怎樣弄肥皂
[00:38:29.360 --> 00:38:32.120]  但是他們還沒有學會怎樣去信耶穌
[00:38:32.120 --> 00:38:34.520]  所以我們要向福音小祖那方面
[00:38:34.520 --> 00:38:36.080]  來努力的邁進
[00:38:36.080 --> 00:38:38.680]  當我們能夠見到他們決志信主
[00:38:38.680 --> 00:38:43.000]  讓他們能夠同樣從信徒變成門徒的時候
[00:38:43.000 --> 00:38:47.800]  其實你的小祖才會真正由新力軍來加入
[00:38:47.800 --> 00:38:48.800]  所以整幅圖
[00:38:48.800 --> 00:38:51.880]  我們希望小祖裏面能夠好好地去學習
[00:38:51.880 --> 00:38:52.920]  但是今天在崇拜的裏面
[00:38:52.920 --> 00:38:54.520]  我反而挑戰一樣東西
[00:38:54.520 --> 00:38:55.680]  前方有不困難
[00:38:55.680 --> 00:38:58.360]  但是我覺得生命成長很艱難
[00:38:58.360 --> 00:39:01.000]  這個是在我牧會這麼多年裏面所講的
[00:39:01.000 --> 00:39:02.360]  我們當中很多的人
[00:39:02.360 --> 00:39:05.120]  只是仍然信了主二十年三十年
[00:39:05.120 --> 00:39:06.960]  都停留在第一個階段
[00:39:06.960 --> 00:39:09.560]  你只是坐在那裏聽道
[00:39:09.560 --> 00:39:11.200]  所以你會覺得很滿足的
[00:39:11.200 --> 00:39:12.000]  聽完一撮道
[00:39:12.000 --> 00:39:14.120]  他開心了就不打瞌睡
[00:39:14.120 --> 00:39:15.000]  有些事情說一下
[00:39:15.000 --> 00:39:15.840]  記得他說一下笑
[00:39:15.840 --> 00:39:17.240]  我們就可以走了
[00:39:17.240 --> 00:39:19.720]  你只是停留在第一個階段
[00:39:19.720 --> 00:39:22.480]  為什麼你會好像沒有什麼事幹那樣
[00:39:22.480 --> 00:39:25.040]  是因為你從來沒有去行道
[00:39:25.040 --> 00:39:28.280]  當你聽一篇道去行的時候
[00:39:28.280 --> 00:39:30.600]  你的生命一定有掙扎的
[00:39:30.600 --> 00:39:31.560]  原因就是
[00:39:31.560 --> 00:39:34.040]  上帝要在生命當中拿回那個寶座
[00:39:34.040 --> 00:39:35.400]  做王
[00:39:35.400 --> 00:39:37.240]  我們一定和上帝死過的
[00:39:37.240 --> 00:39:39.520]  在這個磨合的階段
[00:39:39.520 --> 00:39:40.880]  當你學習去信服
[00:39:40.880 --> 00:39:42.760]  學習去跟從的時候
[00:39:42.760 --> 00:39:45.760]  你就會自然委身在侍奉的裏面
[00:39:45.760 --> 00:39:49.560]  所以侍奉不是為了自己有一官半職
[00:39:49.560 --> 00:39:52.320]  侍奉是因為你明白上帝的愛
[00:39:52.320 --> 00:39:55.320]  你甘願去將自己
[00:39:55.320 --> 00:39:57.720]  委身在上帝的使命的裏面
[00:39:57.720 --> 00:39:59.720]  但當然我們當中有很多委身的弟兄姊妹
[00:39:59.720 --> 00:40:00.720]  我挑戰你
[00:40:00.720 --> 00:40:02.480]  你仍然要向前走
[00:40:02.480 --> 00:40:04.280]  學習去與主同工
[00:40:04.280 --> 00:40:05.920]  靠聖靈行事
[00:40:05.920 --> 00:40:07.840]  如果你是傳統教的弟兄姊妹
[00:40:07.840 --> 00:40:08.600]  我更鼓勵你
[00:40:08.600 --> 00:40:12.000]  不要因為過往的教導令你害怕聖靈
[00:40:12.000 --> 00:40:14.240]  你就不敢去碰這個話題
[00:40:14.240 --> 00:40:15.760]  既然你有這麼多的疑問
[00:40:15.760 --> 00:40:18.040]  你就多花時間去學習
[00:40:18.040 --> 00:40:21.560]  上帝是會幫助你去明白他自己的
[00:40:21.560 --> 00:40:23.920]  為什麼我們需要與聖靈同工呢
[00:40:23.920 --> 00:40:26.440]  因為當你與聖靈同工的時候
[00:40:26.440 --> 00:40:29.640]  你做的事才可以凡事亨通順利
[00:40:29.640 --> 00:40:31.880]  因為上帝要做的事
[00:40:31.880 --> 00:40:33.680]  沒有人可以攔阻
[00:40:33.680 --> 00:40:35.080]  反過來說
[00:40:35.080 --> 00:40:36.640]  上帝不做的事
[00:40:36.640 --> 00:40:39.440]  你多努力都是沒有用的
[00:40:39.440 --> 00:40:41.520]  唯有我們與上帝同行的時候
[00:40:41.520 --> 00:40:44.800]  你就會經歷到一個所謂真正豐盛的生命
[00:40:44.800 --> 00:40:46.440]  無論你是什麼階段的
[00:40:46.440 --> 00:40:48.480]  我都鼓勵你努力向前走
[00:40:48.480 --> 00:40:53.800]  與上帝講2019年請你向前走
[00:40:53.800 --> 00:40:55.000]  所以在小組的時候
[00:40:55.000 --> 00:40:57.640]  我們才會將這幅圖詳細地去討論
[00:40:57.640 --> 00:41:00.760]  因為不同階段面對的問題是有不同的
[00:41:00.760 --> 00:41:02.040]  就算你信了上帝很久
[00:41:02.040 --> 00:41:04.200]  可能其實你認識神都還沒開始
[00:41:04.200 --> 00:41:05.480]  所以你怎樣去為上帝
[00:41:05.480 --> 00:41:07.920]  去捨棄自己釘自己十字架呢
[00:41:07.920 --> 00:41:09.680]  這就要搞很久了
[00:41:09.680 --> 00:41:10.840]  如果我們明白
[00:41:10.840 --> 00:41:12.360]  又發覺很不順服
[00:41:12.360 --> 00:41:13.360]  哎呀很難搞
[00:41:13.360 --> 00:41:15.560]  我真的有很多事想做
[00:41:15.560 --> 00:41:16.880]  這個也是組長們
[00:41:16.880 --> 00:41:19.960]  我們要花時間和我們的組員一起去過渡的
[00:41:19.960 --> 00:41:22.800]  我們要去學習怎樣與聖靈去同行
[00:41:22.800 --> 00:41:25.920]  並且去經歷施比壽的懷柔福
[00:41:25.920 --> 00:41:27.680]  經歷這個豐盛的人生
[00:41:27.680 --> 00:41:29.400]  我們盼望2019年
[00:41:29.400 --> 00:41:30.720]  我們每一個弟兄姊妹
[00:41:30.720 --> 00:41:33.120]  都能夠有所改變
[00:41:33.120 --> 00:41:36.240]  使聖靈的生命真的可以長大
[00:41:36.240 --> 00:41:39.040]  《約翰福音》十四章十二到十七節
[00:41:39.040 --> 00:41:41.440]  全段的經文其實是講這些的
[00:41:41.440 --> 00:41:43.520]  它說我實實在在地告訴你們
[00:41:43.520 --> 00:41:44.720]  我所做的事
[00:41:44.720 --> 00:41:46.600]  信我的人也要做
[00:41:46.600 --> 00:41:50.160]  並且要做比這更大的事
[00:41:50.160 --> 00:41:51.280]  憑什麼
[00:41:51.280 --> 00:41:52.280]  等於說不行
[00:41:52.280 --> 00:41:53.720]  我耶穌做的我不行
[00:41:53.720 --> 00:41:55.720]  耶穌一叫人們就可以信耶穌
[00:41:55.720 --> 00:41:56.840]  我當然不行
[00:41:56.840 --> 00:41:57.680]  不是的
[00:41:57.680 --> 00:42:00.920]  耶穌說我們是會比祂做得更大
[00:42:00.920 --> 00:42:01.680]  原因是什麼
[00:42:01.680 --> 00:42:02.320]  有兩個
[00:42:02.320 --> 00:42:03.080]  第一
[00:42:03.080 --> 00:42:05.560]  因為耶穌基督已經復活了
[00:42:05.560 --> 00:42:08.120]  復活的主已經得勝了魔鬼
[00:42:08.120 --> 00:42:09.240]  得勝了罪惡
[00:42:09.240 --> 00:42:10.600]  得勝了死權
[00:42:10.600 --> 00:42:13.240]  所以今天我們是很簡單的
[00:42:13.240 --> 00:42:14.400]  真的只是爭鬥
[00:42:14.400 --> 00:42:16.440]  所以這個是很重要的
[00:42:16.440 --> 00:42:18.280]  耶穌說你們奉我的名
[00:42:18.280 --> 00:42:19.480]  無論求什麼
[00:42:19.480 --> 00:42:21.520]  就必成就
[00:42:21.520 --> 00:42:23.000]  我們只要奉耶穌的名
[00:42:23.000 --> 00:42:24.520]  可以叫病人得到醫治
[00:42:24.520 --> 00:42:25.640]  奉耶穌的名
[00:42:25.640 --> 00:42:28.760]  去叫那被鬼附的人
[00:42:28.760 --> 00:42:30.000]  得到釋放
[00:42:30.000 --> 00:42:30.680]  所以頂智慧
[00:42:30.680 --> 00:42:31.760]  你應該去學習
[00:42:31.760 --> 00:42:35.760]  如何與聖靈一起去工作
[00:42:35.760 --> 00:42:38.000]  你就會經歷到神的真實
[00:42:38.000 --> 00:42:39.480]  第二件事是很重要的
[00:42:39.480 --> 00:42:41.200]  祂說你們如果愛我
[00:42:41.200 --> 00:42:43.440]  我就必遵守我的命令
[00:42:43.440 --> 00:42:47.760]  你記住愛上帝就等於要遵守祂的命令
[00:42:47.760 --> 00:42:49.360]  祂說我就會求父
[00:42:49.360 --> 00:42:53.040]  父就會賜給我們一位真理的聖靈
[00:42:53.040 --> 00:42:54.480]  如果你沒有透過聖靈
[00:42:54.480 --> 00:42:56.920]  其實你沒有辦法進入真理的裏面
[00:42:56.920 --> 00:42:59.560]  你只是進入課本的裏面
[00:42:59.560 --> 00:43:00.960]  很多時候聖經讀
[00:43:00.960 --> 00:43:03.880]  為什麼對你來說不是那麼實在
[00:43:03.880 --> 00:43:05.640]  或者不是那麼活潑呢
[00:43:05.640 --> 00:43:07.960]  是因為你沒有經歷與上帝一起
[00:43:07.960 --> 00:43:10.120]  沒有經歷聖靈的光照
[00:43:10.120 --> 00:43:11.520]  所以我們一定要去懇求
