
[00:00:00.000 --> 00:00:04.680]  港鐵主席馬先生在今年一月的時候
[00:34:28.600 --> 00:34:30.600]  作為他的兒女紀念我們
[00:34:30.600 --> 00:34:32.600]  保護我們
[00:34:32.600 --> 00:34:34.600]  幫助我們
[00:34:34.600 --> 00:34:36.600]  你怕什麼
[00:34:36.600 --> 00:34:38.600]  明智就是上帝信譽的保證
[00:34:38.600 --> 00:34:40.600]  耶和華神
[00:34:40.600 --> 00:34:42.600]  耶和華就是我的名字
[00:34:42.600 --> 00:34:44.600]  是有意思的
[00:34:44.600 --> 00:34:46.600]  耶和華就是納約的神
[00:34:46.600 --> 00:34:48.600]  一個別稱
[00:34:48.600 --> 00:34:50.600]  弟兄姊妹很重要
[00:34:50.600 --> 00:34:54.600]  當我們看出納紀的時候
[00:34:54.600 --> 00:34:56.600]  我們實在看到
[00:34:56.600 --> 00:34:58.600]  真真正正
[00:34:58.600 --> 00:35:00.600]  去拯救以色列人是誰
[00:35:00.600 --> 00:35:02.600]  不是摩西
[00:35:02.600 --> 00:35:04.600]  不是約書亞
[00:35:04.600 --> 00:35:06.600]  是誰
[00:35:06.600 --> 00:35:08.600]  就是上帝自己
[00:35:08.600 --> 00:35:10.600]  三章八字說
[00:35:10.600 --> 00:35:12.600]  我下來是要救他們
[00:35:12.600 --> 00:35:14.600]  如果不是上帝
[00:35:14.600 --> 00:35:16.600]  施行十災
[00:35:16.600 --> 00:35:18.600]  如果不是上帝在曠野裡面
[00:35:18.600 --> 00:35:20.600]  供應雲柱火柱
[00:35:20.600 --> 00:35:22.600]  供應瑪雅和鵪鶉
[00:35:22.600 --> 00:35:24.600]  如果不是上帝
[00:35:24.600 --> 00:35:26.600]  叫紅海的水分開
[00:35:26.600 --> 00:35:28.600]  請問
[00:35:28.600 --> 00:35:30.600]  摩西約書亞有什麼本事
[00:35:30.600 --> 00:35:32.600]  所以弟兄姊妹
[00:35:32.600 --> 00:35:34.600]  說到底
[00:35:34.600 --> 00:35:36.600]  神揀選我們
[00:35:36.600 --> 00:35:38.600]  是要給我們一份福氣
[00:35:38.600 --> 00:35:40.600]  真正
[00:35:40.600 --> 00:35:42.600]  成就的是誰
[00:35:42.600 --> 00:35:44.600]  是上帝自己
[00:35:44.600 --> 00:35:46.600]  所以弟兄姊妹今天上帝
[00:35:46.600 --> 00:35:48.600]  使用我們
[00:35:48.600 --> 00:35:50.600]  不需要太過自卑
[00:35:50.600 --> 00:35:52.600]  更加不要驕傲
[00:35:52.600 --> 00:35:54.600]  神選我們是要我們
[00:35:54.600 --> 00:35:56.600]  去經歷祂的福氣
[00:35:56.600 --> 00:35:58.600]  是要我們學習偏卑依靠祂
[00:35:58.600 --> 00:36:00.600]  學習祂的順服
[00:36:00.600 --> 00:36:02.600]  跟從祂的人
[00:36:02.600 --> 00:36:04.600]  使我們有份於祂的聖宮裡面
[00:36:04.600 --> 00:36:06.600]  神要我們知道
[00:36:06.600 --> 00:36:08.600]  神既然選擇我們
[00:36:08.600 --> 00:36:10.600]  我們就不需要太過掛慮
[00:36:10.600 --> 00:36:12.600]  因為祂會和我們同在
[00:36:12.600 --> 00:36:14.600]  祂也會幫助我們
[00:36:14.600 --> 00:36:16.600]  去完成、去交付給我們的使命
[00:36:16.600 --> 00:36:18.600]  所以弟兄姊妹
[00:36:18.600 --> 00:36:20.600]  不要再推搪了
[00:36:20.600 --> 00:36:22.600]  不要再找理由
[00:36:22.600 --> 00:36:24.600]  推神在我們身上的照明
[00:36:26.600 --> 00:36:28.600]  學習好好認識
[00:36:28.600 --> 00:36:30.600]  上帝是一位怎樣的上帝
[00:36:30.600 --> 00:36:34.600]  今天這段經文告訴你
[00:36:34.600 --> 00:36:36.600]  上帝是聖潔的
[00:36:36.600 --> 00:36:38.600]  上帝是慈愛的
[00:36:38.600 --> 00:36:40.600]  上帝是無所不知
[00:36:40.600 --> 00:36:42.600]  上帝是一位行事奇妙難測的
[00:36:42.600 --> 00:36:44.600]  但更重要
[00:36:44.600 --> 00:36:46.600]  祂要告訴你
[00:36:46.600 --> 00:36:48.600]  上帝是信實
[00:36:48.600 --> 00:36:50.600]  上帝是願意和祂子民同在的上帝
[00:36:50.600 --> 00:36:52.600]  所以弟兄姊妹
[00:36:52.600 --> 00:36:54.600]  你有沒有帶著上帝
[00:36:54.600 --> 00:36:56.600]  一起來到教會
[00:36:56.600 --> 00:36:58.600]  你有沒有帶著上帝
[00:36:58.600 --> 00:37:00.600]  去到職場裏面
[00:37:00.600 --> 00:37:02.600]  去到學校裏面
[00:37:02.600 --> 00:37:04.600]  上帝不只是在教會
[00:37:04.600 --> 00:37:06.600]  上帝是和你一起的
[00:37:06.600 --> 00:37:08.600]  當你有上帝的時候
[00:37:08.600 --> 00:37:10.600]  你不再需要擔心你每天的遭遇
[00:37:10.600 --> 00:37:12.600]  我們憑信心
[00:37:12.600 --> 00:37:14.600]  去走前面的道路
[00:37:14.600 --> 00:37:16.600]  憑信心去聆聽
[00:37:16.600 --> 00:37:18.600]  上帝給你的心聲
[00:37:18.600 --> 00:37:20.600]  我們真的很忙
[00:37:20.600 --> 00:37:22.600]  忙到沒有時間去看聖經
[00:37:22.600 --> 00:37:24.600]  忙到沒有時間去安靜
[00:37:24.600 --> 00:37:26.600]  聆聽上帝給我們的說話
[00:37:26.600 --> 00:37:28.600]  我們經常聽到
[00:37:28.600 --> 00:37:30.600]  有一句說話
[00:37:30.600 --> 00:37:32.600]  我在這裏請差遣我
[00:37:32.600 --> 00:37:34.600]  通常都是偉大宣教士的見證
[00:37:34.600 --> 00:37:36.600]  或者是教務
[00:37:36.600 --> 00:37:38.600]  蒙召的時候的見證
[00:37:38.600 --> 00:37:40.600]  那些不是宣教不是教務
[00:37:40.600 --> 00:37:42.600]  我們不會有的
[00:37:42.600 --> 00:37:44.600]  弟兄姊妹
[00:37:44.600 --> 00:37:46.600]  如果你上星期有留心陳耀柏牧師的訊息
[00:37:46.600 --> 00:37:48.600]  陳耀柏牧師說
[00:37:48.600 --> 00:37:50.600]  宗教教育是你我都有份的
[00:37:50.600 --> 00:37:52.600]  宗教教育不只是有恩賜
[00:37:52.600 --> 00:37:54.600]  教主學的那些人
[00:37:54.600 --> 00:37:56.600]  我們每一個基督徒
[00:37:56.600 --> 00:37:58.600]  我們的生命我們的生活
[00:37:58.600 --> 00:38:00.600]  就是宗教教育
[00:38:00.600 --> 00:38:02.600]  神可以使用小孩影響我
[00:38:02.600 --> 00:38:04.600]  神要使用我影響我的小朋友
[00:38:04.600 --> 00:38:06.600]  同樣
[00:38:06.600 --> 00:38:08.600]  神的召命不只是給
[00:38:08.600 --> 00:38:10.600]  有宣教負擔
[00:38:10.600 --> 00:38:12.600]  有牧會負擔
[00:38:12.600 --> 00:38:14.600]  的牧者
[00:38:14.600 --> 00:38:16.600]  神的選擇
[00:38:16.600 --> 00:38:18.600]  是臨到每一個熟悉的兒女
[00:38:18.600 --> 00:38:20.600]  神的選擇
[00:38:20.600 --> 00:38:22.600]  不只是要你去非洲
[00:38:22.600 --> 00:38:24.600]  好像張姑娘
[00:38:24.600 --> 00:38:26.600]  去西非
[00:38:26.600 --> 00:38:28.600]  神的選擇是要你
[00:38:28.600 --> 00:38:30.600]  在你所在的地方
[00:38:30.600 --> 00:38:32.600]  為他作見證
[00:38:32.600 --> 00:38:34.600]  或者幫助一些人
[00:38:34.600 --> 00:38:36.600]  問題
[00:38:36.600 --> 00:38:38.600]  你願不願意
[00:38:38.600 --> 00:38:40.600]  當你要決定願不願意的時候
[00:38:40.600 --> 00:38:42.600]  你必須問自己我有沒有安靜
[00:38:42.600 --> 00:38:44.600]  去聽到上帝的聲音
[00:38:44.600 --> 00:38:46.600]  你掛著耳朵
[00:38:46.600 --> 00:38:48.600]  根本聽不到外面的聲音
[00:38:48.600 --> 00:38:50.600]  危險也聽不到
[00:38:50.600 --> 00:38:52.600]  很多人過馬路
[00:38:52.600 --> 00:38:54.600]  被車撞死就是因為顧著聽耳朵
[00:38:54.600 --> 00:38:56.600]  聽手機
[00:38:56.600 --> 00:39:00.600]  很多很重要的寶藏
[00:39:00.600 --> 00:39:02.600]  走了寶因為我們沒有聽到
[00:39:02.600 --> 00:39:04.600]  崇拜的時候
[00:39:04.600 --> 00:39:06.600]  報告過了
[00:39:06.600 --> 00:39:08.600]  很多東西派的你們不知道
[00:39:08.600 --> 00:39:10.600]  走了寶了
[00:39:10.600 --> 00:39:12.600]  弟兄姊妹
[00:39:12.600 --> 00:39:14.600]  走了教會的寶也不要緊
[00:39:14.600 --> 00:39:16.600]  如果走了上帝給你的福氣
[00:39:16.600 --> 00:39:18.600]  那就真的走了寶
[00:39:18.600 --> 00:39:20.600]  真真正正走了寶
[00:39:20.600 --> 00:39:22.600]  弟兄姊妹
[00:39:22.600 --> 00:39:24.600]  新年願望
[00:39:24.600 --> 00:39:26.600]  我挑戰你們
[00:39:26.600 --> 00:39:28.600]  學習
[00:39:28.600 --> 00:39:30.600]  安靜
[00:39:30.600 --> 00:39:32.600]  多點聆聽神的心聲
[00:39:32.600 --> 00:39:34.600]  多點去讀神的話
[00:39:34.600 --> 00:39:36.600]  多點去默想神的話語
[00:39:36.600 --> 00:39:38.600]  有計劃地
[00:39:38.600 --> 00:39:40.600]  抽空一些時間
[00:39:40.600 --> 00:39:42.600]  安靜在神的面前
[00:39:42.600 --> 00:39:44.600]  不要只是計劃
[00:39:44.600 --> 00:39:46.600]  今年什麼時候去日本旅行
[00:39:46.600 --> 00:39:48.600]  也可以計劃的
[00:39:48.600 --> 00:39:50.600]  不要只是這件事
[00:39:50.600 --> 00:39:52.600]  可不可以安靜計劃
[00:39:52.600 --> 00:39:54.600]  有沒有一兩天
[00:39:54.600 --> 00:39:56.600]  你去到長洲也好
[00:39:56.600 --> 00:39:58.600]  南丫島也好
[00:39:58.600 --> 00:40:00.600]  或者去到一個地方
[00:40:00.600 --> 00:40:02.600]  你可以讓你自己的生命
[00:40:02.600 --> 00:40:04.600]  可以單獨對上帝
[00:40:04.600 --> 00:40:06.600]  這個是需要你刻意的計劃
[00:40:06.600 --> 00:40:08.600]  你沒有的
[00:40:08.600 --> 00:40:10.600]  你永遠沒有時間
[00:40:10.600 --> 00:40:12.600]  去做廚師
[00:40:12.600 --> 00:40:14.600]  你也要請假
[00:40:14.600 --> 00:40:16.600]  你也要上網找資料
[00:40:16.600 --> 00:40:18.600]  同樣親近上帝
[00:40:18.600 --> 00:40:20.600]  領受上帝的召命
[00:40:20.600 --> 00:40:22.600]  都需要你計劃的
[00:40:22.600 --> 00:40:24.600]  我新年的願景
[00:40:24.600 --> 00:40:26.600]  就是安靜在神的面前
[00:40:26.600 --> 00:40:28.600]  領受上帝給你的命令
[00:40:28.600 --> 00:40:30.600]  然後你說
[00:40:30.600 --> 00:40:32.600]  上帝我在這裡
[00:40:32.600 --> 00:40:34.600]  請差遣
[00:40:34.600 --> 00:40:36.600]  我這個沒用的兒女
[00:40:38.600 --> 00:40:40.600]  社會真是令人灰心
[00:40:40.600 --> 00:40:42.600]  又塌樓了
[00:40:42.600 --> 00:40:44.600]  又百多人失蹤
[00:40:44.600 --> 00:40:46.600]  又有人死了
[00:40:46.600 --> 00:40:52.600]  或者又聽到
[00:40:52.600 --> 00:40:54.600]  誰又去世了
[00:40:54.600 --> 00:40:56.600]  心裡好酸
[00:40:56.600 --> 00:40:58.600]  理性上我知道
[00:40:58.600 --> 00:41:00.600]  但感性上
[00:41:00.600 --> 00:41:02.600]  我很難受
[00:41:02.600 --> 00:41:06.600]  不要讓這些事
[00:41:06.600 --> 00:41:08.600]  令我們心喪志
[00:41:08.600 --> 00:41:10.600]  失去我們對上帝應有的夢想
[00:41:10.600 --> 00:41:12.600]  應有的願景
[00:41:12.600 --> 00:41:14.600]  因為我們上帝是什麼
[00:41:14.600 --> 00:41:16.600]  自有永有
[00:41:16.600 --> 00:41:18.600]  色在金在永在的上帝
[00:41:18.600 --> 00:41:22.600]  我們不要做鹹魚
[00:41:22.600 --> 00:41:24.600]  我們做一個有夢想的基督徒
[00:41:24.600 --> 00:41:30.600]  接下來2月20號
[00:41:30.600 --> 00:41:32.600]  教會有一個晚間聚會
[00:41:32.600 --> 00:41:34.600]  題目叫做
[00:41:34.600 --> 00:41:36.600]  亡亡亡
[00:41:36.600 --> 00:41:38.600]  什麼這麼重器架
[00:41:38.600 --> 00:41:40.600]  如果你看周刊
[00:41:40.600 --> 00:41:42.600]  這四個亡字雖然同音
[00:41:42.600 --> 00:41:44.600]  但是二字
[00:41:44.600 --> 00:41:46.600]  第一個亡是亡碌
[00:41:46.600 --> 00:41:48.600]  第二個亡是忘記
[00:41:48.600 --> 00:41:50.600]  第三個亡是迷亡
[00:41:50.600 --> 00:41:52.600]  第四個是死亡
[00:41:52.600 --> 00:41:54.600]  當你亡於世無的時候
[00:41:54.600 --> 00:41:56.600]  你好如忘記你的身份你的使命
[00:41:56.600 --> 00:41:58.600]  或者忘記你的責任
[00:41:58.600 --> 00:42:00.600]  更加忘記了你要親近上帝
[00:42:00.600 --> 00:42:02.600]  你要聆聽上帝的心聲
[00:42:02.600 --> 00:42:04.600]  如果你忘記了這一切的時候
[00:42:04.600 --> 00:42:06.600]  你的人生你的前路
[00:42:06.600 --> 00:42:08.600]  只會迷惘一片
[00:42:08.600 --> 00:42:10.600]  真是煞下煞下做基督徒
[00:42:10.600 --> 00:42:12.600]  最後不就等死囉
[00:42:12.600 --> 00:42:14.600]  等那個日子來臨囉
[00:42:14.600 --> 00:42:16.600]  等到我們不值得這樣
[00:42:16.600 --> 00:42:18.600]  所以2月20號
[00:42:18.600 --> 00:42:20.600]  不只是給初職
[00:42:20.600 --> 00:42:22.600]  初婚
[00:42:22.600 --> 00:42:24.600]  年青的家庭
[00:42:24.600 --> 00:42:26.600]  只要你願意過個豐盛生命
[00:42:26.600 --> 00:42:28.600]  做個重穩
[00:42:28.600 --> 00:42:30.600]  上帝在我們生命裏面的使命
[00:42:30.600 --> 00:42:32.600]  召命的基督徒
[00:42:32.600 --> 00:42:34.600]  2月20號
[00:42:34.600 --> 00:42:36.600]  6點鐘的聚會
[00:42:36.600 --> 00:42:38.600]  都適合你來聽
[00:42:38.600 --> 00:42:40.600]  忙碌是香港人的特徵
[00:42:40.600 --> 00:42:42.600]  甚至有些人說
[00:42:42.600 --> 00:42:44.600]  我多忙我11點鐘收工
[00:42:44.600 --> 00:42:46.600]  看你熬得多久
[00:42:46.600 --> 00:42:48.600]  這個不是一個
[00:42:48.600 --> 00:42:50.600]  值得驕傲的事情
[00:42:50.600 --> 00:42:52.600]  我們人生不值得賣命
[00:42:52.600 --> 00:42:54.600]  給世上的一些事情
[00:42:54.600 --> 00:42:56.600]  我們亡
[00:42:56.600 --> 00:42:58.600]  是為上帝而亡
[00:42:58.600 --> 00:43:00.600]  是為上帝而亡
[00:43:00.600 --> 00:43:02.600]  那麼我們人生才有意義
[00:43:02.600 --> 00:43:04.600]  求主幫助我們
[00:43:04.600 --> 00:43:06.600]  我們同心祈禱
[00:43:06.600 --> 00:43:10.600]  天父上帝求祢的道
[00:43:10.600 --> 00:43:12.600]  今日向我們講說話
[00:43:12.600 --> 00:43:14.600]  使我們面對祢的召命
[00:43:14.600 --> 00:43:16.600]  如果出於祢
[00:43:16.600 --> 00:43:18.600]  我們不會推卻
[00:43:18.600 --> 00:43:20.600]  我們憑信心接受祢給我們的召命
[00:43:20.600 --> 00:43:22.600]  我們能夠體會到
[00:43:22.600 --> 00:43:24.600]  我們行得有福
[00:43:24.600 --> 00:43:26.600]  多謝你聽我們禱告
[00:43:26.600 --> 00:43:28.100]  願至聖耶穌基督的聖名
[00:43:28.100 --> 00:43:29.100]  阿門
