
[00:00:00.000 --> 00:00:03.720]  好,其實我預備今天這篇講章的時候
[00:37:03.240 --> 00:37:06.640]  你幫助我們
[00:37:06.640 --> 00:37:08.920]  在日光的時候幫助我們
[00:37:08.920 --> 00:37:11.440]  在夜裡幫助我們
[00:37:11.440 --> 00:37:14.200]  困境的時候幫助我們
[00:37:14.200 --> 00:37:16.200]  順境的時候
[00:37:16.200 --> 00:37:18.040]  仍然幫助我們
[00:37:18.040 --> 00:37:21.000]  我們將一切榮耀重贊歸還給你
[00:37:21.000 --> 00:37:22.960]  這樣的禱告是奉我救主
[00:37:22.960 --> 00:37:25.160]  主耶穌基督得聖名而祈求
[00:37:25.160 --> 00:37:26.760]  阿們
