
[00:00:00.000 --> 00:00:08.000]  講到新約 聖經裡頭有很多的經文 但是我們只能選一部分來讀
[00:44:31.000 --> 00:44:37.000]  他們就能夠把律法放在他們心上
[00:44:37.000 --> 00:44:42.000]  所以現在可以說信約還沒有成全
[00:44:42.000 --> 00:44:44.000]  要等到主耶穌再來
[00:44:44.000 --> 00:44:46.000]  他們經過大災難
[00:44:46.000 --> 00:44:50.000]  他們要回到國內的時候
[00:44:50.000 --> 00:44:53.000]  這個時候才發生
[00:44:53.000 --> 00:44:58.000]  我們最後再看看信約的特點是什麼
[00:44:58.000 --> 00:45:02.000]  信約的特點就是一個無條件的約
[00:45:02.000 --> 00:45:04.000]  就像亞伯拉罕的約
[00:45:04.000 --> 00:45:06.000]  跟大衛的約一樣的
[00:45:06.000 --> 00:45:08.000]  是神說的
[00:45:08.000 --> 00:45:12.000]  並沒有要求人有什麼回應
[00:45:12.000 --> 00:45:14.000]  神自己來成全
[00:45:14.000 --> 00:45:18.000]  也就是要把大衛的約
[00:45:18.000 --> 00:45:22.000]  把亞伯拉罕的約都能成全
[00:45:22.000 --> 00:45:24.000]  有亞伯拉罕的後裔
[00:45:24.000 --> 00:45:26.000]  有賜給他們的地
[00:45:26.000 --> 00:45:28.000]  有給他們的國
[00:45:28.000 --> 00:45:30.000]  還有給他們的王
[00:45:30.000 --> 00:45:32.000]  這都是無條件的
[00:45:32.000 --> 00:45:34.000]  第二個不像舊約
[00:45:34.000 --> 00:45:36.000]  舊約是西乃山的約
[00:45:36.000 --> 00:45:39.000]  是從外面來告訴他們
[00:45:39.000 --> 00:45:42.000]  這個是寫在心上的
[00:45:42.000 --> 00:45:44.000]  叫人能夠來甘心
[00:45:44.000 --> 00:45:46.000]  來順福
[00:45:46.000 --> 00:45:50.000]  第三個
[00:45:50.000 --> 00:45:52.000]  這個信約的重點
[00:45:52.000 --> 00:45:54.000]  是個人救贖的部分
[00:45:54.000 --> 00:45:58.000]  重點是指到
[00:45:58.000 --> 00:46:01.000]  每個人都要來認識神
[00:46:01.000 --> 00:46:04.000]  每個人的罪得到赦免
[00:46:04.000 --> 00:46:08.000]  每個人他們都要來
[00:46:08.000 --> 00:46:10.000]  神不再紀念他們的罪了
[00:46:10.000 --> 00:46:13.000]  神指到個人救贖的部分
[00:46:13.000 --> 00:46:14.000]  重點
[00:46:14.000 --> 00:46:16.000]  有了個人以後
[00:46:16.000 --> 00:46:17.000]  才有全國的
[00:46:17.000 --> 00:46:19.000]  才有全家的
[00:46:19.000 --> 00:46:21.000]  特別是罪的赦免
[00:46:21.000 --> 00:46:23.000]  神赦免人的罪
[00:46:23.000 --> 00:46:25.000]  是一個一個的赦免
[00:46:25.000 --> 00:46:28.000]  不是說父親信了耶穌以後
[00:46:28.000 --> 00:46:29.000]  神就赦免
[00:46:29.000 --> 00:46:31.000]  父親這一家
[00:46:31.000 --> 00:46:32.000]  他的兒女
[00:46:32.000 --> 00:46:34.000]  他的親戚朋友
[00:46:34.000 --> 00:46:36.000]  所有的人的罪
[00:46:36.000 --> 00:46:38.000]  你認識神
[00:46:38.000 --> 00:46:39.000]  你接受耶穌的救贖
[00:46:39.000 --> 00:46:40.000]  你就得救
[00:46:40.000 --> 00:46:42.000]  神就赦免罪了
[00:46:42.000 --> 00:46:43.000]  你的兒女
[00:46:43.000 --> 00:46:44.000]  也是這樣的
[00:46:44.000 --> 00:46:45.000]  來信耶穌
[00:46:45.000 --> 00:46:47.000]  也是這樣的
[00:46:47.000 --> 00:46:49.000]  來接受耶穌做救贖
[00:46:49.000 --> 00:46:51.000]  他也得到赦免了
[00:46:51.000 --> 00:46:54.000]  所以是個人的部分
[00:46:54.000 --> 00:46:56.000]  赦罪以後
[00:46:56.000 --> 00:46:59.000]  人就認識神了
[00:46:59.000 --> 00:47:02.000]  因為當人赦免
[00:47:02.000 --> 00:47:04.000]  成為神的兒女以後
[00:47:04.000 --> 00:47:07.000]  有聖靈住在他的裡頭
[00:47:07.000 --> 00:47:10.000]  他們就能夠來認識神
[00:47:10.000 --> 00:47:13.000]  所以新約可以說是
[00:47:13.000 --> 00:47:17.000]  救很多月中間的最後一個約
[00:47:17.000 --> 00:47:19.000]  我們說了七個約
[00:47:19.000 --> 00:47:22.000]  今天說的是第七個約
[00:47:22.000 --> 00:47:24.000]  那麼是最後一個約
[00:47:24.000 --> 00:47:26.000]  從耶利比預言
[00:47:26.000 --> 00:47:28.000]  一直到主耶穌
[00:47:28.000 --> 00:47:30.000]  用祂的血立了新約
[00:47:30.000 --> 00:47:34.000]  這個時間差不多有六百多年
[00:47:34.000 --> 00:47:36.000]  這是個最後約
[00:47:36.000 --> 00:47:39.000]  一直要到主耶穌再來的時候
[00:47:39.000 --> 00:47:42.000]  這個約才成全
[00:47:42.000 --> 00:47:45.000]  所以這個也是個永遠的約
[00:47:45.000 --> 00:47:47.000]  很長時間的一個約
[00:47:47.000 --> 00:47:50.000]  是一個永遠的約
[00:47:50.000 --> 00:47:52.000]  現在我們要看一看
[00:47:52.000 --> 00:47:56.000]  新約跟教會的關係
[00:47:56.000 --> 00:47:57.000]  我們剛才說
[00:47:57.000 --> 00:47:59.000]  這個約是跟猶太人
[00:47:59.000 --> 00:48:01.000]  猶太以色列家
[00:48:01.000 --> 00:48:04.000]  跟猶大家所立的約
[00:48:04.000 --> 00:48:08.000]  那跟我們有什麼關係呢
[00:48:08.000 --> 00:48:10.000]  我們可以看到
[00:48:10.000 --> 00:48:12.000]  新約的完全應約
[00:48:12.000 --> 00:48:14.000]  要到主耶穌來的時候
[00:48:14.000 --> 00:48:16.000]  也就是千年國的時候
[00:48:16.000 --> 00:48:18.000]  那個時候
[00:48:18.000 --> 00:48:19.000]  以色列國
[00:48:19.000 --> 00:48:21.000]  以色列要被神恢復
[00:48:21.000 --> 00:48:23.000]  他們要復國
[00:48:23.000 --> 00:48:26.000]  他們要回到巴勒斯坦
[00:48:26.000 --> 00:48:29.000]  因為這個是神給亞伯來的應許
[00:48:29.000 --> 00:48:33.000]  現在以色列人已經復國了
[00:48:33.000 --> 00:48:37.000]  但現在的國還不是仍在管理
[00:48:37.000 --> 00:48:43.000]  他們還沒有完全來順服神
[00:48:43.000 --> 00:48:48.000]  那麼新約是在主耶穌受使的時候開始
[00:48:48.000 --> 00:48:52.000]  雖然我們今天還在等待
[00:48:52.000 --> 00:48:55.000]  基督的國在地上出現
[00:48:55.000 --> 00:49:00.000]  但是教會因為是跟基督聯合的
[00:49:00.000 --> 00:49:04.000]  所以我們今天就可以享受
[00:49:04.000 --> 00:49:06.000]  在這個新約裡頭
[00:49:06.000 --> 00:49:09.000]  很多屬靈的部分
[00:49:09.000 --> 00:49:12.000]  那麼就比如我們最得到赦免
[00:49:12.000 --> 00:49:14.000]  這是新約裡頭給我們
[00:49:14.000 --> 00:49:16.000]  給以色列的福氣
[00:49:16.000 --> 00:49:18.000]  也是我們得到
[00:49:18.000 --> 00:49:20.000]  我們是可以得到的
[00:49:20.000 --> 00:49:22.000]  比如裡頭講到
[00:49:22.000 --> 00:49:24.000]  講律法方的心裡頭
[00:49:24.000 --> 00:49:26.000]  他們從裡面要認識
[00:49:26.000 --> 00:49:29.000]  那都是因為有聖靈住在我們的裡面
[00:49:29.000 --> 00:49:32.000]  我們可以得到這些福氣
[00:49:32.000 --> 00:49:34.000]  但是我們要注意
[00:49:34.000 --> 00:49:38.000]  新約是先給猶太人的
[00:49:38.000 --> 00:49:41.000]  這要糾正我們一個思想
[00:49:41.000 --> 00:49:43.000]  新約是給教會的
[00:49:43.000 --> 00:49:47.000]  律法是給以色列人的
[00:49:47.000 --> 00:49:48.000]  不是
[00:49:48.000 --> 00:49:50.000]  新約是給猶太人
[00:49:50.000 --> 00:49:52.000]  先給猶太人
[00:49:52.000 --> 00:49:56.000]  現在基督也有份
[00:49:56.000 --> 00:49:59.000]  但是最後的應驗
[00:49:59.000 --> 00:50:02.000]  是在以色列身上
[00:50:02.000 --> 00:50:04.000]  因為有人認為
[00:50:04.000 --> 00:50:06.000]  猶太人失敗以後
[00:50:06.000 --> 00:50:10.000]  神就把這些應許
[00:50:10.000 --> 00:50:13.000]  都從猶太人轉移到教會身上了
[00:50:13.000 --> 00:50:16.000]  教會就代替了以色列了
[00:50:16.000 --> 00:50:17.000]  沒有
[00:50:17.000 --> 00:50:19.000]  並不是這樣的
[00:50:19.000 --> 00:50:21.000]  教會不能夠代替以色列
[00:50:21.000 --> 00:50:22.000]  神給亞伯拉罕
[00:50:22.000 --> 00:50:24.000]  給猶太人的應許
[00:50:24.000 --> 00:50:26.000]  一定要實現的
[00:50:26.000 --> 00:50:27.000]  一定要成全的
[00:50:27.000 --> 00:50:28.000]  不然的話
[00:50:28.000 --> 00:50:33.000]  祂說的話就落空了
[00:50:33.000 --> 00:50:35.000]  所以孩子不能夠
[00:50:35.000 --> 00:50:39.000]  教會來代替以色列
[00:50:39.000 --> 00:50:41.000]  羅馬書第十一章就指到
[00:50:41.000 --> 00:50:42.000]  有一天
[00:50:42.000 --> 00:50:46.000]  以色列要全家得救
[00:50:46.000 --> 00:50:48.000]  這全家得救
[00:50:48.000 --> 00:50:50.000]  不是每一個
[00:50:50.000 --> 00:50:52.000]  從血統上的猶太人
[00:50:52.000 --> 00:50:54.000]  都能得救
[00:50:54.000 --> 00:50:56.000]  而是指到那些
[00:50:56.000 --> 00:50:58.000]  信神的
[00:50:58.000 --> 00:51:00.000]  信耶穌的人
[00:51:00.000 --> 00:51:03.000]  他們都要得救
[00:51:03.000 --> 00:51:05.000]  所以我們今天
[00:51:05.000 --> 00:51:07.000]  有份於這個行約
[00:51:07.000 --> 00:51:09.000]  我們也分享到
[00:51:09.000 --> 00:51:10.000]  很多行約裡頭的
[00:51:10.000 --> 00:51:12.000]  屬靈的祝福
[00:51:12.000 --> 00:51:14.000]  但是我們看到
[00:51:14.000 --> 00:51:15.000]  最後的應驗
[00:51:15.000 --> 00:51:17.000]  是在以色列身上
[00:51:17.000 --> 00:51:19.000]  將來的千年國
[00:51:19.000 --> 00:51:23.000]  就是神應許給亞伯拉罕
[00:51:23.000 --> 00:51:27.000]  給猶太人的國
[00:51:27.000 --> 00:51:30.000]  所以我們從這幾天
[00:51:30.000 --> 00:51:31.000]  這幾次
[00:51:31.000 --> 00:51:33.000]  我們用了八十的時間
[00:51:33.000 --> 00:51:35.000]  把這七個月
[00:51:35.000 --> 00:51:37.000]  做了一個初步的
[00:51:37.000 --> 00:51:38.000]  這樣一個思想
[00:51:38.000 --> 00:51:41.000]  將來一起讀一下
[00:51:41.000 --> 00:51:43.000]  我覺得越讀的話
[00:51:43.000 --> 00:51:45.000]  就覺得神對我們
[00:51:45.000 --> 00:51:48.000]  實在是太好了
[00:51:48.000 --> 00:51:50.000]  神為我們所安排的
[00:51:50.000 --> 00:51:52.000]  祂寬容我們
[00:51:52.000 --> 00:51:53.000]  神也有耐心
[00:51:53.000 --> 00:51:55.000]  一步一步一步一步
[00:51:55.000 --> 00:51:58.000]  帶領人回到祂的家族
[00:51:58.000 --> 00:52:00.000]  叫我們做浪子一樣
[00:52:00.000 --> 00:52:02.000]  回到神的家
[00:52:02.000 --> 00:52:04.000]  主耶穌為我們付出了
[00:52:04.000 --> 00:52:06.000]  這麼大的代價
[00:52:06.000 --> 00:52:08.000]  我們真是要感謝神
[00:52:08.000 --> 00:52:10.000]  所以我讀了這些以後
[00:52:10.000 --> 00:52:13.000]  也讀到羅馬書第十一章
[00:52:13.000 --> 00:52:15.000]  最後的幾節聖經
[00:52:15.000 --> 00:52:18.000]  保羅講到神的救贖
[00:52:18.000 --> 00:52:19.000]  恩典以後
[00:52:19.000 --> 00:52:20.000]  他就說到
[00:52:20.000 --> 00:52:26.000]  生在神豐富的智慧和知識
[00:52:26.000 --> 00:52:29.000]  他就覺得神太豐富了
[00:52:29.000 --> 00:52:30.000]  神的智慧
[00:52:30.000 --> 00:52:33.000]  神的知識太豐富了
[00:52:33.000 --> 00:52:41.000]  他的判斷何其難測
[00:52:41.000 --> 00:52:44.000]  他的終極何其難尋
[00:52:44.000 --> 00:52:46.000]  誰做過他的謀事
[00:52:46.000 --> 00:52:48.000]  誰知道主的心
[00:52:48.000 --> 00:52:50.000]  誰有資先給主
[00:52:50.000 --> 00:52:52.000]  而要他來償還呢
[00:52:52.000 --> 00:52:54.000]  沒有人這麼做
[00:52:54.000 --> 00:52:57.000]  他說因為萬有都是本於他
[00:52:57.000 --> 00:52:58.000]  歸於他
[00:52:58.000 --> 00:52:59.000]  還依靠他
[00:52:59.000 --> 00:53:02.000]  歸於他
[00:53:02.000 --> 00:53:05.000]  所以神的救贖的計劃
[00:53:05.000 --> 00:53:06.000]  藉著各個月
[00:53:06.000 --> 00:53:08.000]  一步一步來實現
[00:53:08.000 --> 00:53:09.000]  我們也相信
[00:53:09.000 --> 00:53:12.000]  過去已經實現的那部分
[00:53:12.000 --> 00:53:14.000]  到了主耶穌再來的時候
[00:53:14.000 --> 00:53:16.000]  要完全的成全
[00:53:16.000 --> 00:53:18.000]  完全的實現
[00:53:18.000 --> 00:53:19.000]  我們要感謝神
[00:53:19.000 --> 00:53:22.000]  我們也是有個榮耀的盼望
[00:53:22.000 --> 00:53:25.000]  我們相信主快要回來
[00:53:25.000 --> 00:53:28.000]  雖然地上現在是非常的混亂
[00:53:28.000 --> 00:53:29.000]  民攻打民
[00:53:29.000 --> 00:53:30.000]  火攻打電
[00:53:30.000 --> 00:53:32.000]  各地都有災荒地震
[00:53:32.000 --> 00:53:34.000]  都有流血戰爭
[00:53:34.000 --> 00:53:35.000]  但是我們相信
[00:53:35.000 --> 00:53:37.000]  到了一定的時候
[00:53:37.000 --> 00:53:40.000]  神要拆遷他的兒子
[00:53:40.000 --> 00:53:42.000]  從天降臨
[00:53:42.000 --> 00:53:45.000]  我們在現在的情況下
[00:53:45.000 --> 00:53:47.000]  我們要警醒
[00:53:47.000 --> 00:53:50.000]  我們要等候主耶穌的再開
[00:53:50.000 --> 00:53:53.000]  不應低頭禱告
[00:53:53.000 --> 00:53:56.000]  感謝我們天父的恩典
[00:53:56.000 --> 00:53:58.000]  給我們有這樣的機會
[00:53:58.000 --> 00:54:00.000]  一同來學習
[00:54:00.000 --> 00:54:02.000]  你在歷史歷代中間
[00:54:02.000 --> 00:54:04.000]  與人所立的約
[00:54:04.000 --> 00:54:05.000]  我們感謝你
[00:54:05.000 --> 00:54:07.000]  你是滿有智慧
[00:54:07.000 --> 00:54:08.000]  滿有根點
[00:54:08.000 --> 00:54:09.000]  你也滿有憐憫
[00:54:09.000 --> 00:54:11.000]  你也滿有公義
[00:54:11.000 --> 00:54:14.000]  你刑罰犯罪的人
[00:54:14.000 --> 00:54:16.000]  但是你也寬容人
[00:54:16.000 --> 00:54:19.000]  給他們有輝煌的機會
[00:54:19.000 --> 00:54:20.000]  我們也感謝主
[00:54:20.000 --> 00:54:22.000]  你救了我們
[00:54:22.000 --> 00:54:23.000]  叫我們能夠認識你
[00:54:23.000 --> 00:54:25.000]  叫我們能夠從罪中間
[00:54:25.000 --> 00:54:27.000]  被你救出來
[00:54:27.000 --> 00:54:28.000]  今天我們能夠
[00:54:28.000 --> 00:54:29.000]  回到神的家中
[00:54:29.000 --> 00:54:31.000]  做神的兒女
[00:54:31.000 --> 00:54:33.000]  實在都是你的恩典
[00:54:33.000 --> 00:54:34.000]  我們感謝你
[00:54:34.000 --> 00:54:36.000]  保學在天
[00:54:36.000 --> 00:54:38.000]  為我們說出美言
[00:54:38.000 --> 00:54:40.000]  我們感謝讚美你
[00:54:40.000 --> 00:54:42.000]  願你繼續的恩待我們
[00:54:42.000 --> 00:54:43.000]  讓我們能夠
[00:54:43.000 --> 00:54:46.000]  知道你的恩典和慈愛
[00:54:46.000 --> 00:54:48.000]  叫我們能夠跟隨你
[00:54:48.000 --> 00:54:49.000]  在地上這段時間
[00:54:49.000 --> 00:54:51.000]  你保守我們
[00:54:51.000 --> 00:54:53.000]  帶領我們往前走
[00:54:53.000 --> 00:54:54.000]  叫我們有一天
[00:54:54.000 --> 00:54:57.000]  能夠見到我們的主耶穌
[00:54:57.000 --> 00:54:59.000]  歡歡喜喜見他的面
[00:54:59.000 --> 00:55:02.000]  願你祝福每個弟兄姊妹
[00:55:02.000 --> 00:55:03.000]  祝福你的教會
[00:55:03.000 --> 00:55:05.000]  與我們同在
[00:55:05.000 --> 00:55:07.000]  奉耶穌基督的名禱告
