
[00:00:00.000 --> 00:00:05.720]  今天早上是一年一度的父親節
[00:36:02.160 --> 00:36:03.360]  不知道大家有沒有留意
[00:36:03.360 --> 00:36:07.080]  他說父親將戒指戴在兒子的手上
[00:36:07.080 --> 00:36:09.800]  他說父親把戒指戴在兒子的手上
[00:36:09.800 --> 00:36:11.120]  大家知不知道是什麽意思
[00:36:11.120 --> 00:36:12.320]  大家知不知道這是什麽意思
[00:36:12.320 --> 00:36:16.600]  這意味著在當時古代的風俗
[00:36:16.600 --> 00:36:19.280]  這意味著在當時古代的風俗
[00:36:19.280 --> 00:36:24.480]  父親是立小兒子成為家族的繼承人
[00:36:24.480 --> 00:36:29.080]  父親立小兒子成為家族的繼承權
[00:36:29.080 --> 00:36:31.560]  意思是父親離世之後
[00:36:31.560 --> 00:36:34.240]  意思是父親離世之後
[00:36:34.240 --> 00:36:36.600]  他就會接管整個家族
[00:36:36.600 --> 00:36:38.600]  他就可以接管整個家族
[00:36:38.600 --> 00:36:39.720]  成為一家之主
[00:36:39.720 --> 00:36:40.520]  成為一家之主
[00:36:40.520 --> 00:36:44.120]  這是父親對小兒子最大的肯定和信任
[00:36:44.120 --> 00:36:47.640]  這是父親對小兒子最大的肯定和信任
[00:36:47.640 --> 00:36:52.400]  你明白為何阿哥的呼吸系統不暢順吧?
[00:36:52.400 --> 00:36:56.040]  所以你會明白做大兒子的大哥
[00:36:56.040 --> 00:36:57.800]  我做生做死
[00:36:57.800 --> 00:36:59.320]  我天天在那裏拼命努力
[00:36:59.320 --> 00:37:03.720]  你都不殺一隻羊來為我慶祝獎勵一下
[00:37:03.720 --> 00:37:06.560]  你連羊都沒有殺一隻為我慶祝獎勵我
[00:37:06.560 --> 00:37:09.160]  這個敗家子弟回來你又宰牛
[00:37:09.160 --> 00:37:11.320]  現在連整個遺產都給他了
[00:37:11.320 --> 00:37:14.600]  這個敗家子弟那麼樣子
[00:37:14.600 --> 00:37:16.000]  你現在還殺牛
[00:37:16.000 --> 00:37:20.000]  還把整個產業都給他
[00:37:20.000 --> 00:37:21.680]  可能我們要問一個問題
[00:37:21.680 --> 00:37:23.200]  可能我們要問一個問題
[00:37:23.200 --> 00:37:26.160]  浪子故事裏面哪一個是浪子?
[00:37:26.160 --> 00:37:29.720]  浪子故事裏面到底誰是浪子?
[00:37:29.720 --> 00:37:30.440]  哪一個是浪子?
[00:37:30.440 --> 00:37:31.480]  誰是浪子?
[00:37:31.480 --> 00:37:32.840]  兩個都是浪子
[00:37:32.840 --> 00:37:34.520]  兩個都是浪子
[00:37:34.520 --> 00:37:36.920]  大那個又瞞著父親
[00:37:36.920 --> 00:37:40.560]  大那個一直想要貪他父親的產業
[00:37:40.560 --> 00:37:42.360]  小那個又瞞著父親
[00:37:42.360 --> 00:37:44.280]  小兒子也是一直貪他父親的產業
[00:37:44.280 --> 00:37:46.120]  大那個又懂得演戲
[00:37:46.120 --> 00:37:48.080]  大兒子會演戲
[00:37:48.080 --> 00:37:50.280]  起碼他做足本分
[00:37:50.280 --> 00:37:51.840]  起碼他做足本分
[00:37:51.840 --> 00:37:54.360]  小那個就不是真情流露
[00:37:54.360 --> 00:37:57.200]  小兒子是真情流露
[00:37:57.200 --> 00:38:01.720]  今天早上我想從浪子的故事帶出為父的心
[00:38:01.720 --> 00:38:06.600]  今天早上想從浪子的故事帶出為父之心
[00:38:06.600 --> 00:38:09.400]  我不知道在座的當中我們還是父親
[00:38:09.400 --> 00:38:11.920]  我不知道在座的當中我們還是爸爸的
[00:38:11.920 --> 00:38:16.000]  請向天父學習做父親
[00:38:16.000 --> 00:38:18.600]  請向天父學習做父親
[00:38:18.600 --> 00:38:22.240]  怎樣管理上帝所交給你的產業、你的子女
[00:38:22.240 --> 00:38:26.280]  怎樣管理上帝所交給你們的產業、你們的兒女
[00:38:26.280 --> 00:38:28.800]  當中如果你們是做人子女的
[00:38:28.800 --> 00:38:30.920]  如果當中你們是做人兒女的
[00:38:30.920 --> 00:38:32.760]  請你想一想為父的心
[00:38:32.760 --> 00:38:34.960]  請你想一想為父的心
[00:38:34.960 --> 00:38:37.240]  無論你浪跡天涯
[00:38:37.240 --> 00:38:39.400]  或者你陪伴在父親的身邊
[00:38:39.400 --> 00:38:41.360]  不管你浪跡天涯
[00:38:41.360 --> 00:38:43.280]  或者是你一直陪伴你的父親
[00:38:43.280 --> 00:38:45.840]  請問你有沒有真正體貼父親的心
[00:38:45.840 --> 00:38:48.520]  請問你有沒有真正體貼父親的心
[00:38:48.520 --> 00:38:50.720]  你看你自己的利益
[00:38:50.720 --> 00:38:52.960]  是不是過於跟父親的關係
[00:38:52.960 --> 00:38:56.360]  你會不會看自己的利益過於你跟父親的關係
[00:38:56.360 --> 00:38:58.280]  或者你說我都不是父親
[00:38:58.280 --> 00:39:00.080]  今早說的話跟我有什麼關係
[00:39:00.080 --> 00:39:01.760]  或者你說我都不是父親
[00:39:01.760 --> 00:39:04.200]  今天早上講這些跟我有什麼關係
[00:39:04.200 --> 00:39:06.040]  作為人與人之間的相處
[00:39:06.040 --> 00:39:07.760]  作為人與人之間的相處
[00:39:07.760 --> 00:39:09.920]  其實我們有沒有一份為父的心呢
[00:39:09.920 --> 00:39:12.240]  其實我們有沒有一份為父的心
[00:39:12.240 --> 00:39:14.360]  我們能夠善待我們身邊的人
[00:39:14.360 --> 00:39:16.520]  我們可以善待我們身邊的人
[00:39:16.520 --> 00:39:18.000]  甚至我們不喜歡的人
[00:39:18.000 --> 00:39:19.320]  甚至是我們不喜歡的人
[00:39:19.320 --> 00:39:22.800]  哪怕有時候他的要求或者言行很不合理
[00:39:22.800 --> 00:39:25.800]  哪怕有時候他的要求或者言行是不合理的
[00:39:25.800 --> 00:39:28.160]  我們能不能夠好像一個為父的心
[00:39:28.160 --> 00:39:31.560]  學習多份的包容、多份的愛、多份的接納呢
[00:39:31.560 --> 00:39:35.920]  我們會不會學為父的心多一份愛、多一份的包容呢
[00:39:35.920 --> 00:39:37.960]  還是要等對方釋出善意
[00:39:37.960 --> 00:39:41.760]  我才勉為其難地回應呢
[00:39:41.760 --> 00:39:44.080]  還是要等對方釋出善意之後
[00:39:44.080 --> 00:39:45.920]  我才勉為其難地回應呢
[00:39:45.920 --> 00:39:48.760]  還是我們要主動跑上去示好呢
[00:39:48.760 --> 00:39:51.560]  還是我們要主動跑上去示好呢
[00:39:51.560 --> 00:39:53.840]  但願無論我們是否是父親
[00:39:53.840 --> 00:39:56.040]  但願我們不管是否是父親
[00:39:56.040 --> 00:39:59.640]  我們都從這位天父學到這份功課
[00:39:59.640 --> 00:40:02.440]  我們都從這位天父學到這份功課
[00:40:02.440 --> 00:40:04.440]  我們用一個為父的心
[00:40:04.440 --> 00:40:06.320]  我們用一個為父的心
[00:40:06.320 --> 00:40:07.640]  跟我們的家人
[00:40:07.640 --> 00:40:08.760]  跟我們的家人
[00:40:08.760 --> 00:40:09.720]  跟我們的朋友
[00:40:09.720 --> 00:40:11.000]  跟我們的朋友
[00:40:11.000 --> 00:40:12.440]  跟我們的弟兄姊妹
[00:40:12.440 --> 00:40:13.840]  跟我們的弟兄姊妹
[00:40:13.840 --> 00:40:17.360]  用一個彼此體諒、彼此做立的心去相處
[00:40:17.360 --> 00:40:21.440]  用一個彼此體諒、彼此接納的心來相處
[00:40:21.440 --> 00:40:23.600]  再次祝愿每一位父親
[00:40:23.600 --> 00:40:25.520]  再次祝願每一位的父親
[00:40:25.520 --> 00:40:26.320]  父親節快樂
[00:40:26.320 --> 00:40:27.920]  父親節快樂
