
[00:00:00.000 --> 00:00:03.440]  好 在分享經文之前 我們先來做一個簡短的禱告
[00:35:55.200 --> 00:35:56.720]  你對神負責
[00:35:56.720 --> 00:35:58.800]  然後將榮耀歸給祂
[00:35:58.800 --> 00:36:08.080]  我們一起來安靜禱告
[00:36:08.080 --> 00:36:10.080]  說出我們何等的感恩
[00:36:10.080 --> 00:36:12.080]  因為你本有神的形象
[00:36:12.080 --> 00:36:13.920]  可是你卻謙卑自己
[00:36:13.920 --> 00:36:15.840]  娶了奴僕的讓士
[00:36:15.840 --> 00:36:17.360]  來到人間
[00:36:17.360 --> 00:36:19.760]  成為我們眾人的僕人
[00:36:19.760 --> 00:36:21.120]  謙卑服侍
[00:36:21.120 --> 00:36:22.880]  要我們能夠被高舉
[00:36:22.880 --> 00:36:24.480]  成為你的兒女
[00:36:24.480 --> 00:36:27.040]  今天我們也懇求有這樣的福分
[00:36:27.040 --> 00:36:30.320]  能夠效法你去服侍其他的人
[00:36:30.320 --> 00:36:32.240]  也求你幫助我們
[00:36:32.240 --> 00:36:33.920]  讓我們對你有信心
[00:36:33.920 --> 00:36:36.080]  能夠在我們的生活裡面
[00:36:36.080 --> 00:36:38.960]  活出你對我們的要求
[00:36:38.960 --> 00:36:41.840]  也讓我們能夠謹守我們的本分
[00:36:41.840 --> 00:36:43.840]  把你所交託我們的使命
[00:36:43.840 --> 00:36:45.920]  衷心的去完成
[00:36:45.920 --> 00:36:48.480]  當我們去完成的時候
[00:36:48.480 --> 00:36:51.360]  將這個榮耀單單的歸給你
[00:36:51.360 --> 00:36:52.720]  主要幫助我們
[00:36:52.720 --> 00:36:53.920]  在我們生活裡面
[00:36:53.920 --> 00:36:55.200]  在我們侍奉當中
[00:36:55.200 --> 00:36:57.440]  單單討你的喜悅
[00:36:57.440 --> 00:36:58.560]  我們站在禱告
[00:36:58.560 --> 00:37:00.720]  奉主耶穌基督的聖名
[00:37:00.720 --> 00:37:01.760]  Amen
