
[00:00:00.000 --> 00:00:03.500]  好 各位主內 親愛的弟兄姊妹 平安
[00:38:21.500 --> 00:38:22.500]  而這樣的榜樣呢
[00:38:22.500 --> 00:38:23.500]  都是跨界的
[00:38:23.500 --> 00:38:26.500]  你說你愛神愛人
[00:38:26.500 --> 00:38:28.500]  聖經呢有的時候挑戰你呢
[00:38:28.500 --> 00:38:31.500]  要愛他愛到一個程度
[00:38:31.500 --> 00:38:32.500]  愛到跨界
[00:38:32.500 --> 00:38:34.500]  愛到付代價的地步
[00:38:34.500 --> 00:38:37.500]  愛到吃苦頭的地步
[00:38:37.500 --> 00:38:39.500]  所以我想神對我們每個人的呼召呢
[00:38:39.500 --> 00:38:40.500]  在一個年中
[00:38:40.500 --> 00:38:43.500]  或即將迎來一年的開始的時候
[00:38:43.500 --> 00:38:44.500]  讓我們思想
[00:38:44.500 --> 00:38:45.500]  神的呼召呢
[00:38:45.500 --> 00:38:48.500]  是一個比較好的一個時機
[00:38:48.500 --> 00:38:52.500]  他的呼召是一個越界的呼召
[00:38:52.500 --> 00:38:53.500]  他的呼召呢
[00:38:53.500 --> 00:38:56.500]  也肯定帶來苦頭
[00:38:56.500 --> 00:38:59.500]  然而他卻很肯定地告訴我們
[00:38:59.500 --> 00:39:02.500]  你這樣做你就必得永生
[00:39:02.500 --> 00:39:03.500]  所以這個問題對我們來說
[00:39:03.500 --> 00:39:06.500]  是非常重要的問題
[00:39:06.500 --> 00:39:10.500]  我相信主耶穌在這裡的意思就是
[00:39:10.500 --> 00:39:12.500]  你能這樣不怕越界
[00:39:12.500 --> 00:39:15.500]  不怕付代價的去愛人愛神
[00:39:15.500 --> 00:39:18.500]  就證明了你是一位
[00:39:18.500 --> 00:39:20.500]  蒙神拯救的永生的人
[00:39:20.500 --> 00:39:23.500]  因為你的知行合一的信呢
[00:39:23.500 --> 00:39:25.500]  救了你
[00:39:25.500 --> 00:39:29.500]  讓我們低頭禱告
[00:39:29.500 --> 00:39:32.500]  天父上帝感謝你保守我們到年尾
[00:39:32.500 --> 00:39:35.500]  儘管這一年充滿著各樣的經歷
[00:39:35.500 --> 00:39:37.500]  但我們相信你的同在
[00:39:37.500 --> 00:39:42.500]  是我們能夠有能力走下去的一個力量
[00:39:42.500 --> 00:39:46.500]  主求你讓我們在瑪利亞和好撒瑪利亞人
[00:39:46.500 --> 00:39:47.500]  這樣的故事當中
[00:39:47.500 --> 00:39:51.500]  曉得我們怎麼樣的跨界的去愛你
[00:39:51.500 --> 00:39:54.500]  和成為你的靈社
[00:39:54.500 --> 00:39:57.500]  主把新的一年交在主的手中
[00:39:57.500 --> 00:40:00.500]  把每一位弟兄姊妹都仰望在主的面前
[00:40:00.500 --> 00:40:02.500]  求主加添我們的力量
[00:40:02.500 --> 00:40:04.500]  使我們走在你的道中
[00:40:04.500 --> 00:40:06.500]  禱告奉耶穌基督的名
