
[00:00:00.000 --> 00:00:04.920]  在我小學三年級 年中的成績表
[00:35:51.400 --> 00:35:54.400]  即是覺得
[00:35:54.400 --> 00:35:57.400]  如果我們覺得自己有很高超的恩賜
[00:35:57.400 --> 00:35:58.400]  很叻很掂
[00:35:58.400 --> 00:36:00.400]  而看不起別人
[00:36:00.400 --> 00:36:02.400]  這些都是炫耀的東西
[00:36:02.400 --> 00:36:04.400]  輕飄飄的
[00:36:04.400 --> 00:36:06.400]  毫無作用
[00:36:06.400 --> 00:36:07.400]  但是
[00:36:07.400 --> 00:36:09.400]  如果我們懂得這件事的話
[00:36:09.400 --> 00:36:11.400]  我們就是一生受用
[00:36:11.400 --> 00:36:13.400]  一生受用
[00:36:13.400 --> 00:36:15.400]  接著他又說到第二點
[00:36:15.400 --> 00:36:20.400]  他說愛不是理直氣壯索取的底氣
[00:36:20.400 --> 00:36:22.400]  而是我們能夠看到
[00:36:22.400 --> 00:36:26.400]  藏在父母裏面不容易的愛之後
[00:36:26.400 --> 00:36:30.400]  發自內心的那種心痛和體諒
[00:36:30.400 --> 00:36:32.400]  他開始體諒到
[00:36:32.400 --> 00:36:33.400]  觸摸到
[00:36:33.400 --> 00:36:36.400]  爸爸媽媽那種愛
[00:36:36.400 --> 00:36:38.400]  弟兄姊妹
[00:36:38.400 --> 00:36:41.400]  我們有沒有進入耶穌的心腸裏面呢
[00:36:41.400 --> 00:36:43.400]  去觸摸他的愛呢
[00:36:43.400 --> 00:36:45.400]  有沒有發自內心
[00:36:45.400 --> 00:36:48.400]  又或者我們有沒有體會到
[00:36:48.400 --> 00:36:50.400]  十字架上面
[00:36:50.400 --> 00:36:52.400]  耶穌基督所受的痛楚呢
[00:36:52.400 --> 00:36:55.400]  當我們讀一些捷經文
[00:36:55.400 --> 00:36:57.400]  和看回耶穌的釘痕手
[00:36:57.400 --> 00:36:59.400]  大家有什麼感受呢
[00:36:59.400 --> 00:37:03.400]  因他受的懲罰
[00:37:03.400 --> 00:37:05.400]  我們得平安
[00:37:05.400 --> 00:37:07.400]  因他受的鞭傷
[00:37:07.400 --> 00:37:09.400]  我們得醫治
[00:37:09.400 --> 00:37:10.400]  同時之間
[00:37:10.400 --> 00:37:11.400]  這一隻的傷痕手
[00:37:11.400 --> 00:37:12.400]  這一對的傷痕手
[00:37:12.400 --> 00:37:17.400]  大家有什麼感受呢
[00:37:17.400 --> 00:37:21.400]  各位學生的反省
[00:37:21.400 --> 00:37:22.400]  對於我們今天
[00:37:22.400 --> 00:37:38.400]  我們有什麼提醒自己呢
[00:37:38.400 --> 00:37:40.400]  第三點
[00:37:40.400 --> 00:37:43.400]  我發現以前的我
[00:37:43.400 --> 00:37:45.400]  是多自私和虛榮
[00:37:45.400 --> 00:37:48.400]  我可以寫出很漂亮的文章
[00:37:48.400 --> 00:37:53.400]  但是寫不出感謝我的爸爸媽媽
[00:37:53.400 --> 00:37:55.400]  他懂得感恩
[00:37:55.400 --> 00:37:57.400]  他觸摸到愛
[00:37:57.400 --> 00:37:59.400]  他願意付出愛
[00:37:59.400 --> 00:38:01.400]  他已經不要這部手機了
[00:38:01.400 --> 00:38:03.400]  看到那個轉變嗎
[00:38:03.400 --> 00:38:04.400]  那個轉化
[00:38:04.400 --> 00:38:06.400]  所以我覺得最深最深的
[00:38:06.400 --> 00:38:08.400]  我自己的領受就是說
[00:38:08.400 --> 00:38:10.400]  這個少年人
[00:38:10.400 --> 00:38:12.400]  少年人那種覺醒
[00:38:12.400 --> 00:38:16.400]  是比任何的大道理都來得深刻
[00:38:16.400 --> 00:38:18.400]  我們有經歷
[00:38:18.400 --> 00:38:21.400]  才會有成長
[00:38:21.400 --> 00:38:24.400]  我們有經歷才會有成長
[00:38:24.400 --> 00:38:27.400]  有一位牧師和學者牧師
[00:38:27.400 --> 00:38:29.400]  叫Timothy Keller
[00:38:29.400 --> 00:38:31.400]  他分享過
[00:38:31.400 --> 00:38:33.400]  什麼是真正的愛
[00:38:33.400 --> 00:38:36.400]  在生命記七章七至八節
[00:38:36.400 --> 00:38:38.400]  他有講到
[00:38:38.400 --> 00:38:40.400]  他講到什麼呢
[00:38:40.400 --> 00:38:42.400]  耶和華愛這一班以色列人
[00:38:42.400 --> 00:38:46.400]  不是因為他們是列國之中
[00:38:46.400 --> 00:38:48.400]  最偉大的民族
[00:38:48.400 --> 00:38:52.400]  其實他們是最細小的一個國
[00:38:52.400 --> 00:38:54.400]  然後耶和華說
[00:38:54.400 --> 00:38:56.400]  我愛你們
[00:38:56.400 --> 00:38:59.400]  因為我定義去愛你們
[00:38:59.400 --> 00:39:04.400]  這個就是我愛你們的原因
[00:39:04.400 --> 00:39:06.400]  就是這麼簡單
[00:39:06.400 --> 00:39:08.400]  真正的愛是我愛你
[00:39:08.400 --> 00:39:10.400]  只因為我愛你
[00:39:10.400 --> 00:39:12.400]  不是因為你有多厲害
[00:39:12.400 --> 00:39:14.400]  或者你有多差
[00:39:14.400 --> 00:39:16.400]  你有多優秀或者你多差
[00:39:16.400 --> 00:39:18.400]  甚至我也愛你
[00:39:18.400 --> 00:39:22.400]  而這個愛是說恩典的愛
[00:39:22.400 --> 00:39:26.400]  所以如果有你的親人
[00:39:26.400 --> 00:39:28.400]  特別是老公
[00:39:28.400 --> 00:39:30.400]  如果太太問你
[00:39:30.400 --> 00:39:32.400]  你愛我媽嗎
[00:39:32.400 --> 00:39:34.400]  你千萬不要這樣回答
[00:39:34.400 --> 00:39:36.400]  我愛你因為你漂亮
[00:39:36.400 --> 00:39:38.400]  為什麼不要這樣說呢
[00:39:38.400 --> 00:39:40.400]  因為她會反問你
[00:39:40.400 --> 00:39:42.400]  如果老了不漂亮怎麼辦呢
[00:39:42.400 --> 00:39:46.400]  你愛她就因為你愛她
[00:39:46.400 --> 00:39:48.400]  因為她是你的老婆
[00:39:48.400 --> 00:39:50.400]  就是這麼簡單
[00:39:50.400 --> 00:39:52.400]  所以弟兄姊妹
[00:39:52.400 --> 00:39:54.400]  如果沒有愛
[00:39:54.400 --> 00:39:56.400]  任何事物都會失去意義
[00:39:56.400 --> 00:39:58.400]  教會不是一班完全的人的聚集
[00:39:58.400 --> 00:40:00.400]  我們在座之中
[00:40:00.400 --> 00:40:02.400]  這一個是完全的人
[00:40:02.400 --> 00:40:04.400]  但願我們每一個人
[00:40:04.400 --> 00:40:06.400]  都能夠對主耶穌基督的愛
[00:40:06.400 --> 00:40:10.400]  有深入的覺醒
[00:40:10.400 --> 00:40:12.400]  好像這個少年人一樣
[00:40:12.400 --> 00:40:14.400]  並且體會到
[00:40:14.400 --> 00:40:18.400]  我們每一個肢體
[00:40:18.400 --> 00:40:20.400]  都是耶穌基督所配搭的
[00:40:20.400 --> 00:40:22.400]  都是有它的用處的
[00:40:22.400 --> 00:40:26.400]  以致我們這班不完全的人
[00:40:26.400 --> 00:40:28.400]  可以因著愛
[00:40:28.400 --> 00:40:30.400]  去努力的去連結在
[00:40:30.400 --> 00:40:32.400]  耶穌基督的身體裏
[00:40:32.400 --> 00:40:34.400]  彼此相顧
[00:40:34.400 --> 00:40:36.400]  將勤補拙
[00:40:36.400 --> 00:40:38.400]  去建立耶穌基督的身體
[00:40:38.400 --> 00:40:40.400]  使教會和更多人
[00:40:40.400 --> 00:40:42.400]  得到造就
[00:40:42.400 --> 00:40:44.400]  耶穌基督得到榮耀
[00:40:44.400 --> 00:40:46.400]  因為畢竟
[00:40:46.400 --> 00:40:48.400]  這一個家
[00:40:48.400 --> 00:40:50.400]  都是大家的
[00:40:50.400 --> 00:40:52.400]  這一個家都是大家的
