
[00:00:00.000 --> 00:00:01.720]  請給生命時間
[00:39:18.920 --> 00:39:23.920]  最大的肯定就是我們正在做神的工作
[00:39:23.920 --> 00:39:24.920]  神我們要做
[00:39:24.920 --> 00:39:26.920]  我們順服去做
[00:39:26.920 --> 00:39:28.920]  所以今天我們的弟兄姊妹
[00:39:28.920 --> 00:39:31.920]  詩篇九十篇如果作為一個圖文
[00:39:31.920 --> 00:39:37.920]  又是摩西體會人世間的奴婦
[00:39:37.920 --> 00:39:39.920]  今天我們所做的
[00:39:39.920 --> 00:39:43.920]  最重要的是去明白神的心意
[00:39:43.920 --> 00:39:46.920]  所以有些事我未想得通的時候
[00:39:46.920 --> 00:39:48.920]  我寧願站在那裡
[00:39:48.920 --> 00:39:50.920]  站定
[00:39:50.920 --> 00:39:51.920]  不要動
[00:39:51.920 --> 00:39:59.920]  神,你要我怎樣做
[00:39:59.920 --> 00:40:03.920]  所以昨天回來
[00:40:03.920 --> 00:40:09.920]  昨天看回這些電郵
[00:40:09.920 --> 00:40:10.920]  Benny Dai
[00:40:10.920 --> 00:40:13.920]  Benny Dai就是戴耀廷
[00:40:13.920 --> 00:40:16.920]  發了這些電郵給一些相關人士
[00:40:16.920 --> 00:40:21.920]  Dai第二次的商討日想找人幫忙
[00:40:21.920 --> 00:40:22.920]  籌劃
[00:40:22.920 --> 00:40:25.920]  找我
[00:40:25.920 --> 00:40:28.920]  我沒有任何回應
[00:40:28.920 --> 00:40:31.920]  我不是說這件事不是神的工作
[00:40:31.920 --> 00:40:33.920]  我而是說這件事
[00:40:33.920 --> 00:40:35.920]  我不知道神要我做什麼
[00:40:35.920 --> 00:40:39.920]  知不知道說什麼事
[00:40:39.920 --> 00:40:42.920]  佔中、公民抗命
[00:40:42.920 --> 00:40:44.920]  我不知道神在這一刻要我做什麼
[00:40:44.920 --> 00:40:47.920]  我就站定
[00:40:47.920 --> 00:40:49.920]  神,你告訴我我要做什麼
[00:40:49.920 --> 00:40:53.920]  我就跟著去做
[00:40:53.920 --> 00:40:54.920]  都會有惆悵的
[00:40:54.920 --> 00:40:58.920]  有一種很惆悵的感覺
[00:40:58.920 --> 00:41:00.920]  但是這一刻
[00:41:00.920 --> 00:41:02.920]  我要知道
[00:41:02.920 --> 00:41:04.920]  神要我做的工作
[00:41:04.920 --> 00:41:06.920]  很重要
[00:41:06.920 --> 00:41:07.920]  在我們人生裡面
[00:41:07.920 --> 00:41:08.920]  我們的時間
[00:41:08.920 --> 00:41:09.920]  我們會面對死亡
[00:41:09.920 --> 00:41:10.920]  我們有出生
[00:41:10.920 --> 00:41:11.920]  在上帝之間
[00:41:11.920 --> 00:41:13.920]  我們去欣賞人生的意義的時候
[00:41:13.920 --> 00:41:17.920]  求主給我們有智慧
[00:41:17.920 --> 00:41:23.920]  時間如果是死亡的媒介
[00:41:23.920 --> 00:41:25.920]  藉著時間
[00:41:25.920 --> 00:41:28.920]  去到死亡的時候
[00:41:28.920 --> 00:41:30.920]  在時間裡面
[00:41:30.920 --> 00:41:35.920]  也有時候表現出人的愚昧
[00:41:35.920 --> 00:41:38.920]  但是在有限的時間裡面
[00:41:38.920 --> 00:41:41.920]  求主給我們有智慧
[00:41:41.920 --> 00:41:44.920]  所以年輕人你以為你永遠不死
[00:41:44.920 --> 00:41:45.920]  不是的
[00:41:45.920 --> 00:41:49.920]  你始終要死
[00:41:49.920 --> 00:41:52.920]  長者你以為時間沒有多少剩
[00:41:52.920 --> 00:41:53.920]  不是的
[00:41:53.920 --> 00:41:54.920]  如果你等候神
[00:41:54.920 --> 00:41:56.920]  仍然有很多的工作
[00:41:56.920 --> 00:42:00.920]  你知道神要你做什麼
[00:42:00.920 --> 00:42:03.920]  當我們認為在等候的過程成為重擔
[00:42:03.920 --> 00:42:06.920]  我們很煩悶的時候
[00:42:06.920 --> 00:42:08.920]  當我們特別在忙碌的日子
[00:42:08.920 --> 00:42:10.920]  我們以為時間不足夠
[00:42:10.920 --> 00:42:12.920]  我們就會有焦慮
[00:42:12.920 --> 00:42:14.920]  弟兄姊妹
[00:42:14.920 --> 00:42:17.920]  時間是一個獨特的機會
[00:42:17.920 --> 00:42:19.920]  阿伯特這樣說
[00:42:19.920 --> 00:42:21.920]  作為一個機會
[00:42:21.920 --> 00:42:24.920]  你和我去敬畏上主
[00:42:24.920 --> 00:42:26.920]  所以當我去想
[00:42:26.920 --> 00:42:29.920]  主耶穌就說我們要學像小孩子
[00:42:29.920 --> 00:42:32.920]  因為天國就好像小孩子一樣
[00:42:32.920 --> 00:42:38.920]  我想如果我再一次成為小孩子會怎樣呢?
[00:42:38.920 --> 00:42:42.920]  最近有一個apps
[00:42:42.920 --> 00:42:44.920]  有一個apps
[00:42:44.920 --> 00:42:49.920]  長者知不知道什麼叫apps
[00:42:49.920 --> 00:42:51.920]  即是那些程式
[00:42:51.920 --> 00:42:53.920]  翻譯叫apps
[00:42:53.920 --> 00:42:56.920]  總之有些程式
[00:42:56.920 --> 00:42:57.920]  你有你的樣子
[00:42:57.920 --> 00:42:58.920]  你現在的樣子
[00:42:58.920 --> 00:43:04.920]  它就可以幫你看回你年輕時候的樣子
[00:43:07.920 --> 00:43:12.920]  你再對比你小時候的相片
[00:43:12.920 --> 00:43:16.920]  不過我們長者可能那個年代沒有相片
[00:43:16.920 --> 00:43:18.920]  但現在的時間反過來
[00:43:18.920 --> 00:43:19.920]  反腦還童
[00:43:19.920 --> 00:43:21.920]  時間是不是可以很多
[00:43:21.920 --> 00:43:23.920]  四十歲的都可以
[00:43:23.920 --> 00:43:27.920]  你四十歲然後回到年輕的時候
[00:43:27.920 --> 00:43:29.920]  回到小孩的時候
[00:43:29.920 --> 00:43:33.920]  如果天國要好像小孩的樣式的時候
[00:43:33.920 --> 00:43:34.920]  我們看一套片
[00:43:34.920 --> 00:43:36.920]  這套片是廣告
[00:43:36.920 --> 00:43:39.920]  我看完都幾有感覺
[00:43:39.920 --> 00:43:40.920]  大家看看
[00:43:40.920 --> 00:43:45.920]  這一句的
[00:43:45.920 --> 00:43:46.920]  我看這個片的時候
[00:43:46.920 --> 00:43:47.920]  最後那個
[00:43:47.920 --> 00:43:49.920]  這一隻
[00:43:49.920 --> 00:43:51.920]  應該是法國的水
[00:43:51.920 --> 00:43:52.920]  You live young
[00:43:52.920 --> 00:43:55.920]  它說在我們的生命裏面
[00:43:55.920 --> 00:43:59.920]  當我們學像小孩子的時候
[00:43:59.920 --> 00:44:01.920]  當我們在生活裏面
[00:44:01.920 --> 00:44:04.920]  以為我們常常都很年輕的時候
[00:44:04.920 --> 00:44:06.920]  我們生活會開心一點
[00:44:06.920 --> 00:44:08.920]  學像小孩子其中一樣是什麼
[00:44:08.920 --> 00:44:11.920]  小朋友是一天笑很多次
[00:44:11.920 --> 00:44:12.920]  你今天笑了沒有
[00:44:12.920 --> 00:44:13.920]  都笑了
[00:44:13.920 --> 00:44:14.920]  笑了
[00:44:14.920 --> 00:44:17.920]  小朋友一天笑很多次
[00:44:17.920 --> 00:44:19.920]  我們為什麼要笑
[00:44:19.920 --> 00:44:21.920]  因為生活前面的日子
[00:44:21.920 --> 00:44:24.920]  摩西告訴我們都勞苦受煩
[00:44:24.920 --> 00:44:28.920]  我們怎樣在勞苦受煩裏面保持年輕
[00:44:28.920 --> 00:44:31.920]  求主去賜福我們
[00:44:31.920 --> 00:44:32.920]  更加重要
[00:44:32.920 --> 00:44:38.920]  小孩子單純清純的心思
[00:44:38.920 --> 00:44:44.920]  我們唯有才可以去到天父的面前
[00:44:44.920 --> 00:44:48.920]  願意摩西給我們的智慧
[00:44:48.920 --> 00:44:49.920]  我們願意一同學習
[00:44:49.920 --> 00:44:50.920]  我們祈禱
[00:44:50.920 --> 00:44:55.920]  親愛的恩主
[00:44:55.920 --> 00:44:57.920]  我們在人世間
[00:44:57.920 --> 00:44:58.920]  時間的確很短
[00:44:58.920 --> 00:45:00.920]  最要求你幫助我們專注
[00:45:00.920 --> 00:45:02.920]  在每一刻我們對得準神
[00:45:02.920 --> 00:45:03.920]  對得準神的心意
[00:45:03.920 --> 00:45:06.920]  對得準神交託給我們的工作
[00:45:06.920 --> 00:45:08.920]  主一求你去賜福
[00:45:08.920 --> 00:45:11.920]  我們將要面對時間
[00:45:11.920 --> 00:45:14.920]  或者生命的終結的時候
[00:45:14.920 --> 00:45:16.920]  我們可以無愧於主
[00:45:16.920 --> 00:45:19.920]  主一求你幫助我們掌握每一刻
[00:45:19.920 --> 00:45:20.920]  每一時
[00:45:20.920 --> 00:45:24.920]  我們能夠體會人間裏面我們所經歷的
[00:45:24.920 --> 00:45:25.920]  主啊
[00:45:25.920 --> 00:45:26.920]  求你恩代
[00:45:26.920 --> 00:45:28.920]  多謝我們的主
[00:45:28.920 --> 00:45:30.920]  你與我們同在
[00:45:30.920 --> 00:45:34.920]  懇求你給生命更多的時間
[00:45:34.920 --> 00:45:36.920]  奉主耶穌基督得勝的命
[00:45:36.920 --> 00:45:37.920]  致祈禱
[00:45:37.920 --> 00:45:38.920]  阿門
