
[00:00:00.000 --> 00:00:03.000]  各位恩傳、善信的弟兄姊妹、好朋友
[00:31:01.000 --> 00:31:03.000]  打通下去,你看到最後最小那隻
[00:31:03.000 --> 00:31:05.000]  他說那條路
[00:31:05.000 --> 00:31:07.000]  坐八個坦克車都可以走的
[00:31:07.000 --> 00:31:09.000]  但是他中間那些路
[00:31:09.000 --> 00:31:11.000]  那些路
[00:31:11.000 --> 00:31:13.000]  是他自己人才知道那些橫街
[00:31:13.000 --> 00:31:15.000]  才知道怎樣閃出去
[00:31:15.000 --> 00:31:17.000]  他一邊說的時候,我一邊覺得
[00:31:17.000 --> 00:31:19.000]  有時候我們看我們的人生
[00:31:19.000 --> 00:31:21.000]  平面看,有很多埋怨
[00:31:21.000 --> 00:31:23.000]  但是當你在高處看下來的時候
[00:31:23.000 --> 00:31:25.000]  原來每一樣東西都有一個設計
[00:31:25.000 --> 00:31:27.000]  泛黃
[00:31:27.000 --> 00:31:29.000]  在這個父親節裏面
[00:31:29.000 --> 00:31:31.000]  我們從高處看我們的人生
[00:31:31.000 --> 00:31:33.000]  誰曾應許呢
[00:31:33.000 --> 00:31:35.000]  上帝應許
[00:31:35.000 --> 00:31:37.000]  應許我們甚麼呢
[00:31:37.000 --> 00:31:39.000]  應許我們凡是勞苦負擔重擔的人
[00:31:39.000 --> 00:31:41.000]  可以到上帝那裏來
[00:31:41.000 --> 00:31:43.000]  願意今天有勞苦的父親
[00:31:43.000 --> 00:31:45.000]  能夠掌握你的應許,好嗎
