
[00:00:00.000 --> 00:00:08.000]  現在我們就來看看 人類在開始第二代出現的一些故事
[00:36:23.000 --> 00:36:24.000]  好不好舉手
[00:36:24.000 --> 00:36:27.000]  有沒有
[00:36:27.000 --> 00:36:28.000]  沒有
[00:36:28.000 --> 00:36:30.000]  我們現在做一個禱告
[00:36:30.000 --> 00:36:31.000]  親愛的主
[00:36:31.000 --> 00:36:33.000]  感謝禰的恩典
[00:36:33.000 --> 00:36:35.000]  我們深深地相信
[00:36:35.000 --> 00:36:36.000]  禰樂於
[00:36:36.000 --> 00:36:38.000]  見到我們每一個人的享受
[00:36:38.000 --> 00:36:39.000]  伊甸的境界
[00:36:39.000 --> 00:36:44.000]  享受禰給我們的平安喜樂
[00:36:44.000 --> 00:36:45.000]  現在我們知道
[00:36:45.000 --> 00:36:48.000]  原來的一個祕訣非常簡單
[00:36:48.000 --> 00:36:51.000]  我們要真正回到伊甸的境界
[00:36:51.000 --> 00:36:54.000]  就是讓禰成爲我們個人的主
[00:36:54.000 --> 00:36:56.000]  也成爲我們一家的主
[00:36:56.000 --> 00:36:58.000]  求禰保守我們的心
[00:36:58.000 --> 00:37:01.000]  讓我們日後繼續不斷地
[00:37:01.000 --> 00:37:03.000]  把這個好的消息
[00:37:03.000 --> 00:37:05.000]  傳給我們身邊的人
[00:37:05.000 --> 00:37:07.000]  求禰隨聽我們的禱告
[00:37:07.000 --> 00:37:09.000]  奉告主耶穌的名去
[00:37:09.000 --> 00:37:10.000]  Amen
