
[00:00:00.000 --> 00:00:02.920]  我們在祖裏面,在神的面前一起
[00:31:44.140 --> 00:31:45.440]  愛裏面有順服
[00:31:45.440 --> 00:31:48.340]  順服裏面有愛
[00:31:48.340 --> 00:31:49.840]  不要拿我們的權
[00:31:49.840 --> 00:31:52.140]  我們經常要權力
[00:31:52.140 --> 00:31:53.440]  我有權
[00:31:53.440 --> 00:31:55.540]  把它放下
[00:31:55.540 --> 00:31:57.940]  這個聖經裏面教導我們放下
[00:31:57.940 --> 00:31:59.040]  拿什麼
[00:31:59.040 --> 00:32:01.140]  拿起一個盤子
[00:32:01.140 --> 00:32:02.540]  裝點水
[00:32:02.540 --> 00:32:03.940]  拿點毛巾
[00:32:03.940 --> 00:32:04.940]  跪下來
[00:32:04.940 --> 00:32:07.440]  爲別人洗腳
[00:32:07.440 --> 00:32:09.540]  約翰福音十三章
[00:32:09.540 --> 00:32:11.540]  無論你是什麼角色
[00:32:11.540 --> 00:32:14.440]  你把你的權放下
[00:32:14.440 --> 00:32:17.640]  用你的愛拿出來
[00:32:17.640 --> 00:32:21.540]  那基督的名字
[00:32:21.540 --> 00:32:23.540]  就會從我們生活上面
[00:32:23.540 --> 00:32:24.440]  榮耀
[00:32:24.440 --> 00:32:27.240]  榮神一人
[00:32:27.240 --> 00:32:28.140]  那這樣
[00:32:28.140 --> 00:32:31.840]  我們用我們生命來傳恩
[00:32:31.840 --> 00:32:35.140]  我們一起祈禱
[00:32:35.140 --> 00:32:36.740]  接下來我們謝謝你
[00:32:36.740 --> 00:32:38.640]  你做了榜樣
[00:32:38.640 --> 00:32:40.040]  爲我們一些罪人
[00:32:40.040 --> 00:32:42.140]  最壞蛋的人還犧牲
[00:32:42.140 --> 00:32:43.940]  仇敵還犧牲
[00:32:43.940 --> 00:32:45.940]  我們今天就學習你的榜樣
[00:32:45.940 --> 00:32:48.240]  放下我們的權
[00:32:48.240 --> 00:32:49.140]  我們算什麼
[00:32:49.140 --> 00:32:50.940]  我們的權也算什麼
[00:32:50.940 --> 00:32:52.440]  我們的權力放下
[00:32:52.440 --> 00:32:53.240]  主啊
[00:32:53.240 --> 00:32:56.040]  主的愛教慣我們
[00:32:56.040 --> 00:32:57.040]  求你幫助我們
[00:32:57.040 --> 00:32:59.340]  成爲一個六個角色裏面
[00:32:59.340 --> 00:33:01.640]  榮神一人的人
[00:33:01.640 --> 00:33:02.240]  謝謝
[00:33:02.240 --> 00:33:03.240]  聽我們禱告
[00:33:03.240 --> 00:33:06.040]  奉靠主耶穌基督名字
[00:33:06.040 --> 00:33:07.640]  Amen
