
[00:00:00.000 --> 00:00:02.600]  我們走在一條人生的道路上
[00:32:57.000 --> 00:32:59.000]  在耶穌基督裏面的生命都是這樣
[00:32:59.000 --> 00:33:02.000]  我們不斷地死去我們的老餓
[00:33:02.000 --> 00:33:04.000]  得著一個新的生命
[00:33:04.000 --> 00:33:08.000]  新的活潑自由又豐盛的生命
[00:33:08.000 --> 00:33:12.000]  而這個生命是會成長的
[00:33:12.000 --> 00:33:15.000]  一個不成長的生命
[00:33:15.000 --> 00:33:18.000]  就是一個會枯萎會滅亡的生命
[00:33:18.000 --> 00:33:20.000]  來到這裏
[00:33:20.000 --> 00:33:23.000]  令我想起一個真理
[00:33:23.000 --> 00:33:28.000]  就是有沒有誰在你的人生裏面
[00:33:28.000 --> 00:33:30.000]  沒有吃過這個麵包
[00:33:30.000 --> 00:33:32.000]  先做一下統計
[00:33:32.000 --> 00:33:34.000]  剛才第一課竟然有一個
[00:33:34.000 --> 00:33:38.000]  也不是完全是真理
[00:33:38.000 --> 00:33:41.000]  我小時候也有吃的
[00:33:41.000 --> 00:33:43.000]  這個品牌
[00:33:43.000 --> 00:33:45.000]  你知不知道原來在2001年
[00:33:45.000 --> 00:33:47.000]  拿了香港十大名牌
[00:33:47.000 --> 00:33:50.000]  2002年獲選為超級品牌
[00:33:51.000 --> 00:33:53.000]  知不知道什麼時候開始的
[00:33:53.000 --> 00:33:57.000]  1960年第一條具營養
[00:33:57.000 --> 00:34:01.000]  衛生烘焙的XX麵包就出爐了
[00:34:01.000 --> 00:34:03.000]  包裝採用了蠟紙
[00:34:03.000 --> 00:34:04.000]  知不知道為什麼是蠟紙
[00:34:04.000 --> 00:34:06.000]  保存麵包的新鮮
[00:34:06.000 --> 00:34:08.000]  是香港食品業的先驅
[00:34:08.000 --> 00:34:10.000]  這個麵包
[00:34:10.000 --> 00:34:13.000]  藍白格子的包裝有什麼特別
[00:34:13.000 --> 00:34:16.000]  大家可能不太知道
[00:34:16.000 --> 00:34:19.000]  仿如野餐卓寶
[00:34:21.000 --> 00:34:24.000]  白底紅字配合品牌商標
[00:34:24.000 --> 00:34:25.000]  形象親切
[00:34:25.000 --> 00:34:28.000]  在超級市場的貨架上形象突出
[00:34:28.000 --> 00:34:30.000]  盡顯個性
[00:34:30.000 --> 00:34:32.000]  每片麵包之大小
[00:34:32.000 --> 00:34:35.000]  剛好切合本地顧客的胃口
[00:34:35.000 --> 00:34:38.000]  令它成為家傳戶曉的食品
[00:34:38.000 --> 00:34:43.000]  起碼我們這裏有幾百人
[00:34:43.000 --> 00:34:45.000]  每個人都是
[00:34:45.000 --> 00:34:48.000]  生命裏面都曾經
[00:34:48.000 --> 00:34:51.000]  靠這東西去成長
[00:34:51.000 --> 00:34:52.000]  不過我覺得這些
[00:34:52.000 --> 00:34:54.000]  剛才一切的形容都不是最好的
[00:34:54.000 --> 00:34:56.000]  我覺得最好的就是
[00:34:56.000 --> 00:34:58.000]  它改了名字
[00:34:58.000 --> 00:35:01.000]  你要成長
[00:35:01.000 --> 00:35:03.000]  你要吃麵包
[00:35:03.000 --> 00:35:06.000]  那你要吃生命麵包
[00:35:06.000 --> 00:35:11.000]  耶穌基督有一個「我」字
[00:35:11.000 --> 00:35:12.000]  都有類似的意思
[00:35:12.000 --> 00:35:14.000]  大家記不記得
[00:35:15.000 --> 00:35:18.000]  耶穌基督幫他餵飽
[00:35:18.000 --> 00:35:20.000]  用五餅如魚餵飽很多人之後
[00:35:20.000 --> 00:35:22.000]  他有個說法就是
[00:35:22.000 --> 00:35:25.000]  「我是生命的糧」
[00:35:25.000 --> 00:35:29.000]  真正的翻譯是叫「生命麵包」
[00:35:29.000 --> 00:35:34.000]  求神幫助我們
[00:35:34.000 --> 00:35:36.000]  讓我們走在耶穌基督生命的道路上
[00:35:36.000 --> 00:35:38.000]  我們需要耶穌基督
[00:35:38.000 --> 00:35:40.000]  我們的生命需要耶穌基督
[00:35:40.000 --> 00:35:42.000]  走在耶穌基督的道路裏
[00:35:42.000 --> 00:35:43.000]  需要耶穌基督的真理
[00:35:43.000 --> 00:35:45.000]  祂的話語、祂的命令
[00:35:45.000 --> 00:35:48.000]  祂自己本身就是生命、就是真理
[00:35:48.000 --> 00:35:51.000]  我們一同走在充滿真理
[00:35:51.000 --> 00:35:54.000]  有生命的道路上
[00:35:54.000 --> 00:35:59.000]  最近我有一個說話
[00:35:59.000 --> 00:36:00.000]  在這個星期看到很有意思
[00:36:00.000 --> 00:36:03.000]  就是美國一位牧師叫海納牧師Tim Keller
[00:36:03.000 --> 00:36:04.000]  我嘗試翻譯他說
[00:36:04.000 --> 00:36:07.000]  你不會真的知道耶穌是你唯一所需要的
[00:36:07.000 --> 00:36:11.000]  直至你知道祂是你唯一所有的
[00:36:11.000 --> 00:36:12.000]  我再講一次
[00:36:12.000 --> 00:36:16.000]  你不會真的知道耶穌是你唯一所需要的
[00:36:16.000 --> 00:36:19.000]  直至你知道祂是你唯一所有的
[00:36:19.000 --> 00:36:24.000]  今天你怎樣回應耶穌基督的說話呢?
[00:36:24.000 --> 00:36:29.000]  怎樣回應耶穌基督自己說道
[00:36:29.000 --> 00:36:31.000]  祂就是道路、真理、生命
[00:36:31.000 --> 00:36:34.000]  祂就是充滿著真理的道路
[00:36:34.000 --> 00:36:37.000]  祂是充滿著生命的道路
[00:36:37.000 --> 00:36:40.000]  還是你仍然繼續去偏行幾路
[00:36:40.000 --> 00:36:44.000]  還是想耶穌基督跟隨你的道路呢?
[00:36:44.000 --> 00:36:48.000]  讓我用一段文字做最後的總結
[00:36:48.000 --> 00:36:52.000]  這個就是記載在一本書叫《孝法基督》
[00:36:52.000 --> 00:36:56.000]  是中世紀一個修士叫Thomas Campas
[00:36:56.000 --> 00:36:59.000]  他去到寫到的叫《孝法基督》
[00:36:59.000 --> 00:37:01.000]  他當中有一段文字
[00:37:01.000 --> 00:37:05.000]  是去到回應了《約翰福音》十四章第六節
[00:37:05.000 --> 00:37:08.000]  這段耶穌基督寶貴的說話
[00:37:09.000 --> 00:37:13.000]  我而你若越超脫自己
[00:37:13.000 --> 00:37:16.000]  就能越進入我的裡面
[00:37:16.000 --> 00:37:19.000]  不貪外在的事物
[00:37:19.000 --> 00:37:22.000]  就必得到內心平安
[00:37:22.000 --> 00:37:26.000]  照樣我們若再內心捨棄自己
[00:37:26.000 --> 00:37:28.000]  就必聯合於上帝
[00:37:28.000 --> 00:37:30.000]  我願意你學習
[00:37:30.000 --> 00:37:34.000]  完全投降你自己於我的旨意下
[00:37:34.000 --> 00:37:38.000]  不畏逆亦不傲怨
[00:37:39.000 --> 00:37:40.000]  你要跟從我
[00:37:40.000 --> 00:37:44.000]  我是道路、真理、生命
[00:37:44.000 --> 00:37:47.000]  沒有道路就無法行走
[00:37:47.000 --> 00:37:50.000]  沒有真理就無認識作用
[00:37:50.000 --> 00:37:54.000]  沒有生命就沒有生活
[00:37:54.000 --> 00:37:57.000]  我是你所應該走的道路
[00:37:57.000 --> 00:37:59.000]  你所應該信靠的真理
[00:37:59.000 --> 00:38:02.000]  所應該希望的生命
[00:38:02.000 --> 00:38:08.000]  我是不可違背的道路
[00:38:08.000 --> 00:38:11.000]  不能錯誤的真理
[00:38:11.000 --> 00:38:14.000]  永無窮盡的生命
[00:38:14.000 --> 00:38:16.000]  你若在我的道路中
[00:38:16.000 --> 00:38:19.000]  你就必認識真理
[00:38:19.000 --> 00:38:21.000]  真理必叫你們得以自由
[00:38:21.000 --> 00:38:25.000]  你也必得著永恆的生命
[00:38:25.000 --> 00:38:28.000]  這是不是你的心願呢?
[00:38:28.000 --> 00:38:29.000]  耶穌基督說
[00:38:29.000 --> 00:38:33.000]  我是道路、真理、生命
[00:38:33.000 --> 00:38:35.000]  若不藉著我
[00:38:35.000 --> 00:38:38.000]  沒有人能到負那裡去
[00:38:38.000 --> 00:38:40.000]  願神親自來到他那裡
[00:38:40.000 --> 00:38:43.000]  讓我們明白他自己的話語
