
[00:00:00.000 --> 00:00:03.600]  今天和大家分享的題目叫"四色聖誕"
[00:37:33.400 --> 00:37:36.000]  求天父也讓我們反省
[00:37:36.000 --> 00:37:38.600]  有沒有一些未信耶穌的朋友
[00:37:38.600 --> 00:37:41.200]  其實都等待着那個真理
[00:37:41.200 --> 00:37:46.000]  我們都要去祈禱
[00:37:46.000 --> 00:37:51.400]  讓他去見到和看到耶穌基督
[00:37:51.400 --> 00:37:53.600]  我們也反省我們的生命
[00:37:53.600 --> 00:37:55.600]  會不會我們都退了位
[00:37:55.600 --> 00:37:58.400]  本身我們在服侍耶穌
[00:37:58.400 --> 00:38:00.400]  我們有另一個服侍的對象
[00:38:00.400 --> 00:38:03.000]  令我們生命發出不到光芒
[00:38:03.000 --> 00:38:05.000]  耶穌基督挑戰我們的生命
[00:38:05.000 --> 00:38:06.200]  再走多一步的時候
[00:38:06.200 --> 00:38:08.800]  我們會不會都不想呢
[00:38:08.800 --> 00:38:11.200]  最後就是
[00:38:11.200 --> 00:38:12.800]  耶穌挑戰我們作門徒
[00:38:12.800 --> 00:38:16.000]  其實是回到小孩子的養成
[00:38:16.000 --> 00:38:19.400]  就是回到那種信靠
[00:38:19.400 --> 00:38:24.200]  那種要備去改變我們僵化心靈
[00:38:24.200 --> 00:38:26.800]  的一種模樣
[00:38:26.800 --> 00:38:28.000]  也都在十二月
[00:38:28.000 --> 00:38:33.800]  讓我們重新去尋找那些
[00:38:33.800 --> 00:38:36.200]  活在苦難的羣體裏面
[00:38:36.200 --> 00:38:38.000]  去和他們同在
[00:38:38.000 --> 00:38:41.800]  耳馬內裏就是一個這樣的信息
[00:38:41.800 --> 00:38:49.800]  藉着我們的同在讓他們見到基督
[00:38:49.800 --> 00:38:51.200]  天父幫助我們
[00:38:51.200 --> 00:38:53.600]  正正在黑暗的日子裏面
[00:38:53.600 --> 00:38:56.000]  你的光芒要去發出
[00:38:56.000 --> 00:38:57.800]  正正在黑暗的日子裏面
[00:38:57.800 --> 00:38:59.600]  我們都要重新去思想
[00:38:59.600 --> 00:39:02.400]  耶穌基督你自己的生命
[00:39:02.400 --> 00:39:04.600]  因爲地上除了你是主之外
[00:39:04.600 --> 00:39:05.800]  沒有其他
[00:39:05.800 --> 00:39:08.200]  都讓我們心裏面有一個這樣的宣稱
[00:39:08.200 --> 00:39:09.400]  這樣的宣認
[00:39:09.400 --> 00:39:10.200]  我們去多謝你
[00:39:10.200 --> 00:39:12.000]  我們的禱告奉主耶穌基督
[00:39:12.000 --> 00:39:14.000]  聖靈治氣球
