
[00:00:00.000 --> 00:00:03.400]  一連的六堂的情緒
[00:33:10.800 --> 00:33:12.800]  那時候我們香港那些膠間尺
[00:33:12.800 --> 00:33:16.800]  一把是一尺的
[00:33:16.800 --> 00:33:18.800]  打一下
[00:33:18.800 --> 00:33:20.800]  那個人不哭
[00:33:20.800 --> 00:33:21.800]  再打
[00:33:21.800 --> 00:33:24.800]  打斷了五把間尺
[00:33:24.800 --> 00:33:26.800]  他都不肯認錯
[00:33:26.800 --> 00:33:28.800]  最後誰贏了
[00:33:28.800 --> 00:33:30.800]  誰贏了
[00:33:30.800 --> 00:33:32.800]  我贏了
[00:33:32.800 --> 00:33:34.800]  因為寶澤先生要走了
[00:33:34.800 --> 00:33:36.800]  人就是這樣
[00:33:36.800 --> 00:33:38.800]  從小就已經有這種
[00:33:38.800 --> 00:33:40.800]  硬頸不馴服
[00:33:40.800 --> 00:33:42.800]  但今天要馴服
[00:33:42.800 --> 00:33:44.800]  我在這裡
[00:33:44.800 --> 00:33:46.800]  跟大家分享這些講道的時候
[00:33:46.800 --> 00:33:47.800]  我都要馴服
[00:33:47.800 --> 00:33:49.800]  很多事我今天去教你的時候
[00:33:49.800 --> 00:33:51.800]  我都要自己去做
[00:33:51.800 --> 00:33:53.800]  如果我做不到
[00:33:53.800 --> 00:33:54.800]  我教不到
[00:33:54.800 --> 00:33:56.800]  第二件事 相信
[00:33:56.800 --> 00:33:58.800]  相信上帝已經給了你能力
[00:33:58.800 --> 00:34:00.800]  可以做到
[00:34:00.800 --> 00:34:02.800]  這件事是很重要的
[00:34:02.800 --> 00:34:04.800]  有時候你放下自己的時候
[00:34:04.800 --> 00:34:06.800]  你覺得原諒不了他
[00:34:06.800 --> 00:34:08.800]  你相信一件事
[00:34:08.800 --> 00:34:10.800]  相信你可以原諒他
[00:34:10.800 --> 00:34:12.800]  你明白我說什麼嗎
[00:34:12.800 --> 00:34:16.800]  你相信你可以原諒他
[00:34:16.800 --> 00:34:18.800]  你相信你可以原諒他
[00:34:18.800 --> 00:34:22.800]  因為上帝給了你能力去原諒他
[00:34:22.800 --> 00:34:24.800]  你試一下從這個角度去想
[00:34:24.800 --> 00:34:26.800]  我相信我可以
[00:34:26.800 --> 00:34:28.800]  是吧
[00:34:28.800 --> 00:34:30.800]  好像這裡十呎
[00:34:30.800 --> 00:34:31.800]  跳過去
[00:34:31.800 --> 00:34:33.800]  我相信我能夠跳過去
[00:34:33.800 --> 00:34:34.800]  是吧
[00:34:34.800 --> 00:34:36.800]  但我不跳
[00:34:36.800 --> 00:34:37.800]  是吧
[00:34:37.800 --> 00:34:39.800]  我相信我自己做到
[00:34:39.800 --> 00:34:40.800]  我就跳過去
[00:34:40.800 --> 00:34:42.800]  我相信我自己能夠
[00:34:42.800 --> 00:34:44.800]  可以和這個人和好
[00:34:44.800 --> 00:34:46.800]  相信上帝賜這個和好給我
[00:34:46.800 --> 00:34:48.800]  第三件事 轉移
[00:34:50.800 --> 00:34:53.800]  轉移是很重要的
[00:34:53.800 --> 00:34:55.800]  夫婦的關係也好
[00:34:55.800 --> 00:34:56.800]  朋友的關係也好
[00:34:56.800 --> 00:34:57.800]  爸爸媽媽的關係也好
[00:34:57.800 --> 00:34:59.800]  兄弟姊妹的關係也好
[00:34:59.800 --> 00:35:01.800]  轉移是什麼意思呢
[00:35:01.800 --> 00:35:05.800]  看別人比自己重要
[00:35:05.800 --> 00:35:07.800]  你看對方重要的話
[00:35:07.800 --> 00:35:08.800]  你care他的話
[00:35:08.800 --> 00:35:09.800]  不算了
[00:35:09.800 --> 00:35:10.800]  不要緊
[00:35:10.800 --> 00:35:13.800]  媽媽原諒子女也很容易
[00:35:13.800 --> 00:35:15.800]  為什麼要care他
[00:35:15.800 --> 00:35:17.800]  兄弟姊妹難一點
[00:35:17.800 --> 00:35:19.800]  朋友可能更難
[00:35:19.800 --> 00:35:21.800]  但要學
[00:35:21.800 --> 00:35:22.800]  是吧
[00:35:22.800 --> 00:35:24.800]  Happiness是怎樣來的
[00:35:24.800 --> 00:35:27.800]  前面那個字是什麼
[00:35:27.800 --> 00:35:29.800]  剛才說的那套戲
[00:35:29.800 --> 00:35:31.800]  Pursuit for Happiness
[00:35:31.800 --> 00:35:33.800]  你要追的
[00:35:33.800 --> 00:35:36.800]  你不追永遠都不會開心
[00:35:36.800 --> 00:35:38.800]  我昨天和弟兄說
[00:35:38.800 --> 00:35:41.800]  他說他和死黨的關係
[00:35:41.800 --> 00:35:43.800]  本來是八的
[00:35:43.800 --> 00:35:45.800]  我問他現在怎樣
[00:35:45.800 --> 00:35:47.800]  他說去到五
[00:35:47.800 --> 00:35:49.800]  我說
[00:35:49.800 --> 00:35:51.800]  你想不想去到八
[00:35:51.800 --> 00:35:53.800]  想
[00:35:53.800 --> 00:35:55.800]  當你想去到八的時候
[00:35:55.800 --> 00:35:57.800]  你有動力了
[00:35:57.800 --> 00:35:59.800]  我欣賞他
[00:35:59.800 --> 00:36:01.800]  他重感情
[00:36:01.800 --> 00:36:03.800]  重關係
[00:36:03.800 --> 00:36:05.800]  當你看別人比自己強的時候
[00:36:05.800 --> 00:36:07.800]  不介意去到五就上去
[00:36:07.800 --> 00:36:09.800]  上到八要怎樣做
[00:36:09.800 --> 00:36:13.800]  不介意
[00:36:13.800 --> 00:36:15.800]  就是不介意
[00:36:15.800 --> 00:36:17.800]  有什麼所謂
[00:36:17.800 --> 00:36:19.800]  一兩個說話
[00:36:19.800 --> 00:36:21.800]  一些誤會有多重要
[00:36:21.800 --> 00:36:23.800]  不用說是非
[00:36:23.800 --> 00:36:26.800]  自己以生作則去走的時候
[00:36:26.800 --> 00:36:28.800]  你就能夠建立這個關係
[00:36:28.800 --> 00:36:30.800]  轉移所以很重要
[00:36:30.800 --> 00:36:32.800]  轉移的意思就是說
[00:36:32.800 --> 00:36:34.800]  你這樣就看到別人喜歡的時候
[00:36:34.800 --> 00:36:36.800]  你就能夠為別人著想
[00:36:36.800 --> 00:36:41.800]  最後我想重溫兩種測試
[00:36:41.800 --> 00:36:43.800]  先看剛才那兩段經文
[00:36:43.800 --> 00:36:45.800]  不用了
[00:36:45.800 --> 00:36:47.800]  下去就行了
[00:36:47.800 --> 00:36:52.800]  這裡說連戌的人快樂了
[00:36:52.800 --> 00:36:55.800]  因為他們必蒙連戌
[00:36:55.800 --> 00:36:57.800]  使人和睦的人快樂了
[00:36:57.800 --> 00:37:01.800]  因為他們必稱為神的兒子
[00:37:01.800 --> 00:37:05.800]  看看這幅相
[00:37:05.800 --> 00:37:07.800]  今天還火熱辣辣的
[00:37:07.800 --> 00:37:10.800]  這幅相開心嗎
[00:37:10.800 --> 00:37:14.800]  我仍然在眷戀過往的禮拜中
[00:37:14.800 --> 00:37:18.800]  我相信這是這兩個禮拜的highlight
[00:37:18.800 --> 00:37:20.800]  整個禮拜中
[00:37:20.800 --> 00:37:23.800]  這三位的弟兄姊妹
[00:37:23.800 --> 00:37:26.800]  跑上來衝下去跑上來多開心
[00:37:26.800 --> 00:37:28.800]  很開心
[00:37:28.800 --> 00:37:30.800]  但你不要忘記
[00:37:30.800 --> 00:37:32.800]  當日
[00:37:32.800 --> 00:37:35.800]  有七十多個人來恭賀他
[00:37:35.800 --> 00:37:38.800]  大概七十多個人來恭賀他
[00:37:38.800 --> 00:37:40.800]  冒著風雨
[00:37:40.800 --> 00:37:43.800]  來恭賀他們支持他的朋友
[00:37:43.800 --> 00:37:45.800]  為什麼
[00:37:45.800 --> 00:37:47.800]  為什麼
[00:37:47.800 --> 00:37:50.800]  他們覺得很過癮嗎
[00:37:50.800 --> 00:37:53.800]  他們為了什麼
[00:37:53.800 --> 00:37:56.800]  支持那三位的朋友
[00:37:56.800 --> 00:38:01.800]  看別人比自己重要
[00:38:01.800 --> 00:38:03.800]  看別人比自己重要
[00:38:03.800 --> 00:38:05.800]  所以七十多個人
[00:38:05.800 --> 00:38:09.800]  同樣要讚賞他們
[00:38:09.800 --> 00:38:11.800]  你們上Facebook看很多相片
[00:38:11.800 --> 00:38:13.800]  有些相片是
[00:38:13.800 --> 00:38:16.800]  我真的沒見過一幅相片是不笑的
[00:38:16.800 --> 00:38:18.800]  沒有人不笑
[00:38:18.800 --> 00:38:20.800]  在當中是開心
[00:38:20.800 --> 00:38:22.800]  是不是
[00:38:22.800 --> 00:38:26.800]  來到這裡我想大家去低頭
[00:38:26.800 --> 00:38:27.800]  做個禱告
[00:38:27.800 --> 00:38:28.800]  你聽了我說這麼多話
[00:38:28.800 --> 00:38:30.800]  你低頭好嗎
[00:38:30.800 --> 00:38:33.800]  低頭
[00:38:33.800 --> 00:38:35.800]  我想有個禱告在這裡
[00:38:35.800 --> 00:38:39.800]  我想大家老老實實去問自己一個問題
[00:38:39.800 --> 00:38:42.800]  問一下自己
[00:38:42.800 --> 00:38:44.800]  是不是一個快樂的人
[00:38:44.800 --> 00:38:48.800]  問一下自己
[00:38:48.800 --> 00:38:51.800]  有沒有蒙連出那種喜悅
[00:38:51.800 --> 00:38:54.800]  最重要
[00:38:54.800 --> 00:38:56.800]  有沒有
[00:38:56.800 --> 00:39:01.800]  覺得自己被稱為神兒子快樂那種榮幸
[00:39:01.800 --> 00:39:03.800]  覺得做基督徒很快樂
[00:39:03.800 --> 00:39:05.800]  有沒有
[00:39:05.800 --> 00:39:07.800]  是一種福氣
[00:39:07.800 --> 00:39:08.800]  有沒有
[00:39:08.800 --> 00:39:10.800]  你能夠在別人面前告訴別人
[00:39:10.800 --> 00:39:12.800]  我是上帝的兒子
[00:39:12.800 --> 00:39:16.800]  我滿有基督長成的新娘
[00:39:16.800 --> 00:39:18.800]  有沒有
[00:39:18.800 --> 00:39:19.800]  問一下自己
[00:39:19.800 --> 00:39:20.800]  很老實
[00:39:20.800 --> 00:39:22.800]  我想大家從心裡面問
[00:39:22.800 --> 00:39:24.800]  有沒有這種快樂
[00:39:24.800 --> 00:39:28.800]  你不需要舉手
[00:39:28.800 --> 00:39:29.800]  你誠實地對自己說
[00:39:29.800 --> 00:39:33.800]  如果自己還沒有這種快樂的時候
[00:39:33.800 --> 00:39:36.800]  我想給大家兩個建議
[00:39:36.800 --> 00:39:40.800]  可能我們還沒有學會馴服神的功課
[00:39:40.800 --> 00:39:47.800]  可能我們還沒有學會看敵人比自己強的功課
[00:39:47.800 --> 00:39:50.800]  不能夠多點愛人
[00:39:50.800 --> 00:39:52.800]  不能夠多點體恤別人
[00:39:52.800 --> 00:39:55.800]  如果覺得自己還沒有學會
[00:39:55.800 --> 00:39:57.800]  可不可以舉手
[00:39:59.800 --> 00:40:01.800]  看到了
[00:40:01.800 --> 00:40:05.800]  我們神感恩你們有一種勇氣承認自己不足
[00:40:05.800 --> 00:40:07.800]  如果覺得自己還沒有學會
[00:40:07.800 --> 00:40:09.800]  可不可以再舉手
[00:40:09.800 --> 00:40:18.800]  我求神憐憫我們
[00:40:18.800 --> 00:40:20.800]  我們真的要學
[00:40:20.800 --> 00:40:22.800]  整個教會的成長
[00:40:22.800 --> 00:40:24.800]  我們需要上帝的憐憫
[00:40:24.800 --> 00:40:26.800]  教會不是音樂
[00:40:26.800 --> 00:40:28.800]  不是講道
[00:40:28.800 --> 00:40:30.800]  不是教書
[00:40:30.800 --> 00:40:32.800]  這些不是最重要的
[00:40:32.800 --> 00:40:35.800]  教會是一群基督徒生活的時候
[00:40:35.800 --> 00:40:38.800]  怎樣能夠活出憐恤
[00:40:38.800 --> 00:40:41.800]  怎樣在當中將人帶到教會當中
[00:40:41.800 --> 00:40:43.800]  更加重要的
[00:40:43.800 --> 00:40:47.800]  怎樣能夠讓人看到上帝的恩典在當中
[00:40:47.800 --> 00:40:49.800]  這個是教會
[00:40:49.800 --> 00:40:53.800]  我圍到剛才舉手的弟兄姊妹
[00:40:53.800 --> 00:40:54.800]  我求神祝福你們
[00:40:54.800 --> 00:40:56.800]  更加的祝福
[00:40:56.800 --> 00:41:00.800]  我們在座的弟兄姊妹
[00:41:00.800 --> 00:41:01.800]  如果需要這種勇氣
[00:41:01.800 --> 00:41:03.800]  求神給我們
[00:41:03.800 --> 00:41:04.800]  我們繼續禱告
[00:41:04.800 --> 00:41:05.800]  天父我多謝你
[00:41:05.800 --> 00:41:07.800]  因為你的恩典夠我們用
[00:41:07.800 --> 00:41:08.800]  我們實在很開心
[00:41:08.800 --> 00:41:11.800]  因為你知道原來快樂是要追求的
[00:41:11.800 --> 00:41:14.800]  快樂不是一種肉肉的享受
[00:41:14.800 --> 00:41:16.800]  讓別人告訴我我很開心
[00:41:16.800 --> 00:41:18.800]  快樂我們是要用力去追求
[00:41:18.800 --> 00:41:20.800]  多謝你給我們這種能力
[00:41:20.800 --> 00:41:22.800]  可以去追求快樂
[00:41:22.800 --> 00:41:24.800]  也多謝你給我們這種能力
[00:41:24.800 --> 00:41:26.800]  我們能夠去原諒和體恤別人
[00:41:26.800 --> 00:41:27.800]  我們有這種能力
[00:41:27.800 --> 00:41:28.800]  我們相信
[00:41:28.800 --> 00:41:31.800]  求你祝福剛才舉手的弟兄姊妹
[00:41:31.800 --> 00:41:33.800]  讓他們繼續在人生裏面
[00:41:33.800 --> 00:41:35.800]  去勇往直前
[00:41:35.800 --> 00:41:37.800]  去面對人生的時候
[00:41:37.800 --> 00:41:39.800]  看到什麼叫開心
[00:41:39.800 --> 00:41:41.800]  看到什麼叫為主而活
[00:41:41.800 --> 00:41:44.800]  看到什麼叫滿有基督長成的新娘
[00:41:44.800 --> 00:41:46.800]  我多謝你教導我們
[00:41:46.800 --> 00:41:48.800]  幫助我們將這些話語
[00:41:48.800 --> 00:41:49.800]  藏在我們心裏面
[00:41:49.800 --> 00:41:51.800]  成為一個脫胎換骨的
[00:41:51.800 --> 00:41:52.800]  不一樣的
[00:41:52.800 --> 00:41:54.800]  真正在你眼前有價值的人
[00:41:54.800 --> 00:41:56.800]  這樣禱告交託
[00:41:56.800 --> 00:41:58.800]  奉靠主耶穌基督的特性命求
[00:41:58.800 --> 00:41:59.800]  Amen
