
[00:00:00.000 --> 00:00:03.360]  教會在15、16年的主題是
[00:33:41.560 --> 00:33:43.160]  上帝的意思是
[00:33:43.160 --> 00:33:46.920]  這個民族是我所建立的
[00:33:46.920 --> 00:33:50.000]  這個民族是我所栽種的
[00:33:50.000 --> 00:33:51.760]  但最後我要怎樣做
[00:33:51.760 --> 00:33:53.440]  是我要拆毀
[00:33:53.440 --> 00:33:55.400]  我要拔出
[00:33:55.400 --> 00:33:57.440]  如果在我們當中做父母的
[00:33:57.440 --> 00:33:58.640]  你明白
[00:33:58.640 --> 00:33:59.440]  你可以說
[00:33:59.440 --> 00:34:01.440]  這個兒子是我生的
[00:34:01.440 --> 00:34:04.400]  今天他這樣行差踏錯
[00:34:04.400 --> 00:34:05.280]  我要怎樣
[00:34:05.280 --> 00:34:07.600]  我要親手管教他
[00:34:07.600 --> 00:34:08.720]  我不想的
[00:34:08.720 --> 00:34:11.160]  但我不想他再錯下去
[00:34:11.160 --> 00:34:13.880]  所以我要親手管教他
[00:34:13.880 --> 00:34:15.320]  是我所建立的
[00:34:15.320 --> 00:34:17.120]  我要親手拆毀
[00:34:17.120 --> 00:34:18.200]  是我所栽種的
[00:34:18.200 --> 00:34:20.000]  我要親手拔出
[00:34:20.000 --> 00:34:20.840]  你想像一下
[00:34:20.840 --> 00:34:22.600]  上帝的心情會怎樣
[00:34:22.600 --> 00:34:26.920]  他比巴祿更難受
[00:34:26.920 --> 00:34:28.640]  因為這是他的民族
[00:34:28.640 --> 00:34:29.880]  他也要這樣做
[00:34:29.880 --> 00:34:32.600]  他並且定義要這樣做
[00:34:32.600 --> 00:34:35.360]  「全地我都要如此行」
[00:34:35.360 --> 00:34:38.400]  這是上帝的心意
[00:34:38.400 --> 00:34:39.720]  第五節
[00:34:39.720 --> 00:34:40.680]  上帝說
[00:34:40.680 --> 00:34:43.200]  「你為自己圖謀大事嗎?」
[00:34:43.200 --> 00:34:45.120]  「不要圖謀」
[00:34:45.120 --> 00:34:48.200]  「我必是災禍臨到凡有血氣的」
[00:34:48.200 --> 00:34:49.920]  「但你無論往哪裡去」
[00:34:49.920 --> 00:34:52.360]  「我必使你以自己的命」
[00:34:52.360 --> 00:34:55.160]  「為掠物者自而說的」
[00:34:55.160 --> 00:34:57.560]  「圖謀大事」
[00:34:57.560 --> 00:35:00.360]  「為自己策劃大事」
[00:35:00.360 --> 00:35:03.440]  「或為自己尋求大事」
[00:35:03.440 --> 00:35:06.200]  「大事可以是大作為」
[00:35:06.200 --> 00:35:10.680]  「巴祿,你為自己尋求大作為?」
[00:35:10.680 --> 00:35:11.720]  「不要啊」
[00:35:11.720 --> 00:35:12.320]  「為甚麼?」
[00:35:12.320 --> 00:35:14.600]  「你記得巴祿是甚麼人嗎?」
[00:35:14.600 --> 00:35:15.640]  「他的民事」
[00:35:15.640 --> 00:35:17.640]  「當時應該有些聲望」
[00:35:17.640 --> 00:35:19.760]  「他可以出入在聖殿裡」
[00:35:19.760 --> 00:35:20.840]  「在皇宮裡」
[00:35:20.840 --> 00:35:25.440]  「應該自己有大把前途」
[00:35:25.440 --> 00:35:29.640]  「如果他肯做皇的心腹」
[00:35:29.640 --> 00:35:31.640]  「他的一官半職」
[00:35:31.640 --> 00:35:36.800]  「可能繼續能夠升官加身」
[00:35:36.800 --> 00:35:40.000]  「但他接觸耶利米的工作」
[00:35:40.000 --> 00:35:42.120]  「下場會怎樣?」
[00:35:42.120 --> 00:35:45.920]  「下場很可能是逃走」
[00:35:45.920 --> 00:35:48.520]  「被人捉、被人殺」
[00:35:48.520 --> 00:35:49.720]  「上帝說」
[00:35:49.720 --> 00:35:51.520]  「你為自己圖謀大事」
[00:35:51.520 --> 00:35:53.960]  「你為自己尋求大作為」
[00:35:53.960 --> 00:35:55.160]  「不要啊」
[00:35:55.160 --> 00:35:56.440]  「你在說甚麼?」
[00:35:56.440 --> 00:35:59.360]  「雖然這個使命很難」
[00:35:59.360 --> 00:36:01.360]  「但你要繼續」
[00:36:01.360 --> 00:36:02.120]  「你不要怕」
[00:36:02.120 --> 00:36:03.840]  「不要只為自己」
[00:36:03.840 --> 00:36:07.280]  「你要為的是上帝」
[00:36:07.280 --> 00:36:10.360]  「我必使災禍臨到凡有血氣」
[00:36:10.360 --> 00:36:11.400]  「這是定義的」
[00:36:11.400 --> 00:36:12.280]  「不過會怎樣呢?」
[00:36:12.280 --> 00:36:13.640]  「你無論往哪裡去」
[00:36:13.640 --> 00:36:17.320]  「我必使你以自己的命為掠物」
[00:36:17.320 --> 00:36:20.840]  「甚麼是以自己的命為掠物呢?」
[00:36:20.840 --> 00:36:22.400]  「當我們打獵的時候」
[00:36:22.400 --> 00:36:28.120]  「當然是取了生畜、野獸、雀鳥的命」
[00:36:28.120 --> 00:36:29.640]  「但你取的是自己的命」
[00:36:29.640 --> 00:36:30.960]  「不是自己殺自己」
[00:36:30.960 --> 00:36:34.000]  「意思是你的命不會被人奪去」
[00:36:34.000 --> 00:36:36.040]  「上帝應許它」
[00:36:36.040 --> 00:36:39.000]  「你的命必可以保存」
[00:36:39.000 --> 00:36:40.920]  所以剛才我們看36章
[00:36:40.920 --> 00:36:41.960]  第26節的時候
[00:36:41.960 --> 00:36:42.800]  記得嗎?
[00:36:42.800 --> 00:36:46.640]  是說把耶利米和巴祿怎樣?
[00:36:46.640 --> 00:36:49.440]  隱藏了
[00:36:49.440 --> 00:36:51.240]  是上帝將他們收起來
[00:36:51.240 --> 00:36:55.400]  當然不是上帝的他們去了哪裡
[00:36:55.400 --> 00:37:01.000]  上帝透過一些先知、領袖、祭司、官長
[00:37:01.000 --> 00:37:01.960]  都有些是好的
[00:37:01.960 --> 00:37:04.240]  將他們收起來
[00:37:04.240 --> 00:37:07.840]  沒有死
[00:37:07.840 --> 00:37:11.240]  巴祿當時領受這樣的使命是不容易的
[00:37:11.240 --> 00:37:12.440]  弟兄姊妹
[00:37:12.440 --> 00:37:16.160]  今天上帝透過巴祿跟我們說甚麼?
[00:37:16.160 --> 00:37:18.000]  我們很多時候思想聖經人物的時候
[00:37:18.000 --> 00:37:21.320]  我們會想他有甚麼特質我們可以效法他
[00:37:21.320 --> 00:37:22.160]  這是其一
[00:37:22.160 --> 00:37:24.680]  不過我們不只是效法那些人物
[00:37:24.680 --> 00:37:28.520]  而是我們要看上帝在這個人身上做了甚麼
[00:37:28.520 --> 00:37:32.840]  上帝在這個人身上所吩咐的是甚麼
[00:37:32.840 --> 00:37:36.560]  有四點跟弟兄姊妹一起的理對思想
[00:37:36.560 --> 00:37:38.240]  第一
[00:37:38.240 --> 00:37:42.160]  即使在一個爛透的環境裡
[00:37:42.160 --> 00:37:45.440]  我們只能夠在傷口上撒鹽
[00:37:45.440 --> 00:37:47.440]  叫人痛一痛
[00:37:47.440 --> 00:37:50.600]  不能夠產生救治的用途
[00:37:50.600 --> 00:37:52.400]  不過仍然堅持要做
[00:37:52.400 --> 00:37:53.600]  你想想當時的社會
[00:37:53.600 --> 00:37:55.600]  已經有北角來做例子
[00:37:55.600 --> 00:37:57.080]  但到了南角的時候
[00:37:57.080 --> 00:37:58.800]  耶利米亞已經說了
[00:37:58.800 --> 00:37:59.600]  君王不聽
[00:37:59.600 --> 00:38:00.560]  領袖不聽
[00:38:00.560 --> 00:38:02.480]  到巴祿的時候不聽
[00:38:02.480 --> 00:38:04.040]  不過不要以為全部不聽
[00:38:04.040 --> 00:38:06.560]  有些人都想聽一下
[00:38:06.560 --> 00:38:07.400]  勸一下
[00:38:07.400 --> 00:38:08.640]  黃岩不要燒
[00:38:08.640 --> 00:38:10.200]  都有的
[00:38:10.200 --> 00:38:15.200]  雖然可能真的沒辦法在那一刻救治整個國家
[00:38:15.200 --> 00:38:16.920]  免去滅亡
[00:38:16.920 --> 00:38:19.080]  只能夠在傷口上撒一撒鹽
[00:38:19.080 --> 00:38:20.360]  痛一痛
[00:38:20.360 --> 00:38:21.960]  醒一醒
[00:38:21.960 --> 00:38:24.760]  都照做
[00:38:24.760 --> 00:38:28.720]  上帝吩咐巴祿要做
[00:38:28.720 --> 00:38:31.600]  上帝吩咐耶利米亞要做
[00:38:31.600 --> 00:38:32.800]  第二
[00:38:32.800 --> 00:38:34.520]  積極的侍奉
[00:38:34.520 --> 00:38:37.000]  是需要懷抱希望去努力的
[00:38:37.000 --> 00:38:39.440]  我們要帶著希望去
[00:38:39.440 --> 00:38:42.760]  但真正的侍奉是不會因為失望而頹喪
[00:38:42.760 --> 00:38:44.000]  甚麼意思呢
[00:38:44.000 --> 00:38:44.800]  當做得好
[00:38:44.800 --> 00:38:45.960]  人有好的反應的時候
[00:38:45.960 --> 00:38:47.720]  你當然是開心被鼓勵
[00:38:47.720 --> 00:38:49.440]  但當人的反應是不好的時候
[00:38:49.440 --> 00:38:51.320]  我們難免會失望
[00:38:51.320 --> 00:38:52.720]  可能是一次失望
[00:38:52.720 --> 00:38:53.680]  兩次失望
[00:38:53.680 --> 00:38:56.200]  接著我們就會灰心
[00:38:56.200 --> 00:38:59.960]  但是巴祿和耶利米亞
[00:38:59.960 --> 00:39:02.440]  他們是失望的
[00:39:02.440 --> 00:39:04.920]  雖然曾幾何時有一點點希望
[00:39:04.920 --> 00:39:07.520]  但是王是燒了書卷
[00:39:07.520 --> 00:39:10.360]  不過上帝叫他們再來過
[00:39:10.360 --> 00:39:13.360]  不要灰心
[00:39:13.360 --> 00:39:15.080]  在我們的侍奉上
[00:39:15.080 --> 00:39:17.640]  有時也可能是
[00:39:17.640 --> 00:39:21.480]  我們身邊的人對我們所帶的小組
[00:39:21.480 --> 00:39:22.760]  你怎樣努力
[00:39:22.760 --> 00:39:25.880]  小組的組員仍然不是很凝聚
[00:39:25.880 --> 00:39:27.600]  你怎樣為團契搞一些活動
[00:39:27.600 --> 00:39:29.080]  你很想團契都興旺
[00:39:29.080 --> 00:39:30.560]  但大家好像不是很欣賞
[00:39:30.560 --> 00:39:32.080]  你會失望的
[00:39:32.080 --> 00:39:34.240]  不過原來失望最終帶來的答案
[00:39:34.240 --> 00:39:37.320]  你不是沮喪
[00:39:37.320 --> 00:39:39.280]  繼續做
[00:39:39.280 --> 00:39:40.640]  繼續做
[00:39:40.640 --> 00:39:43.680]  繼續做
[00:39:43.680 --> 00:39:45.800]  第三
[00:39:45.800 --> 00:39:47.320]  甚麼事情
[00:39:47.320 --> 00:39:51.720]  是你相信神要我們寧願失望
[00:39:51.720 --> 00:39:52.960]  甚至是失敗
[00:39:52.960 --> 00:39:55.600]  都要做
[00:39:55.600 --> 00:40:00.720]  你的侍奉是怎樣才可以堅持下去
[00:40:00.720 --> 00:40:02.480]  甚麼事情
[00:40:02.480 --> 00:40:03.600]  可能是失望的
[00:40:03.600 --> 00:40:05.200]  甚至是失敗的
[00:40:05.200 --> 00:40:07.080]  你都要做
[00:40:07.080 --> 00:40:09.760]  你可以想像如果在教會
[00:40:09.760 --> 00:40:10.960]  我們在搞報道會
[00:40:10.960 --> 00:40:13.040]  沒有人來
[00:40:13.040 --> 00:40:14.280]  沒有人信主
[00:40:14.280 --> 00:40:16.240]  我們當然會失望
[00:40:16.240 --> 00:40:18.800]  但我們繼續做嗎
[00:40:18.800 --> 00:40:21.440]  如果這件事是上帝吩咐我們要做的時候
[00:40:21.440 --> 00:40:22.160]  我們就做
[00:40:22.160 --> 00:40:23.160]  你說不是搞報道會
[00:40:23.160 --> 00:40:24.160]  不過我們要繼續傳方
[00:40:24.160 --> 00:40:26.080]  可能轉變另一種形式
[00:40:26.080 --> 00:40:27.040]  可以
[00:40:27.040 --> 00:40:29.280]  但傳方的工作是上帝要我們做
[00:40:29.280 --> 00:40:31.000]  我們就繼續做
[00:40:31.000 --> 00:40:32.320]  宣講上帝的話
[00:40:32.320 --> 00:40:33.520]  你是茶經組長
[00:40:33.520 --> 00:40:34.520]  他們覺得悶
[00:40:34.520 --> 00:40:35.440]  你轉變方式
[00:40:35.440 --> 00:40:36.760]  但你依然要帶茶經
[00:40:36.760 --> 00:40:38.080]  不要因為他們悶
[00:40:38.080 --> 00:40:39.800]  我們就去吃喝玩樂
[00:40:39.800 --> 00:40:42.120]  不要再讀上帝的話
[00:40:42.120 --> 00:40:44.680]  你知道哪些事情是上帝要你做
[00:40:44.680 --> 00:40:47.040]  哪怕最終的結果是失望
[00:40:47.040 --> 00:40:49.560]  甚至是失敗
[00:40:49.560 --> 00:40:54.920]  就好像教會要藉堂一樣
[00:40:54.920 --> 00:40:56.640]  名堂有很多侍奉
[00:40:56.640 --> 00:41:00.320]  新的一年是我們計劃藉堂
[00:41:00.320 --> 00:41:01.640]  這樣是不是一定要做呢
[00:41:01.640 --> 00:41:03.280]  不一定
[00:41:03.280 --> 00:41:05.320]  不過有時候想想為甚麼不做呢
[00:41:05.320 --> 00:41:07.800]  如果這個是來自上帝給我們的領袖
[00:41:07.800 --> 00:41:09.240]  眾頂之妹都想做
[00:41:09.240 --> 00:41:10.240]  但最終是怎樣
[00:41:10.240 --> 00:41:11.840]  不成功
[00:41:11.840 --> 00:41:12.760]  我們是不是不做呢
[00:41:12.760 --> 00:41:14.560]  我們不會因為不成功而做
[00:41:14.560 --> 00:41:15.720]  我們不知道成不成功
[00:41:15.720 --> 00:41:17.640]  甚麼叫成功呢
[00:41:17.640 --> 00:41:19.120]  開一間分堂
[00:41:19.120 --> 00:41:20.480]  我們兩間分堂
[00:41:20.480 --> 00:41:24.120]  經濟都是赤字
[00:41:24.120 --> 00:41:25.160]  那是不是不成功呢
[00:41:25.160 --> 00:41:25.840]  不是
[00:41:25.840 --> 00:41:28.720]  他們有人來信主
[00:41:28.720 --> 00:41:30.240]  有人信主
[00:41:30.240 --> 00:41:31.320]  在上帝眼中
[00:41:31.320 --> 00:41:36.000]  重要過經濟是否達到收支平衡
[00:41:36.000 --> 00:41:36.800]  或者有一天
[00:41:36.800 --> 00:41:39.280]  可能連信主的人都減少
[00:41:39.280 --> 00:41:39.880]  那怎麼辦呢
[00:41:39.880 --> 00:41:41.760]  我們是不是不做呢
[00:41:41.760 --> 00:41:42.400]  我們要想想
[00:41:42.400 --> 00:41:44.840]  甚麼是上帝要我們做
[00:41:44.840 --> 00:41:45.920]  寧願失望
[00:41:45.920 --> 00:41:46.840]  甚至失敗
[00:41:46.840 --> 00:41:48.320]  我們都要做
[00:41:48.320 --> 00:41:50.360]  我們怎樣堅持下去
[00:41:50.360 --> 00:41:51.680]  第四
[00:41:51.680 --> 00:41:54.560]  你目前圖謀的大事
[00:41:54.560 --> 00:41:56.840]  為自己的成份佔了多少呢
[00:41:56.840 --> 00:41:59.560]  為上帝的成份又佔了多少呢
[00:41:59.560 --> 00:42:01.760]  文姑娘開始的時候問我們
[00:42:01.760 --> 00:42:02.920]  我們在新幾年
[00:42:02.920 --> 00:42:05.560]  我們立志的是甚麼呢
[00:42:05.560 --> 00:42:06.600]  我們讀書的立志
[00:42:06.600 --> 00:42:08.760]  我要學業進步
[00:42:08.760 --> 00:42:09.920]  我做事的人我立志
[00:42:09.920 --> 00:42:12.160]  我希望今年好好工作
[00:42:12.160 --> 00:42:15.520]  希望在工作上能夠發揮所長
[00:42:15.520 --> 00:42:16.920]  甚至我希望可以升職
[00:42:16.920 --> 00:42:18.440]  我希望可以加薪
[00:42:18.440 --> 00:42:19.800]  我們年輕人
[00:42:19.800 --> 00:42:23.200]  我們想物色到一個愛主的伴侶
[00:42:23.200 --> 00:42:25.080]  他日能夠結婚
[00:42:25.080 --> 00:42:27.520]  生養眾多
[00:42:27.520 --> 00:42:29.240]  來服侍上帝
[00:42:29.240 --> 00:42:32.000]  無可厚非的
[00:42:32.000 --> 00:42:35.120]  我們年紀去到中年的人
[00:42:35.120 --> 00:42:36.440]  開始計劃自己退休了
[00:42:36.440 --> 00:42:39.000]  我要留多少錢來做退休金
[00:42:39.000 --> 00:42:41.160]  或者我退休之後怎樣用我們的時間
[00:42:41.160 --> 00:42:42.000]  都無可厚非的
[00:42:42.000 --> 00:42:45.080]  我們為自己計劃我們的人生
[00:42:45.080 --> 00:42:46.920]  但在我們計劃的裏面
[00:42:46.920 --> 00:42:50.800]  有多少是有上帝在呢
[00:42:50.800 --> 00:42:53.000]  或者我們將多少關於上帝的事情
[00:42:53.000 --> 00:42:55.600]  擺在我們的計劃裏面
[00:42:55.600 --> 00:42:56.760]  我們是否只是為自己
[00:42:56.760 --> 00:42:58.240]  我希望我一展所長
[00:42:58.240 --> 00:43:01.240]  而不理會上帝呢
[00:43:01.240 --> 00:43:03.160]  求主幫助我們
[00:43:03.160 --> 00:43:05.760]  在我們計劃的時候
[00:43:05.760 --> 00:43:07.760]  我們怎樣將上帝的事
[00:43:07.760 --> 00:43:09.760]  放在我們心中
[00:43:09.760 --> 00:43:12.840]  甚至可能是將你自己的一些計劃
[00:43:12.840 --> 00:43:14.040]  可能是放下
[00:43:14.040 --> 00:43:16.720]  我做上帝想我做的事情
[00:43:16.720 --> 00:43:20.520]  放在更高的位置
[00:43:20.520 --> 00:43:21.800]  最後要留意的是
[00:43:21.800 --> 00:43:24.880]  不要打下來的這一點
[00:43:24.880 --> 00:43:28.080]  巴祿對甚麼人說的這些話
[00:43:28.080 --> 00:43:31.400]  巴祿不是對那些愛邦的人說的
[00:43:31.400 --> 00:43:35.240]  巴祿是對猶大國的領袖說的
[00:43:35.240 --> 00:43:36.920]  對猶大的百姓說的
[00:43:36.920 --> 00:43:38.240]  相對於今天來說
[00:43:38.240 --> 00:43:39.960]  是有一個人站起來
[00:43:39.960 --> 00:43:42.440]  跟教會說話
[00:43:42.440 --> 00:43:45.080]  跟神的子民說話
[00:43:45.080 --> 00:43:46.640]  即是說教會也很需要
[00:43:46.640 --> 00:43:49.600]  有這些人來講真話
[00:43:49.600 --> 00:43:52.600]  當然那些說話來自上帝
[00:43:52.600 --> 00:43:54.280]  所以我們這班的領袖
[00:43:54.280 --> 00:43:55.960]  或者我們團契的領袖
[00:43:55.960 --> 00:43:58.440]  都要謙卑下來聽一下
[00:43:58.440 --> 00:43:59.800]  頂子墓的意見
[00:43:59.800 --> 00:44:00.720]  是的
[00:44:00.720 --> 00:44:02.520]  我們是否真的走差呢
[00:44:02.520 --> 00:44:05.800]  頂子墓我們中間是否缺乏彼此相愛呢
[00:44:05.800 --> 00:44:10.680]  我們是否缺乏彼此用慈愛相待呢
[00:44:10.680 --> 00:44:13.320]  我們中間是否缺乏行公義呢
[00:44:13.320 --> 00:44:15.160]  我們中間是否沒有誠實呢
[00:44:15.160 --> 00:44:16.640]  我們在這個社會裏面
[00:44:16.640 --> 00:44:18.280]  是否沒有做好見證呢
[00:44:18.280 --> 00:44:21.040]  我們只顧自己唯唯諱諱呢
[00:44:21.040 --> 00:44:24.120]  如果有頂子墓這樣來提醒我們
[00:44:24.120 --> 00:44:27.280]  頂子墓我們都要聽
[00:44:27.280 --> 00:44:29.280]  我們領袖都要聽
[00:44:29.280 --> 00:44:31.120]  所以有很多的事公
[00:44:31.120 --> 00:44:34.600]  我們都經過三思
[00:44:34.600 --> 00:44:38.320]  我們都會想收集頂子墓的意見
[00:44:38.320 --> 00:44:40.000]  無論曠堂也好
[00:44:40.000 --> 00:44:41.560]  植堂也好
[00:44:41.560 --> 00:44:44.080]  我們甚至是辦學也好
[00:44:44.080 --> 00:44:47.240]  我們都希望多些的頂子墓
[00:44:47.240 --> 00:44:50.880]  起來和我們一起尋求上帝
[00:44:50.880 --> 00:44:53.280]  總結
[00:44:53.280 --> 00:44:56.640]  有一本勵志書曾經這樣說
[00:44:56.640 --> 00:44:59.520]  寧可在你喜歡的事物上失敗
[00:44:59.520 --> 00:45:03.800]  也不要在你不喜歡的事物上成功
[00:45:03.800 --> 00:45:04.800]  對於基督徒
[00:45:04.800 --> 00:45:07.280]  或者我們可以這樣改
[00:45:07.280 --> 00:45:12.320]  不知道算不算二次創作呢
[00:45:12.320 --> 00:45:16.320]  寧可為上帝的工作而挫敗
[00:45:16.320 --> 00:45:23.240]  也不要單為你自己而追求成功
[00:45:23.240 --> 00:45:25.360]  有些事我們可以選擇
[00:45:25.360 --> 00:45:27.320]  是我們怎樣選擇
[00:45:27.320 --> 00:45:30.720]  我們是否選擇為上帝的工作
[00:45:30.720 --> 00:45:33.680]  如果那個工作可能帶來失望失敗
[00:45:33.680 --> 00:45:35.160]  我們都選擇
[00:45:35.160 --> 00:45:38.400]  而不選擇一些是我自己做我自己的事
[00:45:38.400 --> 00:45:40.040]  會達至成功
[00:45:40.040 --> 00:45:42.720]  我都放棄這些
[00:45:42.720 --> 00:45:44.240]  真正的意義
[00:45:44.240 --> 00:45:45.520]  重點
[00:45:45.520 --> 00:45:46.800]  當然做些甚麼很重要
[00:45:46.800 --> 00:45:48.360]  但更重要是
[00:45:48.360 --> 00:45:50.440]  你為甚麼要這樣做
[00:45:50.440 --> 00:45:51.760]  新的一年
[00:45:51.760 --> 00:45:54.560]  願上帝祝福給我們每一位的頂子妹
[00:45:54.560 --> 00:45:57.280]  我們一起低頭祈禱
[00:45:57.280 --> 00:45:58.680]  天父上帝
[00:45:58.680 --> 00:46:01.920]  多謝你藉著耶利米和巴祿
[00:46:01.920 --> 00:46:04.680]  留下你寶貴的說話
[00:46:04.680 --> 00:46:07.640]  我們願意在一些鮮為人知的人物身上
[00:46:07.640 --> 00:46:09.480]  見到上帝你的作為
[00:46:09.480 --> 00:46:13.040]  見到上帝你對你的子民不離不棄
[00:46:13.040 --> 00:46:15.240]  你甘願差遣
[00:46:15.240 --> 00:46:17.440]  揀選不同的僕人
[00:46:17.440 --> 00:46:19.840]  領受著不一樣的使命
[00:46:19.840 --> 00:46:20.720]  我們都想
[00:46:20.720 --> 00:46:21.560]  上帝啊
[00:46:21.560 --> 00:46:23.200]  如果你要揀選我們的時候
[00:46:23.200 --> 00:46:25.040]  我們就求你揀選我們
[00:46:25.040 --> 00:46:27.160]  叫我們義無反顧
[00:46:27.160 --> 00:46:29.040]  叫我們義無反顧的跟隨你
[00:46:29.040 --> 00:46:32.120]  叫我們義無反顧的服侍你
[00:46:32.120 --> 00:46:36.320]  叫我們義無反顧的繼續宣講你自己的話
[00:46:36.320 --> 00:46:38.680]  直至耶穌基督你再回來的日子
[00:46:38.680 --> 00:46:40.760]  我們今天的祈禱是奉耶穌基督的聖名求
[00:46:40.760 --> 00:46:42.760]  阿們
