
[00:00:00.000 --> 00:00:02.000]  好,我們再一次同心禱告
[00:28:23.660 --> 00:28:25.660]  調教
[00:28:25.660 --> 00:28:27.660]  不要集中在ABC那裡
[00:28:27.660 --> 00:28:29.660]  我們要看看究竟
[00:28:29.660 --> 00:28:31.660]  我們窩福這麼幸福
[00:28:31.660 --> 00:28:33.660]  背後那位耶穌基督
[00:28:33.660 --> 00:28:35.660]  祂給我們什麼使命呢
[00:28:35.660 --> 00:28:37.660]  所以更加重要的一個
[00:28:37.660 --> 00:28:39.660]  實踐就是究竟
[00:28:39.660 --> 00:28:41.660]  在窩福裡面
[00:28:41.660 --> 00:28:43.660]  我們有沒有做門訓
[00:28:43.660 --> 00:28:45.660]  你有沒有竭力做門訓
[00:28:45.660 --> 00:28:47.660]  你有沒有投身門訓
[00:28:47.660 --> 00:28:49.660]  建立自己成為一個
[00:28:49.660 --> 00:28:51.660]  很忠心耶穌基督的門徒
[00:28:51.660 --> 00:28:53.660]  你有沒有參與去建立別人
[00:28:53.660 --> 00:28:55.660]  成為耶穌基督的門徒
[00:28:55.660 --> 00:28:57.660]  這個就是
[00:28:57.660 --> 00:28:59.660]  早期教會給我們的榜樣
[00:29:01.660 --> 00:29:03.660]  我們不說這個ABC
[00:29:03.660 --> 00:29:05.660]  不是多少人、多大、多少錢
[00:29:05.660 --> 00:29:07.660]  我們說另一個ABC
[00:29:07.660 --> 00:29:09.660]  我自己重新演繹
[00:29:09.660 --> 00:29:11.660]  這個ABC就是
[00:29:11.660 --> 00:29:13.660]  Await before Christ
[00:29:13.660 --> 00:29:15.660]  我們在神面前
[00:29:15.660 --> 00:29:17.660]  忠心的等候
[00:29:17.660 --> 00:29:19.660]  同心禱告
[00:29:19.660 --> 00:29:23.660]  天父我們很感謝祢
[00:29:23.660 --> 00:29:25.660]  感謝祢給早期教會的榜樣
[00:29:25.660 --> 00:29:27.660]  成為我們的榜樣
[00:29:29.660 --> 00:29:31.660]  幫助我們的焦點
[00:29:31.660 --> 00:29:33.660]  放在耶穌基督身上
[00:29:33.660 --> 00:29:37.660]  耶穌基督給我們的使命
[00:29:37.660 --> 00:29:39.660]  主呀,加力給我們
[00:29:39.660 --> 00:29:41.660]  讓我們彼此鼓勵
[00:29:41.660 --> 00:29:43.660]  互相勸勉
[00:29:43.660 --> 00:29:45.660]  同心合意
[00:29:45.660 --> 00:29:47.660]  興旺福音
[00:29:47.660 --> 00:29:49.660]  建立耶穌基督的門徒
[00:29:49.660 --> 00:29:51.660]  我們需要從祢而來的智慧、忍耐、力量
[00:29:51.660 --> 00:29:53.660]  求祢幫助我們
[00:29:53.660 --> 00:29:55.660]  奉耶穌基督的聖名
