
[00:00:00.000 --> 00:00:03.800]  今日我們的訊息題目是「追隨基督」
[00:38:38.400 --> 00:38:41.000]  仍未放下?
[00:38:41.000 --> 00:38:44.400]  聖經顯示我們有些責任要拿
[00:38:44.400 --> 00:38:46.400]  你仍未拿起
[00:38:46.400 --> 00:38:48.300]  跟隨耶穌這裡
[00:38:48.300 --> 00:38:51.400]  就是放下和拿起
[00:38:51.400 --> 00:38:54.200]  讓我們一起低頭祈禱
[00:38:54.200 --> 00:38:56.400]  天父我們再一次感恩
[00:38:56.400 --> 00:38:58.600]  多謝祢的恩典
[00:38:58.600 --> 00:39:01.700]  叫我們能夠成為祢的門徒
[00:39:01.700 --> 00:39:05.500]  而且要將這種屬靈的價值傳統
[00:39:05.500 --> 00:39:07.700]  傳給我們的兒女
[00:39:07.700 --> 00:39:09.700]  一路傳下去
[00:39:09.700 --> 00:39:12.900]  而且使其他周圍的人
[00:39:12.900 --> 00:39:14.700]  無論是近處的人
[00:39:14.700 --> 00:39:15.900]  遠處的人
[00:39:15.900 --> 00:39:18.000]  都成為祢的門徒
[00:39:18.000 --> 00:39:20.600]  讓祢的國道能夠降臨
[00:39:20.600 --> 00:39:24.300]  求主將今日的訊息藏在我們心裡面
[00:39:24.300 --> 00:39:26.900]  叫我們快跑跟隨祢
[00:39:26.900 --> 00:39:28.600]  禱告奉主命求
[00:39:28.600 --> 00:39:29.100]  阿門
