
[00:00:00.000 --> 00:00:05.260]  (主席)我今日好歡喜見到各位弟兄姊妹,各位來賓朋友
[00:26:12.460 --> 00:26:15.460]  (陳鑑林)You are not talking about the way of life
[00:26:15.460 --> 00:26:18.460]  (主席)到頭來就發了一場夢
[00:26:18.460 --> 00:26:20.460]  (陳鑑林)At the end of the day
[00:26:20.460 --> 00:26:22.460]  (陳鑑林)you only like having a dream
[00:26:22.460 --> 00:26:25.460]  (主席)我們這個,剛才我們講耶穌基督作王
[00:26:25.460 --> 00:26:28.460]  (陳鑑林)Now we talk about Jesus as our King
[00:26:28.460 --> 00:26:30.460]  (主席)不單單祂能夠帶我們
[00:26:30.460 --> 00:26:33.460]  (主席)賜給我們有生活的幸福
[00:26:33.460 --> 00:26:36.460]  (陳鑑林)Jesus can take care of our life
[00:26:36.460 --> 00:26:38.460]  (陳鑑林)the way of living
[00:26:38.460 --> 00:26:41.460]  (主席)而且祂能夠帶我們進入生命的幸福裏面
[00:26:41.460 --> 00:26:44.460]  (陳鑑林)He can also bring us into the abundance
[00:26:44.460 --> 00:26:46.460]  (陳鑑林)of the way of life
[00:26:46.460 --> 00:26:48.460]  (主席)請問世界上有哪個的總統
[00:26:48.460 --> 00:26:50.460]  (主席)總理和國家主席
[00:26:50.460 --> 00:26:52.460]  (主席)祂能夠帶你
[00:26:52.460 --> 00:26:54.460]  (主席)能夠走到這兩條路呢
[00:26:54.460 --> 00:26:56.460]  (陳鑑林)May I ask who
[00:26:56.460 --> 00:26:58.460]  (陳鑑林)our national leader can bring us
[00:26:58.460 --> 00:27:00.460]  (陳鑑林)such the way of life
[00:27:00.460 --> 00:27:01.460]  (陳鑑林)the abundance of it
[00:27:01.460 --> 00:27:02.460]  (主席)最多最多
[00:27:02.460 --> 00:27:04.460]  (主席)祂只能夠帶我們走一條
[00:27:04.460 --> 00:27:07.460]  (主席)生活的幸福的路
[00:27:07.460 --> 00:27:09.460]  (主席)如果祂真是治理國家住得好
[00:27:09.460 --> 00:27:11.460]  (陳鑑林)And most are
[00:27:11.460 --> 00:27:13.460]  (陳鑑林)a president or a prime minister
[00:27:13.460 --> 00:27:16.460]  (陳鑑林)can only provide the way of living
[00:27:16.460 --> 00:27:18.460]  (主席)所以我們今天所需要的
[00:27:18.460 --> 00:27:20.460]  (主席)不只是找到一個
[00:27:20.460 --> 00:27:22.460]  (主席)好的總理或者總統
[00:27:22.460 --> 00:27:24.460]  (陳鑑林)We have to look beyond
[00:27:24.460 --> 00:27:26.460]  (陳鑑林)what we can have
[00:27:26.460 --> 00:27:28.460]  (陳鑑林)sometimes we want a prime
[00:27:28.460 --> 00:27:30.460]  (陳鑑林)prime minister, it's good
[00:27:30.460 --> 00:27:32.460]  (陳鑑林)but we need to look for the king
[00:27:32.460 --> 00:27:34.460]  (陳鑑林)who takes care of the way of life
[00:27:34.460 --> 00:27:36.460]  (主席)沒錯了,這個就是耶穌基督告訴我們
[00:27:36.460 --> 00:27:38.460]  (主席)你今天要明白的事
[00:27:38.460 --> 00:27:40.460]  (陳鑑林)Now, Jesus want everybody
[00:27:40.460 --> 00:27:42.460]  (陳鑑林)here to understand this
[00:27:42.460 --> 00:27:44.460]  (主席)那麼耶穌基督如果祂來治理
[00:27:44.460 --> 00:27:46.460]  (主席)祂做王,祂的國度又會怎樣呢
[00:27:46.460 --> 00:27:48.460]  (陳鑑林)What kind of kingdom
[00:27:48.460 --> 00:27:50.460]  (陳鑑林)Jesus will present
[00:27:50.460 --> 00:27:52.460]  (主席)最後第四樣東西
[00:27:52.460 --> 00:27:54.460]  (主席)這段聖經告訴我們
[00:27:54.460 --> 00:27:56.460]  (主席)就是說到耶穌基督治理
[00:27:56.460 --> 00:27:58.460]  (主席)祂的國度是會怎樣的
[00:27:58.460 --> 00:28:00.460]  (陳鑑林)Now, it shows the picture
[00:28:00.460 --> 00:28:02.460]  (陳鑑林)how Jesus will take care of His kingdom
[00:28:02.460 --> 00:28:04.460]  (主席)祂的國度就是
[00:28:04.460 --> 00:28:06.460]  (主席)祂來管理的時候是平安的國度
[00:28:06.460 --> 00:28:08.460]  (陳鑑林)Now, when Jesus comes as a king
[00:28:08.460 --> 00:28:10.460]  (陳鑑林)He will reign this kingdom
[00:28:10.460 --> 00:28:12.460]  (陳鑑林)as a peaceful king
[00:28:12.460 --> 00:28:14.460]  (主席)我們見到有不同的國家
[00:28:14.460 --> 00:28:16.460]  (主席)不同的各類的人
[00:28:16.460 --> 00:28:18.460]  (主席)用恐怖的威嚇
[00:28:18.460 --> 00:28:20.460]  (主席)使人害怕
[00:28:20.460 --> 00:28:22.460]  (主席)屈服,要人做他們的子民
[00:28:22.460 --> 00:28:24.460]  (陳鑑林)A different nation
[00:28:24.460 --> 00:28:26.460]  (陳鑑林)can bring peace upon the land
[00:28:26.460 --> 00:28:28.460]  (陳鑑林)through different means
[00:28:28.460 --> 00:28:30.460]  (陳鑑林)such as terrorism, power and authority
[00:28:30.460 --> 00:28:32.460]  (主席)但是耶穌說
[00:28:32.460 --> 00:28:34.460]  (主席)祂的國度,如果祂來治理
[00:28:34.460 --> 00:28:36.460]  (主席)祂那個是平安的國度
[00:28:36.460 --> 00:28:38.460]  (陳鑑林)But when Jesus comes as king
[00:28:38.460 --> 00:28:40.460]  (陳鑑林)He will bring peace on earth
[00:28:40.460 --> 00:28:42.460]  (主席)不單單是平安的國度
[00:28:42.460 --> 00:28:44.460]  (主席)祂是一個永遠的國度
[00:28:44.460 --> 00:28:46.460]  (陳鑑林)Not only this is a peaceful reign
[00:28:46.460 --> 00:28:48.460]  (陳鑑林)and also this is an everlasting
[00:28:48.460 --> 00:28:50.460]  (陳鑑林)but permanent reign
[00:28:50.460 --> 00:28:52.460]  (主席)不是暫時性的,那是永遠的
[00:28:52.460 --> 00:28:54.460]  (陳鑑林)It's not a temporal, but a permanent reign
[00:28:54.460 --> 00:28:56.460]  (主席)第三樣的話,是會不變的一個國度
[00:28:56.460 --> 00:28:58.460]  (陳鑑林)And then the third
[00:28:58.460 --> 00:29:00.460]  (陳鑑林)is a preserved reign
[00:29:00.460 --> 00:29:02.460]  (主席)有很多人都講到
[00:29:02.460 --> 00:29:04.460]  (主席)世上的國家是有興有衰的
[00:29:04.460 --> 00:29:06.460]  (陳鑑林)Many people say that
[00:29:06.460 --> 00:29:08.460]  (陳鑑林)the nation will rise and fall
[00:29:08.460 --> 00:29:10.460]  (主席)他說興旺了一個時期
[00:29:10.460 --> 00:29:12.460]  (陳鑑林)那麼上下,他一定會低的
[00:29:12.460 --> 00:29:14.460]  (陳鑑林)一定要下的
[00:29:14.460 --> 00:29:20.460]  (主席)但聖經講耶穌基督
[00:29:20.460 --> 00:29:22.460]  (主席)是昨日、今日、明日
[00:29:22.460 --> 00:29:24.460]  (主席)永遠是一樣,是不變的
[00:29:24.460 --> 00:29:26.460]  (主席)祂的國度都是這樣
[00:29:26.460 --> 00:29:32.460]  (主席)第四樣,這段聖經
[00:29:32.460 --> 00:29:34.460]  (主席)告訴我們,這是一個
[00:29:34.460 --> 00:29:36.460]  (主席)神應許要來的國度
[00:29:38.460 --> 00:29:40.460]  (主席)請問,你已經有耶穌基督
[00:29:40.460 --> 00:29:42.460]  (主席)做你的主,做你的王了嗎?
[00:29:42.460 --> 00:29:48.460]  (主席)耶穌基督降世聖誕節
[00:29:48.460 --> 00:29:50.460]  (主席)不是為我們唱歌送禮物
[00:29:50.460 --> 00:29:52.460]  (主席)是讓我們知道
[00:29:52.460 --> 00:29:54.460]  (主席)這個王已經來到
[00:29:54.460 --> 00:29:56.460]  (主席)並且要再來
[00:29:56.460 --> 00:30:04.460]  (主席)或許你說,那我怎樣
[00:30:04.460 --> 00:30:06.460]  (主席)才能夠
[00:30:06.460 --> 00:30:08.460]  (主席)叫耶穌做我的王
[00:30:08.460 --> 00:30:10.460]  (主席)祂又會不會
[00:30:10.460 --> 00:30:12.460]  (主席)接納我呢?
[00:30:12.460 --> 00:30:18.460]  (主席)這個聖誕裏面
[00:30:18.460 --> 00:30:20.460]  (主席)求主幫助我和你
[00:30:20.460 --> 00:30:22.460]  (主席)記得三樣東西,關於這個王的
[00:30:22.460 --> 00:30:30.460]  (主席)各位青年人
[00:30:30.460 --> 00:30:32.460]  (主席)現在記住三樣東西了
[00:30:34.460 --> 00:30:36.460]  (主席)大家醒過來了,聽聽我說吧
[00:30:36.460 --> 00:30:40.460]  (主席)第一樣就是
[00:30:40.460 --> 00:30:42.460]  (主席)耶穌愛你,記住
[00:30:42.460 --> 00:30:48.460]  (主席)第二樣東西,記住的就是
[00:30:48.460 --> 00:30:50.460]  (主席)耶穌願意常常
[00:30:50.460 --> 00:30:52.460]  (主席)和你一起的
[00:30:52.460 --> 00:30:58.460]  (主席)神愛你,神也很願意
[00:30:58.460 --> 00:31:00.460]  (主席)與你同在
[00:31:02.460 --> 00:31:04.460]  (主席)第三樣東西請大家記住
[00:31:04.460 --> 00:31:06.460]  (主席)記住,記住
[00:31:06.460 --> 00:31:12.460]  (主席)是神為你做了
[00:31:12.460 --> 00:31:14.460]  (主席)很多的事,祂是站在你那邊的
[00:31:14.460 --> 00:31:22.460]  (主席)你記住這件事
[00:31:22.460 --> 00:31:28.460]  (主席)我們要讀一次
[00:31:28.460 --> 00:31:30.460]  (主席)那三樣東西是什麼?
[00:31:32.460 --> 00:31:34.460]  (主席)不是的
[00:31:34.460 --> 00:31:36.460]  (主席)第一樣東西是
[00:31:36.460 --> 00:31:42.460]  (主席)第三樣東西是什麼?
[00:31:42.460 --> 00:31:44.460]  (主席)是的
[00:31:44.460 --> 00:31:48.460]  (主席)上帝為我們
[00:31:48.460 --> 00:31:50.460]  (主席)為我做了什麼?
[00:31:50.460 --> 00:31:52.460]  (主席)或者我們也會說
[00:31:52.460 --> 00:31:54.460]  (主席)你說要我感謝祂
[00:31:54.460 --> 00:31:56.460]  (主席)為我做了一切,祂做了些什麼?
[00:32:02.460 --> 00:32:04.460]  (主席)好了,我們為了青年人
[00:32:04.460 --> 00:32:06.460]  (主席)我將它寫出來
[00:32:06.460 --> 00:32:12.460]  (主席)神是為了我們做一些事
[00:32:12.460 --> 00:32:16.460]  (主席)是救我們脫離一些什麼
[00:32:16.460 --> 00:32:18.460]  (主席)和是用什麼去幫我們
[00:32:18.460 --> 00:32:20.460]  (主席)第一樣
[00:32:20.460 --> 00:32:22.460]  (主席)祂是救我們脫離
[00:32:22.460 --> 00:32:24.460]  (主席)我們的罪和我們自己
[00:32:24.460 --> 00:32:30.460]  (主席)和我們自己
[00:32:30.460 --> 00:32:32.460]  (主席)為什麼我說和我們自己呢?
[00:32:32.460 --> 00:32:36.460]  (主席)因為很多時候我們犯了罪之後
[00:32:36.460 --> 00:32:38.460]  (主席)我們心裏面有很多罪咎的
[00:32:38.460 --> 00:32:44.460]  (主席)就是因為我們有這麼多罪咎
[00:32:44.460 --> 00:32:46.460]  (主席)我們就憎自己又憎其他人
[00:32:46.460 --> 00:32:52.460]  (主席)耶穌基督能夠救我們脫離
[00:32:52.460 --> 00:32:54.460]  (主席)我們個人的惱恨和苦毒
[00:32:58.460 --> 00:33:00.460]  (主席)祂幫助我們救我們脫離
[00:33:00.460 --> 00:33:02.460]  (主席)一生要討人歡喜的
[00:33:02.460 --> 00:33:04.460]  (主席)這種心態
[00:33:04.460 --> 00:33:08.460]  (主席)祂又救我們脫離
[00:33:08.460 --> 00:33:10.460]  (主席)離開人生的
[00:33:10.460 --> 00:33:12.460]  (主席)癮癖那些addiction
[00:33:12.460 --> 00:33:16.460]  (主席)就是捆綁我們那些的癮癖
[00:33:16.460 --> 00:33:20.460]  (主席)最後祂救我們脫離
[00:33:20.460 --> 00:33:22.460]  (主席)什麼呢?
[00:33:22.460 --> 00:33:24.460]  (主席)不再害怕死亡
[00:33:28.460 --> 00:33:30.460]  (主席)祂有帶我們進入另一個dimension
[00:33:30.460 --> 00:33:36.460]  (主席)祂帶給我們永生
[00:33:36.460 --> 00:33:38.460]  (主席)這就是第一件事
[00:33:38.460 --> 00:33:40.460]  (主席)耶穌為你而做
[00:33:40.460 --> 00:33:42.460]  (主席)He is for you
[00:33:42.460 --> 00:33:44.460]  (主席)就是save you from this
[00:33:44.460 --> 00:33:48.460]  (主席)第二件事
[00:33:48.460 --> 00:33:50.460]  (主席)耶穌你說祂為我站在我那邊
[00:33:50.460 --> 00:33:52.460]  (主席)祂除了救我之外
[00:33:52.460 --> 00:33:54.460]  (主席)祂還有為我做什麼呢?
[00:33:58.460 --> 00:34:00.460]  (主席)祂能夠救你
[00:34:00.460 --> 00:34:02.460]  (主席)是進入
[00:34:02.460 --> 00:34:04.460]  (主席)祂在創世以前
[00:34:04.460 --> 00:34:06.460]  (主席)已經為你準備了的計劃
[00:34:06.460 --> 00:34:08.460]  (主席)在裡面
[00:34:08.460 --> 00:34:16.460]  (主席)沒有錯
[00:34:16.460 --> 00:34:18.460]  (主席)因為祂對你
[00:34:18.460 --> 00:34:20.460]  (主席)和對我們
[00:34:20.460 --> 00:34:22.460]  (主席)其實有祂的計劃在裡面
[00:34:28.460 --> 00:34:30.460]  (主席)我講一下給大人聽
[00:34:30.460 --> 00:34:34.460]  (主席)有很多大人說
[00:34:34.460 --> 00:34:36.460]  (主席)我遲早會信耶穌的
[00:34:36.460 --> 00:34:42.460]  (主席)等我老的時候
[00:34:42.460 --> 00:34:44.460]  (主席)或者我退休的時候
[00:34:44.460 --> 00:34:46.460]  (主席)他就沒有這麼說的
[00:34:46.460 --> 00:34:48.460]  (主席)或者我快要死的時候我就會信了
[00:34:48.460 --> 00:34:56.460]  (主席)各位親愛的來賓
[00:34:58.460 --> 00:35:00.460]  (主席)我的親愛的朋友
[00:35:00.460 --> 00:35:02.460]  (主席)如果上帝給你有一個計劃
[00:35:02.460 --> 00:35:08.460]  (主席)而你不理
[00:35:08.460 --> 00:35:10.460]  (主席)你不知道有這個計劃
[00:35:10.460 --> 00:35:12.460]  (主席)總之我臨死之前我信他
[00:35:12.460 --> 00:35:18.460]  (主席)那你就失去了
[00:35:18.460 --> 00:35:20.460]  (主席)上帝給你的人生裡最大的喜樂
[00:35:20.460 --> 00:35:24.460]  (主席)當你明白他的時候
[00:35:24.460 --> 00:35:26.460]  (主席)為什麼你現在不去跟從他
[00:35:26.460 --> 00:35:28.460]  (主席)為什麼要像那些人那樣說
[00:35:28.460 --> 00:35:30.460]  (主席)我遲早信的,到時信了
[00:35:30.460 --> 00:35:32.460]  (主席)你就失去了
[00:35:32.460 --> 00:35:48.460]  (主席)耶穌為什麼站在我們那邊
[00:35:48.460 --> 00:35:54.460]  (主席)耶穌為什麼是為我們呢
[00:35:56.460 --> 00:35:58.460]  (主席)祂救我們脫離我們的罪
[00:35:58.460 --> 00:36:00.460]  (主席)和我們自己
[00:36:00.460 --> 00:36:04.460]  (主席)第二,祂帶領我們
[00:36:04.460 --> 00:36:06.460]  (主席)救我們進入祂為我們預備了的計劃
[00:36:06.460 --> 00:36:12.460]  (主席)第三,有什麼叫By呢
[00:36:12.460 --> 00:36:14.460]  (主席)就是祂救我們一生
[00:36:14.460 --> 00:36:16.460]  (主席)透過祂的恩典
[00:36:16.460 --> 00:36:18.460]  (主席)By His Grace
[00:36:18.460 --> 00:36:20.460]  (主席)祂的恩典包圍著我們
[00:36:20.460 --> 00:36:22.460]  (主席)直到我們見祂面
[00:36:24.460 --> 00:36:26.460]  (主席)就是這樣
[00:36:26.460 --> 00:36:28.460]  (主席)這三樣東西,當你明白的時候
[00:36:28.460 --> 00:36:30.460]  (主席)你就今天說
[00:36:30.460 --> 00:36:32.460]  (主席)耶穌說,我多謝你
[00:36:32.460 --> 00:36:34.460]  (主席)我願意相信你
[00:36:34.460 --> 00:36:36.460]  (主席)我願意做我的生命的王
[00:36:36.460 --> 00:36:46.460]  (主席)究竟耶穌基督是不是已經是你生命的王呢
[00:36:46.460 --> 00:36:52.460]  (主席)你是要怎樣面對祂呢
[00:36:54.460 --> 00:36:56.460]  (主席)好有名的
[00:36:56.460 --> 00:36:58.460]  (主席)教領袖學
[00:36:58.460 --> 00:37:00.460]  (主席)的一個人
[00:37:00.460 --> 00:37:02.460]  (主席)叫John Maxwell
[00:37:02.460 --> 00:37:08.460]  (主席)他說當我們去
[00:37:08.460 --> 00:37:10.460]  (主席)見到一些政客的時候
[00:37:10.460 --> 00:37:12.460]  (主席)我們可以問一些政客
[00:37:12.460 --> 00:37:14.460]  (主席)什麼問題呢
[00:37:14.460 --> 00:37:16.460]  (主席)政客就是politician
[00:37:16.460 --> 00:37:22.460]  (主席)因為當選舉的時候
[00:37:22.460 --> 00:37:24.460]  (主席)那些政客有很多政綱
[00:37:24.460 --> 00:37:26.460]  (主席)大家debate
[00:37:26.460 --> 00:37:28.460]  (主席)辯論
[00:37:28.460 --> 00:37:38.460]  (主席)他說如果你要選他做總統或總理
[00:37:38.460 --> 00:37:44.460]  (主席)他說最重要的
[00:37:44.460 --> 00:37:46.460]  (主席)只有三條問題
[00:37:46.460 --> 00:37:50.460]  (主席)這三條問題
[00:37:50.460 --> 00:37:52.460]  (主席)在一切的政綱裡面
[00:37:52.460 --> 00:37:58.460]  (主席)你問這三條問題是什麼問題呢
[00:37:58.460 --> 00:38:02.460]  (主席)他說很多人想問問題
[00:38:02.460 --> 00:38:06.460]  (主席)今天我們就說這三條問題
[00:38:06.460 --> 00:38:08.460]  (主席)做結束了
[00:38:08.460 --> 00:38:12.460]  (主席)他說你要問這個政客
[00:38:12.460 --> 00:38:18.460]  (主席)你是不是真心關心我的
[00:38:20.460 --> 00:38:22.460]  (主席)還是你為了做官
[00:38:22.460 --> 00:38:24.460]  (主席)你就去競選
[00:38:24.460 --> 00:38:36.460]  (主席)第一個問題要問的
[00:38:36.460 --> 00:38:38.460]  (主席)就是要看著他問
[00:38:38.460 --> 00:38:40.460]  (主席)你是不是真心關心我們
[00:38:40.460 --> 00:38:42.460]  (主席)是不是真心愛我們
[00:38:48.460 --> 00:38:50.460]  (主席)第二個問題要問他們
[00:38:50.460 --> 00:38:54.460]  (主席)你是不是真的有能力
[00:38:54.460 --> 00:38:56.460]  (主席)可以幫助我們
[00:38:56.460 --> 00:39:02.460]  (主席)你是不是真的可以做得到
[00:39:02.460 --> 00:39:04.460]  (主席)因為你是有心無力
[00:39:04.460 --> 00:39:10.460]  (主席)第三條最難的問題
[00:39:10.460 --> 00:39:12.460]  (主席)要問他們
[00:39:12.460 --> 00:39:16.460]  (主席)我可不可以信任你
[00:39:18.460 --> 00:39:20.460]  (主席)第三條問題
[00:39:20.460 --> 00:39:24.460]  (主席)我可以信你
[00:39:24.460 --> 00:39:26.460]  (主席)第一條問題就是問他
[00:39:26.460 --> 00:39:28.460]  (主席)你是不是真的愛我們
[00:39:28.460 --> 00:39:30.460]  (主席)真的關心我們
[00:39:30.460 --> 00:39:34.460]  (主席)第二條問題
[00:39:34.460 --> 00:39:36.460]  (主席)你有沒有能力
[00:39:36.460 --> 00:39:38.460]  (主席)真的可以幫助到我們
[00:39:38.460 --> 00:39:40.460]  (主席)第三個問題就問
[00:39:40.460 --> 00:39:42.460]  (主席)我是不是可以信任你
[00:39:42.460 --> 00:39:46.460]  (主席)如果耶穌基督說
[00:39:46.460 --> 00:39:48.460]  (主席)他是君王
[00:39:48.460 --> 00:39:52.460]  (主席)要我們做他的子民
[00:39:52.460 --> 00:39:58.460]  (主席)我們都問主耶穌
[00:39:58.460 --> 00:40:00.460]  (主席)我們大膽的問你三個問題
[00:40:00.460 --> 00:40:06.460]  (主席)主耶穌你是不是真的愛我們
[00:40:06.460 --> 00:40:10.460]  (主席)我想你已經知道答案是什麼
[00:40:10.460 --> 00:40:14.460]  (主席)耶穌說我創造你
[00:40:16.460 --> 00:40:18.460]  (主席)過目讓你
[00:40:18.460 --> 00:40:20.460]  (主席)你做錯了我來拯救你
[00:40:20.460 --> 00:40:22.460]  (主席)為你而死為你而復活
[00:40:22.460 --> 00:40:30.460]  (主席)我要願意擺聖靈在你的心裡面
[00:40:30.460 --> 00:40:32.460]  (主席)是一生的大你
[00:40:32.460 --> 00:40:36.460]  (主席)我在天教裡面也是等候你
[00:40:36.460 --> 00:40:42.460]  (主席)你說我愛不愛你呢
[00:40:44.460 --> 00:40:46.460]  (主席)你說我是不是真的愛你呢
[00:40:46.460 --> 00:40:50.460]  (主席)你還等什麼呢
[00:40:50.460 --> 00:40:52.460]  (主席)第二個問題我們說
[00:40:52.460 --> 00:40:54.460]  (主席)主耶穌我夠膽的原諒我
[00:40:54.460 --> 00:40:56.460]  (主席)我問你你有沒有能力
[00:40:56.460 --> 00:40:58.460]  (主席)真的可以幫助到我們
[00:40:58.460 --> 00:41:04.460]  (主席)主耶穌說
[00:41:04.460 --> 00:41:06.460]  (主席)我是創造宇宙的神
[00:41:06.460 --> 00:41:08.460]  (主席)我有什麼東西
[00:41:08.460 --> 00:41:10.460]  (主席)我是做不到的
[00:41:14.460 --> 00:41:16.460]  (主席)我還能做什麼呢
[00:41:16.460 --> 00:41:18.460]  (主席)主耶穌說
[00:41:18.460 --> 00:41:20.460]  (主席)愛在我沒有難成的事
[00:41:20.460 --> 00:41:22.460]  (主席)你想我怎樣再解釋給你聽呢
[00:41:22.460 --> 00:41:28.460]  (主席)你說主耶穌我多謝你
[00:41:28.460 --> 00:41:30.460]  (主席)我相信你是真的
[00:41:30.460 --> 00:41:32.460]  (主席)充滿這種能力和權柄
[00:41:32.460 --> 00:41:40.460]  (主席)第三條問題
[00:41:40.460 --> 00:41:42.460]  (主席)你說主耶穌啊
[00:41:42.460 --> 00:41:44.460]  (主席)第三條問題是
[00:41:44.460 --> 00:41:46.460]  (主席)耶穌我可以相信你嗎
[00:41:46.460 --> 00:41:50.460]  (主席)耶穌正在問我們
[00:41:50.460 --> 00:41:52.460]  (主席)正在回答我們
[00:41:52.460 --> 00:41:54.460]  (主席)你可以相信我
[00:41:54.460 --> 00:41:58.460]  (主席)因為你未懂得問這麼多問題之前
[00:41:58.460 --> 00:42:00.460]  (主席)我已經為你
[00:42:00.460 --> 00:42:02.460]  (主席)完成一切
[00:42:02.460 --> 00:42:04.460]  (主席)做好了一切
[00:42:04.460 --> 00:42:10.460]  (主席)今天我們每一個人
[00:42:10.460 --> 00:42:12.460]  (主席)都能夠明白
[00:42:12.460 --> 00:42:14.460]  (主席)這三條問題的意思
[00:42:14.460 --> 00:42:24.460]  (主席)我們又明白我們的大君王耶穌基督
[00:42:24.460 --> 00:42:26.460]  (主席)已經在每一條問題裏面
[00:42:26.460 --> 00:42:28.460]  (主席)回答了說絕對的
[00:42:28.460 --> 00:42:30.460]  (主席)你可以知道我愛你
[00:42:30.460 --> 00:42:32.460]  (主席)你知道我有這樣的能力
[00:42:32.460 --> 00:42:34.460]  (主席)你可以
[00:42:34.460 --> 00:42:36.460]  (主席)相信我
[00:42:36.460 --> 00:42:38.460]  (主席)因為我是上帝
[00:42:38.460 --> 00:42:40.460]  (主席)我是不會說謊的
[00:42:40.460 --> 00:42:52.460]  (主席)就是因為這樣的原因
[00:42:52.460 --> 00:42:54.460]  (主席)聖誕節我們已經可以唱
[00:42:54.460 --> 00:42:56.460]  (主席)普世歡騰
[00:42:56.460 --> 00:43:02.460]  (主席)救主降臨的歌是這麼說的
[00:43:02.460 --> 00:43:04.460]  (主席)救主降臨
[00:43:04.460 --> 00:43:06.460]  (主席)天地接他為王
[00:43:08.460 --> 00:43:10.460]  (主席)願意今天我們在座的
[00:43:10.460 --> 00:43:12.460]  (主席)每一位男女老幼
[00:43:12.460 --> 00:43:18.460]  (主席)當我們唱這個普世歡騰
[00:43:18.460 --> 00:43:20.460]  (主席)我一會兒要唱的時候
[00:43:20.460 --> 00:43:24.460]  (主席)我們都說主啊
[00:43:24.460 --> 00:43:26.460]  (主席)我願意接你為我們生命的王
[00:43:26.460 --> 00:43:32.460]  (主席)願意小朋友
[00:43:32.460 --> 00:43:34.460]  (主席)你說我雖然主啊
[00:43:34.460 --> 00:43:36.460]  (主席)我雖然年紀少少
[00:43:38.460 --> 00:43:40.460]  (主席)我知道你愛我
[00:43:40.460 --> 00:43:42.460]  (主席)你與我同在
[00:43:42.460 --> 00:43:44.460]  (主席)你都是為我做了很多的事
[00:43:44.460 --> 00:43:48.460]  (主席)所以我願意
[00:43:48.460 --> 00:43:50.460]  (主席)以你為我的救主和生命的主
[00:43:50.460 --> 00:43:56.460]  (主席)普世歡騰就讓我們今天
[00:43:56.460 --> 00:43:58.460]  (主席)結束我們這個聖誕的崇拜
[00:43:58.460 --> 00:44:00.460]  (主席)我們在這裏
[00:44:00.460 --> 00:44:02.460]  (主席)一起唱詩的讚美他
[00:44:06.460 --> 00:44:08.460]  (主席)天父上帝求你接納
[00:44:08.460 --> 00:44:10.460]  (主席)我們對你的敬拜
[00:44:10.460 --> 00:44:14.460]  (主席)求你開啟我們的心
[00:44:14.460 --> 00:44:16.460]  (主席)讓我們明白真理
[00:44:16.460 --> 00:44:22.460]  (主席)接受你為我們生命的主
[00:44:22.460 --> 00:44:24.460]  (主席)和我們的救主
[00:44:24.460 --> 00:44:30.460]  (主席)多謝你接受我們
[00:44:30.460 --> 00:44:32.460]  (主席)多謝你聽我們的祈禱
[00:44:34.460 --> 00:44:36.140]  奉耶穌基督的名而求
[00:44:36.140 --> 00:44:37.940]  In Jesus Christ's name we pray
[00:44:37.940 --> 00:44:39.180]  Amen
