
[00:00:00.000 --> 00:00:03.560]  在耶穌登山的結尾部分
[00:37:44.600 --> 00:37:46.600]  你就算落在病患裡面
[00:37:46.600 --> 00:37:49.600]  好像很絕望 很驚恐
[00:37:49.600 --> 00:37:53.600]  但是你仍然可以揀選過正面的生活
[00:37:53.600 --> 00:37:55.600]  最多人都記得
[00:37:55.600 --> 00:37:58.600]  就是余sir對生死的那種看法
[00:37:58.600 --> 00:37:59.600]  在這本書一開始
[00:37:59.600 --> 00:38:02.600]  他有提到 我引用了出來
[00:38:02.600 --> 00:38:05.600]  他說美麗不是限於日出
[00:38:05.600 --> 00:38:08.600]  造物主亦都創造美麗的日落
[00:38:08.600 --> 00:38:10.600]  快樂不是限於生日
[00:38:10.600 --> 00:38:15.600]  我們都可以從出生開心到生命最後那一天
[00:38:15.600 --> 00:38:17.600]  仿似美麗的日落
[00:38:17.600 --> 00:38:20.600]  的確是在乎我們明不明
[00:38:20.600 --> 00:38:24.600]  我們這位造物主對我們每一日的計劃
[00:38:24.600 --> 00:38:30.600]  弟兄姊妹 上帝今日給我們每一個人的人生有不同的際遇
[00:38:30.600 --> 00:38:36.600]  但重要的是你要堅持明白上帝的心意
[00:38:36.600 --> 00:38:38.600]  在你每一日的生活裡面
[00:38:38.600 --> 00:38:40.600]  你作正確的選擇
[00:38:40.600 --> 00:38:43.600]  過一個真正榮神益人
[00:38:43.600 --> 00:38:46.600]  我相信你的生命必然是不一樣
[00:38:46.600 --> 00:38:48.600]  而且更精彩燦爛的
[00:38:48.600 --> 00:38:50.600]  去祝福周圍的人
[00:38:50.600 --> 00:38:52.600]  求主幫助我們
[00:38:52.600 --> 00:38:54.600]  一起做一個祈禱
[00:38:54.600 --> 00:38:57.600]  天父求你自己在我們當中施予恩典
[00:38:57.600 --> 00:38:59.600]  幫助我們每一個弟兄姊妹
[00:38:59.600 --> 00:39:01.600]  揀選去信服天父的旨意
[00:39:01.600 --> 00:39:03.600]  做聰明的人
[00:39:03.600 --> 00:39:05.600]  一生不改變的去跟隨你
[00:39:05.600 --> 00:39:10.600]  因為你帶領我們去走那條永生的道路
[00:39:10.600 --> 00:39:13.600]  是充滿著你自己救援的恩典
[00:39:13.600 --> 00:39:16.600]  亦都是充滿著你自己的慈愛
[00:39:16.600 --> 00:39:20.600]  和信實 公義 真理在其中
[00:39:20.600 --> 00:39:22.600]  要走在旗上的人
[00:39:22.600 --> 00:39:25.600]  真正經歷生命那份的自由
[00:39:25.600 --> 00:39:27.600]  和真正的釋放
[00:39:27.600 --> 00:39:28.600]  願上帝開在你身上
[00:39:28.600 --> 00:39:32.600]  繼續使用和彰顯你自己的榮耀
[00:39:32.600 --> 00:39:33.600]  同心合意的祈禱
[00:39:33.600 --> 00:39:34.600]  奉主名求
[00:39:34.600 --> 00:39:35.600]  阿門
