
[00:00:00.000 --> 00:00:03.000]  我們新的季度又開始了
[00:36:40.600 --> 00:36:42.600]  被解開
[00:36:42.600 --> 00:36:44.600]  如果你聽過
[00:36:44.600 --> 00:36:46.600]  Kelvin的見證
[00:36:46.600 --> 00:36:48.600]  有多少人聽過
[00:36:48.600 --> 00:36:50.600]  舉手
[00:36:50.600 --> 00:36:54.600]  舉高一點
[00:36:54.600 --> 00:36:56.600]  不是很多
[00:36:56.600 --> 00:36:58.600]  Kelvin
[00:36:58.600 --> 00:37:00.600]  你不是那次在
[00:37:00.600 --> 00:37:02.600]  崇拜講過一次嗎
[00:37:02.600 --> 00:37:08.600]  那次那麼多人沒有回來嗎
[00:37:08.600 --> 00:37:12.600]  不經意點了人數
[00:37:12.600 --> 00:37:16.600]  你講過兩次
[00:37:16.600 --> 00:37:18.600]  不叫你再出來講
[00:37:18.600 --> 00:37:20.600]  其實Kelvin的見證
[00:37:20.600 --> 00:37:22.600]  是在講什麼呢
[00:37:22.600 --> 00:37:24.600]  有一天
[00:37:24.600 --> 00:37:26.600]  聖靈啟示他知道
[00:37:26.600 --> 00:37:28.600]  原來他有一些東西
[00:37:28.600 --> 00:37:30.600]  被仇敵
[00:37:30.600 --> 00:37:32.600]  被仇敵偷竊了
[00:37:32.600 --> 00:37:34.600]  偷走了
[00:37:34.600 --> 00:37:36.600]  原來這件事
[00:37:36.600 --> 00:37:38.600]  與他童年
[00:37:38.600 --> 00:37:40.600]  小時候的一些經歷
[00:37:40.600 --> 00:37:42.600]  很簡單的經歷
[00:37:42.600 --> 00:37:44.600]  有關
[00:37:44.600 --> 00:37:46.600]  特別不好的事情
[00:37:46.600 --> 00:37:48.600]  很簡單
[00:37:48.600 --> 00:37:50.600]  偷走了
[00:37:50.600 --> 00:37:52.600]  一些主在他生命裏
[00:37:52.600 --> 00:37:54.600]  給他好的東西
[00:37:54.600 --> 00:37:56.600]  那時他就說
[00:37:56.600 --> 00:37:58.600]  他知道這件事之後
[00:37:58.600 --> 00:38:00.600]  他就奉主的名
[00:38:00.600 --> 00:38:02.600]  去將那些東西拿回來
[00:38:02.600 --> 00:38:04.600]  大致上是這樣
[00:38:04.600 --> 00:38:06.600]  他拿回來之後
[00:38:06.600 --> 00:38:08.600]  他的人就有點不同
[00:38:08.600 --> 00:38:10.600]  這個不同是好的不同
[00:38:12.600 --> 00:38:14.600]  我們都是這樣
[00:38:14.600 --> 00:38:16.600]  我們有機會有些東西
[00:38:16.600 --> 00:38:18.600]  可能我們被核製
[00:38:18.600 --> 00:38:20.600]  被困在裏面
[00:38:20.600 --> 00:38:22.600]  表現得古靈精怪
[00:38:22.600 --> 00:38:24.600]  但也有可能
[00:38:24.600 --> 00:38:26.600]  我們有些東西被偷了
[00:38:26.600 --> 00:38:28.600]  今天主給我們這個權利
[00:38:28.600 --> 00:38:30.600]  是可以叫我們的生命
[00:38:30.600 --> 00:38:32.600]  放耶穌基督的名去宣告
[00:38:32.600 --> 00:38:34.600]  這些東西要還給我
[00:38:34.600 --> 00:38:36.600]  這些神原本在我生命裏
[00:38:36.600 --> 00:38:38.600]  給我的
[00:38:38.600 --> 00:38:40.600]  創造的時候給我的東西
[00:38:40.600 --> 00:38:42.600]  拿回來
[00:38:42.600 --> 00:38:44.600]  除了釋放
[00:38:44.600 --> 00:38:46.600]  原來拿回來
[00:38:46.600 --> 00:38:48.600]  都是另一個層面
[00:38:48.600 --> 00:38:50.600]  以致你在
[00:38:50.600 --> 00:38:52.600]  你的生命裏
[00:38:52.600 --> 00:38:54.600]  在服侍主的狀況裏
[00:38:54.600 --> 00:38:56.600]  你可以更加有力
[00:38:56.600 --> 00:38:58.600]  更加自由
[00:38:58.600 --> 00:39:00.600]  更加釋放
[00:39:00.600 --> 00:39:02.600]  你相不相信你可以有這個權柄
[00:39:02.600 --> 00:39:04.600]  去這樣做呢
[00:39:04.600 --> 00:39:06.600]  神有這個權柄
[00:39:06.600 --> 00:39:08.600]  神將這個釋放的權柄
[00:39:08.600 --> 00:39:10.600]  給了我們
[00:39:10.600 --> 00:39:12.600]  不單止叫我們自己得釋放
[00:39:12.600 --> 00:39:14.600]  我相信主還有一個心意
[00:39:14.600 --> 00:39:16.600]  還有一個心意是什麼呢
[00:39:16.600 --> 00:39:18.600]  我們可以帶著這個權柄
[00:39:18.600 --> 00:39:20.600]  帶著神對人的那種慈悲憐憫
[00:39:20.600 --> 00:39:22.600]  去到這個世代裏面
[00:39:22.600 --> 00:39:24.600]  去釋放更多
[00:39:24.600 --> 00:39:26.600]  更多未認識耶穌的人
[00:39:26.600 --> 00:39:28.600]  更多被仇敵核製的人
[00:39:28.600 --> 00:39:30.600]  的生命要被釋放出來
[00:39:30.600 --> 00:39:32.600]  所以
[00:39:32.600 --> 00:39:34.600]  當你再一次見到
[00:39:34.600 --> 00:39:36.600]  你周遭身邊那些
[00:39:36.600 --> 00:39:38.600]  未認識主
[00:39:38.600 --> 00:39:40.600]  你又覺得他古怪古靈精怪
[00:39:40.600 --> 00:39:42.600]  岩慘慘的那些人
[00:39:42.600 --> 00:39:44.600]  你做什麼是好呢
[00:39:44.600 --> 00:39:48.600]  不要再咒罵他
[00:39:48.600 --> 00:39:50.600]  不要再咒罵他
[00:39:50.600 --> 00:39:52.600]  最好是什麼
[00:39:52.600 --> 00:39:54.600]  為他祈禱
[00:39:54.600 --> 00:39:56.600]  沒錯 為他祈禱
[00:39:56.600 --> 00:39:58.600]  你不用故意走到他身邊
[00:39:58.600 --> 00:40:00.600]  我現在為你按手祈禱
[00:40:00.600 --> 00:40:02.600]  不用的
[00:40:02.600 --> 00:40:04.600]  你可以是什麼
[00:40:04.600 --> 00:40:06.600]  在這個範圍裏
[00:40:06.600 --> 00:40:08.600]  你就為那裏的人
[00:40:08.600 --> 00:40:10.600]  特別有些目標
[00:40:10.600 --> 00:40:12.600]  你覺得那個人好難搞
[00:40:12.600 --> 00:40:14.600]  難搞過格拉森那個
[00:40:14.600 --> 00:40:16.600]  你就祝福他
[00:40:16.600 --> 00:40:18.600]  釋放他 醫治他
[00:40:18.600 --> 00:40:20.600]  可以嗎
[00:40:20.600 --> 00:40:22.600]  我早兩天跟一個
[00:40:22.600 --> 00:40:24.600]  做社工的姊妹聊天
[00:40:24.600 --> 00:40:28.600]  她在做一間
[00:40:28.600 --> 00:40:30.600]  縣社一個機構
[00:40:30.600 --> 00:40:32.600]  專門做一些
[00:40:32.600 --> 00:40:34.600]  很年輕
[00:40:34.600 --> 00:40:36.600]  已經是很難搞
[00:40:36.600 --> 00:40:38.600]  失落了的一些年青人
[00:40:38.600 --> 00:40:40.600]  要住宿舍
[00:40:40.600 --> 00:40:44.600]  住宿舍還有很多
[00:40:44.600 --> 00:40:46.600]  行為的問題
[00:40:46.600 --> 00:40:48.600]  她說
[00:40:48.600 --> 00:40:50.600]  機構裏面怎樣搞
[00:40:50.600 --> 00:40:52.600]  做很多事
[00:40:52.600 --> 00:40:54.600]  財政有困難
[00:40:54.600 --> 00:40:56.600]  說很多這些給我聽
[00:40:56.600 --> 00:40:58.600]  說到最後
[00:40:58.600 --> 00:41:00.600]  我聽她說
[00:41:00.600 --> 00:41:02.600]  幸好我老闆
[00:41:02.600 --> 00:41:04.600]  她對上的上司是基督徒
[00:41:04.600 --> 00:41:06.600]  她老闆的老闆
[00:41:06.600 --> 00:41:08.600]  也是基督徒
[00:41:08.600 --> 00:41:10.600]  我說這樣對
[00:41:10.600 --> 00:41:12.600]  我就鼓勵她
[00:41:12.600 --> 00:41:14.600]  除了你在這個
[00:41:14.600 --> 00:41:16.600]  社會服務的角度
[00:41:16.600 --> 00:41:18.600]  去服侍這些年青人之外
[00:41:18.600 --> 00:41:20.600]  你有沒有想過
[00:41:20.600 --> 00:41:22.600]  其實你每一天進入這個
[00:41:22.600 --> 00:41:24.600]  縣社這個機構裏面的時候
[00:41:24.600 --> 00:41:26.600]  你都可以為他們祈禱
[00:41:28.600 --> 00:41:30.600]  然後我就說了一個
[00:41:30.600 --> 00:41:32.600]  很多年前我們聽過的見證
[00:41:32.600 --> 00:41:34.600]  就是阿根廷的一個監獄
[00:41:34.600 --> 00:41:38.600]  有沒有聽過這個見證
[00:41:38.600 --> 00:41:40.600]  因為有屬神的人
[00:41:40.600 --> 00:41:42.600]  去這個監獄服侍囚犯
[00:41:42.600 --> 00:41:44.600]  那個監獄裏面
[00:41:44.600 --> 00:41:46.600]  所有的囚犯都是
[00:41:46.600 --> 00:41:48.600]  嚴重罪行的囚犯
[00:41:48.600 --> 00:41:50.600]  有暴力傾向的囚犯
[00:41:50.600 --> 00:41:52.600]  最後
[00:41:52.600 --> 00:41:54.600]  長話短說
[00:41:54.600 --> 00:41:56.600]  最後因為神
[00:41:56.600 --> 00:41:58.600]  奇妙的介入
[00:41:58.600 --> 00:42:00.600]  祝福釋放
[00:42:00.600 --> 00:42:02.600]  叫整個監獄的囚犯
[00:42:02.600 --> 00:42:04.600]  基本上全部信耶穌
[00:42:04.600 --> 00:42:10.600]  全部信耶穌
[00:42:10.600 --> 00:42:12.600]  那監獄呢
[00:42:12.600 --> 00:42:14.600]  就馬上變成教會
[00:42:14.600 --> 00:42:18.600]  每個星期有聚會在
[00:42:18.600 --> 00:42:20.600]  而且保證100%出席
[00:42:26.600 --> 00:42:28.600]  是不是
[00:42:28.600 --> 00:42:30.600]  一個這樣的轉化
[00:42:30.600 --> 00:42:32.600]  一個這樣的釋放
[00:42:32.600 --> 00:42:34.600]  居然可以在一個
[00:42:34.600 --> 00:42:36.600]  人們想都沒想過的一個狀況裏面
[00:42:36.600 --> 00:42:38.600]  可以這樣達成
[00:42:38.600 --> 00:42:40.600]  你說神奇妙的作為
[00:42:40.600 --> 00:42:42.600]  祂的能力是不是很高呢
[00:42:42.600 --> 00:42:44.600]  是不是很厲害呢
[00:42:44.600 --> 00:42:46.600]  其實今天如果我們擁有這個權柄
[00:42:46.600 --> 00:42:48.600]  神給我們這個權柄
[00:42:48.600 --> 00:42:50.600]  給我們看到這個世界裏面
[00:42:50.600 --> 00:42:52.600]  有很多人其實
[00:42:52.600 --> 00:42:54.600]  他們那些很有問題的狀況
[00:42:54.600 --> 00:42:56.600]  不一定是因為
[00:42:56.600 --> 00:42:58.600]  他們自己很有問題
[00:42:58.600 --> 00:43:00.600]  也有可能是屬靈裏面出現了問題
[00:43:00.600 --> 00:43:02.600]  很多生命的狀況
[00:43:02.600 --> 00:43:04.600]  可能和仇敵的
[00:43:04.600 --> 00:43:06.600]  作為都有關係
[00:43:06.600 --> 00:43:08.600]  所以今天我們
[00:43:08.600 --> 00:43:10.600]  開始鼓勵
[00:43:10.600 --> 00:43:12.600]  童宮的一些牧者
[00:43:12.600 --> 00:43:14.600]  甚至一些祖像
[00:43:14.600 --> 00:43:16.600]  你約談一些弟兄姊妹
[00:43:16.600 --> 00:43:18.600]  你覺得你很想關心一下她
[00:43:18.600 --> 00:43:20.600]  你見到有個狀況
[00:43:20.600 --> 00:43:22.600]  很想和你傾一下
[00:43:22.600 --> 00:43:24.600]  在父道的角度去約談
[00:43:24.600 --> 00:43:26.600]  這些事都可以幫忙的
[00:43:26.600 --> 00:43:28.600]  記住
[00:43:28.600 --> 00:43:30.600]  談完之後
[00:43:30.600 --> 00:43:32.600]  你一定要在靈裏面和她一起祈禱
[00:43:32.600 --> 00:43:34.600]  為她守望
[00:43:34.600 --> 00:43:36.600]  為她呼求神的能力
[00:43:36.600 --> 00:43:38.600]  釋放的權柄
[00:43:38.600 --> 00:43:40.600]  進入她的生命裏面
[00:43:40.600 --> 00:43:42.600]  叫她卡住的那些東西
[00:43:42.600 --> 00:43:44.600]  能夠被打通
[00:43:44.600 --> 00:43:50.600]  這樣我們會最後見到
[00:43:50.600 --> 00:43:52.600]  一幅很精彩的景象
[00:43:52.600 --> 00:43:54.600]  好像這個女人
[00:43:54.600 --> 00:43:56.600]  當她被釋放的時候
[00:43:56.600 --> 00:43:58.600]  她的反應是怎樣
[00:43:58.600 --> 00:44:00.600]  她說
[00:44:00.600 --> 00:44:02.600]  當她被釋放的時候
[00:44:02.600 --> 00:44:04.600]  她就起來做甚麼
[00:44:04.600 --> 00:44:06.600]  榮耀神
[00:44:06.600 --> 00:44:08.600]  歸榮耀彼神
[00:44:08.600 --> 00:44:10.600]  周遭看到耶穌做這件事
[00:44:10.600 --> 00:44:12.600]  和應對那個管會堂的人
[00:44:12.600 --> 00:44:14.600]  他們的反應是甚麼
[00:44:14.600 --> 00:44:16.600]  大家都很開心
[00:44:16.600 --> 00:44:18.600]  看到很正的事發生在當中
[00:44:18.600 --> 00:44:20.600]  這個女人已經病了18年
[00:44:20.600 --> 00:44:22.600]  那裏的人是不會不認識她的狀況的
[00:44:22.600 --> 00:44:24.600]  但最後
[00:44:24.600 --> 00:44:26.600]  眾人
[00:44:26.600 --> 00:44:28.600]  因為耶穌的臨在
[00:44:28.600 --> 00:44:30.600]  叫這個人得釋放
[00:44:30.600 --> 00:44:32.600]  整個場面
[00:44:32.600 --> 00:44:34.600]  是很開心
[00:44:34.600 --> 00:44:36.600]  充滿喜樂
[00:44:36.600 --> 00:44:38.600]  並且榮耀是歸給神
[00:44:38.600 --> 00:44:40.600]  我們都可以
[00:44:40.600 --> 00:44:42.600]  看到這個景象
[00:44:42.600 --> 00:44:44.600]  我們都可以經歷這件事
[00:44:44.600 --> 00:44:46.600]  因為今天主仍然與我們同在
[00:44:46.600 --> 00:44:48.600]  祂仍然向我們施恩
[00:44:48.600 --> 00:44:50.600]  祂仍然關切我們的生命
[00:44:50.600 --> 00:44:52.600]  所以鼎姐妹
[00:44:52.600 --> 00:44:54.600]  讓我們一齊來祈禱
[00:44:54.600 --> 00:44:56.600]  讓我們一齊來祈禱
[00:44:56.600 --> 00:44:58.600]  在安靜的裏面
[00:44:58.600 --> 00:45:00.600]  我想邀請敬拜隊有些音樂
[00:45:00.600 --> 00:45:02.600]  並且
[00:45:02.600 --> 00:45:04.600]  鼎姐妹
[00:45:04.600 --> 00:45:06.600]  我想你真的
[00:45:06.600 --> 00:45:08.600]  雖然時間短
[00:45:08.600 --> 00:45:10.600]  不過我也想邀請你
[00:45:10.600 --> 00:45:12.600]  做一個短短的
[00:45:12.600 --> 00:45:14.600]  熟齡身體檢查
[00:45:14.600 --> 00:45:16.600]  我想邀請你
[00:45:16.600 --> 00:45:18.600]  在安靜的裏面
[00:45:18.600 --> 00:45:20.600]  檢視你自己的熟齡生命
[00:45:20.600 --> 00:45:22.600]  有沒有一些東西
[00:45:22.600 --> 00:45:24.600]  已經卡住你一段日子
[00:45:24.600 --> 00:45:26.600]  未必是18年
[00:45:26.600 --> 00:45:28.600]  你性格上
[00:45:28.600 --> 00:45:30.600]  你情緒上
[00:45:30.600 --> 00:45:32.600]  你心裏面
[00:45:32.600 --> 00:45:34.600]  你的靈裏面
[00:45:34.600 --> 00:45:36.600]  好像我分享Kelvin的見證一樣
[00:45:36.600 --> 00:45:38.600]  你覺得總是有些東西
[00:45:38.600 --> 00:45:40.600]  我沒有了
[00:45:40.600 --> 00:45:42.600]  為何我會沒有那些東西
[00:45:42.600 --> 00:45:44.600]  明明神告訴我
[00:45:44.600 --> 00:45:46.600]  我是應該擁有這些特質的
[00:45:46.600 --> 00:45:48.600]  可能是信心
[00:45:48.600 --> 00:45:50.600]  可能是堅毅
[00:45:50.600 --> 00:45:52.600]  可能是這些東西
[00:45:52.600 --> 00:45:54.600]  好的或節制
[00:45:54.600 --> 00:45:56.600]  這些東西
[00:45:56.600 --> 00:45:58.600]  為何我沒有了
[00:45:58.600 --> 00:46:00.600]  你也有機會可能是被偷竊的
[00:46:00.600 --> 00:46:04.600]  所以鼎姐妹請你做一個這樣的檢視
[00:46:04.600 --> 00:46:10.600]  我們主耶穌的
[00:46:10.600 --> 00:46:12.600]  板木
[00:46:12.600 --> 00:46:14.600]  現在仍然是關切著我們
[00:46:14.600 --> 00:46:18.600]  祂很想我們
[00:46:18.600 --> 00:46:20.600]  從這些狀況釋放出來
[00:46:20.600 --> 00:46:22.600]  從受敵的困鎖
[00:46:22.600 --> 00:46:24.600]  壓制的裏面
[00:46:24.600 --> 00:46:26.600]  偷竊的裏面被釋放出來
[00:46:26.600 --> 00:46:28.600]  就說你想起一些
[00:46:28.600 --> 00:46:30.600]  從小長大
[00:46:30.600 --> 00:46:32.600]  人
[00:46:32.600 --> 00:46:34.600]  或者受敵對你的一些傷害
[00:46:34.600 --> 00:46:38.600]  你都可以呼求
[00:46:38.600 --> 00:46:40.600]  你的主現在來醫治你
