
[00:00:00.000 --> 00:00:05.380]  今天是2026年的第一個主日,是吧?
[00:53:16.260 --> 00:53:19.940]  這些去的地方都不是去華人的地方,
[00:53:19.940 --> 00:53:24.980]  都是去當地人,也就是說需要跨文化、跨語言的。
[00:53:24.980 --> 00:53:28.100]  所以這是一個非常好的機會。
[00:53:28.100 --> 00:53:31.060]  那麼,我們就問他說,那年齡呢?
[00:53:31.060 --> 00:53:36.580]  他說沒有關係,你可以要全家一起去,也可以。
[00:53:36.580 --> 00:53:43.620]  他們曾經有接受過最小的,就是跟著父母親一起的,4歲。
[00:53:43.620 --> 00:53:47.780]  那麼,如果父母親不跟著呢?
[00:53:47.780 --> 00:53:52.740]  那至少是小學,Helen在嗎?
[00:53:52.740 --> 00:53:55.780]  小學什麼?五年級,是不是?
[00:53:55.780 --> 00:53:58.900]  好,anyway,所以詳情這些細節,
[00:53:58.900 --> 00:54:04.100]  我想你們再去跟Helen,新疆委員會主席跟她聯繫,好不好?
[00:54:04.100 --> 00:54:07.860]  就是鼓勵弟兄姊妹們可以在暑假的這個時間,
[00:54:07.860 --> 00:54:09.860]  大家一起來參與短宣。
[00:54:09.860 --> 00:54:14.340]  好,那麼弟兄姊妹,你說我已經年紀大了。
[00:54:14.340 --> 00:54:17.780]  我們就問他,那年紀大的怎麼辦呢?
[00:54:17.780 --> 00:54:19.380]  有沒有年齡限制啊?
[00:54:19.380 --> 00:54:23.940]  他說他們曾經有過一個最高年齡的是77歲,
[00:54:23.940 --> 00:54:28.180]  所以77歲以下的,通通可以去。
[00:54:28.180 --> 00:54:36.420]  那你說我超過77歲怎麼辦呢?好,這個我不能回答你。
[00:54:36.420 --> 00:54:39.540]  如果你真是很有負擔要去,
[00:54:39.540 --> 00:54:45.140]  那麼我們就可能要去問一下這個主辦單位,好不好?
[00:54:45.140 --> 00:54:47.700]  那弟兄姊妹,求主幫助我們的教會,
[00:54:47.700 --> 00:54:51.220]  讓我們成為一個傳福音教會,am I right?
[00:54:51.220 --> 00:54:55.540]  人人傳福音,不是教母同工傳福音而已。
[00:54:55.540 --> 00:54:59.380]  人人去宣教,不是教母同工出去宣教而已。
[00:54:59.380 --> 00:55:01.700]  我們出去其實是要帶弟兄姊妹,
[00:55:01.700 --> 00:55:03.860]  給弟兄姊妹們做一個榜樣。
[00:55:03.860 --> 00:55:06.420]  弟兄姊妹,求主幫助我們的教會,
[00:55:06.420 --> 00:55:08.260]  讓我們真是起來動。
[00:55:08.260 --> 00:55:11.060]  坐在這個地方,坐在這邊,坐40年,
[00:55:11.060 --> 00:55:15.060]  你如果不出去傳福音,你的生命其實不會長進的。
[00:55:15.060 --> 00:55:16.980]  求主幫助我們,好不好?
[00:55:16.980 --> 00:55:19.540]  在新的一年,神的話,
[00:55:19.540 --> 00:55:24.500]  讓我們能夠從神的話當中去更清楚神要我們怎麼做。
[00:55:24.500 --> 00:55:26.100]  我們要藉著禱告,
[00:55:26.100 --> 00:55:30.820]  讓藉著禱告,明白神怎麼樣具體的細節的,
[00:55:30.820 --> 00:55:33.460]  來指示我們前面的方向和道路。
