
[00:00:00.000 --> 00:00:03.700]  剛才兒童師班帶給我們一個很重要的訊息
[00:32:13.600 --> 00:32:16.100]  我哋嘅生命係更加嘅豐盛
[00:32:16.100 --> 00:32:19.300]  The salvation means that we can become
[00:32:19.300 --> 00:32:21.300]  like our Lord Jesus Christ
[00:32:21.300 --> 00:32:26.200]  and alive can become more abundant
[00:32:26.200 --> 00:32:27.900]  願意我哋認定呢位耶穌
[00:32:27.900 --> 00:32:31.100]  係我哋嘅軍王
[00:32:31.100 --> 00:32:34.800]  讓我哋聖誕改變生命嘅奇蹟
[00:32:34.800 --> 00:32:36.100]  因為呢個bb
[00:32:36.100 --> 00:32:37.900]  就係渡成肉身嚟到世界
[00:32:37.900 --> 00:32:39.500]  去改變我哋同你嘅生命
[00:32:39.500 --> 00:32:41.300]  成為我哋一生嘅經歷
[00:32:41.300 --> 00:32:43.100]  同埋一個永恆嘅盼望
[00:32:43.100 --> 00:32:47.000]  So let us acknowledge that Jesus is our King
[00:32:47.000 --> 00:32:49.400]  Allowing the miracle of Christmas
[00:32:49.400 --> 00:32:51.500]  to transform our lives
[00:32:51.500 --> 00:32:54.400]  Becoming an experience and eternal hope
[00:32:54.400 --> 00:32:56.800]  Throughout our lives
[00:32:56.800 --> 00:32:58.200]  我哋一齊同心低頭祈禱
[00:32:58.200 --> 00:33:00.400]  Let's pray
[00:33:00.400 --> 00:33:01.900]  所祈恩主
[00:33:01.900 --> 00:33:03.500]  Lord thank you
[00:33:03.500 --> 00:33:05.300]  當我哋嚟到你嘅面前嘅時候
[00:33:05.300 --> 00:33:07.300]  我哋真係好需要你嘅憐憫
[00:33:07.300 --> 00:33:11.200]  When we come before you we need your mercy and compassion
[00:33:11.200 --> 00:33:12.800]  我哋承認自己嘅軟弱
[00:33:12.800 --> 00:33:16.200]  We acknowledge that we are sinful and we are weak
[00:33:16.200 --> 00:33:20.100]  甚至我哋冇辦法完全嘅信靠你
[00:33:20.100 --> 00:33:24.200]  And we know that we cannot completely trust you
[00:33:24.200 --> 00:33:27.100]  你作為嬰孩渡成肉身你係明白我哋
[00:33:27.100 --> 00:33:29.700]  When you became a baby
[00:33:29.700 --> 00:33:33.100]  Became a man you understand us
[00:33:33.100 --> 00:33:37.000]  但係你卻係叫我哋唔好停留咗喺嗰度
[00:33:37.000 --> 00:33:41.200]  But you told us not to stay there
[00:33:41.200 --> 00:33:42.800]  你願意同我哋一齊同行
[00:33:42.800 --> 00:33:45.400]  You are willing to walk with us
[00:33:45.400 --> 00:33:48.800]  明白我哋體會我哋嘅體恤我哋嘅同時
[00:33:48.800 --> 00:33:53.200]  又激勵我哋幫助我哋去成為主理嘅樣式
[00:33:53.200 --> 00:33:56.100]  While you understand our weaknesses
[00:33:56.100 --> 00:33:57.200]  And what we go through
[00:33:57.200 --> 00:34:00.000]  You continue to encourage us
[00:34:00.000 --> 00:34:01.900]  To become more like you
[00:34:01.900 --> 00:34:04.200]  求你叫我哋願意毀身嘅
[00:34:04.200 --> 00:34:05.800]  唔係要你遷就我哋
[00:34:05.800 --> 00:34:07.400]  而係我哋去遷就你
[00:34:07.400 --> 00:34:10.500]  May you help us to really surrender to you
[00:34:10.500 --> 00:34:14.300]  So that we are not having an adjustable Jesus
[00:34:14.300 --> 00:34:16.200]  Adjusting to what we need
[00:34:16.200 --> 00:34:18.700]  But we come on to you
[00:34:18.700 --> 00:34:21.300]  And to take your will into our lives
[00:34:21.300 --> 00:34:22.800]  祈禱奉祝阿蘇哥的命靠
[00:34:22.800 --> 00:34:24.500]  In Jesus' name we pray
[00:34:24.500 --> 00:34:25.000]  Amen
