
[00:00:00.000 --> 00:00:16.000]  讓我們一同在這裡敬拜神,求主直著我們剛才所讀的經文,讓我們能夠明白神的心意。
[00:52:25.280 --> 00:52:26.760]  (主)他不能夠將事情做好
[00:52:26.760 --> 00:52:28.120]  (王)他不能將事情做好
[00:52:28.120 --> 00:52:29.760]  (主)耶穌說他是不配
[00:52:29.760 --> 00:52:30.800]  (王)他不配
[00:52:30.800 --> 00:52:32.120]  (主)不配做神的工作
[00:52:32.120 --> 00:52:33.200]  (王)不配做神的工作
[00:52:33.200 --> 00:52:35.000]  (主)不配進神的國
[00:52:35.000 --> 00:52:36.600]  (王)不配進神的國
[00:52:36.600 --> 00:52:38.400]  (主)講到很嚴重
[00:52:38.400 --> 00:52:39.320]  (王)講到非常嚴重
[00:52:39.320 --> 00:52:40.440]  (主)你跟從耶穌基督
[00:52:40.440 --> 00:52:41.720]  (王)你跟從耶穌基督
[00:52:41.720 --> 00:52:42.880]  (主)你要下定決心
[00:52:42.880 --> 00:52:44.200]  (王)你要下定決心
[00:52:44.200 --> 00:52:45.720]  (主)有些東西你要放下
[00:52:45.720 --> 00:52:47.880]  (王)有些東西你要放下
[00:52:47.880 --> 00:52:50.360]  (主)你有些什麼東西不能放下
[00:52:50.360 --> 00:52:51.680]  (王)如果有什麼不能放下
[00:52:51.680 --> 00:52:52.800]  (主)是不是名譽呢
[00:52:52.800 --> 00:52:53.520]  (王)是不是名譽呢
[00:52:53.520 --> 00:52:54.560]  (主)是不是地位呢
[00:52:54.560 --> 00:52:55.440]  (王)是不是地位呢
[00:52:55.440 --> 00:52:56.600]  (主)是不是金錢呢
[00:52:56.600 --> 00:52:58.520]  (王)是不是金錢呢
[00:52:58.520 --> 00:53:00.920]  (主)這些要思想
[00:53:00.920 --> 00:53:03.720]  (主)當然跟從耶穌基督
[00:53:03.720 --> 00:53:06.720]  (主)還有更大的挑戰
[00:53:06.720 --> 00:53:10.880]  (主)就是我們要面對很多困境
[00:53:10.880 --> 00:53:12.960]  (主)有時有攻擊
[00:53:12.960 --> 00:53:16.080]  (主)有時我們身體很軟弱
[00:53:16.080 --> 00:53:18.760]  (主)有時有誤會
[00:53:18.760 --> 00:53:23.360]  (主)頂止沒有時給我們壓力
[00:53:23.360 --> 00:53:27.960]  (主)甚至有些人會有群窺
[00:53:27.960 --> 00:53:31.560]  (主)怎樣用愛心去包容
[00:53:31.560 --> 00:53:33.720]  (主)這些功課
[00:53:33.720 --> 00:53:35.800]  (主)生命的操練
[00:53:35.800 --> 00:53:39.720]  (主)不是一朝一日的
[00:53:39.720 --> 00:53:44.000]  (主)是要靠著神的恩典
[00:53:44.000 --> 00:53:47.600]  (主)才能跨越這些障礙
[00:53:47.600 --> 00:53:53.480]  (主)天路不是放在我們肉眼看得見
[00:53:53.480 --> 00:53:57.200]  (主)我們用信心看得見
[00:53:57.200 --> 00:54:03.000]  (主)主耶穌今天雖然不是活生生在我們旁邊
[00:54:03.000 --> 00:54:06.440]  (主)但今天祂活在我們心裏面
[00:54:06.440 --> 00:54:10.520]  (主)特別透過聖經神寶貴的說法
[00:54:10.520 --> 00:54:13.160]  (主)祂時時提醒我們
[00:54:13.160 --> 00:54:15.400]  (主)但我們每一個
[00:54:15.400 --> 00:54:18.960]  (主)我們願不願意聽到聖經神寶貴的說話
[00:54:18.960 --> 00:54:26.280]  (主)我們特別要像保羅一樣
[00:54:26.280 --> 00:54:29.360]  (主)祂時時提醒自己
[00:54:29.360 --> 00:54:35.160]  (主)祂最大的敵人就是祂自己
[00:54:35.160 --> 00:54:38.640]  (主)祂要功課幾生
[00:54:38.640 --> 00:54:40.440]  (主)叫聲服務
[00:54:40.440 --> 00:54:44.600]  (主)靠著神的恩典
[00:54:44.600 --> 00:54:46.760]  (主)行走天路
[00:54:46.760 --> 00:54:49.840]  (主)要謹慎地過每一天
[00:54:49.840 --> 00:54:52.000]  (主)讓主帶領我們
