
[00:00:00.000 --> 00:00:02.000]  今天我們講的題目會是
[00:32:13.000 --> 00:32:15.000]  能夠活出一個
[00:32:15.000 --> 00:32:17.000]  不怕
[00:32:17.000 --> 00:32:19.000]  可以克服恐懼
[00:32:19.000 --> 00:32:21.000]  仍然活得有盼望有能力
[00:32:21.000 --> 00:32:23.000]  有使命
[00:32:23.000 --> 00:32:25.000]  你就需要謹記使命
[00:32:25.000 --> 00:32:27.000]  人生會害怕的
[00:32:27.000 --> 00:32:29.000]  我相信我們教會今年
[00:32:29.000 --> 00:32:31.000]  其實我們有時都會害怕
[00:32:31.000 --> 00:32:33.000]  但在害怕的同時我們都知道
[00:32:33.000 --> 00:32:35.000]  人生畢竟教會有個使命
[00:32:37.000 --> 00:32:39.000]  不想停止我們所有的工作
[00:32:39.000 --> 00:32:41.000]  今年的短孫
[00:32:41.000 --> 00:32:43.000]  我們至少
[00:32:43.000 --> 00:32:45.000]  希望可以繼續建立
[00:32:45.000 --> 00:32:47.000]  我亦都知道
[00:32:47.000 --> 00:32:49.000]  我們第一次的任務
[00:32:49.000 --> 00:32:51.000]  我都感謝
[00:32:51.000 --> 00:32:53.000]  我以為沒什麼人會來
[00:32:53.000 --> 00:32:55.000]  但結果他們來了35個人
[00:32:55.000 --> 00:32:57.000]  很多人都在考慮
[00:32:57.000 --> 00:32:59.000]  我相信大家都害怕
[00:32:59.000 --> 00:33:01.000]  但回家祈禱
[00:33:01.000 --> 00:33:03.000]  有時宣教就是這樣
[00:33:03.000 --> 00:33:05.000]  需要有少少膽量
[00:33:05.000 --> 00:33:07.000]  跨出那一步才能經歷神的同在
[00:33:07.000 --> 00:33:09.000]  今年的宣教
[00:33:09.000 --> 00:33:11.000]  我們馬來西亞一團
[00:33:11.000 --> 00:33:13.000]  台灣一團仍然有
[00:33:13.000 --> 00:33:15.000]  另外一團本地的
[00:33:15.000 --> 00:33:17.000]  是給年輕人的
[00:33:17.000 --> 00:33:19.000]  當然都需要有些東西
[00:33:19.000 --> 00:33:21.000]  陪他們一起去
[00:33:21.000 --> 00:33:23.000]  所以我們回家祈禱
[00:33:23.000 --> 00:33:25.000]  我們正在開放讓人報名
[00:33:25.000 --> 00:33:27.000]  如果你祈禱有感動
[00:33:27.000 --> 00:33:29.000]  我都可以鼓勵你
[00:33:29.000 --> 00:33:31.000]  有大一點的膽量跨出那一步
[00:33:31.000 --> 00:33:33.000]  去經歷神
[00:33:35.000 --> 00:33:37.000]  宣教就是信心
[00:33:37.000 --> 00:33:39.000]  勇敢是一種冒險
[00:33:39.000 --> 00:33:41.000]  亦都是行動
[00:33:41.000 --> 00:33:43.000]  因為有跨出這一步才能經歷神的同在
[00:33:43.000 --> 00:33:45.000]  我們一起祈禱
[00:33:45.000 --> 00:33:47.000]  再來多謝你在一個黑暗的時代
[00:33:47.000 --> 00:33:49.000]  你給我們一個
[00:33:49.000 --> 00:33:51.000]  不單止一個
[00:33:51.000 --> 00:33:53.000]  全新的使命
[00:33:53.000 --> 00:33:55.000]  亦都有一個寶貴的認許
[00:33:55.000 --> 00:33:57.000]  就是你的同在
[00:33:57.000 --> 00:33:59.000]  當我們跨出這一步
[00:33:59.000 --> 00:34:01.000]  願意為了這個使命的緣故
[00:34:01.000 --> 00:34:03.000]  活出一個人生的時候
[00:34:03.000 --> 00:34:05.000]  就常常經歷到你與我們同在
[00:34:05.000 --> 00:34:07.000]  直到世界的沒了
[00:34:07.000 --> 00:34:09.000]  幫助我們在我們很害怕的時候
[00:34:09.000 --> 00:34:11.000]  我們能夠抓住
[00:34:11.000 --> 00:34:13.000]  在你聖經裏各種給我們的認許
[00:34:13.000 --> 00:34:15.000]  而且我們要默想你的話語
[00:34:15.000 --> 00:34:17.000]  亦都透過你的話語
[00:34:17.000 --> 00:34:19.000]  我們能夠去進行
[00:34:19.000 --> 00:34:21.000]  以至我們不害怕
[00:34:21.000 --> 00:34:23.000]  我們人生知道每一步
[00:34:23.000 --> 00:34:25.000]  必然能夠經歷到亨通和順利
[00:34:25.000 --> 00:34:27.000]  幫助我們
[00:34:27.000 --> 00:34:29.000]  有多位我們身邊的家人
[00:34:29.000 --> 00:34:31.000]  來到祈禱
[00:34:31.000 --> 00:34:33.000]  你所應許的
[00:34:33.000 --> 00:34:35.000]  你必猜派你的使者
[00:34:35.000 --> 00:34:37.000]  能夠保守他們
[00:34:37.000 --> 00:34:39.000]  讓這個瘟疫不會淋到我們
[00:34:39.000 --> 00:34:41.000]  每一個家庭
[00:34:41.000 --> 00:34:43.000]  保守我們自己的家人
[00:34:43.000 --> 00:34:45.000]  亦都保守我們在遠方的家人
[00:34:45.000 --> 00:34:47.000]  亦都領受到這個寶貴的認許
[00:34:47.000 --> 00:34:49.000]  讓我們有一個健康的身體
[00:34:49.000 --> 00:34:51.000]  能夠活出一個使命的人生
[00:34:51.000 --> 00:34:53.000]  我們這樣的祈禱
[00:34:53.000 --> 00:34:55.000]  是奉主耶穌基督的名求
[00:34:55.000 --> 00:34:57.000]  Amen
