
[00:00:00.000 --> 00:00:04.320]  今日分享的題目叫做化解危機
[00:36:25.570 --> 00:36:28.570]  我們當然會去作聖經的教導
[00:36:28.570 --> 00:36:31.570]  有時都需要作出教會的紀律的處理
[00:36:31.570 --> 00:36:32.570]  但更加重要
[00:36:32.570 --> 00:36:35.570]  其實我們很想用耶穌的愛
[00:36:35.570 --> 00:36:36.570]  去跟大兄姊妹同行
[00:36:36.570 --> 00:36:38.570]  很想大兄姊妹真的能夠
[00:36:38.570 --> 00:36:40.570]  在耶穌的愛的同行裡面
[00:36:40.570 --> 00:36:44.570]  去終止這些不合神心意的行為
[00:36:44.570 --> 00:36:46.570]  但很多時候當我面對
[00:36:46.570 --> 00:36:48.570]  大兄姊妹跟未信的拍拖時
[00:36:48.570 --> 00:36:50.570]  我常常都問一個問題
[00:36:50.570 --> 00:36:54.570]  就是你相不相信神的安排是最好的
[00:36:54.570 --> 00:36:55.570]  其實說真的
[00:36:55.570 --> 00:36:57.570]  這條問題有點冤枉
[00:36:57.570 --> 00:36:58.570]  我試一次好不好
[00:36:58.570 --> 00:37:02.570]  這裡有誰覺得神的安排是最好的
[00:37:02.570 --> 00:37:04.570]  你舉手
[00:37:04.570 --> 00:37:07.570]  我們有Pastor Winnie作證
[00:37:07.570 --> 00:37:10.570]  有誰覺得神的安排是最好的
[00:37:10.570 --> 00:37:11.570]  你舉手
[00:37:11.570 --> 00:37:13.570]  梁牧師你耍我吧
[00:37:13.570 --> 00:37:14.570]  有Pastor Winnie作證
[00:37:14.570 --> 00:37:16.570]  誰舉手就見拘目了
[00:37:16.570 --> 00:37:18.570]  明白嗎
[00:37:18.570 --> 00:37:20.570]  明白吧
[00:37:20.570 --> 00:37:24.570]  但我不想大家真的去嘴裡承認
[00:37:24.570 --> 00:37:25.570]  當我們如果的心
[00:37:25.570 --> 00:37:29.570]  真的承認神的方法是最好的時候
[00:37:29.570 --> 00:37:32.570]  其實你就會信服神的方法
[00:37:32.570 --> 00:37:34.570]  當你真的真心相信
[00:37:34.570 --> 00:37:36.570]  神的帶領和計劃是最好的時候
[00:37:36.570 --> 00:37:40.570]  你就會憑著信心去信靠
[00:37:40.570 --> 00:37:42.570]  生命是用神的方法
[00:37:42.570 --> 00:37:44.570]  而不是用自己的方法
[00:37:44.570 --> 00:37:45.570]  你明白嗎
[00:37:45.570 --> 00:37:47.570]  我自己都曾經有這樣的掙扎
[00:37:47.570 --> 00:37:48.570]  我自己都試過
[00:37:48.570 --> 00:37:49.570]  在這個掙扎裏面
[00:37:49.570 --> 00:37:51.570]  我想做一些事
[00:37:51.570 --> 00:37:52.570]  我知道是不合神心意的
[00:37:52.570 --> 00:37:53.570]  為甚麼你會掙扎
[00:37:53.570 --> 00:37:54.570]  想做一些事
[00:37:54.570 --> 00:37:55.570]  你知道不合神心意
[00:37:55.570 --> 00:37:56.570]  你掙扎
[00:37:56.570 --> 00:37:57.570]  因為你知道那樣東西
[00:37:57.570 --> 00:38:01.570]  會為你帶來你所渴望的好處
[00:38:01.570 --> 00:38:06.570]  但是當我們的生命面對這些掙扎的時候
[00:38:06.570 --> 00:38:09.570]  我們願不願意帶著信心
[00:38:09.570 --> 00:38:11.570]  決意跟隨神
[00:38:11.570 --> 00:38:15.570]  並且知道祂在我們的生命裏面
[00:38:15.570 --> 00:38:17.570]  有最好的計劃
[00:38:17.570 --> 00:38:21.570]  當我們真的願意相信的時候
[00:38:21.570 --> 00:38:24.570]  當我們真的願意跟隨的時候
[00:38:24.570 --> 00:38:27.570]  神必定會有最好的安排
[00:38:27.570 --> 00:38:29.570]  祂會為你伸冤
[00:38:29.570 --> 00:38:30.570]  祂會用最好的計劃
[00:38:30.570 --> 00:38:35.570]  去帶領願意這樣回應祂的人
[00:38:35.570 --> 00:38:36.570]  所以在總結的時候
[00:38:36.570 --> 00:38:38.570]  我們請見拜隊
[00:38:38.570 --> 00:38:43.570]  上一次我講到的時候
[00:38:43.570 --> 00:38:47.570]  我記得在大衛在另外一個困境裏面
[00:38:47.570 --> 00:38:50.570]  神興起了若拿丹和米格
[00:38:50.570 --> 00:38:53.570]  去成為祂的幫助和保護
[00:38:53.570 --> 00:38:54.570]  今天當大衛面對
[00:38:54.570 --> 00:38:56.570]  另外一個信仰危機的時候
[00:38:56.570 --> 00:39:01.570]  其實神也讓雅比蓋去成為祂的提醒
[00:39:01.570 --> 00:39:05.570]  讓祂不要做出一些不合神心意的事
[00:39:05.570 --> 00:39:08.570]  我很喜歡約翰一書這段經文
[00:39:08.570 --> 00:39:09.570]  我們一起讀好嗎
[00:39:09.570 --> 00:39:10.570]  1 2 3
[00:39:10.570 --> 00:39:13.570]  我們若在光明中行
[00:39:13.570 --> 00:39:15.570]  如同神在光明中
[00:39:15.570 --> 00:39:17.570]  就彼此相交
[00:39:17.570 --> 00:39:19.570]  他兒子耶穌的血
[00:39:19.570 --> 00:39:22.570]  也洗淨我們一切的罪
[00:39:22.570 --> 00:39:23.570]  這很特別
[00:39:23.570 --> 00:39:26.570]  如果今天你走在神的光明裏面
[00:39:26.570 --> 00:39:29.570]  你一定要有群體
[00:39:29.570 --> 00:39:31.570]  所以今天我們走神的路
[00:39:31.570 --> 00:39:32.570]  一定有群體
[00:39:32.570 --> 00:39:33.570]  所以很多時候有人說
[00:39:33.570 --> 00:39:35.570]  我和神是很親近的
[00:39:35.570 --> 00:39:36.570]  不過沒有群體
[00:39:36.570 --> 00:39:38.570]  不過親近是十分有限的
[00:39:38.570 --> 00:39:40.570]  因為今天聖經說
[00:39:40.570 --> 00:39:42.570]  如果你走在光明裏面
[00:39:42.570 --> 00:39:44.570]  你就要相交
[00:39:44.570 --> 00:39:46.570]  所以你也要多謝你旁邊的一個人
[00:39:46.570 --> 00:39:47.570]  你多謝他
[00:39:47.570 --> 00:39:49.570]  因為我們有群體的
[00:39:51.570 --> 00:39:54.570]  為什麼呢? 因為神是藉著群體
[00:39:54.570 --> 00:39:56.570]  彼此鼓勵、勉勵
[00:39:56.570 --> 00:40:00.570]  走在神的光明和正路裏面
[00:40:00.570 --> 00:40:02.570]  所以今天我們一起學一個功課
[00:40:02.570 --> 00:40:05.570]  當然我們首先要去控制自己的怒氣
[00:40:05.570 --> 00:40:07.570]  其實講這段聖經
[00:40:07.570 --> 00:40:09.570]  最要控制怒氣你認識的
[00:40:09.570 --> 00:40:11.570]  都是梁牧師自己
[00:40:11.570 --> 00:40:13.570]  但是今天我不單止
[00:40:13.570 --> 00:40:15.570]  要學習控制我們的怒氣
[00:40:15.570 --> 00:40:18.570]  當我們面對危機的時候
[00:40:18.570 --> 00:40:20.570]  讓我們學習用謙卑
[00:40:20.570 --> 00:40:23.570]  用屬神的智慧和真理去化解
[00:40:23.570 --> 00:40:26.570]  有時候不是我們這樣去化解自己的危機
[00:40:26.570 --> 00:40:28.570]  可能今天神叫我們這樣去
[00:40:28.570 --> 00:40:30.570]  支持身邊的弟兄姊妹
[00:40:30.570 --> 00:40:32.570]  去化解他們生命的危機
[00:40:32.570 --> 00:40:34.570]  但是最後讓我們今天
[00:40:34.570 --> 00:40:36.570]  一起去相信一件事
[00:40:36.570 --> 00:40:39.570]  就是神的方法是最好的
[00:40:39.570 --> 00:40:41.570]  God's way
[00:40:41.570 --> 00:40:43.570]  不是我們自己的方法
[00:40:43.570 --> 00:40:45.570]  not our own way
[00:40:45.570 --> 00:40:47.570]  當我們願意這樣去相信
[00:40:47.570 --> 00:40:49.570]  當我們願意這樣去同行的時候
[00:40:49.570 --> 00:40:51.570]  相信神要藉著我們這個群體
[00:40:51.570 --> 00:40:54.570]  讓我們一起走在神的光明當中
