
[00:00:00.000 --> 00:00:04.000]  今天要討論的題目叫做「永活真神」
[00:33:48.000 --> 00:33:49.000]  你喜不喜歡
[00:33:49.000 --> 00:33:50.000]  如果你喜歡
[00:33:50.000 --> 00:33:51.000]  幫我簽個名
[00:33:51.000 --> 00:33:53.000]  扔個印
[00:33:53.000 --> 00:33:54.000]  告訴我
[00:33:54.000 --> 00:33:55.000]  你認同
[00:33:55.000 --> 00:33:59.000]  這個就是我生命的計劃
[00:33:59.000 --> 00:34:01.000]  上帝一看
[00:34:01.000 --> 00:34:03.000]  鴨頭微笑
[00:34:03.000 --> 00:34:07.000]  好 好 好
[00:34:07.000 --> 00:34:09.000]  不過我不簽
[00:34:09.000 --> 00:34:11.000]  上帝收了他的那份東西
[00:34:11.000 --> 00:34:13.000]  另外給了他一張紙
[00:34:13.000 --> 00:34:14.000]  不如這樣吧
[00:34:14.000 --> 00:34:16.000]  寫下你的名字
[00:34:16.000 --> 00:34:18.000]  什麼什麼的計劃
[00:34:18.000 --> 00:34:19.000]  下面有條線
[00:34:19.000 --> 00:34:22.000]  不如你先簽吧
[00:34:22.000 --> 00:34:24.000]  我不簽就你簽吧
[00:34:24.000 --> 00:34:26.000]  那張紙是沒有東西的
[00:34:26.000 --> 00:34:29.000]  是的 沒有東西的
[00:34:29.000 --> 00:34:30.000]  你簽完
[00:34:30.000 --> 00:34:32.000]  我會慢慢寫
[00:34:32.000 --> 00:34:35.000]  你先簽吧
[00:34:35.000 --> 00:34:36.000]  弟兄姊妹
[00:34:36.000 --> 00:34:37.000]  你有沒有試過買樓
[00:34:37.000 --> 00:34:40.000]  簽了才寫銀碼
[00:34:40.000 --> 00:34:42.000]  我想年輕人會覺得
[00:34:42.000 --> 00:34:44.000]  咦 你會寫什麼
[00:34:44.000 --> 00:34:50.000]  上帝跟他說
[00:34:50.000 --> 00:34:53.000]  我寫什麼在上面
[00:34:53.000 --> 00:34:56.000]  你會不簽
[00:34:56.000 --> 00:34:58.000]  如果我要你為了我單身
[00:34:58.000 --> 00:35:01.000]  你簽不簽
[00:35:01.000 --> 00:35:03.000]  如果我要你為了我
[00:35:03.000 --> 00:35:07.000]  可能放棄很多舒適的生活
[00:35:07.000 --> 00:35:09.000]  你簽不簽
[00:35:09.000 --> 00:35:11.000]  如果我要你為了我
[00:35:11.000 --> 00:35:13.000]  你可能要患病
[00:35:13.000 --> 00:35:15.000]  受很多的逼迫
[00:35:15.000 --> 00:35:17.000]  你簽不簽
[00:35:17.000 --> 00:35:28.000]  這個年輕人呆了
[00:35:28.000 --> 00:35:31.000]  他不懂得回答
[00:35:31.000 --> 00:35:33.000]  上帝說
[00:35:33.000 --> 00:35:35.000]  假如有任何一件事
[00:35:35.000 --> 00:35:37.000]  是我寫上去
[00:35:37.000 --> 00:35:39.000]  你不簽的時候
[00:35:39.000 --> 00:35:43.000]  其實你的主權
[00:35:43.000 --> 00:35:45.000]  仍然有問題
[00:35:45.000 --> 00:35:48.000]  作為一個傳道人
[00:35:48.000 --> 00:35:49.000]  我要對你很坦白
[00:35:49.000 --> 00:35:51.000]  當我自己說這個故事的時候
[00:35:51.000 --> 00:35:52.000]  其實我想
[00:35:52.000 --> 00:35:54.000]  我應該有一個清單
[00:35:54.000 --> 00:35:55.000]  是上帝如果你寫上去
[00:35:55.000 --> 00:35:57.000]  我不簽
[00:35:57.000 --> 00:35:58.000]  不行的
[00:35:58.000 --> 00:36:00.000]  你要我放棄
[00:36:00.000 --> 00:36:03.000]  我另一半可能因為信仰的緣故
[00:36:03.000 --> 00:36:05.000]  很多宣教士
[00:36:05.000 --> 00:36:07.000]  出去宣教
[00:36:07.000 --> 00:36:09.000]  家人病
[00:36:09.000 --> 00:36:10.000]  子女病
[00:36:10.000 --> 00:36:12.000]  子女死
[00:36:12.000 --> 00:36:13.000]  面對很多困難
[00:36:13.000 --> 00:36:14.000]  無緣無故坐牢
[00:36:14.000 --> 00:36:16.000]  這一堆事
[00:36:16.000 --> 00:36:17.000]  我想我跟上帝說
[00:36:17.000 --> 00:36:20.000]  我簽不簽
[00:36:20.000 --> 00:36:23.000]  我不知道你有沒有這個清單
[00:36:23.000 --> 00:36:28.000]  是你覺得你放不下
[00:36:28.000 --> 00:36:30.000]  其實我們每個人
[00:36:30.000 --> 00:36:33.000]  主權仍然有問題
[00:36:33.000 --> 00:36:37.000]  當我們稱呼他主的時候
[00:36:37.000 --> 00:36:39.000]  其實我們
[00:36:39.000 --> 00:36:41.000]  未體會到
[00:36:41.000 --> 00:36:43.000]  領受到主僕
[00:36:43.000 --> 00:36:45.000]  那個很深
[00:36:45.000 --> 00:36:47.000]  很真正的分別
[00:36:47.000 --> 00:36:51.000]  但今天說到
[00:36:51.000 --> 00:36:53.000]  我不是想忽略你
[00:36:53.000 --> 00:36:55.000]  反而我想鼓勵你
[00:36:55.000 --> 00:36:57.000]  想鼓勵你
[00:36:57.000 --> 00:37:00.000]  記得一開始說上帝是真的
[00:37:00.000 --> 00:37:03.000]  我鼓勵你用一生的精力
[00:37:03.000 --> 00:37:05.000]  不是要做什麼
[00:37:05.000 --> 00:37:07.000]  而是竭力的認識他
[00:37:07.000 --> 00:37:09.000]  我在想
[00:37:09.000 --> 00:37:11.000]  如果我們認識上帝多一點
[00:37:11.000 --> 00:37:15.000]  我們體會他的心腸多一點
[00:37:15.000 --> 00:37:18.000]  我們對他的信心多一點
[00:37:18.000 --> 00:37:22.000]  我們這個清單會短一點
[00:37:25.000 --> 00:37:29.000]  你認識我們的神有多深
[00:37:29.000 --> 00:37:33.000]  你今天可能不能將你的生命完全交上
[00:37:33.000 --> 00:37:34.000]  原因是
[00:37:34.000 --> 00:37:37.000]  你認識他不夠深
[00:37:37.000 --> 00:37:38.000]  當你透過敬拜
[00:37:38.000 --> 00:37:39.000]  透過經歷
[00:37:39.000 --> 00:37:41.000]  透過讀經
[00:37:41.000 --> 00:37:45.000]  你認識主耶穌深一點的時候
[00:37:45.000 --> 00:37:47.000]  可能有一天
[00:37:47.000 --> 00:37:50.000]  你簽得到這個字
[00:37:52.000 --> 00:37:55.000]  耶穌是誰?
[00:37:55.000 --> 00:37:58.000]  耶穌是一個永活的真神
[00:37:58.000 --> 00:38:00.000]  今天仍然活著
[00:38:00.000 --> 00:38:03.000]  為你我祈求
[00:38:03.000 --> 00:38:07.000]  祂期望你不單當祂是救主
[00:38:07.000 --> 00:38:11.000]  更加成為你生命的主
