
[00:00:00.000 --> 00:00:08.000]  今天我們訊息的題目是 以賽亞的一生和苦難的第一部分
[00:43:04.000 --> 00:43:07.000]  你要做完全的人
[00:43:07.000 --> 00:43:08.000]  人做不到
[00:43:08.000 --> 00:43:11.000]  你怎麼能夠做個完全的人
[00:43:11.000 --> 00:43:18.000]  能夠活出像神那樣的性格呢
[00:43:18.000 --> 00:43:20.000]  你要在神面前
[00:43:20.000 --> 00:43:22.000]  你在神面前
[00:43:22.000 --> 00:43:23.000]  行在神的面前
[00:43:23.000 --> 00:43:26.000]  就是你活在神的面前
[00:43:26.000 --> 00:43:27.000]  這樣的話
[00:43:27.000 --> 00:43:31.000]  你才可以做完全的人
[00:43:31.000 --> 00:43:33.000]  所以你常常
[00:43:33.000 --> 00:43:41.000]  中國人就說
[00:43:41.000 --> 00:43:42.000]  還有呢
[00:43:42.000 --> 00:43:45.000]  另外一個呢
[00:43:45.000 --> 00:43:49.000]  金珠子的吃
[00:43:49.000 --> 00:43:53.000]  就是你要常常跟壞人在一起的話
[00:43:53.000 --> 00:43:55.000]  你就很容易學壞
[00:43:55.000 --> 00:43:56.000]  很容易變壞人
[00:43:56.000 --> 00:43:58.000]  你要跟好人常常在一起呢
[00:43:58.000 --> 00:44:00.000]  你的性格慢慢就改變
[00:44:00.000 --> 00:44:02.000]  也像個好人
[00:44:02.000 --> 00:44:04.000]  如果我們常常在神面前
[00:44:04.000 --> 00:44:07.000]  我們就慢慢被改變
[00:44:07.000 --> 00:44:10.000]  當我們敞開臉來到神面前
[00:44:10.000 --> 00:44:15.000]  我們就漸漸變成主的形象
[00:44:15.000 --> 00:44:22.000]  這是講到我們要在耶和華面前生長
[00:44:22.000 --> 00:44:25.000]  到第三節
[00:44:25.000 --> 00:44:27.000]  五十三章的第三節說
[00:44:27.000 --> 00:44:35.000]  他被藐視 變成厭棄 多受痛苦 常因憂患
[00:44:35.000 --> 00:44:37.000]  他被藐視
[00:44:37.000 --> 00:44:39.000]  藐視的意思就是說
[00:44:39.000 --> 00:44:41.000]  沒有價值
[00:44:41.000 --> 00:44:42.000]  看不起
[00:44:42.000 --> 00:44:43.000]  他沒有用
[00:44:43.000 --> 00:44:45.000]  他沒有價值
[00:44:45.000 --> 00:44:47.000]  不值得注意
[00:44:47.000 --> 00:44:49.000]  結果呢
[00:44:49.000 --> 00:44:51.000]  甚至會覺得這樣的人呢
[00:44:51.000 --> 00:44:58.000]  是也不值得來跟他說話
[00:44:58.000 --> 00:45:01.000]  跟他親近
[00:45:01.000 --> 00:45:02.000]  為什麼呢
[00:45:02.000 --> 00:45:08.000]  因為他沒有給猶太人帶來什麼物質上的好處
[00:45:08.000 --> 00:45:10.000]  人所要的就是物質
[00:45:10.000 --> 00:45:13.000]  先要的就是物質
[00:45:13.000 --> 00:45:16.000]  當耶穌用五個餅 兩條魚
[00:45:16.000 --> 00:45:18.000]  教五千人吃飽以後
[00:45:18.000 --> 00:45:21.000]  很多的群眾都跟著他
[00:45:21.000 --> 00:45:25.000]  第二頓又叫他們吃飽
[00:45:25.000 --> 00:45:27.000]  下月還叫他們吃飽
[00:45:27.000 --> 00:45:31.000]  那這位主的話是我們所要的
[00:45:31.000 --> 00:45:35.000]  耶穌知道他們只要物質上的東西
[00:45:35.000 --> 00:45:40.000]  他們忽略了心靈的需要
[00:45:40.000 --> 00:45:41.000]  神給我們的需要
[00:45:41.000 --> 00:45:43.000]  不但是物質上的需要
[00:45:43.000 --> 00:45:46.000]  神還給我們心靈的需要
[00:45:46.000 --> 00:45:49.000]  如果你只是要物質的需要
[00:45:49.000 --> 00:45:51.000]  滿足你物質的要求了
[00:45:51.000 --> 00:45:54.000]  可是你的心靈卻是枯乾了
[00:45:54.000 --> 00:45:56.000]  卻是黑暗了
[00:45:56.000 --> 00:45:58.000]  那有什麼益處呢
[00:45:58.000 --> 00:45:59.000]  但是猶太人
[00:45:59.000 --> 00:46:02.000]  至少物質上好就行了
[00:46:02.000 --> 00:46:05.000]  希望耶穌基督給他們吃飽
[00:46:05.000 --> 00:46:08.000]  解決他們意識住進的問題
[00:46:08.000 --> 00:46:11.000]  讓他們能夠脫離羅馬人的統治
[00:46:11.000 --> 00:46:14.000]  能夠得到自由解放
[00:46:14.000 --> 00:46:16.000]  這樣的話他們就滿足了
[00:46:16.000 --> 00:46:17.000]  他們所要的彌賽亞
[00:46:17.000 --> 00:46:22.000]  是因為從外面來供應他們需要
[00:46:22.000 --> 00:46:24.000]  物質需要的彌賽亞
[00:46:24.000 --> 00:46:25.000]  但神不是這樣
[00:46:25.000 --> 00:46:27.000]  因為他們根本的問題
[00:46:27.000 --> 00:46:29.000]  不是在物質上的缺乏
[00:46:29.000 --> 00:46:32.000]  他們仍然是心靈的黑暗
[00:46:32.000 --> 00:46:34.000]  他們要先回到神
[00:46:34.000 --> 00:46:39.000]  這裡才能夠得到自己的好處
[00:46:39.000 --> 00:46:44.000]  所以他被藐視
[00:46:44.000 --> 00:46:50.000]  因為沒有帶來一些物質的利益
[00:46:50.000 --> 00:46:53.000]  我們再看看聖經裡頭
[00:46:53.000 --> 00:46:56.000]  猶太人這樣的怨氣
[00:46:56.000 --> 00:47:01.000]  拒絕耶穌的話
[00:47:01.000 --> 00:47:05.000]  為什麼以後對他很失望呢
[00:47:05.000 --> 00:47:08.000]  因為他一開始好像是說話
[00:47:08.000 --> 00:47:12.000]  做事情很有能力
[00:47:12.000 --> 00:47:16.000]  但是等了很久
[00:47:16.000 --> 00:47:20.000]  都沒有給他帶來什麼物質的好處
[00:47:20.000 --> 00:47:25.000]  他不會說因為
[00:47:25.000 --> 00:47:28.000]  他認為他不是猶太人的王
[00:47:28.000 --> 00:47:30.000]  所以棄絕他
[00:47:30.000 --> 00:47:34.000]  而是能看他所說的他所做的
[00:47:34.000 --> 00:47:37.000]  真的像一個王跟別人不一樣
[00:47:37.000 --> 00:47:39.000]  但是呢
[00:47:39.000 --> 00:47:42.000]  什麼好處都沒有得到
[00:47:42.000 --> 00:47:45.000]  這樣的話人家才拒絕他
[00:47:45.000 --> 00:47:46.000]  才棄絕他
[00:47:46.000 --> 00:47:49.000]  所以等到最後那天
[00:47:49.000 --> 00:47:50.000]  彼拉多問
[00:47:50.000 --> 00:47:54.000]  我對這位耶穌基督怎麼辦呢
[00:47:54.000 --> 00:47:56.000]  下面的人說
[00:47:56.000 --> 00:47:57.000]  問下面的人
[00:47:57.000 --> 00:48:02.000]  你要是我釋放巴拿巴那個強盜給你們呢
[00:48:02.000 --> 00:48:05.000]  還是釋放耶穌基督給你們呢
[00:48:05.000 --> 00:48:08.000]  人都說我們要巴拿巴
[00:48:08.000 --> 00:48:09.000]  要那個強盜
[00:48:09.000 --> 00:48:11.000]  那怎麼辦呢
[00:48:11.000 --> 00:48:12.000]  對耶穌怎麼辦呢
[00:48:12.000 --> 00:48:14.000]  把他釘十架
[00:48:14.000 --> 00:48:15.000]  人棄絕他
[00:48:15.000 --> 00:48:17.000]  認為他沒有什麼價值
[00:48:17.000 --> 00:48:25.000]  沒有給他們帶來什麼樣的物質上的利益
[00:48:25.000 --> 00:48:27.000]  他多受痛苦
[00:48:27.000 --> 00:48:29.000]  常經憂患
[00:48:29.000 --> 00:48:31.000]  這八個字的話
[00:48:31.000 --> 00:48:33.000]  把耶穌這一生
[00:48:33.000 --> 00:48:37.000]  他所經過的這些苦難
[00:48:37.000 --> 00:48:44.000]  描述的非常的恰當
[00:48:44.000 --> 00:48:46.000]  這個地方說
[00:48:46.000 --> 00:48:50.000]  他是痛苦憂患
[00:48:50.000 --> 00:48:52.000]  這兩個呢
[00:48:52.000 --> 00:48:53.000]  這兩個詞呢
[00:48:53.000 --> 00:48:56.000]  都是跟罪的影響
[00:48:56.000 --> 00:49:00.000]  有關係的這兩個詞
[00:49:00.000 --> 00:49:04.000]  都是關於這個內心裡頭的痛苦
[00:49:04.000 --> 00:49:06.000]  內心裡頭的憂患
[00:49:06.000 --> 00:49:11.000]  耶穌基督不是因為自己的罪而痛苦憂患
[00:49:11.000 --> 00:49:13.000]  而是別人的罪
[00:49:13.000 --> 00:49:17.000]  使得他心裡頭跟情感上呢
[00:49:17.000 --> 00:49:22.000]  就十分的痛苦難過
[00:49:22.000 --> 00:49:25.000]  他看到的百姓
[00:49:25.000 --> 00:49:28.000]  這些的情形犯了罪
[00:49:28.000 --> 00:49:30.000]  但是又不肯悔改
[00:49:30.000 --> 00:49:33.000]  他裡頭是很痛苦難過
[00:49:33.000 --> 00:49:36.000]  就好像家裡面
[00:49:36.000 --> 00:49:38.000]  如果你的父母做父母的
[00:49:38.000 --> 00:49:41.000]  你的兒女不親你的話
[00:49:41.000 --> 00:49:42.000]  也不務正業
[00:49:42.000 --> 00:49:44.000]  一天在外面遊蕩
[00:49:44.000 --> 00:49:47.000]  晚上很晚也不回來
[00:49:47.000 --> 00:49:51.000]  父母心裡頭怎麼辦呢
[00:49:51.000 --> 00:49:53.000]  他整個難過
[00:49:53.000 --> 00:49:54.000]  痛苦啊
[00:49:54.000 --> 00:49:56.000]  憂患啊
[00:49:56.000 --> 00:50:00.000]  這就是神的耶穌的情形
[00:50:00.000 --> 00:50:01.000]  耶穌進行
[00:50:01.000 --> 00:50:04.000]  因為罪人的痛苦
[00:50:04.000 --> 00:50:06.000]  為了罪人痛苦
[00:50:06.000 --> 00:50:08.000]  不是為了他自己痛苦
[00:50:08.000 --> 00:50:10.000]  他因為愛罪人
[00:50:10.000 --> 00:50:14.000]  所以罪人所做的事情
[00:50:14.000 --> 00:50:15.000]  所說的話
[00:50:15.000 --> 00:50:21.000]  都教他心裡頭難過
[00:50:21.000 --> 00:50:23.000]  下面說呢
[00:50:23.000 --> 00:50:27.000]  他被藐視好像變得湮滅不堪一樣
[00:50:27.000 --> 00:50:29.000]  我們也不尊重他
[00:50:29.000 --> 00:50:31.000]  我們也不尊重他
[00:50:31.000 --> 00:50:32.000]  我們是什麼呢
[00:50:32.000 --> 00:50:33.000]  就是來到
[00:50:33.000 --> 00:50:36.000]  只跟隨他的人
[00:50:36.000 --> 00:50:39.000]  連他的門徒都不夠尊重他
[00:50:39.000 --> 00:50:41.000]  尊重的意思就是
[00:50:41.000 --> 00:50:46.000]  一個評估一個物品的價值
[00:50:46.000 --> 00:50:49.000]  你這個東西是值錢不值錢
[00:50:49.000 --> 00:50:52.000]  你這樣的事情是重要或者不重要
[00:50:52.000 --> 00:50:54.000]  有人評估
[00:50:54.000 --> 00:50:57.000]  那麼評估耶穌的話
[00:50:57.000 --> 00:51:01.000]  當事人認為他沒有什麼價值
[00:51:01.000 --> 00:51:02.000]  所以聖經說
[00:51:02.000 --> 00:51:05.000]  他來到自己的地方
[00:51:05.000 --> 00:51:08.000]  自己的人到處接待他
[00:51:08.000 --> 00:51:11.000]  神讓他降生的玻璃盒
[00:51:11.000 --> 00:51:13.000]  在猶太人的中間
[00:51:13.000 --> 00:51:15.000]  猶太人拒絕他
[00:51:15.000 --> 00:51:16.000]  不要他
[00:51:16.000 --> 00:51:19.000]  他在家鄉裡頭的人
[00:51:19.000 --> 00:51:21.000]  也不要他
[00:51:21.000 --> 00:51:25.000]  甚至要把他給推到傷癌的地方去
[00:51:25.000 --> 00:51:27.000]  其實我們看到
[00:51:27.000 --> 00:51:29.000]  為什麼呢
[00:51:29.000 --> 00:51:33.000]  這些受苦的苦人
[00:51:33.000 --> 00:51:35.000]  他的外貌很平常
[00:51:35.000 --> 00:51:38.000]  可是他內心卻這麼愛
[00:51:38.000 --> 00:51:40.000]  如果他內心沒有愛的話
[00:51:40.000 --> 00:51:44.000]  如果父母對兒女內心沒有愛的話
[00:51:44.000 --> 00:51:47.000]  兒女怎麼做壞
[00:51:47.000 --> 00:51:48.000]  怎麼走錯路
[00:51:48.000 --> 00:51:50.000]  他都不會難過
[00:51:50.000 --> 00:51:53.000]  為什麼父母對離開家
[00:51:53.000 --> 00:51:57.000]  不務正業的兒女痛苦呢
[00:51:57.000 --> 00:52:00.000]  因為他愛兒女
[00:52:00.000 --> 00:52:02.000]  他知道他下去的話
[00:52:02.000 --> 00:52:05.000]  結果是什麼
[00:52:05.000 --> 00:52:07.000]  所以這個地方說
[00:52:07.000 --> 00:52:09.000]  我們也不尊重他
[00:52:09.000 --> 00:52:11.000]  所以感謝神
[00:52:11.000 --> 00:52:13.000]  神救了我們
[00:52:13.000 --> 00:52:15.000]  開啟我們的眼睛
[00:52:15.000 --> 00:52:19.000]  讓我們認識耶穌基督是我們的救主
[00:52:19.000 --> 00:52:21.000]  認識祂的愛
[00:52:21.000 --> 00:52:25.000]  也認識祂替我們擔當的罪
[00:52:25.000 --> 00:52:27.000]  我們願意來清淨祂
[00:52:27.000 --> 00:52:29.000]  我們要尊重
[00:52:29.000 --> 00:52:32.000]  我們尊重愛我們的主
[00:52:32.000 --> 00:52:36.000]  今天我們就先把六九聖經
[00:52:36.000 --> 00:52:38.000]  這兩段
[00:52:38.000 --> 00:52:44.000]  基督耶穌的一生跟苦難的第一段
[00:52:44.000 --> 00:52:47.000]  我們做了這些的思想
[00:52:47.000 --> 00:52:50.000]  這些需要弟兄姊妹回去以後
[00:52:50.000 --> 00:52:52.000]  你還把這六九聖經
[00:52:52.000 --> 00:52:55.000]  再好好的慢慢的一點一點的讀
[00:52:55.000 --> 00:52:57.000]  一點一點的思想
[00:52:57.000 --> 00:53:01.000]  好像我們對耶穌基督有更深的認識
[00:53:01.000 --> 00:53:03.000]  那麼等到下一次呢
[00:53:03.000 --> 00:53:06.000]  我們要把第四節到十二節
[00:53:06.000 --> 00:53:10.000]  這三段我們再來一同的思想
[00:53:10.000 --> 00:53:12.000]  當然我們信的主
[00:53:12.000 --> 00:53:14.000]  不管你信多少年
[00:53:14.000 --> 00:53:18.000]  我們常常要思想十年耶穌基督
[00:53:18.000 --> 00:53:21.000]  看到祂為我們所做的一切
[00:53:21.000 --> 00:53:23.000]  好像我們能夠為祂活著
[00:53:23.000 --> 00:53:25.000]  來跟隨祂
[00:53:25.000 --> 00:53:28.000]  當然主賜福給我們
[00:53:28.000 --> 00:53:30.000]  來賜福給祂的話語
[00:53:30.000 --> 00:53:32.000]  我們一同一同禱告
[00:53:32.000 --> 00:53:37.000]  主我們要感謝你
[00:53:37.000 --> 00:53:39.000]  因為你把這些寶貴的話
[00:53:39.000 --> 00:53:41.000]  寫在聖經中間
[00:53:41.000 --> 00:53:46.000]  叫我們能夠記得來認識耶穌基督
[00:53:46.000 --> 00:53:50.000]  叫我們能夠活在你的面前
[00:53:50.000 --> 00:53:52.000]  能夠在一生中間
[00:53:52.000 --> 00:53:56.000]  來跟隨你走十字架的道路
[00:53:56.000 --> 00:53:58.000]  主啊我們感謝你
[00:53:58.000 --> 00:54:01.000]  你為我們所做的一切
[00:54:01.000 --> 00:54:04.000]  成功這麼偉大的救贖
[00:54:04.000 --> 00:54:07.000]  我們都是在這裡
[00:54:07.000 --> 00:54:10.000]  要把敬拜跟感謝都來獻給你
[00:54:10.000 --> 00:54:14.000]  你常常用你的愛來激勵我們
[00:54:14.000 --> 00:54:17.000]  叫我們能夠為你而活著
[00:54:17.000 --> 00:54:21.000]  叫我們能夠一直來跟隨你
[00:54:21.000 --> 00:54:23.000]  感謝你讚美你
[00:54:23.000 --> 00:54:25.000]  我們這樣的禱告
[00:54:25.000 --> 00:54:27.000]  是奉耶穌基督之名
