
[00:00:00.000 --> 00:00:04.680]  各位節目早晨,今天是十月三十一日
[00:35:23.560 --> 00:35:26.560]  一個將要破的網
[00:35:26.560 --> 00:35:30.560]  一個將要沉的船
[00:35:30.560 --> 00:35:32.560]  帶給他的衝擊是什麼
[00:35:32.560 --> 00:35:34.560]  耶穌為何要行這個神蹟
[00:35:34.560 --> 00:35:36.560]  要彼得經歷這件事
[00:35:36.560 --> 00:35:38.560]  昨晚什麼都沒有
[00:35:38.560 --> 00:35:40.560]  今天滿到寫
[00:35:40.560 --> 00:35:43.560]  如果平時我們
[00:35:43.560 --> 00:35:45.560]  可能開報道會
[00:35:45.560 --> 00:35:47.560]  有十多二十人來
[00:35:47.560 --> 00:35:49.560]  有幾個人信主
[00:35:49.560 --> 00:35:51.560]  我們拍手掌
[00:35:51.560 --> 00:35:53.560]  但如果下一次
[00:35:53.560 --> 00:35:56.560]  我們不用901
[00:35:56.560 --> 00:35:57.560]  不用八樓
[00:35:57.560 --> 00:36:00.560]  我們訂對面的運動場
[00:36:00.560 --> 00:36:05.560]  那裏坐四百人
[00:36:05.560 --> 00:36:11.560]  大家想要和那幅一起搞
[00:36:11.560 --> 00:36:13.560]  這樣比較穩
[00:36:13.560 --> 00:36:15.560]  重點是
[00:36:15.560 --> 00:36:18.560]  耶穌為何要這樣做
[00:36:18.560 --> 00:36:21.560]  第八節就特別
[00:36:21.560 --> 00:36:22.560]  我們一起讀第八節
[00:36:22.560 --> 00:36:23.560]  預備起
[00:36:23.560 --> 00:36:25.560]  西門彼得看見
[00:36:25.560 --> 00:36:27.560]  就俯伏在耶穌膝前
[00:36:27.560 --> 00:36:30.560]  說主呀離開我
[00:36:30.560 --> 00:36:32.560]  我是個罪人
[00:36:32.560 --> 00:36:36.560]  我們作為地道的香港人
[00:36:36.560 --> 00:36:38.560]  如果你
[00:36:38.560 --> 00:36:40.560]  之前說你叫我去我就去
[00:36:40.560 --> 00:36:42.560]  誰知道
[00:36:42.560 --> 00:36:44.560]  這麼多魚
[00:36:44.560 --> 00:36:46.560]  你會怎樣
[00:36:46.560 --> 00:36:47.560]  馬上找Wilson
[00:36:47.560 --> 00:36:49.560]  找Wilson一起唱讚美
[00:36:49.560 --> 00:36:51.560]  嘩!發達了
[00:36:51.560 --> 00:36:52.560]  這麼多魚
[00:36:52.560 --> 00:36:54.560]  破了加利利海的紀錄
[00:36:54.560 --> 00:36:56.560]  如果有相機
[00:36:56.560 --> 00:36:57.560]  馬上拍照
[00:36:57.560 --> 00:36:59.560]  馬上放上網
[00:36:59.560 --> 00:37:01.560]  馬上怎樣
[00:37:01.560 --> 00:37:03.560]  總之
[00:37:03.560 --> 00:37:05.560]  要搞個慶功
[00:37:05.560 --> 00:37:07.560]  吃一餐
[00:37:07.560 --> 00:37:09.560]  好像剛才說
[00:37:09.560 --> 00:37:13.560]  今天是加利利捕魚紀念日
[00:37:13.560 --> 00:37:15.560]  這麼多魚
[00:37:15.560 --> 00:37:16.560]  多厲害
[00:37:16.560 --> 00:37:18.560]  耶穌你坐首位
[00:37:18.560 --> 00:37:20.560]  靠你了
[00:37:20.560 --> 00:37:21.560]  將榮耀歸給神
[00:37:21.560 --> 00:37:22.560]  多感謝
[00:37:22.560 --> 00:37:24.560]  神祝福我們
[00:37:24.560 --> 00:37:26.560]  但不是
[00:37:26.560 --> 00:37:28.560]  彼得說什麼
[00:37:28.560 --> 00:37:30.560]  主愛的罪人
[00:37:30.560 --> 00:37:32.560]  你離開我
[00:37:32.560 --> 00:37:37.560]  其實彼得他知道耶穌基督
[00:37:37.560 --> 00:37:39.560]  有特別的身份
[00:37:39.560 --> 00:37:41.560]  很明顯
[00:37:41.560 --> 00:37:43.560]  後面耶穌說你不用懼怕
[00:37:43.560 --> 00:37:45.560]  因為對彼得來說
[00:37:45.560 --> 00:37:47.560]  很明顯他之前
[00:37:47.560 --> 00:37:49.560]  縱然他有跟從
[00:37:49.560 --> 00:37:50.560]  撕砌約翰
[00:37:50.560 --> 00:37:51.560]  後來又跟從耶穌
[00:37:51.560 --> 00:37:53.560]  縱然他有聽天國的
[00:37:53.560 --> 00:37:55.560]  教導的真理
[00:37:55.560 --> 00:37:57.560]  縱然他有
[00:37:57.560 --> 00:38:00.560]  跟從有馴服耶穌
[00:38:00.560 --> 00:38:04.560]  但他其實
[00:38:04.560 --> 00:38:07.560]  對主的尊崇
[00:38:07.560 --> 00:38:09.560]  對主的
[00:38:09.560 --> 00:38:11.560]  主的身份的肯定
[00:38:11.560 --> 00:38:13.560]  他還是差一點
[00:38:13.560 --> 00:38:15.560]  他自己知道
[00:38:15.560 --> 00:38:18.560]  可能他那句
[00:38:18.560 --> 00:38:20.560]  你叫我就做
[00:38:20.560 --> 00:38:22.560]  其實我剛才都找過他
[00:38:22.560 --> 00:38:24.560]  不過你叫我就
[00:38:24.560 --> 00:38:25.560]  打多次
[00:38:25.560 --> 00:38:26.560]  做多次
[00:38:26.560 --> 00:38:28.560]  為了你
[00:38:28.560 --> 00:38:30.560]  我做多次
[00:38:30.560 --> 00:38:31.560]  即是說
[00:38:31.560 --> 00:38:33.560]  我不想做
[00:38:33.560 --> 00:38:35.560]  但耶穌說
[00:38:35.560 --> 00:38:37.560]  所以我們要深信
[00:38:37.560 --> 00:38:39.560]  由他起初願意跟從
[00:38:39.560 --> 00:38:42.560]  到哎呀都願意馴服
[00:38:42.560 --> 00:38:44.560]  因為耶穌真是很厲害
[00:38:44.560 --> 00:38:45.560]  又可以醫病
[00:38:45.560 --> 00:38:47.560]  教導又很厲害
[00:38:47.560 --> 00:38:49.560]  很出色的一個人
[00:38:49.560 --> 00:38:51.560]  很出色的一個
[00:38:51.560 --> 00:38:53.560]  神的兒子
[00:38:53.560 --> 00:38:56.560]  那時候他還沒有認識很多
[00:38:56.560 --> 00:38:57.560]  但他說他是神的羔羊
[00:38:57.560 --> 00:38:58.560]  施施育漢
[00:38:58.560 --> 00:39:00.560]  為他發出預言
[00:39:00.560 --> 00:39:02.560]  他由跟從
[00:39:02.560 --> 00:39:03.560]  願意馴服
[00:39:03.560 --> 00:39:04.560]  直到這一刻
[00:39:04.560 --> 00:39:07.560]  耶穌為什麼要做這個神蹟
[00:39:07.560 --> 00:39:09.560]  就是要預備他
[00:39:09.560 --> 00:39:11.560]  最後要跟他說那個呼召
[00:39:11.560 --> 00:39:12.560]  後面說
[00:39:12.560 --> 00:39:14.560]  他說你不要怕
[00:39:14.560 --> 00:39:17.560]  我要你成為得人的漁夫
[00:39:18.560 --> 00:39:23.560]  我們讀第九十一這三個字
[00:39:23.560 --> 00:39:24.560]  預備起
[00:39:24.560 --> 00:39:27.560]  他為一切跟他一起的人
[00:39:27.560 --> 00:39:31.560]  對打了這一棒的魚都很驚訝
[00:39:31.560 --> 00:39:34.560]  他的夥伴西比太的兒子
[00:39:34.560 --> 00:39:36.560]  雅各約翰也是這樣
[00:39:36.560 --> 00:39:38.560]  耶穌對西門說
[00:39:38.560 --> 00:39:39.560]  不要怕
[00:39:39.560 --> 00:39:42.560]  從今以後你要得人了
[00:39:42.560 --> 00:39:45.560]  他們把兩隻船靠了岸
[00:39:45.560 --> 00:39:49.560]  就遍下所有的跟從了耶穌
[00:39:49.560 --> 00:39:51.560]  這段經文
[00:39:51.560 --> 00:39:54.560]  其實最有趣的就是剛才那裡
[00:39:54.560 --> 00:39:58.560]  就是滿載而歸
[00:39:58.560 --> 00:40:05.560]  就是我們漁業發展的
[00:40:05.560 --> 00:40:08.560]  高峰的開始
[00:40:08.560 --> 00:40:09.560]  但最後是怎樣?
[00:40:09.560 --> 00:40:12.560]  劈炮不撈
[00:40:12.560 --> 00:40:13.560]  因為什麼?
[00:40:13.560 --> 00:40:18.560]  因為他知道耶穌與別不同
[00:40:18.560 --> 00:40:20.560]  耶穌不是普通
[00:40:20.560 --> 00:40:23.560]  一個先知那麼簡單
[00:40:23.560 --> 00:40:26.560]  比一個先知更甚
[00:40:26.560 --> 00:40:29.560]  耶穌叫他去做一件事
[00:40:29.560 --> 00:40:31.560]  來給他的震撼
[00:40:31.560 --> 00:40:33.560]  一個快要裂的網
[00:40:33.560 --> 00:40:35.560]  一個快要沉的船
[00:40:35.560 --> 00:40:37.560]  不單止彼得
[00:40:37.560 --> 00:40:40.560]  連他旁邊的人都驚訝
[00:40:40.560 --> 00:40:42.560]  嚇了一跳
[00:40:42.560 --> 00:40:45.560]  如果你有一天回來教會
[00:40:45.560 --> 00:40:46.560]  在門口
[00:40:46.560 --> 00:40:47.560]  或者在樓下
[00:40:47.560 --> 00:40:49.560]  說不用上了
[00:40:49.560 --> 00:40:51.560]  上面爆了
[00:40:51.560 --> 00:40:54.560]  你去另一間吧
[00:40:54.560 --> 00:40:56.560]  不是吧?
[00:40:56.560 --> 00:40:57.560]  怎麼搞的?
[00:40:57.560 --> 00:40:59.560]  上面派錢嗎?
[00:40:59.560 --> 00:41:03.560]  這裡的船滿到舍
[00:41:03.560 --> 00:41:05.560]  耶穌為什麼要走這個神跡?
[00:41:05.560 --> 00:41:08.560]  特別叫彼得經歷
[00:41:08.560 --> 00:41:11.560]  耶穌最後說
[00:41:11.560 --> 00:41:13.560]  不用怕
[00:41:13.560 --> 00:41:15.560]  但他知道彼得在想什麼?
[00:41:15.560 --> 00:41:17.560]  對彼得的衝擊
[00:41:17.560 --> 00:41:19.560]  他不是因為滿載
[00:41:19.560 --> 00:41:22.560]  滿船都是魚
[00:41:22.560 --> 00:41:23.560]  他感到
[00:41:23.560 --> 00:41:24.560]  嘩!真是好了
[00:41:24.560 --> 00:41:26.560]  我昨晚捱得那麼辛苦
[00:41:26.560 --> 00:41:28.560]  終於神聽徒祈禱了
[00:41:28.560 --> 00:41:30.560]  終於耶穌都幫忙了
[00:41:30.560 --> 00:41:32.560]  多好啊!
[00:41:32.560 --> 00:41:34.560]  想想賣了錢怎麼用?
[00:41:34.560 --> 00:41:36.560]  不是啊!
[00:41:36.560 --> 00:41:39.560]  他馬上有反省
[00:41:39.560 --> 00:41:42.560]  這段經文是講愛與跟從
[00:41:42.560 --> 00:41:45.560]  整段經文都沒有講愛
[00:41:45.560 --> 00:41:46.560]  但我們所說
[00:41:46.560 --> 00:41:49.560]  耶穌基督的同在
[00:41:49.560 --> 00:41:50.560]  神跡是什麼?
[00:41:50.560 --> 00:41:51.560]  神跡就是
[00:41:51.560 --> 00:41:54.560]  知道神就在這裡
[00:41:54.560 --> 00:41:55.560]  當你經歷神跡
[00:41:55.560 --> 00:41:57.560]  就是神同在
[00:41:57.560 --> 00:42:01.560]  耶穌基督就表達神的同在
[00:42:01.560 --> 00:42:04.560]  當滿船都是魚
[00:42:04.560 --> 00:42:05.560]  船都要沉往
[00:42:05.560 --> 00:42:06.560]  都要裂
[00:42:06.560 --> 00:42:08.560]  彼得不只是看到這些魚
[00:42:08.560 --> 00:42:14.560]  彼得看到站在船上的耶穌
[00:42:14.560 --> 00:42:17.560]  他整個震了
[00:42:17.560 --> 00:42:19.560]  因為他之前怎麼看耶穌
[00:42:19.560 --> 00:42:22.560]  可能他知道他看錯了
[00:42:22.560 --> 00:42:25.560]  他沒有給足夠的尊崇耶穌
[00:42:25.560 --> 00:42:28.560]  丁子妹我們信了主那麼久
[00:42:28.560 --> 00:42:29.560]  你有沒有數過
[00:42:29.560 --> 00:42:33.560]  你覺得你對主有多尊崇?
[00:42:33.560 --> 00:42:36.560]  放在他有多優先?
[00:42:36.560 --> 00:42:37.560]  如果我們講主權
[00:42:37.560 --> 00:42:41.560]  就是代表我們將主的事優先
[00:42:41.560 --> 00:42:43.560]  如果我們講孝順
[00:42:43.560 --> 00:42:46.560]  我們肯不肯為我們父母奔波
[00:42:46.560 --> 00:42:48.560]  付出
[00:42:48.560 --> 00:42:50.560]  甚至受苦
[00:42:50.560 --> 00:42:51.560]  捱苦
[00:42:51.560 --> 00:42:53.560]  辛苦一點
[00:42:53.560 --> 00:42:56.560]  都要為了家人
[00:42:56.560 --> 00:42:58.560]  為了你愛的人
[00:42:58.560 --> 00:43:03.560]  這裡我覺得耶穌基督衝擊彼得
[00:43:03.560 --> 00:43:06.560]  令他整個人謙卑下來
[00:43:06.560 --> 00:43:08.560]  他立刻看到自己
[00:43:08.560 --> 00:43:12.560]  在耶穌面前無地自容
[00:43:12.560 --> 00:43:15.560]  當然我們看神蹟很厲害
[00:43:15.560 --> 00:43:18.560]  但神蹟是代表神的同在
[00:43:18.560 --> 00:43:20.560]  彼得看到耶穌
[00:43:20.560 --> 00:43:23.560]  看到耶穌怎樣對他
[00:43:23.560 --> 00:43:25.560]  他整個人覺得
[00:43:25.560 --> 00:43:29.560]  他感受自己只是一個罪人
[00:43:29.560 --> 00:43:32.560]  他直接說主離開我
[00:43:32.560 --> 00:43:37.560]  為何我們有時不喜歡祈禱靈修?
[00:43:37.560 --> 00:43:39.560]  因為祈禱靈修
[00:43:39.560 --> 00:43:43.560]  即是神要我積極長進
[00:43:43.560 --> 00:43:45.560]  我想打打機
[00:43:45.560 --> 00:43:46.560]  想放鬆
[00:43:46.560 --> 00:43:47.560]  讀經計劃
[00:43:47.560 --> 00:43:49.560]  當然遲些才承諾
[00:43:49.560 --> 00:43:51.560]  承諾了做不到
[00:43:51.560 --> 00:43:53.560]  所以姐妹
[00:43:53.560 --> 00:43:57.560]  其實很多人不喜歡與神同行
[00:43:57.560 --> 00:43:59.560]  因為與神同行
[00:43:59.560 --> 00:44:01.560]  神是最好的教練
[00:44:01.560 --> 00:44:03.560]  神操我們很辛苦
[00:44:03.560 --> 00:44:06.560]  除非我們甘心樂意
[00:44:06.560 --> 00:44:08.560]  所以彼得來到這裡
[00:44:08.560 --> 00:44:10.560]  彷彿被神破碎一樣
[00:44:10.560 --> 00:44:13.560]  但他自己知道
[00:44:13.560 --> 00:44:17.560]  他不敢去跟從神
[00:44:17.560 --> 00:44:19.560]  他認識自己到一個地步
[00:44:19.560 --> 00:44:21.560]  他說神愛一個罪人
[00:44:21.560 --> 00:44:26.560]  他說你離開我
[00:44:26.560 --> 00:44:28.560]  他不敢親近主
[00:44:28.560 --> 00:44:31.560]  我們說做信主
[00:44:31.560 --> 00:44:33.560]  做主的門徒
[00:44:33.560 --> 00:44:35.560]  同時我們又不想親近主
[00:44:35.560 --> 00:44:36.560]  這種矛盾
[00:44:36.560 --> 00:44:38.560]  我相信我們每個人都有
[00:44:38.560 --> 00:44:41.560]  因為當我們越親近主
[00:44:41.560 --> 00:44:43.560]  我們越看到自己是罪人
[00:44:43.560 --> 00:44:45.560]  每當我們與主同行
[00:44:45.560 --> 00:44:47.560]  神就是光
[00:44:47.560 --> 00:44:50.560]  我們感受到自己的黑暗
[00:44:50.560 --> 00:44:53.560]  你跟很勤力的學生
[00:44:53.560 --> 00:44:55.560]  很守規矩的學生一起
[00:44:55.560 --> 00:44:58.560]  我跟一位很斯文的人一起
[00:44:58.560 --> 00:45:02.560]  你會覺得我好像有點粗魯
[00:45:02.560 --> 00:45:04.560]  因為有對比
[00:45:04.560 --> 00:45:09.560]  但彼得的反應很特別
[00:45:09.560 --> 00:45:12.560]  耶穌在第十節說
[00:45:12.560 --> 00:45:14.560]  彼得不要懼怕
[00:45:14.560 --> 00:45:18.560]  從今以後你要得仁
[00:45:18.560 --> 00:45:21.560]  這句說話
[00:45:21.560 --> 00:45:23.560]  之前耶穌呼召過他
[00:45:23.560 --> 00:45:26.560]  當年在馬科音第一章
[00:45:26.560 --> 00:45:31.560]  耶穌曾經呼召彼得和約翰
[00:45:31.560 --> 00:45:33.560]  這兩對兄弟
[00:45:33.560 --> 00:45:35.560]  你來跟從我
[00:45:35.560 --> 00:45:38.560]  我要使你們成為得仁的漁夫
[00:45:38.560 --> 00:45:40.560]  這裡耶穌再一次呼召
[00:45:40.560 --> 00:45:42.560]  我問你
[00:45:42.560 --> 00:45:44.560]  當你感受到無地自容
[00:45:44.560 --> 00:45:46.560]  覺得自己很不配
[00:45:46.560 --> 00:45:48.560]  神再呼召你
[00:45:51.560 --> 00:45:53.560]  你有什麼反省?
[00:45:53.560 --> 00:45:59.560]  彼得完全明白他不配
[00:45:59.560 --> 00:46:00.560]  雖然不配
[00:46:00.560 --> 00:46:02.560]  但見神呼召我
[00:46:02.560 --> 00:46:05.560]  他樂意進行
[00:46:05.560 --> 00:46:08.560]  所以這裡上帝的呼召
[00:46:08.560 --> 00:46:11.560]  神給彼得的呼召
[00:46:11.560 --> 00:46:12.560]  第一
[00:46:12.560 --> 00:46:15.560]  他明白自己只是蒙恩的罪人
[00:46:15.560 --> 00:46:17.560]  他願意謙卑
[00:46:17.560 --> 00:46:19.560]  第二
[00:46:19.560 --> 00:46:22.560]  他知道他的身份
[00:46:22.560 --> 00:46:24.560]  他要成為神的兒女
[00:46:24.560 --> 00:46:26.560]  要跟從主
[00:46:26.560 --> 00:46:27.560]  第三
[00:46:27.560 --> 00:46:29.560]  神有一個使命給他
[00:46:29.560 --> 00:46:31.560]  要他做得仁的漁夫
[00:46:31.560 --> 00:46:34.560]  今天我們跟從主
[00:46:34.560 --> 00:46:38.560]  有時我們會想
[00:46:38.560 --> 00:46:40.560]  如果像彼得一樣
[00:46:40.560 --> 00:46:42.560]  之前開工一直工作
[00:46:42.560 --> 00:46:44.560]  都沒有什麼得著
[00:46:44.560 --> 00:46:47.560]  工作很不如意
[00:46:47.560 --> 00:46:49.560]  回到教會
[00:46:49.560 --> 00:46:54.560]  牧者、組長、導師都鼓勵你
[00:46:54.560 --> 00:46:56.560]  為主擺上
[00:46:56.560 --> 00:46:58.560]  為主服侍
[00:46:58.560 --> 00:47:00.560]  主好像沒有什麼供應
[00:47:00.560 --> 00:47:03.560]  昨晚通宵開工都沒有生意
[00:47:03.560 --> 00:47:09.560]  我們會否覺得灰心呢?
[00:47:09.560 --> 00:47:11.560]  很久以前
[00:47:11.560 --> 00:47:14.560]  英國在印度殖民的時候
[00:47:14.560 --> 00:47:16.560]  有一群英國商人
[00:47:16.560 --> 00:47:17.560]  買了一塊地
[00:47:17.560 --> 00:47:19.560]  建了一個高爾夫球場
[00:47:19.560 --> 00:47:21.560]  我們整理好草地
[00:47:21.560 --> 00:47:24.560]  打算打高爾夫球
[00:47:24.560 --> 00:47:25.560]  但打不到
[00:47:25.560 --> 00:47:27.560]  你知道為什麼嗎?
[00:47:27.560 --> 00:47:28.560]  因為打了一會兒
[00:47:28.560 --> 00:47:30.560]  印度有很多猴子
[00:47:30.560 --> 00:47:31.560]  每次跳進球場
[00:47:31.560 --> 00:47:33.560]  就把球扔掉
[00:47:33.560 --> 00:47:35.560]  啪!
[00:47:35.560 --> 00:47:37.560]  然後就把球扔掉
[00:47:37.560 --> 00:47:39.560]  扔到另一邊
[00:47:39.560 --> 00:47:42.560]  本來打到這邊
[00:47:42.560 --> 00:47:44.560]  扔到另一邊
[00:47:44.560 --> 00:47:46.560]  搞不定
[00:47:46.560 --> 00:47:48.560]  應該用很多方法
[00:47:48.560 --> 00:47:50.560]  找些人去趕他、捉他
[00:47:50.560 --> 00:47:52.560]  找些人去引他
[00:47:52.560 --> 00:47:54.560]  建一些圍牆
[00:47:54.560 --> 00:47:56.560]  都說太多猴子
[00:47:56.560 --> 00:47:58.560]  最後
[00:47:58.560 --> 00:48:00.560]  他們開完會
[00:48:00.560 --> 00:48:01.560]  他們想了一個辦法
[00:48:01.560 --> 00:48:03.560]  你猜是什麼辦法?
[00:48:03.560 --> 00:48:06.560]  這個辦法不是搞定猴子
[00:48:06.560 --> 00:48:07.560]  這個辦法是
[00:48:07.560 --> 00:48:08.560]  公平
[00:48:08.560 --> 00:48:11.560]  以後我們任何人打完球
[00:48:11.560 --> 00:48:13.560]  猴子把球扔到另一邊
[00:48:13.560 --> 00:48:15.560]  就在那邊再打
[00:48:15.560 --> 00:48:18.560]  沒有解決
[00:48:18.560 --> 00:48:20.560]  但就是這樣
[00:48:20.560 --> 00:48:22.560]  這件事
[00:48:22.560 --> 00:48:23.560]  告訴我們
[00:48:23.560 --> 00:48:25.560]  我們跟從主
[00:48:25.560 --> 00:48:27.560]  可能遇到很多人生不如意
[00:48:27.560 --> 00:48:30.560]  我本來打到那邊
[00:48:30.560 --> 00:48:31.560]  在那邊升學
[00:48:31.560 --> 00:48:33.560]  再升職
[00:48:33.560 --> 00:48:34.560]  再結婚
[00:48:34.560 --> 00:48:35.560]  再生兩個小孩
[00:48:35.560 --> 00:48:36.560]  不是三個
[00:48:36.560 --> 00:48:38.560]  兩個不夠
[00:48:38.560 --> 00:48:40.560]  我有計劃
[00:48:40.560 --> 00:48:41.560]  最後我打完那十八個洞
[00:48:41.560 --> 00:48:43.560]  是不是十八個洞?
[00:48:43.560 --> 00:48:44.560]  對了
[00:48:44.560 --> 00:48:47.560]  總之打中標準
[00:48:47.560 --> 00:48:49.560]  我人生就這樣鋪排
[00:48:49.560 --> 00:48:51.560]  我想好了
[00:48:51.560 --> 00:48:52.560]  總之有些猴子出來
[00:48:52.560 --> 00:48:54.560]  扔了我的球走
[00:48:54.560 --> 00:48:56.560]  我人生都亂了
[00:48:56.560 --> 00:48:59.560]  我們有五年計劃
[00:48:59.560 --> 00:49:02.560]  可以七五不知如何
[00:49:02.560 --> 00:49:04.560]  可能這裡不租給我們
[00:49:04.560 --> 00:49:06.560]  或者
[00:49:06.560 --> 00:49:08.560]  我們這四個Wilson移民
[00:49:08.560 --> 00:49:10.560]  沒有人領私
[00:49:10.560 --> 00:49:12.560]  彈琴
[00:49:12.560 --> 00:49:14.560]  我們三個私琴
[00:49:14.560 --> 00:49:17.560]  怎樣?
[00:49:17.560 --> 00:49:19.560]  沒有空
[00:49:19.560 --> 00:49:21.560]  總之
[00:49:21.560 --> 00:49:23.560]  你想起很多猴子來扔了我們的球走
[00:49:23.560 --> 00:49:25.560]  我們的計劃怎樣?
[00:49:25.560 --> 00:49:26.560]  我們人生的計劃
[00:49:26.560 --> 00:49:27.560]  我們教會的計劃
[00:49:27.560 --> 00:49:29.560]  我們小組的計劃
[00:49:29.560 --> 00:49:31.560]  我們跟從主
[00:49:31.560 --> 00:49:33.560]  耶穌說
[00:49:33.560 --> 00:49:36.560]  如果你信得過祂的同在
[00:49:36.560 --> 00:49:38.560]  我們讀輔佐經文
[00:49:38.560 --> 00:49:40.560]  《約翰福音》十四章
[00:49:40.560 --> 00:49:42.560]  二十和二十一節
[00:49:42.560 --> 00:49:44.560]  二十和二十一節
[00:49:44.560 --> 00:49:46.560]  預備起
[00:49:46.560 --> 00:49:47.560]  到那日
[00:49:47.560 --> 00:49:50.560]  你們就知道我在父裡面
[00:49:50.560 --> 00:49:52.560]  你們在我裡面
[00:49:52.560 --> 00:49:54.560]  我也在你們裡面
[00:49:54.560 --> 00:49:55.560]  有了我的命令
[00:49:55.560 --> 00:49:57.560]  而有遵守的人
[00:49:57.560 --> 00:49:59.560]  就是愛我的
[00:49:59.560 --> 00:50:00.560]  愛我的人
[00:50:00.560 --> 00:50:01.560]  我父要愛他
[00:50:01.560 --> 00:50:03.560]  我也要愛他
[00:50:03.560 --> 00:50:06.560]  並且要親自向他顯現
[00:50:08.560 --> 00:50:10.560]  耶穌在祂離開之前
[00:50:10.560 --> 00:50:12.560]  祂給了很多很多
[00:50:12.560 --> 00:50:14.560]  應許的門徒
[00:50:14.560 --> 00:50:16.560]  你看回整個
[00:50:16.560 --> 00:50:18.560]  別離
[00:50:18.560 --> 00:50:20.560]  在最後晚餐
[00:50:20.560 --> 00:50:22.560]  由十三章到十六章
[00:50:22.560 --> 00:50:25.560]  四章聖經
[00:50:25.560 --> 00:50:26.560]  基督給了很多應許
[00:50:26.560 --> 00:50:28.560]  包括應許有聖靈
[00:50:28.560 --> 00:50:30.560]  但特別祂應許一件事
[00:50:30.560 --> 00:50:32.560]  祂說
[00:50:32.560 --> 00:50:35.560]  祂和父會永遠和我們同住
[00:50:36.560 --> 00:50:38.560]  祂也會向我們顯現
[00:50:38.560 --> 00:50:41.560]  有一節說
[00:50:41.560 --> 00:50:42.560]  有了祂的命令
[00:50:42.560 --> 00:50:43.560]  而有遵守的人
[00:50:43.560 --> 00:50:45.560]  這就是愛祂
[00:50:45.560 --> 00:50:48.560]  主賞我們的跟從
[00:50:48.560 --> 00:50:51.560]  跟從代表願意馴服
[00:50:51.560 --> 00:50:52.560]  願意謙卑
[00:50:52.560 --> 00:50:54.560]  願意堅持
[00:50:54.560 --> 00:50:57.560]  願意將生命打開
[00:50:57.560 --> 00:51:00.560]  我覺得重點
[00:51:00.560 --> 00:51:02.560]  彼得在神跡之後
[00:51:02.560 --> 00:51:03.560]  他真正認識
[00:51:03.560 --> 00:51:04.560]  在神面前
[00:51:04.560 --> 00:51:06.560]  他是一個不配的罪人
[00:51:06.560 --> 00:51:09.560]  今天如果我們懂得謙卑
[00:51:09.560 --> 00:51:10.560]  跟從神
[00:51:10.560 --> 00:51:12.560]  我們就不會和別人比較
[00:51:12.560 --> 00:51:15.560]  也不會計較別人怎樣對我們
[00:51:15.560 --> 00:51:17.560]  我們最重要是看
[00:51:17.560 --> 00:51:19.560]  神怎樣對我
[00:51:19.560 --> 00:51:21.560]  神那麼愛我
[00:51:21.560 --> 00:51:23.560]  我豈不是要擺上
[00:51:23.560 --> 00:51:26.560]  忠於我們的主
[00:51:26.560 --> 00:51:27.560]  為主付出
[00:51:27.560 --> 00:51:29.560]  肯開放
[00:51:29.560 --> 00:51:30.560]  肯受教
[00:51:30.560 --> 00:51:33.560]  主的心意是要得著彼得的心
[00:51:33.560 --> 00:51:36.560]  耶穌可以行很多很厲害的神跡
[00:51:36.560 --> 00:51:39.560]  但神跡不是看完神跡
[00:51:39.560 --> 00:51:41.560]  嘩!只是讚美
[00:51:41.560 --> 00:51:43.560]  嘩!只是很驚歎
[00:51:43.560 --> 00:51:45.560]  然後神跡
[00:51:45.560 --> 00:51:47.560]  耶穌的同在
[00:51:47.560 --> 00:51:49.560]  就是要衝擊彼得
[00:51:49.560 --> 00:51:51.560]  要祂知道
[00:51:51.560 --> 00:51:53.560]  祂的生命是要轉化
[00:51:53.560 --> 00:51:56.560]  祂的生命是要被神觸摸
[00:51:56.560 --> 00:51:58.560]  頂智妹
[00:51:58.560 --> 00:52:00.560]  如果你真的想做主的門徒
[00:52:00.560 --> 00:52:02.560]  除了你要在聖經真理上認真
[00:52:02.560 --> 00:52:06.560]  你真的要有些人和你同行
[00:52:06.560 --> 00:52:08.560]  譬如你遇到困難
[00:52:08.560 --> 00:52:09.560]  遇到掙扎
[00:52:09.560 --> 00:52:10.560]  遇到試探
[00:52:10.560 --> 00:52:11.560]  甚至你跌倒了
[00:52:11.560 --> 00:52:13.560]  你要有人和你溝通
[00:52:13.560 --> 00:52:15.560]  可以講到
[00:52:15.560 --> 00:52:17.560]  那些人可以守秘密
[00:52:17.560 --> 00:52:21.560]  可以彼此去支持
[00:52:21.560 --> 00:52:25.560]  如果你說你想成長
[00:52:25.560 --> 00:52:27.560]  參與門訓組
[00:52:27.560 --> 00:52:31.560]  但如果你不開放生命給導師
[00:52:31.560 --> 00:52:33.560]  幫不了你
[00:52:33.560 --> 00:52:35.560]  導師也做不了什麼
[00:52:35.560 --> 00:52:36.560]  其實導師、牧者
[00:52:36.560 --> 00:52:38.560]  都是和你一起同行
[00:52:38.560 --> 00:52:40.560]  我們都要開放自己的生命
[00:52:40.560 --> 00:52:42.560]  我們都要有自己的軟弱
[00:52:42.560 --> 00:52:45.560]  今天我們不是跟從牧者
[00:52:45.560 --> 00:52:46.560]  不是跟從導師
[00:52:46.560 --> 00:52:48.560]  我們是跟從基督
[00:52:48.560 --> 00:52:50.560]  崔頂智妹
[00:52:50.560 --> 00:52:52.560]  我們人生很短暫
[00:52:52.560 --> 00:52:54.560]  我今早計算過
