
[00:00:00.000 --> 00:00:04.540]  好 今天呢 我們要看的是詩篇的第127篇
[00:36:00.600 --> 00:36:03.000]  因為你看我們為親愛的
[00:36:03.000 --> 00:36:05.100]  謝謝你讓我們在這世上
[00:36:05.100 --> 00:36:07.800]  經歷可控的事和不可控的事
[00:36:07.800 --> 00:36:10.600]  儘管有的時候我們分辨不出兩者的不同
[00:36:10.600 --> 00:36:12.400]  我們會做錯誤的決定
[00:36:12.400 --> 00:36:13.800]  我們的能力有限
[00:36:13.800 --> 00:36:15.800]  我們做的事情不是實權實美
[00:36:15.800 --> 00:36:18.100]  不是非常的令人滿意
[00:36:18.100 --> 00:36:20.400]  但是我們有這一個事實
[00:36:20.400 --> 00:36:22.600]  就是你看我們為親愛的
[00:36:22.600 --> 00:36:24.400]  這一點我們就夠了
[00:36:24.400 --> 00:36:26.600]  主啊求你讓我們每個人都經歷
[00:36:26.600 --> 00:36:28.500]  都相信都持守
[00:36:28.500 --> 00:36:30.900]  並且能告訴其他的人
[00:36:30.900 --> 00:36:32.500]  讓所有的人都知道
[00:36:32.500 --> 00:36:35.000]  你看我們的生命為寶貴
[00:36:35.000 --> 00:36:36.300]  你是愛我們的神
[00:36:36.300 --> 00:36:37.100]  主謝謝你
[00:36:37.100 --> 00:36:39.900]  祝福我們禱告奉耶穌基督的聖命
[00:36:39.900 --> 00:36:40.400]  阿妹
