
[00:00:00.000 --> 00:00:03.000]  詩篇78篇,如果有聖經可以打開
[00:32:38.000 --> 00:32:42.000]  誰願意用聖經真理教導這孩子
[00:32:42.000 --> 00:32:46.000]  誰願意帶領這孩子歸向上主
[00:32:46.000 --> 00:32:50.000]  誰願意不斷為這孩子成長祈禱
[00:32:50.000 --> 00:32:52.000]  很有意思的五個問題
[00:32:52.000 --> 00:32:54.000]  期望這個媽媽回答
[00:32:54.000 --> 00:32:55.000]  我願意
[00:32:55.000 --> 00:32:58.000]  這個單親媽媽正要開口回答
[00:32:58.000 --> 00:33:00.000]  我願意的時候
[00:33:00.000 --> 00:33:04.000]  全體會眾站起來
[00:33:04.000 --> 00:33:06.000]  一起站起來
[00:33:06.000 --> 00:33:09.000]  他說我們願意
[00:33:09.000 --> 00:33:11.000]  我們願意
[00:33:11.000 --> 00:33:12.000]  你想想這四個字
[00:33:12.000 --> 00:33:13.000]  簡單四個字
[00:33:13.000 --> 00:33:15.000]  對於當時那位單親媽媽來說
[00:33:15.000 --> 00:33:20.000]  是多麼大的影響
[00:33:20.000 --> 00:33:21.000]  一個單親媽媽
[00:33:21.000 --> 00:33:23.000]  要母兼父職
[00:33:23.000 --> 00:33:25.000]  要教養這孩子
[00:33:25.000 --> 00:33:28.000]  怎樣帶這孩子歸向上帝
[00:33:28.000 --> 00:33:29.000]  是很重的責任
[00:33:29.000 --> 00:33:31.000]  然後全教會
[00:33:31.000 --> 00:33:34.000]  和不關事的叔叔姨姨
[00:33:34.000 --> 00:33:35.000]  公公婆婆
[00:33:35.000 --> 00:33:36.000]  爺爺媽媽
[00:33:36.000 --> 00:33:37.000]  哥哥姐姐
[00:33:37.000 --> 00:33:38.000]  他們一起說
[00:33:38.000 --> 00:33:40.000]  我們願意
[00:33:40.000 --> 00:33:42.000]  是多麼大的影響
[00:33:42.000 --> 00:33:43.000]  真的
[00:33:43.000 --> 00:33:45.000]  西方有一句說話
[00:33:45.000 --> 00:33:48.000]  It takes a whole village to raise a child
[00:33:48.000 --> 00:33:51.000]  我們需要整條村的人
[00:33:51.000 --> 00:33:53.000]  去培育一個孩子
[00:33:53.000 --> 00:33:54.000]  我們需要的
[00:33:54.000 --> 00:33:56.000]  我們在當中有些人
[00:33:56.000 --> 00:33:57.000]  我還沒結婚
[00:33:57.000 --> 00:33:58.000]  關你什麼事
[00:33:58.000 --> 00:33:59.000]  培育下一代
[00:33:59.000 --> 00:34:00.000]  關你什麼事
[00:34:00.000 --> 00:34:01.000]  我結婚
[00:34:01.000 --> 00:34:02.000]  我沒有子女
[00:34:02.000 --> 00:34:04.000]  我的子女長大了
[00:34:04.000 --> 00:34:05.000]  我脫身了
[00:34:05.000 --> 00:34:07.000]  我可以做公公婆婆
[00:34:07.000 --> 00:34:08.000]  做爺爺媽媽
[00:34:08.000 --> 00:34:10.000]  我不用再搞那些
[00:34:10.000 --> 00:34:12.000]  臭小孩的事了
[00:34:12.000 --> 00:34:13.000]  不關我事
[00:34:13.000 --> 00:34:14.000]  不是
[00:34:14.000 --> 00:34:15.000]  關你事
[00:34:15.000 --> 00:34:17.000]  It takes a whole village to raise a child
[00:34:17.000 --> 00:34:18.000]  我們每一個
[00:34:18.000 --> 00:34:20.000]  回來這個教會的
[00:34:20.000 --> 00:34:22.000]  我們成為一個群體
[00:34:22.000 --> 00:34:23.000]  我們參與這個
[00:34:23.000 --> 00:34:24.000]  塗灶新世代
[00:34:24.000 --> 00:34:26.000]  這個這麼重要的責任
[00:34:26.000 --> 00:34:28.000]  我們加入這個行列
[00:34:28.000 --> 00:34:30.000]  香港需要下一代
[00:34:30.000 --> 00:34:33.000]  我們需要有質素的新世代
[00:34:33.000 --> 00:34:36.000]  我們需要認識上主的新世代
[00:34:36.000 --> 00:34:38.000]  我們需要
[00:34:38.000 --> 00:34:42.000]  香港需要一些
[00:34:42.000 --> 00:34:44.000]  一些有質素的人
[00:34:44.000 --> 00:34:46.000]  去幫助
[00:34:46.000 --> 00:34:49.000]  建立我們年輕的下一代
[00:34:49.000 --> 00:34:51.000]  昨天
[00:34:51.000 --> 00:34:52.000]  昨晚
[00:34:52.000 --> 00:34:55.000]  那位年輕人結束生命之後
[00:34:55.000 --> 00:34:58.000]  在網上有這樣的留言
[00:34:58.000 --> 00:35:00.000]  他說你未走完的路
[00:35:00.000 --> 00:35:02.000]  我不會走下去
[00:35:02.000 --> 00:35:03.000]  真的
[00:35:03.000 --> 00:35:06.000]  香港需要很多很多人
[00:35:06.000 --> 00:35:08.000]  很需要有心人
[00:35:08.000 --> 00:35:10.000]  需要有質素的人
[00:35:10.000 --> 00:35:12.000]  需要愛著的人
[00:35:12.000 --> 00:35:14.000]  我一同走下去
[00:35:14.000 --> 00:35:16.000]  願主賜福大家
