
[00:00:00.000 --> 00:00:04.480]  多謝炳弘執事 為我介紹今天的題目
[00:34:28.320 --> 00:34:29.800]  我們的祈禱態度
[00:34:29.800 --> 00:34:31.920]  我們願意跪在面前
[00:34:31.920 --> 00:34:35.640]  這個跪不是用跪的形式去求神聽我們的禱告
[00:34:35.640 --> 00:34:37.160]  當你跪的時候表達了
[00:34:37.160 --> 00:34:41.520]  你願意在神面前謙卑 降服 求神帶領
[00:34:41.520 --> 00:34:43.120]  我們用很長的時間去祈禱
[00:34:43.120 --> 00:34:46.040]  而不是說我們用很長的時間神就聽我們的禱告
[00:34:46.040 --> 00:34:49.840]  而是你相信祈禱是跟神一個很深的交往
[00:34:49.840 --> 00:34:52.040]  你要放上更長時間去祈禱
[00:34:52.040 --> 00:34:55.720]  這個背後表達了你的信心
[00:34:55.720 --> 00:35:00.800]  你的信心是堅持在那位天父爸爸的心意裡
[00:35:00.800 --> 00:35:04.880]  而不是堅持在你要見到成就的事件裡
[00:35:04.880 --> 00:35:07.280]  這個信心的分別完全不同
[00:35:07.280 --> 00:35:08.880]  大家要留意
[00:35:08.880 --> 00:35:13.560]  最後祈禱不是要改變天父的心意
[00:35:13.560 --> 00:35:16.440]  而是要改變自己
[00:35:16.440 --> 00:35:18.320]  我們要堅持信心
[00:35:18.320 --> 00:35:23.200]  我們要堅持神的旨意大於人的旨意
[00:35:23.200 --> 00:35:26.120]  就像耶穌在赫西瑪聯的禱告一樣
[00:35:26.120 --> 00:35:29.480]  祂不要上帝成就個人的心意
[00:35:29.480 --> 00:35:31.680]  要成就神的心意
[00:35:31.680 --> 00:35:35.160]  上帝的禱告要改變的是我們
[00:35:35.160 --> 00:35:38.080]  而不是改變天父
[00:35:38.080 --> 00:35:41.320]  當然 天父也因為我們的憐憫
[00:35:41.320 --> 00:35:42.520]  祂有祂的行動
[00:35:42.520 --> 00:35:44.520]  我們只能仰望著
[00:35:44.520 --> 00:35:46.040]  最後有三個實踐給大家
[00:35:46.040 --> 00:35:46.760]  第一
[00:35:46.760 --> 00:35:49.760]  無論你的祈禱現在已經是一小時
[00:35:49.760 --> 00:35:51.840]  或者是十五分鐘也好
[00:35:51.840 --> 00:35:55.080]  我鼓勵你每天增加你祈禱的時間
[00:35:55.080 --> 00:35:59.160]  更深地跟天父爸爸建立密切的關係
[00:35:59.160 --> 00:36:00.280]  第二
[00:36:00.280 --> 00:36:01.920]  反思一下你現在的祈禱
[00:36:01.920 --> 00:36:04.800]  你肯定是堅持著神要成就你的意願
[00:36:04.800 --> 00:36:09.680]  還是要成就上帝最好的計劃呢
[00:36:09.680 --> 00:36:10.600]  第三
[00:36:10.600 --> 00:36:13.280]  你願不願意將你的生活
[00:36:13.280 --> 00:36:15.720]  無論是我們的教會
[00:36:15.720 --> 00:36:16.560]  我們的工作
[00:36:16.560 --> 00:36:17.720]  我們的家庭
[00:36:17.720 --> 00:36:19.840]  都交給天父爸爸帶領呢
[00:36:19.840 --> 00:36:23.960]  願意用祈禱的心去仰賴天父一切呢
[00:36:23.960 --> 00:36:26.960]  我們同心禱告
[00:36:26.960 --> 00:36:28.880]  天父 求祢幫助我們
[00:36:28.880 --> 00:36:31.000]  就是今天這個祈禱的教導
[00:36:31.000 --> 00:36:36.240]  讓我們更深地去對準這位天上的爸爸
[00:36:36.240 --> 00:36:39.000]  我求祢幫助我們每一個
[00:36:39.000 --> 00:36:41.640]  聖靈親子的最愛的每一個心裡面
[00:36:41.640 --> 00:36:45.720]  讓我們更加願意放上更多時間去禱告
[00:36:45.720 --> 00:36:48.840]  放上更大的信心去降服
[00:36:48.840 --> 00:36:51.120]  更加願意將我們的生活
[00:36:51.120 --> 00:36:52.720]  將我們的教會
[00:36:52.720 --> 00:36:53.480]  家庭
[00:36:53.480 --> 00:36:54.240]  工作
[00:36:54.240 --> 00:36:56.760]  都交給天父你帶領
[00:36:56.760 --> 00:36:58.280]  求祢掌舵
[00:36:58.280 --> 00:37:01.060]  口告奉耶稣 基督明求 阿們
