
[00:00:00.000 --> 00:00:03.020]  上星期提到的題目是
[00:32:34.320 --> 00:32:36.320]  上帝那一份精密的設計
[00:32:36.320 --> 00:32:38.320]  我們就要在當中
[00:32:38.320 --> 00:32:40.320]  把榮耀歸還給我們的上帝
[00:32:40.320 --> 00:32:42.320]  以一個感恩的心
[00:32:42.320 --> 00:32:44.320]  嘗試讀一段詩篇
[00:32:44.320 --> 00:32:46.320]  例如第十九篇
[00:32:46.320 --> 00:32:48.320]  去領略上帝創造的奇妙
[00:32:48.320 --> 00:32:50.320]  在你們的周刊都有
[00:32:50.320 --> 00:32:52.320]  堅持真理
[00:32:52.320 --> 00:32:54.320]  不要被錯誤的價值觀影響
[00:32:54.320 --> 00:32:56.320]  我們首先就要好好地
[00:32:56.320 --> 00:32:58.320]  研讀聖經
[00:32:58.320 --> 00:33:00.320]  固定的時間學習神的話語
[00:33:00.320 --> 00:33:02.320]  你可以像今天這樣
[00:33:02.320 --> 00:33:04.320]  由羅馬書開始
[00:33:04.320 --> 00:33:06.320]  由耶穌福音書開始
[00:33:06.320 --> 00:33:08.320]  將你學習到的東西
[00:33:08.320 --> 00:33:10.320]  去應用出來
[00:33:10.320 --> 00:33:12.320]  更加成為你身邊的人的影響力
[00:33:12.320 --> 00:33:14.320]  幫助他們能夠找到真理
[00:33:14.320 --> 00:33:16.320]  讓我們同心禱告
[00:33:16.320 --> 00:33:18.320]  自彼得天賦我們仰望主
[00:33:18.320 --> 00:33:20.320]  祢的帶領
[00:33:20.320 --> 00:33:22.320]  求神祢親自的私恩憐憫
[00:33:22.320 --> 00:33:24.320]  看顧我們
[00:33:24.320 --> 00:33:26.320]  特別在這個迷失真理的時代
[00:33:26.320 --> 00:33:28.320]  我們更加需要主祢的話語
[00:33:28.320 --> 00:33:30.320]  成為我們腳前的燈
[00:33:30.320 --> 00:33:32.320]  路上的光
[00:33:32.320 --> 00:33:34.320]  這份真理的時候
[00:33:34.320 --> 00:33:36.320]  讓我們成為
[00:33:36.320 --> 00:33:38.320]  迷失的人的導引
[00:33:38.320 --> 00:33:40.320]  讓我們指引回主祢的面前
[00:33:40.320 --> 00:33:42.320]  求主祢幫助我們
[00:33:42.320 --> 00:33:44.320]  帶領我們
[00:33:44.320 --> 00:33:46.320]  禱告奉耶穌基督名求
[00:33:46.320 --> 00:33:48.320]  阿們
