
[00:00:00.000 --> 00:00:01.500]  各位收聽節目 早晨
[00:32:49.960 --> 00:32:52.960]  天上地下所有的權柄都賜給我了
[00:32:52.960 --> 00:32:53.960]  主耶穌沒有說受之有愧
[00:32:53.960 --> 00:32:55.960]  說他是神的兒子
[00:32:55.960 --> 00:32:59.960]  當天父神是要將天下所有的權柄賜給他的時候
[00:32:59.960 --> 00:33:00.960]  他受之無愧
[00:33:02.960 --> 00:33:05.960]  去到《倚創亞書》九章第六至第七節
[00:33:05.960 --> 00:33:07.960]  是預言因有一英孩為我們而生
[00:33:07.960 --> 00:33:08.960]  有一子賜給我們政權
[00:33:08.960 --> 00:33:10.960]  必擔在他的肩頭上
[00:33:10.960 --> 00:33:11.960]  他名稱為奇妙測試
[00:33:11.960 --> 00:33:13.960]  全能的神亦錯
[00:33:13.960 --> 00:33:14.960]  OK
[00:33:14.960 --> 00:33:15.960]  全能的神亦錯
[00:33:15.960 --> 00:33:18.960]  將來有機會再和大家去講這個
[00:33:18.960 --> 00:33:21.960]  那個原文絕對不是全能這個字
[00:33:21.960 --> 00:33:22.960]  是大能的神
[00:33:22.960 --> 00:33:23.960]  不過接著有人說
[00:33:23.960 --> 00:33:24.960]  哎呀那就糟糕了
[00:33:24.960 --> 00:33:26.960]  耶穌不是全能是大能啊
[00:33:26.960 --> 00:33:28.960]  異端就拿著這句聖經
[00:33:28.960 --> 00:33:30.960]  我喜歡和異端聊天
[00:33:31.960 --> 00:33:32.960]  我有一次和他聊天
[00:33:32.960 --> 00:33:33.960]  我用這節經文
[00:33:33.960 --> 00:33:34.960]  他就挑戰我
[00:33:34.960 --> 00:33:35.960]  他說你知不知道你譯錯了
[00:33:35.960 --> 00:33:36.960]  我說譯什麼錯
[00:33:36.960 --> 00:33:37.960]  他說全能的神
[00:33:37.960 --> 00:33:38.960]  什麼全能的神啊
[00:33:38.960 --> 00:33:40.960]  你看看原文說什麼
[00:33:40.960 --> 00:33:41.960]  我真的看看原文說什麼
[00:33:41.960 --> 00:33:43.960]  原文真的不是全能啊
[00:33:43.960 --> 00:33:45.960]  原來全能是另外一個字
[00:33:45.960 --> 00:33:46.960]  是Elshad
[00:33:46.960 --> 00:33:47.960]  在希伯來文
[00:33:47.960 --> 00:33:48.960]  但這個是Divorce
[00:33:48.960 --> 00:33:50.960]  Divorce不是全能是大能
[00:33:50.960 --> 00:33:51.960]  哎呀糟糕了
[00:33:51.960 --> 00:33:52.960]  我這次要命了
[00:33:52.960 --> 00:33:54.960]  被他挑戰了我
[00:33:54.960 --> 00:33:55.960]  於是我回去找老師
[00:33:55.960 --> 00:33:56.960]  找教授
[00:33:56.960 --> 00:33:58.960]  找希伯來文的老師
[00:33:58.960 --> 00:33:59.960]  老師很有
[00:33:59.960 --> 00:34:00.960]  很淡定
[00:34:00.960 --> 00:34:02.960]  聽完那一輪講
[00:34:02.960 --> 00:34:04.960]  他說Michael
[00:34:04.960 --> 00:34:06.960]  你回去做個study
[00:34:06.960 --> 00:34:07.960]  這個字怎樣用法
[00:34:07.960 --> 00:34:08.960]  聖經怎樣用法
[00:34:08.960 --> 00:34:09.960]  我真的回去做個study
[00:34:09.960 --> 00:34:11.960]  這個字怎樣聖經用法
[00:34:11.960 --> 00:34:12.960]  做完之後我明白
[00:34:12.960 --> 00:34:14.960]  我回去找那些異端
[00:34:14.960 --> 00:34:15.960]  好像是摩門教的
[00:34:15.960 --> 00:34:16.960]  兩個女孩
[00:34:16.960 --> 00:34:17.960]  我回去約她
[00:34:17.960 --> 00:34:19.960]  回神學院坐下來聊天
[00:34:19.960 --> 00:34:20.960]  我解釋給她聽
[00:34:20.960 --> 00:34:21.960]  你搞錯了
[00:34:21.960 --> 00:34:23.960]  因為耶和華
[00:34:23.960 --> 00:34:24.960]  在其他有些聖經的經文裡面
[00:34:24.960 --> 00:34:27.960]  稱耶和華是Mighty
[00:34:27.960 --> 00:34:29.960]  不是Almighty
[00:34:29.960 --> 00:34:31.960]  不知道你明不明白意思
[00:34:31.960 --> 00:34:32.960]  所以不是每一次講到神
[00:34:32.960 --> 00:34:33.960]  都要用Almighty
[00:34:33.960 --> 00:34:34.960]  Almighty
[00:34:34.960 --> 00:34:35.960]  Almighty
[00:34:35.960 --> 00:34:36.960]  大家明不明白意思
[00:34:36.960 --> 00:34:37.960]  你可以說
[00:34:37.960 --> 00:34:40.960]  We have a great big wonderful God
[00:34:40.960 --> 00:34:41.960]  行不行
[00:34:41.960 --> 00:34:42.960]  唱歌都唱
[00:34:42.960 --> 00:34:43.960]  Great
[00:34:43.960 --> 00:34:44.960]  不是Almighty嗎
[00:34:44.960 --> 00:34:45.960]  Big
[00:34:45.960 --> 00:34:46.960]  不是Almighty嗎
[00:34:46.960 --> 00:34:48.960]  不用每次都稱神
[00:34:48.960 --> 00:34:50.960]  神啊你是全能的神
[00:34:50.960 --> 00:34:51.960]  我們可以說
[00:34:51.960 --> 00:34:52.960]  神啊你真偉大
[00:34:52.960 --> 00:34:53.960]  難道你說
[00:34:53.960 --> 00:34:54.960]  你叫阿媽都說她偉大
[00:34:54.960 --> 00:34:56.960]  難道你阿媽也是神嗎
[00:34:56.960 --> 00:34:58.960]  不可以這樣
[00:34:58.960 --> 00:35:00.960]  Anyway有時間再和你聊
[00:35:00.960 --> 00:35:01.960]  如果我做異端
[00:35:01.960 --> 00:35:02.960]  我可以挑戰你們
[00:35:02.960 --> 00:35:04.960]  搞到你們腳軟
[00:35:04.960 --> 00:35:05.960]  我試過
[00:35:05.960 --> 00:35:06.960]  我講過
[00:35:06.960 --> 00:35:08.960]  我在屯門一間姐妹教會
[00:35:08.960 --> 00:35:09.960]  我最後一次去講
[00:35:09.960 --> 00:35:10.960]  我就挑戰她
[00:35:10.960 --> 00:35:11.960]  講這一節經文
[00:35:11.960 --> 00:35:13.960]  再講提摩太
[00:35:13.960 --> 00:35:15.960]  我經常忘記前書還是後書
[00:35:15.960 --> 00:35:17.960]  總之就是三章十六節
[00:35:17.960 --> 00:35:19.960]  我又用約翰福音第一章第一節
[00:35:19.960 --> 00:35:20.960]  我去挑戰她
[00:35:20.960 --> 00:35:22.960]  我說這些全部都說
[00:35:22.960 --> 00:35:28.960]  耶穌不是獨一真神
[00:35:28.960 --> 00:35:30.960]  我當然是挑戰她們
[00:35:30.960 --> 00:35:32.960]  但是我沒有解釋給她們聽
[00:35:32.960 --> 00:35:33.960]  真是可憐
[00:35:33.960 --> 00:35:34.960]  她又不請我去講道
[00:35:34.960 --> 00:35:35.960]  如果她請我去講道
[00:35:35.960 --> 00:35:37.960]  我一定會解釋這幾節經文給她們聽
[00:35:37.960 --> 00:35:39.960]  我故意去挑戰她們
[00:35:39.960 --> 00:35:42.960]  讓她們去思考一下
[00:35:42.960 --> 00:35:44.960]  第二章第九節怎樣
[00:35:44.960 --> 00:35:46.960]  他說你必用鐵杖打破丹門
[00:35:46.960 --> 00:35:50.960]  把丹門如同圖像的瓦器摧碎
[00:35:50.960 --> 00:35:52.960]  神一出手
[00:35:52.960 --> 00:35:53.960]  不是開玩笑
[00:35:53.960 --> 00:35:55.960]  神出手不是開玩笑
[00:35:55.960 --> 00:35:57.960]  神是有無限的慈愛
[00:35:57.960 --> 00:35:59.960]  我最近因為喪禮的緣故
[00:35:59.960 --> 00:36:00.960]  我有分享
[00:36:00.960 --> 00:36:01.960]  神是愛
[00:36:01.960 --> 00:36:03.960]  但是聖經說神是烈火
[00:36:03.960 --> 00:36:05.960]  神是剛在他裡面沒有黑暗
[00:36:05.960 --> 00:36:07.960]  神不能夠接受到有黑暗
[00:36:07.960 --> 00:36:10.960]  黑暗代表敗壞罪惡
[00:36:10.960 --> 00:36:12.960]  因為神是剛
[00:36:12.960 --> 00:36:13.960]  當剛一出的時候
[00:36:13.960 --> 00:36:15.960]  黑暗馬上就沒有了
[00:36:15.960 --> 00:36:16.960]  為什麼會有黑暗
[00:36:16.960 --> 00:36:17.960]  因為沒有剛
[00:36:17.960 --> 00:36:18.960]  大家知道嗎
[00:36:18.960 --> 00:36:20.960]  最近曾經有人跟我爭辯
[00:36:20.960 --> 00:36:21.960]  爭辯後他很不高興
[00:36:21.960 --> 00:36:22.960]  不喜歡
[00:36:22.960 --> 00:36:23.960]  不回教會
[00:36:23.960 --> 00:36:24.960]  沒辦法
[00:36:24.960 --> 00:36:26.960]  你不回我不會抓你回來
[00:36:26.960 --> 00:36:27.960]  他跟我爭辯
[00:36:27.960 --> 00:36:28.960]  我說什麼
[00:36:28.960 --> 00:36:29.960]  他說不是最近
[00:36:29.960 --> 00:36:31.960]  兩年前
[00:36:31.960 --> 00:36:33.960]  他說黑暗
[00:36:33.960 --> 00:36:35.960]  因為有人問
[00:36:35.960 --> 00:36:37.960]  既然有黑暗
[00:36:37.960 --> 00:36:39.960]  人人都知道有黑暗
[00:36:39.960 --> 00:36:41.960]  有誰說沒有黑暗
[00:36:41.960 --> 00:36:42.960]  是不是有黑暗
[00:36:42.960 --> 00:36:43.960]  那就是神創造
[00:36:43.960 --> 00:36:45.960]  一切都是神創造
[00:36:45.960 --> 00:36:47.960]  我說不是
[00:36:47.960 --> 00:36:50.960]  我說只要沒有剛
[00:36:50.960 --> 00:36:52.960]  就等於有黑暗
[00:36:52.960 --> 00:36:53.960]  難道有罪惡
[00:36:53.960 --> 00:36:55.960]  是神創造罪惡嗎
[00:36:55.960 --> 00:36:57.960]  當那些人離開神
[00:36:57.960 --> 00:36:58.960]  沒有神
[00:36:58.960 --> 00:37:00.960]  那就是有罪惡
[00:37:00.960 --> 00:37:02.960]  大家明白我的意思嗎
[00:37:02.960 --> 00:37:04.960]  不是說一切都是神做的
[00:37:04.960 --> 00:37:06.960]  所有宇宙萬物都是神做的
[00:37:06.960 --> 00:37:08.960]  所以罪都是神做的
[00:37:08.960 --> 00:37:10.960]  不
[00:37:10.960 --> 00:37:11.960]  神
[00:37:11.960 --> 00:37:13.960]  那些人不愛神的時候
[00:37:13.960 --> 00:37:14.960]  就變成有罪
[00:37:14.960 --> 00:37:16.960]  不聽神的話就犯罪
[00:37:16.960 --> 00:37:18.960]  不聽神的話
[00:37:18.960 --> 00:37:20.960]  不是神造罪給他
[00:37:20.960 --> 00:37:22.960]  所以黑暗一樣
[00:37:22.960 --> 00:37:23.960]  沒有剛就有黑暗
[00:37:23.960 --> 00:37:25.960]  你看這裡完全沒有剛
[00:37:25.960 --> 00:37:26.960]  連蠟燭都沒有
[00:37:26.960 --> 00:37:27.960]  手機都關了
[00:37:27.960 --> 00:37:29.960]  所有電腦什麼都關了
[00:37:29.960 --> 00:37:30.960]  有什麼
[00:37:30.960 --> 00:37:32.960]  這裡連窗都沒有
[00:37:32.960 --> 00:37:33.960]  有什麼
[00:37:33.960 --> 00:37:35.960]  漆黑一片
[00:37:35.960 --> 00:37:36.960]  是不是
[00:37:36.960 --> 00:37:37.960]  你把手放在這裡
[00:37:37.960 --> 00:37:38.960]  來到這裡
[00:37:38.960 --> 00:37:40.960]  不用青光眼都看不到
[00:37:40.960 --> 00:37:42.960]  是不是
[00:37:42.960 --> 00:37:43.960]  是不是
[00:37:43.960 --> 00:37:44.960]  一滴剛都沒有
[00:37:44.960 --> 00:37:46.960]  是不是什麼都看不到
[00:37:46.960 --> 00:37:48.960]  黑暗就是這樣製造出來的
[00:37:48.960 --> 00:37:50.960]  沒有剛就有黑暗
[00:37:50.960 --> 00:37:51.960]  神是剛
[00:37:51.960 --> 00:37:53.960]  在祂裡面沒有黑暗
[00:37:53.960 --> 00:37:54.960]  神是烈火
[00:37:54.960 --> 00:37:56.960]  這個代表神會審判
[00:37:56.960 --> 00:37:58.960]  神是可以很強硬的
[00:37:58.960 --> 00:38:00.960]  有人很質疑
[00:38:00.960 --> 00:38:02.960]  有些人問我
[00:38:02.960 --> 00:38:05.960]  神可以做個地獄嗎
[00:38:05.960 --> 00:38:07.960]  這麼慘
[00:38:07.960 --> 00:38:09.960]  一直燒啊燒啊燒
[00:38:09.960 --> 00:38:10.960]  燒烤啊現在
[00:38:10.960 --> 00:38:11.960]  他很享受嗎
[00:38:11.960 --> 00:38:13.960]  有人真的這樣挑戰問我的
[00:38:13.960 --> 00:38:15.960]  有些不懂得問我
[00:38:15.960 --> 00:38:17.960]  有些就挑戰來問我
[00:38:17.960 --> 00:38:19.960]  聊天
[00:38:19.960 --> 00:38:21.960]  我說你不明白神
[00:38:21.960 --> 00:38:22.960]  我們對神的認識
[00:38:22.960 --> 00:38:23.960]  不是靠我的腦去想
[00:38:23.960 --> 00:38:25.960]  神是怎樣的
[00:38:25.960 --> 00:38:27.960]  是從神的真理
[00:38:27.960 --> 00:38:28.960]  神的說話那裡
[00:38:28.960 --> 00:38:29.960]  告訴我怎樣
[00:38:29.960 --> 00:38:31.960]  我才知道祂是怎樣的
[00:38:31.960 --> 00:38:33.960]  大家明白我說什麼嗎
[00:38:33.960 --> 00:38:36.960]  我們對神很多東西是不明白的
[00:38:36.960 --> 00:38:38.960]  在這裡來說
[00:38:38.960 --> 00:38:40.960]  神的兒子
[00:38:40.960 --> 00:38:44.960]  已經讀三年了
[00:38:44.960 --> 00:38:46.960]  唉
[00:38:46.960 --> 00:38:48.960]  說完這段
[00:38:48.960 --> 00:38:50.960]  下次再說
[00:38:50.960 --> 00:38:52.960]  婦人生一個男孩子
[00:38:52.960 --> 00:38:54.960]  就是將來要用鐵杖
[00:38:54.960 --> 00:38:56.960]  管轄萬國的
[00:38:56.960 --> 00:38:58.960]  她的兒子
[00:38:58.960 --> 00:39:00.960]  被提到神和他寶座那裡
[00:39:00.960 --> 00:39:02.960]  這個啟述第十二章
[00:39:02.960 --> 00:39:05.960]  這個兒子就是耶穌基督
[00:39:05.960 --> 00:39:07.960]  他被提到上寶座
[00:39:07.960 --> 00:39:08.960]  他都沒說到他死
[00:39:08.960 --> 00:39:10.960]  然後他已經復活升天
[00:39:10.960 --> 00:39:12.960]  因為啟示錄是很象徵性的
[00:39:12.960 --> 00:39:15.960]  接著說到這個孩子怎樣
[00:39:15.960 --> 00:39:17.960]  第啟示錄十九章十五節
[00:39:17.960 --> 00:39:19.960]  有利劍從他口中出來
[00:39:19.960 --> 00:39:20.960]  難道真的有把劍
[00:39:20.960 --> 00:39:22.960]  在耶穌的口中飆出來嗎
[00:39:22.960 --> 00:39:24.960]  就是說他說的話
[00:39:24.960 --> 00:39:26.960]  已經有殺傷力
[00:39:26.960 --> 00:39:28.960]  神一說變成
[00:39:28.960 --> 00:39:31.960]  耶穌基督如果要打敗列國
[00:39:31.960 --> 00:39:33.960]  他不用真的拿把刀出去
[00:39:33.960 --> 00:39:35.960]  傾腔傾腔地打一輪
[00:39:35.960 --> 00:39:37.960]  放幾個核子彈過去
[00:39:37.960 --> 00:39:39.960]  神的兒子不用這樣做嗎
[00:39:39.960 --> 00:39:41.960]  神的兒子一出聲
[00:39:41.960 --> 00:39:43.960]  列國就敗亡
[00:39:43.960 --> 00:39:45.960]  有利劍從他口中出來
[00:39:45.960 --> 00:39:47.960]  用來擊打列國
[00:39:47.960 --> 00:39:49.960]  他要用鐵杖管轄他們
[00:39:49.960 --> 00:39:52.960]  並且要踩全能神列路的
[00:39:52.960 --> 00:39:54.960]  渣走池
[00:39:54.960 --> 00:39:56.960]  遲些去啟示錄那裡再說
[00:39:56.960 --> 00:39:58.960]  以上的書十一章第四節
[00:39:58.960 --> 00:40:01.960]  卻要以公義審判貧寒人
[00:40:01.960 --> 00:40:03.960]  以正直判斷地上的困苦人
[00:40:03.960 --> 00:40:05.960]  以口中的棍
[00:40:05.960 --> 00:40:07.960]  剛才說劍現在出支棍
[00:40:07.960 --> 00:40:09.960]  是棍還是劍
[00:40:09.960 --> 00:40:11.960]  都說不要想它是棍還是劍
[00:40:11.960 --> 00:40:13.960]  總而言之他口中出來
[00:40:13.960 --> 00:40:15.960]  就有能力殺傷人
[00:40:15.960 --> 00:40:17.960]  如果現在可能用機關槍
[00:40:17.960 --> 00:40:18.960]  也不一定
[00:40:18.960 --> 00:40:20.960]  他口中有個AK47
[00:40:20.960 --> 00:40:22.960]  可能已經太差了
[00:40:22.960 --> 00:40:24.960]  口中的棍擊打全地
[00:40:24.960 --> 00:40:26.960]  以嘴裡的氣
[00:40:26.960 --> 00:40:28.960]  一噴口氣出來
[00:40:28.960 --> 00:40:30.960]  就殺六惡人
[00:40:30.960 --> 00:40:33.960]  神的兒子會這樣做嗎
[00:40:33.960 --> 00:40:35.960]  是呀,他會這樣做的
[00:40:35.960 --> 00:40:36.960]  聖經告訴我們
[00:40:36.960 --> 00:40:39.960]  神是愛,但神亦是烈火
[00:40:39.960 --> 00:40:41.960]  千萬不要玩火
[00:40:41.960 --> 00:40:43.960]  千萬不要得罪神
[00:40:43.960 --> 00:40:45.960]  所以為什麼我這個經文說
[00:40:45.960 --> 00:40:47.960]  福由你選擇
[00:40:47.960 --> 00:40:49.960]  是我們選擇的
[00:40:49.960 --> 00:40:51.960]  神愛我們
[00:40:51.960 --> 00:40:53.960]  我們聽神的話
[00:40:53.960 --> 00:40:55.960]  很多恩典,很多福氣
[00:40:55.960 --> 00:40:57.960]  但如果我們明知錯
[00:40:57.960 --> 00:40:59.960]  又繼續做下去
[00:40:59.960 --> 00:41:02.960]  後果自負
[00:41:03.960 --> 00:41:05.960]  菲律賓書第二章十字十一節
[00:41:05.960 --> 00:41:07.960]  是一切在天上的地上的和地底下的
[00:41:07.960 --> 00:41:09.960]  因耶穌的名字
[00:41:09.960 --> 00:41:11.960]  眾室都要跪下
[00:41:11.960 --> 00:41:13.960]  眾口都要宣認耶穌基督是主
[00:41:13.960 --> 00:41:15.960]  但接著
[00:41:15.960 --> 00:41:17.960]  看清楚這個
[00:41:17.960 --> 00:41:19.960]  歸榮耀給父神
[00:41:19.960 --> 00:41:21.960]  主耶穌就算得了
[00:41:21.960 --> 00:41:23.960]  所有天上地下的權柄
[00:41:23.960 --> 00:41:25.960]  一樣是將榮耀歸給
[00:41:25.960 --> 00:41:27.960]  父神,是有層次的
[00:41:27.960 --> 00:41:29.960]  有輩分的
[00:41:29.960 --> 00:41:31.960]  聖父、聖子、聖靈
[00:41:31.960 --> 00:41:33.960]  三位一體的神,但他們有層次
[00:41:33.960 --> 00:41:35.960]  聖子有沒有
[00:41:35.960 --> 00:41:37.960]  猜派聖父出去做事?沒有
[00:41:37.960 --> 00:41:39.960]  是聖父猜派兒子出去做事
[00:41:39.960 --> 00:41:41.960]  所以耶穌基督
[00:41:41.960 --> 00:41:43.960]  祂自己雖然
[00:41:43.960 --> 00:41:45.960]  與神同等,是聖經說的
[00:41:45.960 --> 00:41:47.960]  祂不以與神同等為強奪的
[00:41:47.960 --> 00:41:49.960]  在菲律賓書是什麼叫強奪
[00:41:49.960 --> 00:41:51.960]  就是死拿住不放
[00:41:51.960 --> 00:41:53.960]  今時今日有時我們犯了一個錯誤
[00:41:53.960 --> 00:41:55.960]  不是我們的身份
[00:41:55.960 --> 00:41:57.960]  不是我們的職份,不是我們的地位
[00:41:57.960 --> 00:41:59.960]  我們自己去抬高自己,還要拿住不放
[00:41:59.960 --> 00:42:01.960]  是不是
[00:42:01.960 --> 00:42:03.960]  很容易,很容易我們會這樣做
[00:42:03.960 --> 00:42:05.960]  但正經教導不是
[00:42:05.960 --> 00:42:07.960]  就算給了你
[00:42:07.960 --> 00:42:09.960]  你都不要自高自大
[00:42:09.960 --> 00:42:11.960]  是合適的時候
[00:42:11.960 --> 00:42:13.960]  這樣用就這樣用好了
[00:42:13.960 --> 00:42:15.960]  有錢
[00:42:15.960 --> 00:42:17.960]  是很好用
[00:42:17.960 --> 00:42:19.960]  如果大家當中有有錢人的話
[00:42:19.960 --> 00:42:21.960]  我們要小心
[00:42:21.960 --> 00:42:23.960]  因為有時我們會犯了一個問題
[00:42:23.960 --> 00:42:25.960]  財大氣粗
[00:42:25.960 --> 00:42:27.960]  是不是,財大氣粗
[00:42:27.960 --> 00:42:29.960]  有一次我在街上
[00:42:29.960 --> 00:42:31.960]  見到一個女人
[00:42:31.960 --> 00:42:33.960]  推著一個木頭車
[00:42:33.960 --> 00:42:35.960]  就因為有輛單車駛過來
[00:42:35.960 --> 00:42:37.960]  她一下子撞到一輛
[00:42:37.960 --> 00:42:39.960]  Mercedes Benz的輪子
[00:42:39.960 --> 00:42:41.960]  那個年輕人就出來看
[00:42:41.960 --> 00:42:45.960]  你幹嘛撞我的車
[00:42:45.960 --> 00:42:47.960]  那個女人說
[00:42:47.960 --> 00:42:49.960]  我不是撞你的車
[00:42:49.960 --> 00:42:51.960]  那輛單車衝過來
[00:42:51.960 --> 00:42:53.960]  我避一避就撞到你的輪子
[00:42:53.960 --> 00:42:55.960]  他說前面有輛車
[00:42:55.960 --> 00:42:57.960]  你給我換掉
[00:42:57.960 --> 00:42:59.960]  那個女人推著木頭車
[00:42:59.960 --> 00:43:01.960]  我出手了
[00:43:01.960 --> 00:43:03.960]  我看不過眼
[00:43:03.960 --> 00:43:05.960]  我走過去
[00:43:05.960 --> 00:43:07.960]  你知不知道你這是違例泊車
[00:43:07.960 --> 00:43:09.960]  我打電話報警
[00:43:09.960 --> 00:43:11.960]  看看有什麼問題
[00:43:11.960 --> 00:43:13.960]  我說你要給違例泊車
[00:43:13.960 --> 00:43:15.960]  他看我
[00:43:15.960 --> 00:43:17.960]  開車走了
[00:43:17.960 --> 00:43:19.960]  他們開Mercedes Benz很厲害嗎
[00:43:19.960 --> 00:43:21.960]  我買得起
[00:43:21.960 --> 00:43:23.960]  多少錢
[00:43:23.960 --> 00:43:25.960]  舊的三萬都買得到
[00:43:25.960 --> 00:43:27.960]  行不行
[00:43:27.960 --> 00:43:29.960]  十萬
[00:43:29.960 --> 00:43:31.960]  十萬是多少錢
[00:43:31.960 --> 00:43:33.960]  用不著這麼厲害
[00:43:33.960 --> 00:43:35.960]  這樣罵那個女人
[00:43:35.960 --> 00:43:37.960]  我想哭
[00:43:37.960 --> 00:43:39.960]  我真的很受不了
[00:43:39.960 --> 00:43:41.960]  有錢大哂
[00:43:41.960 --> 00:43:43.960]  前面有個車房
[00:43:43.960 --> 00:43:45.960]  我現在拿去修
[00:43:45.960 --> 00:43:47.960]  你給我錢
[00:43:47.960 --> 00:43:49.960]  這樣對著那個女人說話
[00:43:49.960 --> 00:43:51.960]  我心想年輕人都不用這麼厲害
[00:43:51.960 --> 00:43:53.960]  你知不知道這是違例泊車
[00:43:53.960 --> 00:43:55.960]  這條路不是車位
[00:43:55.960 --> 00:43:57.960]  你就是因為你的車擺在這
[00:43:57.960 --> 00:43:59.960]  弄到那輛單車又走
[00:43:59.960 --> 00:44:01.960]  阿婆要避
[00:44:01.960 --> 00:44:03.960]  所以撞到你的輪子
[00:44:03.960 --> 00:44:05.960]  真是
[00:44:05.960 --> 00:44:07.960]  哥倫多前書
[00:44:07.960 --> 00:44:09.960]  最後一節讀完
[00:44:09.960 --> 00:44:11.960]  第十五章二十四至二十五節
[00:44:11.960 --> 00:44:13.960]  最後終結到了
[00:44:13.960 --> 00:44:15.960]  那時基督既將一切執政的
[00:44:15.960 --> 00:44:17.960]  掌權的有權能的
[00:44:17.960 --> 00:44:19.960]  都毀滅了
[00:44:19.960 --> 00:44:21.960]  耶穌基督神的兒子
[00:44:21.960 --> 00:44:23.960]  原來有一日
[00:44:23.960 --> 00:44:25.960]  他會運用他的能力權兵
[00:44:25.960 --> 00:44:27.960]  去毀滅所有的
[00:44:27.960 --> 00:44:29.960]  敵黨神
[00:44:29.960 --> 00:44:31.960]  就把各交給父神
[00:44:31.960 --> 00:44:33.960]  你看他有層次
[00:44:33.960 --> 00:44:35.960]  一切都給他
[00:44:35.960 --> 00:44:37.960]  他交給父神
[00:44:37.960 --> 00:44:39.960]  因為基督必須掌權
[00:44:39.960 --> 00:44:41.960]  等神把一切仇敵都放在他的腳下
[00:44:41.960 --> 00:44:43.960]  但這裏看上面那節經文
[00:44:43.960 --> 00:44:45.960]  歸榮要給父神
[00:44:45.960 --> 00:44:47.960]  這節經文說什麼
[00:44:47.960 --> 00:44:49.960]  父神
[00:44:49.960 --> 00:44:51.960]  所以聖父聖子聖靈的關係
[00:44:51.960 --> 00:44:53.960]  密切到很厲害
[00:44:53.960 --> 00:44:55.960]  父愛子
[00:44:55.960 --> 00:44:57.960]  他猜兒子來到這個世界
[00:44:57.960 --> 00:44:59.960]  成為一個人去受苦
[00:44:59.960 --> 00:45:01.960]  兒子都肯
[00:45:01.960 --> 00:45:03.960]  子愛父
[00:45:03.960 --> 00:45:05.960]  當父一切都交給他的時候
[00:45:05.960 --> 00:45:07.960]  天上地下
[00:45:07.960 --> 00:45:09.960]  所有權兵都賜給他
[00:45:09.960 --> 00:45:11.960]  天上地下的權兵都賜給我
[00:45:11.960 --> 00:45:13.960]  誰能賜權兵給他
[00:45:13.960 --> 00:45:15.960]  除了神之外
[00:45:15.960 --> 00:45:17.960]  誰能賜權兵給耶穌基督
[00:45:17.960 --> 00:45:19.960]  賜了他之後
[00:45:19.960 --> 00:45:21.960]  他沒有了
[00:45:21.960 --> 00:45:23.960]  一切歸榮要給神
[00:45:23.960 --> 00:45:25.960]  一切都交給神
[00:45:25.960 --> 00:45:27.960]  弟兄姊妹求主憐憫我們
[00:45:27.960 --> 00:45:29.960]  這就是
[00:45:29.960 --> 00:45:31.960]  我為什麼在祝福的時候
[00:45:31.960 --> 00:45:33.960]  當我開始做牧師
[00:45:33.960 --> 00:45:35.960]  要祝福的時候
[00:45:35.960 --> 00:45:37.960]  我就想我怎麼祝福
[00:45:37.960 --> 00:45:39.960]  我很多參考可以的
[00:45:39.960 --> 00:45:41.960]  很容易的
[00:45:41.960 --> 00:45:43.960]  你問顧老師
[00:45:43.960 --> 00:45:45.960]  Google
[00:45:45.960 --> 00:45:47.960]  Google
[00:45:47.960 --> 00:45:49.960]  你試一下你打進Google
[00:45:49.960 --> 00:45:51.960]  祝福
[00:45:51.960 --> 00:45:53.960]  崇拜祝福
[00:45:53.960 --> 00:45:55.960]  一定會彈幾十句給你
[00:45:55.960 --> 00:45:57.960]  會的
[00:45:57.960 --> 00:45:59.960]  我沒試過
[00:45:59.960 --> 00:46:01.960]  在崇拜裡面
[00:46:01.960 --> 00:46:03.960]  在喪禮裡面
[00:46:03.960 --> 00:46:05.960]  在安息禮拜裡面
[00:46:05.960 --> 00:46:07.960]  願神得罪一切當德的榮耀
[00:46:07.960 --> 00:46:09.960]  因為唯有神才得罪
[00:46:09.960 --> 00:46:11.960]  當德的榮耀
[00:46:11.960 --> 00:46:13.960]  千萬不要
[00:46:13.960 --> 00:46:15.960]  千萬不要
[00:46:15.960 --> 00:46:17.960]  我們一切的榮耀交給神
[00:46:17.960 --> 00:46:19.960]  凡至高的
[00:46:19.960 --> 00:46:21.960]  必降為卑
[00:46:21.960 --> 00:46:23.960]  自卑的
[00:46:23.960 --> 00:46:25.960]  神會將我們放在
[00:46:25.960 --> 00:46:27.960]  神覺得對的位置
[00:46:27.960 --> 00:46:29.960]  好了
[00:46:29.960 --> 00:46:31.960]  講不完不要緊
[00:46:31.960 --> 00:46:33.960]  下一次主藥許可
[00:46:33.960 --> 00:46:35.960]  繼續和大家看
