
[00:00:00.000 --> 00:00:02.200]  好 或者我們開始正道之先的時侯
[00:33:09.160 --> 00:33:10.360]  要風得風
[00:33:10.360 --> 00:33:11.360]  要雨得雨
[00:33:11.360 --> 00:33:13.960]  經常花天酒地又愛虛榮
[00:33:13.960 --> 00:33:15.960]  所以當時在西西城裏
[00:33:15.960 --> 00:33:20.760]  百姓的市民看到這班有錢人就煩了
[00:33:20.760 --> 00:33:22.760]  他們經常搞這些搞到
[00:33:22.760 --> 00:33:24.760]  晚上就吵得亂七八糟
[00:33:24.760 --> 00:33:27.160]  好像不理人似的
[00:33:27.160 --> 00:33:28.760]  西西方濟就是這樣
[00:33:28.760 --> 00:33:32.960]  但到他去回轉歸向神的時候
[00:33:32.960 --> 00:33:35.960]  他整個生命是扭轉過來的
[00:33:35.960 --> 00:33:37.160]  他是怎樣的?
[00:33:37.160 --> 00:33:40.760]  他開始去毀身去建立教會
[00:33:40.760 --> 00:33:42.760]  這個建立教會是物質的教會
[00:33:42.760 --> 00:33:43.760]  教會都爛了
[00:33:43.760 --> 00:33:45.160]  搬些石頭去建
[00:33:45.160 --> 00:33:47.160]  這個教會是一個什麼?
[00:33:47.160 --> 00:33:48.160]  是屬靈的教會
[00:33:48.160 --> 00:33:49.560]  教會裏面有很多問題
[00:33:49.560 --> 00:33:51.560]  很多困難
[00:33:51.560 --> 00:33:52.960]  失去了一份愛心
[00:33:52.960 --> 00:33:54.760]  他這樣去傳遞
[00:33:54.760 --> 00:33:57.160]  他都是去毀身去服侍
[00:33:57.160 --> 00:33:58.360]  在當時的世界裏面
[00:33:58.360 --> 00:34:00.360]  最被忽略
[00:34:00.360 --> 00:34:01.960]  最大需要的人
[00:34:01.960 --> 00:34:03.360]  很多是乞丐
[00:34:03.360 --> 00:34:04.760]  很多是麻風病人
[00:34:04.760 --> 00:34:08.360]  他就是這樣終身的毀身去服侍他
[00:34:08.360 --> 00:34:09.360]  法蘭西斯
[00:34:09.360 --> 00:34:10.760]  或者有時候叫方濟
[00:34:10.760 --> 00:34:11.760]  是教會歷史當中
[00:34:11.760 --> 00:34:15.560]  其中一個最受人尊崇的一位先賢
[00:34:15.560 --> 00:34:17.760]  有人說他是一個心的聖徒
[00:34:17.760 --> 00:34:20.960]  他凡事由心而發地服侍
[00:34:20.960 --> 00:34:23.160]  服侍人好像服侍主一樣
[00:34:23.160 --> 00:34:24.960]  見到麻風病人一段時間
[00:34:24.960 --> 00:34:25.960]  好像見到主一樣
[00:34:25.960 --> 00:34:28.560]  服侍他就是服侍主
[00:34:28.560 --> 00:34:30.760]  有人說他是基督第二
[00:34:30.760 --> 00:34:33.960]  見到他就好像見到耶穌一樣
[00:34:33.960 --> 00:34:36.560]  其實你和我都應該做基督第二
[00:34:36.560 --> 00:34:37.760]  聖經說我們要怎樣?
[00:34:37.760 --> 00:34:39.560]  要披戴基督,是不是?
[00:34:39.560 --> 00:34:42.360]  聖經說我們要活出基督的樣式,是不是?
[00:34:42.360 --> 00:34:45.560]  你和我都應該成為基督第二
[00:34:45.560 --> 00:34:47.560]  所以求主去幫助我們
