
[00:00:00.000 --> 00:00:05.000]  (主席)今天和大家思想出《埃及記》二十章一至六節
[00:34:52.400 --> 00:34:54.600]  讓我們認識一個很重要的真理
[00:34:54.600 --> 00:34:58.000]  要保持維繫這個專一的關係
[00:34:58.200 --> 00:35:01.000]  無論我們與神或最親的配偶
[00:35:01.000 --> 00:35:02.200]  我們同心祈禱
[00:35:02.200 --> 00:35:04.800]  天父上帝多謝你班下十佳
[00:35:04.800 --> 00:35:08.800]  這十句話對我們今天的基督徒很重要
[00:35:08.800 --> 00:35:10.600]  求主讓我們不要忽視
[00:35:10.600 --> 00:35:13.200]  求主讓我們認定在今天的環境裡
[00:35:13.200 --> 00:35:16.400]  不要讓任何東西奪取我們與祢的關係
[00:35:16.400 --> 00:35:18.000]  因為這個關係是獨有的
[00:35:18.000 --> 00:35:19.200]  求主因待
[00:35:19.200 --> 00:35:20.200]  聽我們禱告
[00:35:20.200 --> 00:35:21.800]  奉耶穌基督的聖名
[00:35:21.800 --> 00:35:22.600]  阿門
