
[00:00:00.000 --> 00:00:03.000]  我們要思想的一個題目還是一樣
[00:30:20.000 --> 00:30:22.000]  如果你家裡面有小孩子
[00:30:22.000 --> 00:30:23.000]  當然有很多人就說
[00:30:23.000 --> 00:30:25.000]  哎呀我的小孩已經長大了
[00:30:25.000 --> 00:30:27.000]  你也拿他沒辦法對不對
[00:30:27.000 --> 00:30:30.000]  在美國十八歲就是legal adult
[00:30:30.000 --> 00:30:32.000]  然後你去看病的時候
[00:30:32.000 --> 00:30:34.000]  那個醫生會把你趕出來
[00:30:34.000 --> 00:30:35.000]  為什麼呢
[00:30:35.000 --> 00:30:36.000]  因為你的兒子
[00:30:36.000 --> 00:30:38.000]  你的女兒已經成人了
[00:30:38.000 --> 00:30:40.000]  你不能夠在他裡面聽他的
[00:30:40.000 --> 00:30:44.000]  這是他的private information
[00:30:44.000 --> 00:30:46.000]  但是
[00:30:46.000 --> 00:30:47.000]  女同學們
[00:30:47.000 --> 00:30:49.000]  你的小孩也許還小
[00:30:49.000 --> 00:30:51.000]  你要想想你要怎麼樣教他
[00:30:51.000 --> 00:30:53.000]  你要怎麼樣教養他
[00:30:53.000 --> 00:30:57.000]  你期望他將來變成什麼樣子的人
[00:30:57.000 --> 00:30:58.000]  你是怎麼樣期望
[00:30:58.000 --> 00:31:00.000]  你是怎麼樣想
[00:31:00.000 --> 00:31:03.000]  你就會用什麼樣的方法去教導他
[00:31:03.000 --> 00:31:05.000]  但是聖經上告訴我們說
[00:31:05.000 --> 00:31:07.000]  我們要用聖經上的話
[00:31:07.000 --> 00:31:09.000]  我們要用神的話
[00:31:09.000 --> 00:31:10.000]  我們要用神的標準
[00:31:10.000 --> 00:31:13.000]  我們要用神的生命來代表
[00:31:13.000 --> 00:31:15.000]  不容易
[00:31:15.000 --> 00:31:17.000]  真的是不容易
[00:31:17.000 --> 00:31:21.000]  但是聖經上既然講出來
[00:31:21.000 --> 00:31:23.000]  他也會給我們能力
[00:31:23.000 --> 00:31:24.000]  能夠做得到
[00:31:24.000 --> 00:31:26.000]  我們自己先要自己
[00:31:26.000 --> 00:31:28.000]  要我們思想要對
[00:31:28.000 --> 00:31:30.000]  然後我們行的要對
[00:31:30.000 --> 00:31:34.000]  然後我們才能夠帶我們自己的小孩子
[00:31:34.000 --> 00:31:36.000]  如果你的小孩已經成人了
[00:31:36.000 --> 00:31:38.000]  然後你發現你自己過去所做的事情
[00:31:38.000 --> 00:31:40.000]  沒有照著神的期望
[00:31:40.000 --> 00:31:41.000]  姐妹姐妹我鼓勵你
[00:31:41.000 --> 00:31:42.000]  跟你的小孩子
[00:31:42.000 --> 00:31:44.000]  跟他講說
[00:31:44.000 --> 00:31:46.000]  我請你原諒
[00:31:50.000 --> 00:31:52.000]  你怎麼樣想
[00:31:52.000 --> 00:31:54.000]  你就怎麼樣行
[00:31:54.000 --> 00:31:56.000]  你怎麼樣想你的小孩
[00:31:56.000 --> 00:31:58.000]  你希望他將來怎麼樣
[00:31:58.000 --> 00:32:01.000]  你就會用什麼樣的方法來管教他
[00:32:01.000 --> 00:32:02.000]  你怎麼樣想你自己
[00:32:02.000 --> 00:32:04.000]  你對你自己有什麼期望
[00:32:04.000 --> 00:32:06.000]  你將你的形式為人
[00:32:06.000 --> 00:32:08.000]  就是照著你的期望
[00:32:08.000 --> 00:32:10.000]  但是保羅在這裡告訴我們
[00:32:10.000 --> 00:32:12.000]  我們要思想
[00:32:12.000 --> 00:32:14.000]  我們要行
[00:32:14.000 --> 00:32:16.000]  我們一起起立
[00:32:16.000 --> 00:32:20.000]  我用希伯來書第十三章第二十節到二十一節
[00:32:20.000 --> 00:32:22.000]  我們接受神的助理
[00:32:22.000 --> 00:32:23.000]  但願賜平安的神
[00:32:23.000 --> 00:32:25.000]  就是那瓶踴躍之血
[00:32:25.000 --> 00:32:27.000]  使我們的大牧人
[00:32:27.000 --> 00:32:28.000]  我主耶穌
[00:32:28.000 --> 00:32:30.000]  從死裡復活的神
[00:32:30.000 --> 00:32:32.000]  在各樣的善事上
[00:32:32.000 --> 00:32:33.000]  成全你們
[00:32:33.000 --> 00:32:35.000]  教你們遵行祂的旨意
[00:32:35.000 --> 00:32:37.000]  又藉著耶穌基督在你們心裡
[00:32:37.000 --> 00:32:40.000]  行祂所喜悅的事
[00:32:40.000 --> 00:32:42.000]  願榮耀歸給祂
[00:32:42.000 --> 00:32:46.000]  直到永永遠遠
[00:32:46.000 --> 00:32:47.000]  阿門
