
[00:00:00.000 --> 00:00:04.720]  感謝神帶領我們踏入新的一年
[00:24:49.000 --> 00:24:51.000]  你才去認識耶穌基督
[00:24:51.000 --> 00:24:52.900]  新的一年教會推行讀經
[00:24:52.900 --> 00:24:55.100]  新的一年教會推行讀經
[00:24:55.100 --> 00:24:57.900]  上星期牧師提醒我們什麼呢?
[00:24:57.900 --> 00:25:01.000]  上星期牧師提醒我們什麼呢?
[00:25:01.000 --> 00:25:02.300]  回歸聖言
[00:25:02.300 --> 00:25:03.700]  回歸聖言
[00:25:03.700 --> 00:25:04.900]  你在哪裡?
[00:25:04.900 --> 00:25:06.100]  你在哪裡?
[00:25:06.100 --> 00:25:07.600]  你認識耶穌之後
[00:25:07.600 --> 00:25:09.000]  你認識耶穌之後
[00:25:09.000 --> 00:25:10.800]  你起步認識耶穌沒有呢?
[00:25:10.800 --> 00:25:12.800]  你起步認識耶穌沒有呢?
[00:25:12.800 --> 00:25:15.500]  你真真正正認識耶穌基督沒有呢?
[00:25:15.500 --> 00:25:18.000]  你真真正正認識耶穌沒有呢?
[00:25:18.000 --> 00:25:20.900]  盼望大家都履行我們當進的本分
[00:25:20.900 --> 00:25:24.000]  盼望大家都履行我們當進的本分
[00:25:24.000 --> 00:25:26.200]  得著主
[00:25:26.200 --> 00:25:27.500]  為你
[00:25:27.500 --> 00:25:28.600]  為我
[00:25:28.600 --> 00:25:31.100]  全流的觀念
[00:25:31.100 --> 00:25:33.200]  弟兄姊妹
[00:25:33.200 --> 00:25:35.100]  齊齊努力追經
[00:25:35.100 --> 00:25:36.800]  我們一起努力去追經
[00:25:36.800 --> 00:25:38.800]  更認識我們的主耶穌基督
