
[00:00:00.000 --> 00:00:03.700]  移民到外的國度
[00:31:44.860 --> 00:31:46.860]  他願意尊耶穌爲首
[00:31:46.860 --> 00:31:48.860]  他願意尊耶穌爲首
[00:31:48.860 --> 00:31:50.860]  他願意尊耶穌爲首
[00:31:50.860 --> 00:31:52.860]  他願意尊耶穌爲首
[00:31:52.860 --> 00:31:54.860]  他願意尊耶穌爲首
[00:31:54.860 --> 00:31:56.860]  他願意尊耶穌爲首
[00:31:56.860 --> 00:31:58.860]  他願意尊耶穌爲首
[00:31:58.860 --> 00:32:00.860]  他願意尊耶穌爲首
[00:32:00.860 --> 00:32:02.860]  他願意尊耶穌爲首
[00:32:02.860 --> 00:32:04.860]  他願意尊耶穌爲首
[00:32:04.860 --> 00:32:06.860]  他願意尊耶穌爲首
[00:32:06.860 --> 00:32:08.860]  他願意尊耶穌爲首
[00:32:08.860 --> 00:32:10.860]  他願意尊耶穌爲首
[00:32:10.860 --> 00:32:12.860]  他願意尊耶穌爲首
[00:32:12.860 --> 00:32:14.860]  他願意尊耶穌爲首
[00:32:14.860 --> 00:32:16.860]  他願意尊耶穌爲首
[00:32:16.860 --> 00:32:18.860]  他願意尊耶穌爲首
[00:32:18.860 --> 00:32:20.860]  他願意尊耶穌爲首
[00:32:20.860 --> 00:32:22.860]  他願意尊耶穌爲首
[00:32:22.860 --> 00:32:24.860]  他願意尊耶穌爲首
[00:32:24.860 --> 00:32:26.860]  他願意尊耶穌爲首
[00:32:26.860 --> 00:32:28.860]  他願意尊耶穌爲首
[00:32:28.860 --> 00:32:30.860]  他願意尊耶穌爲首
[00:32:30.860 --> 00:32:32.860]  他願意尊耶穌爲首
[00:32:32.860 --> 00:32:34.860]  他願意尊耶穌爲首
[00:32:34.860 --> 00:32:36.860]  他願意尊耶穌爲首
[00:32:36.860 --> 00:32:38.860]  他願意尊耶穌爲首
[00:32:38.860 --> 00:32:40.860]  他願意尊耶穌爲首
[00:32:40.860 --> 00:32:42.860]  他願意尊耶穌爲首
[00:32:42.860 --> 00:32:44.860]  他願意尊耶穌爲首
[00:32:44.860 --> 00:32:46.860]  他願意尊耶穌爲首
[00:32:46.860 --> 00:32:48.860]  他願意尊耶穌爲首
[00:32:48.860 --> 00:32:50.860]  他願意尊耶穌爲首
[00:32:50.860 --> 00:32:52.860]  他願意尊耶穌爲首
[00:32:52.860 --> 00:32:54.860]  他願意尊耶穌爲首
[00:32:54.860 --> 00:32:56.860]  他願意尊耶穌爲首
[00:32:56.860 --> 00:32:58.860]  他願意尊耶穌爲首
[00:32:58.860 --> 00:33:00.860]  他願意尊耶穌爲首
[00:33:00.860 --> 00:33:02.860]  他願意尊耶穌爲首
[00:33:02.860 --> 00:33:04.860]  他願意尊耶穌爲首
[00:33:04.860 --> 00:33:06.860]  他願意尊耶穌爲首
[00:33:06.860 --> 00:33:08.860]  他願意尊耶穌爲首
[00:33:08.860 --> 00:33:10.860]  他願意尊耶穌爲首
[00:33:10.860 --> 00:33:12.860]  他願意尊耶穌爲首
[00:33:12.860 --> 00:33:14.860]  他願意尊耶穌爲首
[00:33:14.860 --> 00:33:16.860]  他願意尊耶穌爲首
[00:33:16.860 --> 00:33:18.860]  他願意尊耶穌爲首
[00:33:18.860 --> 00:33:20.860]  他願意尊耶穌爲首
[00:33:20.860 --> 00:33:22.860]  他願意尊耶穌爲首
[00:33:22.860 --> 00:33:24.860]  他願意尊耶穌爲首
[00:33:24.860 --> 00:33:26.860]  他願意尊耶穌爲首
[00:33:26.860 --> 00:33:28.860]  他願意尊耶穌爲首
[00:33:28.860 --> 00:33:30.860]  他願意尊耶穌爲首
[00:33:30.860 --> 00:33:32.860]  他願意尊耶穌爲首
[00:33:32.860 --> 00:33:34.860]  他願意尊耶穌爲首
[00:33:34.860 --> 00:33:36.860]  他願意尊耶穌爲首
[00:33:36.860 --> 00:33:38.860]  他願意尊耶穌爲首
[00:33:38.860 --> 00:33:40.860]  他願意尊耶穌爲首
[00:33:40.860 --> 00:33:42.860]  他願意尊耶穌爲首
[00:33:42.860 --> 00:33:44.860]  他願意尊耶穌爲首
[00:33:44.860 --> 00:33:46.860]  他願意尊耶穌爲首
[00:33:46.860 --> 00:33:48.860]  他願意尊耶穌爲首
[00:33:48.860 --> 00:33:50.860]  他願意尊耶穌爲首
[00:33:50.860 --> 00:33:52.860]  他願意尊耶穌爲首
[00:33:52.860 --> 00:33:54.860]  他願意尊耶穌爲首
[00:33:54.860 --> 00:33:56.860]  他願意尊耶穌爲首
[00:33:56.860 --> 00:33:58.860]  他願意尊耶穌爲首
[00:33:58.860 --> 00:34:00.860]  他願意尊耶穌爲首
[00:34:00.860 --> 00:34:02.860]  他願意尊耶穌爲首
[00:34:02.860 --> 00:34:04.860]  他願意尊耶穌爲首
[00:34:04.860 --> 00:34:06.860]  他願意尊耶穌爲首
[00:34:06.860 --> 00:34:08.860]  他願意尊耶穌爲首
[00:34:08.860 --> 00:34:10.860]  他願意尊耶穌爲首
[00:34:10.860 --> 00:34:12.860]  他願意尊耶穌爲首
[00:34:12.860 --> 00:34:14.860]  他願意尊耶穌爲首
[00:34:14.860 --> 00:34:16.860]  他願意尊耶穌爲首
[00:34:16.860 --> 00:34:18.860]  他願意尊耶穌爲首
[00:34:18.860 --> 00:34:20.860]  他願意尊耶穌爲首
[00:34:20.860 --> 00:34:22.860]  他願意尊耶穌爲首
[00:34:22.860 --> 00:34:24.860]  他願意尊耶穌爲首
[00:34:24.860 --> 00:34:26.860]  他願意尊耶穌爲首
[00:34:26.860 --> 00:34:28.860]  他願意尊耶穌爲首
[00:34:28.860 --> 00:34:30.860]  他願意尊耶穌爲首
[00:34:30.860 --> 00:34:32.860]  他願意尊耶穌爲首
[00:34:32.860 --> 00:34:34.860]  他願意尊耶穌爲首
[00:34:34.860 --> 00:34:36.860]  他願意尊耶穌爲首
[00:34:36.860 --> 00:34:38.860]  他願意尊耶穌爲首
[00:34:38.860 --> 00:34:40.860]  他願意尊耶穌爲首
[00:34:40.860 --> 00:34:42.860]  他願意尊耶穌爲首
[00:34:42.860 --> 00:34:44.860]  他願意尊耶穌爲首
[00:34:44.860 --> 00:34:46.860]  他願意尊耶穌爲首
[00:34:46.860 --> 00:34:48.860]  他願意尊耶穌爲首
[00:34:48.860 --> 00:34:50.860]  他願意尊耶穌爲首
[00:34:50.860 --> 00:34:52.860]  他願意尊耶穌爲首
[00:34:52.860 --> 00:34:54.860]  他願意尊耶穌爲首
[00:34:54.860 --> 00:34:56.860]  他願意尊耶穌爲首
[00:34:56.860 --> 00:34:58.860]  他願意尊耶穌爲首
[00:34:58.860 --> 00:35:00.860]  他願意尊耶穌爲首
[00:35:00.860 --> 00:35:02.860]  他願意尊耶穌爲首
[00:35:02.860 --> 00:35:04.860]  他願意尊耶穌爲首
[00:35:04.860 --> 00:35:06.860]  他願意尊耶穌爲首
[00:35:06.860 --> 00:35:08.860]  他願意尊耶穌爲首
[00:35:08.860 --> 00:35:10.860]  他願意尊耶穌爲首
[00:35:10.860 --> 00:35:12.860]  他願意尊耶穌爲首
[00:35:12.860 --> 00:35:14.860]  他願意尊耶穌爲首
[00:35:14.860 --> 00:35:16.860]  他願意尊耶穌爲首
[00:35:16.860 --> 00:35:18.860]  他願意尊耶穌爲首
[00:35:18.860 --> 00:35:20.860]  他願意尊耶穌爲首
[00:35:20.860 --> 00:35:22.860]  他願意尊耶穌爲首
[00:35:22.860 --> 00:35:24.860]  他願意尊耶穌爲首
[00:35:24.860 --> 00:35:26.860]  他願意尊耶穌爲首
[00:35:26.860 --> 00:35:28.860]  他願意尊耶穌爲首
[00:35:28.860 --> 00:35:30.860]  他願意尊耶穌爲首
[00:35:30.860 --> 00:35:32.860]  他願意尊耶穌爲首
[00:35:32.860 --> 00:35:34.860]  他願意尊耶穌爲首
[00:35:34.860 --> 00:35:36.860]  他願意尊耶穌爲首
[00:35:36.860 --> 00:35:38.860]  他願意尊耶穌爲首
[00:35:38.860 --> 00:35:40.860]  他願意尊耶穌爲首
[00:35:40.860 --> 00:35:42.860]  他願意尊耶穌爲首
[00:35:42.860 --> 00:35:44.860]  他願意尊耶穌爲首
[00:35:44.860 --> 00:35:46.860]  他願意尊耶穌爲首
[00:35:46.860 --> 00:35:48.860]  他願意尊耶穌爲首
[00:35:48.860 --> 00:35:50.860]  他願意尊耶穌爲首
[00:35:50.860 --> 00:35:52.860]  他願意尊耶穌爲首
[00:35:52.860 --> 00:35:54.860]  他願意尊耶穌爲首
[00:35:54.860 --> 00:35:56.860]  他願意尊耶穌爲首
[00:35:56.860 --> 00:35:58.860]  他願意尊耶穌爲首
[00:35:58.860 --> 00:36:00.860]  他願意尊耶穌爲首
[00:36:00.860 --> 00:36:02.860]  他願意尊耶穌爲首
[00:36:02.860 --> 00:36:04.860]  他願意尊耶穌爲首
[00:36:04.860 --> 00:36:06.860]  他願意尊耶穌爲首
[00:36:06.860 --> 00:36:08.860]  他願意尊耶穌爲首
[00:36:08.860 --> 00:36:10.860]  他願意尊耶穌爲首
[00:36:10.860 --> 00:36:12.860]  他願意尊耶穌爲首
[00:36:12.860 --> 00:36:14.860]  他願意尊耶穌爲首
[00:36:14.860 --> 00:36:16.860]  他願意尊耶穌爲首
[00:36:16.860 --> 00:36:18.860]  他願意尊耶穌爲首
[00:36:18.860 --> 00:36:20.860]  他願意尊耶穌爲首
[00:36:20.860 --> 00:36:22.860]  他願意尊耶穌爲首
[00:36:22.860 --> 00:36:24.860]  他願意尊耶穌爲首
[00:36:24.860 --> 00:36:26.860]  他願意尊耶穌爲首
[00:36:26.860 --> 00:36:28.860]  他願意尊耶穌爲首
[00:36:28.860 --> 00:36:30.860]  他願意尊耶穌爲首
[00:36:30.860 --> 00:36:32.860]  他願意尊耶穌爲首
[00:36:32.860 --> 00:36:34.860]  他願意尊耶穌爲首
[00:36:34.860 --> 00:36:36.860]  他願意尊耶穌爲首
[00:36:36.860 --> 00:36:38.860]  他願意尊耶穌爲首
[00:36:38.860 --> 00:36:40.860]  他願意尊耶穌爲首
[00:36:40.860 --> 00:36:42.860]  他願意尊耶穌爲首
[00:36:42.860 --> 00:36:44.860]  他願意尊耶穌爲首
[00:36:44.860 --> 00:36:46.860]  他願意尊耶穌爲首
[00:36:46.860 --> 00:36:48.860]  他願意尊耶穌爲首
[00:36:48.860 --> 00:36:50.860]  他願意尊耶穌爲首
[00:36:50.860 --> 00:36:52.860]  他願意尊耶穌爲首
[00:36:52.860 --> 00:36:54.860]  他願意尊耶穌爲首
[00:36:54.860 --> 00:36:56.860]  他願意尊耶穌爲首
[00:36:56.860 --> 00:36:58.860]  他願意尊耶穌爲首
[00:36:58.860 --> 00:37:00.860]  他願意尊耶穌爲首
[00:37:00.860 --> 00:37:02.860]  他願意尊耶穌爲首
[00:37:02.860 --> 00:37:04.860]  他願意尊耶穌爲首
[00:37:04.860 --> 00:37:06.860]  他願意尊耶穌爲首
[00:37:06.860 --> 00:37:08.860]  他願意尊耶穌爲首
[00:37:08.860 --> 00:37:10.860]  他願意尊耶穌爲首
[00:37:10.860 --> 00:37:12.860]  他願意尊耶穌爲首
[00:37:12.860 --> 00:37:14.860]  他願意尊耶穌爲首
[00:37:14.860 --> 00:37:16.860]  他願意尊耶穌爲首
[00:37:16.860 --> 00:37:18.860]  他願意尊耶穌爲首
[00:37:18.860 --> 00:37:20.860]  他願意尊耶穌爲首
[00:37:20.860 --> 00:37:22.860]  他願意尊耶穌爲首
[00:37:22.860 --> 00:37:24.860]  他願意尊耶穌爲首
[00:37:24.860 --> 00:37:26.860]  他願意尊耶穌爲首
[00:37:26.860 --> 00:37:28.860]  他願意尊耶穌爲首
[00:37:28.860 --> 00:37:30.860]  他願意尊耶穌爲首
[00:37:30.860 --> 00:37:32.860]  他願意尊耶穌爲首
[00:37:32.860 --> 00:37:34.860]  他願意尊耶穌爲首
[00:37:34.860 --> 00:37:36.860]  他願意尊耶穌爲首
[00:37:36.860 --> 00:37:38.860]  他願意尊耶穌爲首
[00:37:38.860 --> 00:37:40.860]  他願意尊耶穌爲首
[00:37:40.860 --> 00:37:42.860]  他願意尊耶穌爲首
[00:37:42.860 --> 00:37:44.860]  他願意尊耶穌爲首
[00:37:44.860 --> 00:37:46.860]  他願意尊耶穌爲首
[00:37:46.860 --> 00:37:48.860]  他願意尊耶穌爲首
[00:37:48.860 --> 00:37:50.860]  他願意尊耶穌爲首
[00:37:50.860 --> 00:37:52.860]  他願意尊耶穌爲首
[00:37:52.860 --> 00:37:54.860]  他願意尊耶穌爲首
[00:37:54.860 --> 00:37:56.860]  他願意尊耶穌爲首
[00:37:56.860 --> 00:37:58.860]  他願意尊耶穌爲首
[00:37:58.860 --> 00:38:00.860]  他願意尊耶穌爲首
[00:38:00.860 --> 00:38:02.860]  他願意尊耶穌爲首
[00:38:02.860 --> 00:38:04.860]  他願意尊耶穌爲首
[00:38:04.860 --> 00:38:06.860]  他願意尊耶穌爲首
[00:38:06.860 --> 00:38:08.860]  他願意尊耶穌爲首
[00:38:08.860 --> 00:38:10.860]  他願意尊耶穌爲首
[00:38:10.860 --> 00:38:12.860]  他願意尊耶穌爲首
[00:38:12.860 --> 00:38:14.860]  他願意尊耶穌爲首
[00:38:14.860 --> 00:38:16.860]  他願意尊耶穌爲首
[00:38:16.860 --> 00:38:18.860]  他願意尊耶穌爲首
[00:38:18.860 --> 00:38:20.860]  他願意尊耶穌爲首
[00:38:20.860 --> 00:38:22.860]  他願意尊耶穌爲首
[00:38:22.860 --> 00:38:24.860]  他願意尊耶穌爲首
[00:38:24.860 --> 00:38:26.860]  他願意尊耶穌爲首
[00:38:26.860 --> 00:38:28.860]  他願意尊耶穌爲首
[00:38:28.860 --> 00:38:30.860]  他願意尊耶穌爲首
[00:38:30.860 --> 00:38:32.860]  他願意尊耶穌爲首
[00:38:32.860 --> 00:38:34.860]  他願意尊耶穌爲首
[00:38:34.860 --> 00:38:36.860]  他願意尊耶穌爲首
[00:38:36.860 --> 00:38:38.860]  他願意尊耶穌爲首
[00:38:38.860 --> 00:38:40.860]  他願意尊耶穌爲首
[00:38:40.860 --> 00:38:42.860]  他願意尊耶穌爲首
[00:38:42.860 --> 00:38:44.860]  他願意尊耶穌爲首
[00:38:44.860 --> 00:38:46.860]  他願意尊耶穌爲首
[00:38:46.860 --> 00:38:48.860]  他願意尊耶穌爲首
[00:38:48.860 --> 00:38:50.860]  他願意尊耶穌爲首
[00:38:50.860 --> 00:38:52.860]  他願意尊耶穌爲首
[00:38:52.860 --> 00:38:54.860]  他願意尊耶穌爲首
[00:38:54.860 --> 00:38:56.860]  他願意尊耶穌爲首
[00:38:56.860 --> 00:38:58.860]  他願意尊耶穌爲首
[00:38:58.860 --> 00:39:00.860]  他願意尊耶穌爲首
[00:39:00.860 --> 00:39:02.860]  他願意尊耶穌爲首
[00:39:02.860 --> 00:39:04.860]  他願意尊耶穌爲首
[00:39:04.860 --> 00:39:06.860]  他願意尊耶穌爲首
[00:39:06.860 --> 00:39:08.860]  他願意尊耶穌爲首
[00:39:08.860 --> 00:39:10.860]  他願意尊耶穌爲首
[00:39:10.860 --> 00:39:12.860]  他願意尊耶穌爲首
[00:39:12.860 --> 00:39:14.860]  他願意尊耶穌爲首
[00:39:14.860 --> 00:39:16.860]  他願意尊耶穌爲首
[00:39:16.860 --> 00:39:18.860]  他願意尊耶穌爲首
[00:39:18.860 --> 00:39:20.860]  他願意尊耶穌爲首
[00:39:20.860 --> 00:39:22.860]  他願意尊耶穌爲首
[00:39:22.860 --> 00:39:24.860]  他願意尊耶穌爲首
[00:39:24.860 --> 00:39:26.860]  他願意尊耶穌爲首
[00:39:26.860 --> 00:39:28.860]  他願意尊耶穌爲首
[00:39:28.860 --> 00:39:30.860]  他願意尊耶穌爲首
[00:39:30.860 --> 00:39:32.860]  他願意尊耶穌爲首
[00:39:32.860 --> 00:39:34.860]  他願意尊耶穌爲首
[00:39:34.860 --> 00:39:36.860]  他願意尊耶穌爲首
[00:39:36.860 --> 00:39:38.860]  他願意尊耶穌爲首
[00:39:38.860 --> 00:39:40.860]  他願意尊耶穌爲首
[00:39:40.860 --> 00:39:42.860]  他願意尊耶穌爲首
[00:39:42.860 --> 00:39:44.860]  他願意尊耶穌爲首
[00:39:44.860 --> 00:39:46.860]  他願意尊耶穌爲首
[00:39:46.860 --> 00:39:48.860]  他願意尊耶穌爲首
[00:39:48.860 --> 00:39:50.860]  他願意尊耶穌爲首
[00:39:50.860 --> 00:39:52.860]  他願意尊耶穌爲首
[00:39:52.860 --> 00:39:54.860]  他願意尊耶穌爲首
[00:39:54.860 --> 00:39:56.860]  他願意尊耶穌爲首
[00:39:56.860 --> 00:39:58.860]  他願意尊耶穌爲首
[00:39:58.860 --> 00:40:00.860]  他願意尊耶穌爲首
[00:40:00.860 --> 00:40:02.860]  他願意尊耶穌爲首
[00:40:02.860 --> 00:40:04.860]  他願意尊耶穌爲首
[00:40:04.860 --> 00:40:06.860]  他願意尊耶穌爲首
[00:40:06.860 --> 00:40:08.860]  他願意尊耶穌爲首
[00:40:08.860 --> 00:40:10.860]  他願意尊耶穌爲首
[00:40:10.860 --> 00:40:12.860]  他願意尊耶穌爲首
[00:40:12.860 --> 00:40:14.860]  他願意尊耶穌爲首
[00:40:14.860 --> 00:40:16.860]  他願意尊耶穌爲首
[00:40:16.860 --> 00:40:18.860]  他願意尊耶穌爲首
[00:40:18.860 --> 00:40:20.860]  他願意尊耶穌爲首
[00:40:20.860 --> 00:40:22.860]  他願意尊耶穌爲首
[00:40:22.860 --> 00:40:24.860]  他願意尊耶穌爲首
[00:40:24.860 --> 00:40:26.860]  他願意尊耶穌爲首
[00:40:26.860 --> 00:40:28.860]  他願意尊耶穌爲首
[00:40:28.860 --> 00:40:30.860]  他願意尊耶穌爲首
[00:40:30.860 --> 00:40:32.860]  他願意尊耶穌爲首
[00:40:32.860 --> 00:40:34.860]  他願意尊耶穌爲首
[00:40:34.860 --> 00:40:36.860]  他願意尊耶穌爲首
[00:40:36.860 --> 00:40:38.860]  他願意尊耶穌爲首
[00:40:38.860 --> 00:40:40.860]  他願意尊耶穌爲首
[00:40:40.860 --> 00:40:42.860]  他願意尊耶穌爲首
[00:40:42.860 --> 00:40:44.860]  他願意尊耶穌爲首
[00:40:44.860 --> 00:40:46.860]  他願意尊耶穌爲首
[00:40:46.860 --> 00:40:48.860]  他願意尊耶穌爲首
[00:40:48.860 --> 00:40:50.860]  他願意尊耶穌爲首
[00:40:50.860 --> 00:40:52.860]  他願意尊耶穌爲首
[00:40:52.860 --> 00:40:54.860]  他願意尊耶穌爲首
[00:40:54.860 --> 00:40:56.860]  他願意尊耶穌爲首
[00:40:56.860 --> 00:40:58.860]  他願意尊耶穌爲首
[00:40:58.860 --> 00:41:00.860]  他願意尊耶穌爲首
[00:41:00.860 --> 00:41:02.860]  他願意尊耶穌爲首
[00:41:02.860 --> 00:41:04.860]  他願意尊耶穌爲首
[00:41:04.860 --> 00:41:06.860]  他願意尊耶穌爲首
[00:41:06.860 --> 00:41:08.860]  他願意尊耶穌爲首
[00:41:08.860 --> 00:41:10.860]  他願意尊耶穌爲首
[00:41:10.860 --> 00:41:12.860]  他願意尊耶穌爲首
[00:41:12.860 --> 00:41:14.860]  他願意尊耶穌爲首
[00:41:14.860 --> 00:41:16.860]  他願意尊耶穌爲首
[00:41:16.860 --> 00:41:18.860]  他願意尊耶穌爲首
[00:41:18.860 --> 00:41:20.860]  他願意尊耶穌爲首
[00:41:20.860 --> 00:41:22.860]  他願意尊耶穌爲首
[00:41:22.860 --> 00:41:24.860]  他願意尊耶穌爲首
[00:41:24.860 --> 00:41:26.860]  他願意尊耶穌爲首
[00:41:26.860 --> 00:41:28.860]  他願意尊耶穌爲首
[00:41:28.860 --> 00:41:30.860]  他願意尊耶穌爲首
[00:41:30.860 --> 00:41:32.860]  他願意尊耶穌爲首
[00:41:32.860 --> 00:41:34.860]  他願意尊耶穌爲首
[00:41:34.860 --> 00:41:36.860]  他願意尊耶穌爲首
[00:41:36.860 --> 00:41:38.860]  他願意尊耶穌爲首
[00:41:38.860 --> 00:41:40.860]  他願意尊耶穌爲首
[00:41:40.860 --> 00:41:42.860]  他願意尊耶穌爲首
[00:41:42.860 --> 00:41:44.860]  他願意尊耶穌爲首
[00:41:44.860 --> 00:41:46.860]  他願意尊耶穌爲首
[00:41:46.860 --> 00:41:48.860]  他願意尊耶穌爲首
[00:41:48.860 --> 00:41:50.860]  他願意尊耶穌爲首
[00:41:50.860 --> 00:41:52.860]  他願意尊耶穌爲首
[00:41:52.860 --> 00:41:54.860]  他願意尊耶穌爲首
[00:41:54.860 --> 00:41:56.860]  他願意尊耶穌爲首
[00:41:56.860 --> 00:41:58.860]  他願意尊耶穌爲首
[00:41:58.860 --> 00:42:00.860]  他願意尊耶穌爲首
[00:42:00.860 --> 00:42:02.860]  他願意尊耶穌爲首
[00:42:02.860 --> 00:42:04.860]  他願意尊耶穌爲首
[00:42:04.860 --> 00:42:06.860]  他願意尊耶穌爲首
[00:42:06.860 --> 00:42:08.860]  他願意尊耶穌爲首
[00:42:08.860 --> 00:42:10.860]  他願意尊耶穌爲首
[00:42:10.860 --> 00:42:12.860]  他願意尊耶穌爲首
[00:42:12.860 --> 00:42:14.860]  他願意尊耶穌爲首
[00:42:14.860 --> 00:42:16.860]  他願意尊耶穌爲首
[00:42:16.860 --> 00:42:18.860]  他願意尊耶穌爲首
[00:42:18.860 --> 00:42:20.860]  他願意尊耶穌爲首
[00:42:20.860 --> 00:42:22.860]  他願意尊耶穌爲首
[00:42:22.860 --> 00:42:24.860]  他願意尊耶穌爲首
[00:42:24.860 --> 00:42:26.860]  他願意尊耶穌爲首
[00:42:26.860 --> 00:42:28.860]  他願意尊耶穌爲首
[00:42:28.860 --> 00:42:30.860]  他願意尊耶穌爲首
[00:42:30.860 --> 00:42:32.860]  他願意尊耶穌爲首
[00:42:32.860 --> 00:42:34.860]  他願意尊耶穌爲首
[00:42:34.860 --> 00:42:36.860]  他願意尊耶穌爲首
[00:42:36.860 --> 00:42:38.860]  他願意尊耶穌爲首
[00:42:38.860 --> 00:42:40.860]  他願意尊耶穌爲首
[00:42:40.860 --> 00:42:42.860]  他願意尊耶穌爲首
[00:42:42.860 --> 00:42:44.860]  他願意尊耶穌爲首
[00:42:44.860 --> 00:42:46.860]  他願意尊耶穌爲首
[00:42:46.860 --> 00:42:48.860]  他願意尊耶穌爲首
[00:42:48.860 --> 00:42:50.860]  他願意尊耶穌爲首
[00:42:50.860 --> 00:42:52.860]  他願意尊耶穌爲首
[00:42:52.860 --> 00:42:54.860]  他願意尊耶穌爲首
[00:42:54.860 --> 00:42:56.860]  他願意尊耶穌爲首
[00:42:56.860 --> 00:42:58.860]  他願意尊耶穌爲首
[00:42:58.860 --> 00:43:00.860]  他願意尊耶穌爲首
[00:43:00.860 --> 00:43:02.860]  他願意尊耶穌爲首
[00:43:02.860 --> 00:43:04.860]  他願意尊耶穌爲首
[00:43:04.860 --> 00:43:06.860]  他願意尊耶穌爲首
[00:43:06.860 --> 00:43:08.860]  他願意尊耶穌爲首
[00:43:08.860 --> 00:43:10.860]  他願意尊耶穌爲首
[00:43:10.860 --> 00:43:12.860]  他願意尊耶穌爲首
[00:43:12.860 --> 00:43:14.860]  他願意尊耶穌爲首
[00:43:14.860 --> 00:43:16.860]  他願意尊耶穌爲首
[00:43:16.860 --> 00:43:18.860]  他願意尊耶穌爲首
[00:43:18.860 --> 00:43:20.860]  他願意尊耶穌爲首
[00:43:20.860 --> 00:43:22.860]  他願意尊耶穌爲首
[00:43:22.860 --> 00:43:24.860]  他願意尊耶穌爲首
[00:43:24.860 --> 00:43:26.860]  他願意尊耶穌爲首
[00:43:26.860 --> 00:43:28.860]  他願意尊耶穌爲首
[00:43:28.860 --> 00:43:30.860]  他願意尊耶穌爲首
[00:43:30.860 --> 00:43:32.860]  他願意尊耶穌爲首
[00:43:32.860 --> 00:43:34.860]  他願意尊耶穌爲首
[00:43:34.860 --> 00:43:36.860]  他願意尊耶穌爲首
[00:43:36.860 --> 00:43:38.860]  他願意尊耶穌爲首
[00:43:38.860 --> 00:43:40.860]  他願意尊耶穌爲首
[00:43:40.860 --> 00:43:42.860]  他願意尊耶穌爲首
[00:43:42.860 --> 00:43:44.860]  他願意尊耶穌爲首
[00:43:44.860 --> 00:43:46.860]  他願意尊耶穌爲首
[00:43:46.860 --> 00:43:48.860]  他願意尊耶穌爲首
[00:43:48.860 --> 00:43:50.860]  他願意尊耶穌爲首
[00:43:50.860 --> 00:43:52.860]  他願意尊耶穌爲首
[00:43:52.860 --> 00:43:54.860]  他願意尊耶穌爲首
[00:43:54.860 --> 00:43:56.860]  他願意尊耶穌爲首
[00:43:56.860 --> 00:43:58.860]  他願意尊耶穌爲首
[00:43:58.860 --> 00:44:00.860]  他願意尊耶穌爲首
[00:44:00.860 --> 00:44:02.860]  他願意尊耶穌爲首
[00:44:02.860 --> 00:44:04.860]  他願意尊耶穌爲首
[00:44:04.860 --> 00:44:06.860]  他願意尊耶穌爲首
[00:44:06.860 --> 00:44:08.860]  他願意尊耶穌爲首
[00:44:08.860 --> 00:44:10.860]  他願意尊耶穌爲首
[00:44:10.860 --> 00:44:12.860]  他願意尊耶穌爲首
[00:44:12.860 --> 00:44:14.860]  他願意尊耶穌爲首
[00:44:14.860 --> 00:44:16.860]  他願意尊耶穌爲首
[00:44:16.860 --> 00:44:18.860]  他願意尊耶穌爲首
[00:44:18.860 --> 00:44:20.860]  他願意尊耶穌爲首
[00:44:20.860 --> 00:44:22.860]  他願意尊耶穌爲首
[00:44:22.860 --> 00:44:24.860]  他願意尊耶穌爲首
[00:44:24.860 --> 00:44:26.860]  他願意尊耶穌爲首
[00:44:26.860 --> 00:44:28.860]  他願意尊耶穌爲首
[00:44:28.860 --> 00:44:30.860]  他願意尊耶穌爲首
[00:44:30.860 --> 00:44:32.860]  他願意尊耶穌爲首
[00:44:32.860 --> 00:44:34.860]  他願意尊耶穌爲首
[00:44:34.860 --> 00:44:36.860]  他願意尊耶穌爲首
[00:44:36.860 --> 00:44:38.860]  他願意尊耶穌爲首
[00:44:38.860 --> 00:44:40.860]  他願意尊耶穌爲首
[00:44:40.860 --> 00:44:42.860]  他願意尊耶穌爲首
[00:44:42.860 --> 00:44:44.860]  他願意尊耶穌爲首
[00:44:44.860 --> 00:44:46.860]  他願意尊耶穌爲首
[00:44:46.860 --> 00:44:48.860]  他願意尊耶穌爲首
[00:44:48.860 --> 00:44:50.860]  他願意尊耶穌爲首
[00:44:50.860 --> 00:44:52.860]  他願意尊耶穌爲首
[00:44:52.860 --> 00:44:54.860]  他願意尊耶穌爲首
[00:44:54.860 --> 00:44:56.860]  他願意尊耶穌爲首
[00:44:56.860 --> 00:44:58.860]  他願意尊耶穌爲首
[00:44:58.860 --> 00:45:00.860]  他願意尊耶穌爲首
[00:45:00.860 --> 00:45:02.860]  他願意尊耶穌爲首
[00:45:02.860 --> 00:45:04.860]  他願意尊耶穌爲首
[00:45:04.860 --> 00:45:06.860]  他願意尊耶穌爲首
[00:45:06.860 --> 00:45:08.860]  他願意尊耶穌爲首
[00:45:08.860 --> 00:45:10.860]  他願意尊耶穌爲首
[00:45:10.860 --> 00:45:12.860]  他願意尊耶穌爲首
[00:45:12.860 --> 00:45:14.860]  他願意尊耶穌爲首
[00:45:14.860 --> 00:45:16.860]  他願意尊耶穌爲首
[00:45:16.860 --> 00:45:18.860]  他願意尊耶穌爲首
[00:45:18.860 --> 00:45:20.860]  他願意尊耶穌爲首
[00:45:20.860 --> 00:45:22.860]  他願意尊耶穌爲首
[00:45:22.860 --> 00:45:24.860]  他願意尊耶穌爲首
