
[00:00:00.000 --> 00:00:03.400]  我經常覺得港年文都講了很多
[00:34:07.320 --> 00:34:09.320]  WhatsApp
[00:34:09.320 --> 00:34:11.320]  跟我們的同學講一下他們的心境
[00:34:11.320 --> 00:34:13.320]  他說有時候
[00:34:13.320 --> 00:34:15.320]  他會祈禱
[00:34:15.320 --> 00:34:17.320]  不如這樣吧
[00:34:17.320 --> 00:34:19.320]  是不是不如祈禱
[00:34:19.320 --> 00:34:21.320]  早點回到天家
[00:34:21.320 --> 00:34:23.320]  早點建築是更好還是不好
[00:34:23.320 --> 00:34:25.320]  盡量延長是好
[00:34:25.320 --> 00:34:27.320]  他說了一句說話我覺得很有意思
[00:34:27.320 --> 00:34:29.320]  他對英文說
[00:34:29.320 --> 00:34:31.320]  Let God be God
[00:34:31.320 --> 00:34:37.320]  意思是
[00:34:37.320 --> 00:34:39.320]  他什麼時候去
[00:34:39.320 --> 00:34:41.320]  是神的主權
[00:34:41.320 --> 00:34:43.320]  他不需要求
[00:34:43.320 --> 00:34:45.320]  我想快點走
[00:34:45.320 --> 00:34:47.320]  不用這樣求
[00:34:47.320 --> 00:34:49.320]  神給他時間多少就多少
[00:34:49.320 --> 00:34:51.320]  他只是求一件事
[00:34:51.320 --> 00:34:53.320]  希望他回來的時候
[00:34:53.320 --> 00:34:55.320]  轉變時間短一點
[00:34:55.320 --> 00:34:57.320]  可以快點
[00:34:57.320 --> 00:34:59.320]  見到主面
[00:34:59.320 --> 00:35:01.320]  這個就是他最希望做到的事
[00:35:01.320 --> 00:35:03.320]  我覺得很好
[00:35:03.320 --> 00:35:05.320]  這些分享
[00:35:05.320 --> 00:35:07.320]  所以鼓勵大家
[00:35:07.320 --> 00:35:09.320]  講一星期是值得去的
[00:35:09.320 --> 00:35:11.320]  聽一下一個人的生命
[00:35:11.320 --> 00:35:13.320]  歷程
[00:35:13.320 --> 00:35:15.320]  經驗到復活大能
[00:35:15.320 --> 00:35:17.320]  聖歌死亡的意義
[00:35:17.320 --> 00:35:19.320]  就是這個地方
[00:35:19.320 --> 00:35:21.320]  原來
[00:35:21.320 --> 00:35:23.320]  如果我們有主的憐憫
[00:35:23.320 --> 00:35:25.320]  其實就是要我們體會到
[00:35:25.320 --> 00:35:27.320]  讓人體會到
[00:35:27.320 --> 00:35:29.320]  經驗到復活大能
[00:35:29.320 --> 00:35:31.320]  最後第四個關鍵
[00:35:31.320 --> 00:35:33.320]  這段經文
[00:35:33.320 --> 00:35:35.320]  有一個地方大家值得留意
[00:35:35.320 --> 00:35:37.320]  當死人坐起之後
[00:35:37.320 --> 00:35:39.320]  開始說話
[00:35:39.320 --> 00:35:41.320]  主將他交給他的媽媽
[00:35:41.320 --> 00:35:43.320]  眾人都驚奇
[00:35:43.320 --> 00:35:45.320]  歸明耀與神說
[00:35:45.320 --> 00:35:47.320]  有大先知在我們中間興起了
[00:35:47.320 --> 00:35:49.320]  很特別
[00:35:49.320 --> 00:35:51.320]  他用先知這個角色
[00:35:51.320 --> 00:35:53.320]  去形容耶穌
[00:35:53.320 --> 00:35:55.320]  這個有典故
[00:35:55.320 --> 00:35:57.320]  因為
[00:35:57.320 --> 00:35:59.320]  讓寡婦的兒子復活的這件事
[00:35:59.320 --> 00:36:01.320]  其實是在映射
[00:36:01.320 --> 00:36:03.320]  舊約裡面的一些場景
[00:36:03.320 --> 00:36:05.320]  在舊約裡面
[00:36:05.320 --> 00:36:07.320]  有些先知
[00:36:07.320 --> 00:36:09.320]  形容了寡婦的兒子復活
[00:36:09.320 --> 00:36:11.320]  大家記不記得是誰呢
[00:36:11.320 --> 00:36:13.320]  以利亞
[00:36:13.320 --> 00:36:15.320]  和以利沙都有
[00:36:15.320 --> 00:36:17.320]  而他們是大先知
[00:36:17.320 --> 00:36:19.320]  舊約裡面
[00:36:19.320 --> 00:36:21.320]  先知的代表就是以利亞
[00:36:21.320 --> 00:36:23.320]  耶穌登山的時候變相
[00:36:23.320 --> 00:36:25.320]  誰和他一起呢
[00:36:25.320 --> 00:36:27.320]  摩西和以利亞
[00:36:27.320 --> 00:36:29.320]  這個就是律法
[00:36:29.320 --> 00:36:31.320]  這個就是先知
[00:36:31.320 --> 00:36:33.320]  和耶穌一起
[00:36:33.320 --> 00:36:35.320]  所以舊約裡面
[00:36:35.320 --> 00:36:37.320]  如果看回整段經文
[00:36:37.320 --> 00:36:39.320]  他的寫法
[00:36:39.320 --> 00:36:41.320]  特別是以利亞
[00:36:41.320 --> 00:36:43.320]  這個先知的代表
[00:36:43.320 --> 00:36:45.320]  他使得這個撒勒法寡婦的兒子復活
[00:36:45.320 --> 00:36:47.320]  這個記載其實很多地方很相似
[00:36:47.320 --> 00:36:49.320]  因為那天
[00:36:49.320 --> 00:36:51.320]  以利亞進到城門口
[00:36:51.320 --> 00:36:53.320]  又是城門
[00:36:53.320 --> 00:36:55.320]  他發現
[00:36:55.320 --> 00:36:57.320]  這個寡婦的兒子死了
[00:36:57.320 --> 00:36:59.320]  又是城門
[00:36:59.320 --> 00:37:01.320]  這裡又是城門
[00:37:01.320 --> 00:37:03.320]  另外當兒子復活的時候
[00:37:03.320 --> 00:37:05.320]  耶穌又怎樣
[00:37:05.320 --> 00:37:07.320]  耶穌變把他
[00:37:07.320 --> 00:37:09.320]  交給他母親
[00:37:09.320 --> 00:37:11.320]  這幾個字的原文
[00:37:11.320 --> 00:37:13.320]  和舊約裡面
[00:37:13.320 --> 00:37:15.320]  聶王紀上十七章
[00:37:15.320 --> 00:37:17.320]  講以利亞
[00:37:17.320 --> 00:37:19.320]  讓兒子復活之後
[00:37:19.320 --> 00:37:21.320]  將他交給他媽媽的原文是完全一樣
[00:37:21.320 --> 00:37:23.320]  照抄過去
[00:37:23.320 --> 00:37:25.320]  所以
[00:37:25.320 --> 00:37:27.320]  當然講得仔細一點
[00:37:27.320 --> 00:37:29.320]  原文有些不同
[00:37:29.320 --> 00:37:31.320]  舊約的原文希伯來文
[00:37:31.320 --> 00:37:33.320]  和舊約的原文一樣
[00:37:33.320 --> 00:37:35.320]  其實讀的人
[00:37:35.320 --> 00:37:37.320]  就會想起
[00:37:37.320 --> 00:37:39.320]  原來這個
[00:37:39.320 --> 00:37:41.320]  好像在講耶穌
[00:37:41.320 --> 00:37:43.320]  就是以利亞的翻生
[00:37:43.320 --> 00:37:45.320]  所以他才說
[00:37:45.320 --> 00:37:47.320]  這個大先知興起了
[00:37:47.320 --> 00:37:49.320]  不同的地方是什麼呢
[00:37:49.320 --> 00:37:51.320]  以利亞使得小孩子復活
[00:37:51.320 --> 00:37:53.320]  是要很複雜的
[00:37:53.320 --> 00:37:55.320]  他要怎樣
[00:37:55.320 --> 00:37:57.320]  躺在他那裡
[00:37:57.320 --> 00:37:59.320]  趴在他身上
[00:37:59.320 --> 00:38:01.320]  然後呼求神
[00:38:01.320 --> 00:38:03.320]  求祢叫他靈魂回來
[00:38:03.320 --> 00:38:05.320]  以利亞也試過一個
[00:38:05.320 --> 00:38:07.320]  使他身體復活
[00:38:07.320 --> 00:38:09.320]  也是一樣
[00:38:09.320 --> 00:38:11.320]  用眼對眼 口對口 手對手
[00:38:11.320 --> 00:38:13.320]  在他身上祈禱
[00:38:13.320 --> 00:38:15.320]  使他身體漸漸暖化
[00:38:15.320 --> 00:38:17.320]  耶穌是怎樣
[00:38:17.320 --> 00:38:19.320]  一句就搞定
[00:38:19.320 --> 00:38:21.320]  先人 我吩咐你 起來
[00:38:21.320 --> 00:38:23.320]  所以這個先知
[00:38:23.320 --> 00:38:25.320]  是比以利亞大
[00:38:27.320 --> 00:38:29.320]  這個好像是在講
[00:38:29.320 --> 00:38:31.320]  耶穌更加大的身份
[00:38:31.320 --> 00:38:33.320]  被人發現
[00:38:33.320 --> 00:38:35.320]  那些是大先知
[00:38:35.320 --> 00:38:37.320]  發現了耶穌更大的身份
[00:38:37.320 --> 00:38:39.320]  很驚奇 很懼怕
[00:38:39.320 --> 00:38:41.320]  很敬畏
[00:38:41.320 --> 00:38:43.320]  不過最重要的一句說話
[00:38:43.320 --> 00:38:45.320]  又說神眷顧了他的百姓
[00:38:45.320 --> 00:38:47.320]  我覺得這句說話
[00:38:47.320 --> 00:38:49.320]  是最有意思的
[00:38:49.320 --> 00:38:51.320]  原來這個連文
[00:38:51.320 --> 00:38:53.320]  走出來最後的結果
[00:38:53.320 --> 00:38:55.320]  是什麼呢
[00:38:55.320 --> 00:38:57.320]  就是讓人看到
[00:38:57.320 --> 00:38:59.320]  原來這位神不是一個
[00:38:59.320 --> 00:39:01.320]  Action的神
[00:39:01.320 --> 00:39:03.320]  是Pleasant的神
[00:39:03.320 --> 00:39:05.320]  他真的在
[00:39:05.320 --> 00:39:07.320]  他不是不在
[00:39:07.320 --> 00:39:09.320]  他眷顧他的百姓
[00:39:09.320 --> 00:39:11.320]  在這個最痛苦的人身上
[00:39:11.320 --> 00:39:13.320]  他在場
[00:39:13.320 --> 00:39:15.320]  我覺得有些人痛苦
[00:39:15.320 --> 00:39:17.320]  是因為他覺得神不在場
[00:39:17.320 --> 00:39:19.320]  覺得神離開他
[00:39:19.320 --> 00:39:21.320]  神看不到
[00:39:21.320 --> 00:39:23.320]  神不知道在哪裡
[00:39:23.320 --> 00:39:25.320]  耶穌這個
[00:39:25.320 --> 00:39:27.320]  走出連文的神跡
[00:39:27.320 --> 00:39:29.320]  就讓人看到這位神
[00:39:29.320 --> 00:39:31.320]  是一個眷顧人的神
[00:39:31.320 --> 00:39:33.320]  如果我們在世間上
[00:39:33.320 --> 00:39:35.320]  因為連文的緣故
[00:39:35.320 --> 00:39:37.320]  走出一些東西
[00:39:37.320 --> 00:39:39.320]  讓人看到這位神
[00:39:39.320 --> 00:39:41.320]  不是看到我有多有力量
[00:39:41.320 --> 00:39:43.320]  看到這位神是一位眷顧人的神
[00:39:43.320 --> 00:39:45.320]  我相信那些人
[00:39:45.320 --> 00:39:47.320]  心就會歸向神
[00:39:47.320 --> 00:39:49.320]  就會歸向主
[00:39:49.320 --> 00:39:51.320]  無論他是不是信主
[00:39:51.320 --> 00:39:53.320]  他都會更加積極歸向
[00:39:53.320 --> 00:39:55.320]  這位上帝
[00:39:55.320 --> 00:39:57.320]  所以
[00:39:57.320 --> 00:39:59.320]  走出連文
[00:39:59.320 --> 00:40:01.320]  其實是一個過程
[00:40:01.320 --> 00:40:03.320]  有很多關鍵的位
[00:40:03.320 --> 00:40:05.320]  是我們需要留意
[00:40:05.320 --> 00:40:07.320]  這個神跡
[00:40:07.320 --> 00:40:09.320]  未必我們人都做到
[00:40:09.320 --> 00:40:11.320]  但是我們可以學的
[00:40:11.320 --> 00:40:13.320]  可以體會的
[00:40:13.320 --> 00:40:15.320]  就好像耶穌那樣
[00:40:15.320 --> 00:40:17.320]  看到人最痛苦的在哪裡
[00:40:17.320 --> 00:40:19.320]  我們可以
[00:40:19.320 --> 00:40:21.320]  全人投入
[00:40:21.320 --> 00:40:23.320]  起碼超過我們心裡的感動
[00:40:23.320 --> 00:40:25.320]  走多一步
[00:40:25.320 --> 00:40:27.320]  我們亦都讓人體會
[00:40:27.320 --> 00:40:29.320]  什麼叫勝過死亡
[00:40:29.320 --> 00:40:31.320]  讓人看到
[00:40:31.320 --> 00:40:33.320]  原來這位神
[00:40:33.320 --> 00:40:35.320]  是一位眷顧人的神
[00:40:35.320 --> 00:40:37.320]  我們說要連文這個世代
[00:40:37.320 --> 00:40:39.320]  連文周圍這個世界的人
[00:40:39.320 --> 00:40:41.320]  我相信起始點
[00:40:41.320 --> 00:40:43.320]  就是我們要經歷神的連文
[00:40:43.320 --> 00:40:45.320]  我是一個什麼樣的人
[00:40:45.320 --> 00:40:47.320]  我以前是怎樣
[00:40:47.320 --> 00:40:49.320]  好像保羅那樣
[00:40:49.320 --> 00:40:51.320]  但我現在已經不是了
[00:40:51.320 --> 00:40:53.320]  因為我經歷過
[00:40:53.320 --> 00:40:55.320]  我是蒙恩的人
[00:40:55.320 --> 00:40:57.320]  所以唯有我們有這樣的經驗體會
[00:40:57.320 --> 00:40:59.320]  我們才可以好像耶穌那樣
[00:40:59.320 --> 00:41:01.320]  不是像他那樣叫死人復活
[00:41:01.320 --> 00:41:03.320]  而是讓人看到
[00:41:03.320 --> 00:41:05.320]  這位上帝
[00:41:05.320 --> 00:41:07.320]  是一位從來都不會absent的上帝
[00:41:07.320 --> 00:41:09.320]  祂在我們生命裡
[00:41:09.320 --> 00:41:11.320]  其實祂看到
[00:41:11.320 --> 00:41:13.320]  祂記掛
[00:41:13.320 --> 00:41:15.320]  祂會行動
[00:41:15.320 --> 00:41:17.320]  我們一起祈禱
