
[00:00:00.000 --> 00:00:05.520]  願因為平安 多多的家給你們
[00:35:55.520 --> 00:35:56.520]  弟兄姊妹
[00:35:56.520 --> 00:35:58.520]  不要因為外面的事情
[00:35:58.520 --> 00:36:00.520]  一天,砸他一天
[00:36:00.520 --> 00:36:02.520]  我用砸這個字
[00:36:02.520 --> 00:36:03.520]  你要明白一點
[00:36:03.520 --> 00:36:05.520]  應該,一天比一天更加精神
[00:36:05.520 --> 00:36:07.520]  在哥倫多後書
[00:36:07.520 --> 00:36:10.520]  剛才所讀的第四章十六節
[00:36:10.520 --> 00:36:11.520]  我們讀的時候
[00:36:11.520 --> 00:36:13.520]  我們只讀到那一節聖經
[00:36:13.520 --> 00:36:14.520]  我們不喪膽
[00:36:14.520 --> 00:36:15.520]  外體雖然毀壞
[00:36:15.520 --> 00:36:18.520]  但心卻一天身似一天
[00:36:18.520 --> 00:36:20.520]  第十七節聖經
[00:36:20.520 --> 00:36:22.520]  因為我沒有印出來
[00:36:22.520 --> 00:36:24.520]  我讀給大家聽
[00:36:24.520 --> 00:36:26.520]  哥倫多的後書第四章
[00:36:26.520 --> 00:36:29.520]  如果你們聖經可以翻開一起看
[00:36:29.520 --> 00:36:33.520]  哥倫多後書第四章
[00:36:33.520 --> 00:36:35.520]  十六節我們剛才讀了
[00:36:35.520 --> 00:36:38.520]  所以我們不喪膽
[00:36:38.520 --> 00:36:40.520]  外體雖然毀壞
[00:36:40.520 --> 00:36:42.520]  內心卻一天身似一天
[00:36:42.520 --> 00:36:44.520]  第十七節
[00:36:44.520 --> 00:36:47.520]  我們者知暫知輕的苦楚
[00:36:47.520 --> 00:36:51.520]  要為我們成就極重無比永遠的榮耀
[00:36:51.520 --> 00:36:53.520]  第十八節
[00:36:53.520 --> 00:36:56.520]  原來我們不是顧念所見的
[00:36:56.520 --> 00:36:58.520]  乃是顧念所不見的
[00:36:58.520 --> 00:37:01.520]  因為所見的是暫時的
[00:37:01.520 --> 00:37:05.520]  所不見的就是永遠的
[00:37:05.520 --> 00:37:09.520]  不是叫我們完全不用去日常生活
[00:37:09.520 --> 00:37:10.520]  No
[00:37:10.520 --> 00:37:14.520]  你不要專注單單在一些暫時的
[00:37:14.520 --> 00:37:15.520]  會扭壞的
[00:37:15.520 --> 00:37:17.520]  會衰產的
[00:37:17.520 --> 00:37:19.520]  會毀滅的事情上
[00:37:19.520 --> 00:37:25.520]  你更加多用一些時間去思想永恆的事情
[00:37:25.520 --> 00:37:27.520]  永遠的事情
[00:37:27.520 --> 00:37:29.520]  當我們思想那些事情的時候
[00:37:29.520 --> 00:37:32.520]  你的心裡面會更新
[00:37:32.520 --> 00:37:34.520]  會一天新過一天
[00:37:34.520 --> 00:37:38.520]  如果你單單專注於這些目前的事情的時候
[00:37:38.520 --> 00:37:39.520]  我告訴你
[00:37:39.520 --> 00:37:42.520]  你會一天衰產過一天
[00:37:42.520 --> 00:37:43.520]  是不是
[00:37:43.520 --> 00:37:45.520]  會跑跑跑到累
[00:37:45.520 --> 00:37:47.520]  求主幫助我們去到
[00:37:47.520 --> 00:37:49.520]  躺臥青草地
[00:37:49.520 --> 00:37:51.520]  安潔溪水旁
[00:37:51.520 --> 00:37:54.520]  然後相信以後華視我們的目者
[00:37:54.520 --> 00:37:55.520]  願主賜福
[00:37:55.520 --> 00:37:57.520]  讓我們在新的一年裡面
[00:37:57.520 --> 00:38:00.520]  不單止重新得力
[00:38:00.520 --> 00:38:03.520]  更加能夠歷久常新
[00:38:03.520 --> 00:38:09.520]  我們向低頭的禱告
[00:38:09.520 --> 00:38:11.520]  貼服我們雖然活在這個
[00:38:11.520 --> 00:38:14.520]  會扭壞會玷污
[00:38:14.520 --> 00:38:16.520]  會衰產的世代裡面
[00:38:16.520 --> 00:38:18.520]  但你卻給我們一個新的盼望
[00:38:18.520 --> 00:38:21.520]  叫我們耐心去一天新時的一天
[00:38:21.520 --> 00:38:23.520]  這是你的應許
[00:38:23.520 --> 00:38:26.520]  求主讓我們不單止聽見了
[00:38:26.520 --> 00:38:28.520]  不單止知道了
[00:38:28.520 --> 00:38:31.520]  更加求主藉著聖靈在我們裡面的大能
[00:38:31.520 --> 00:38:35.520]  幫助我們去承受你所給我們的應許
[00:38:35.520 --> 00:38:37.520]  靠著你加給我們的力量
[00:38:37.520 --> 00:38:39.520]  凡事都能行
[00:38:39.520 --> 00:38:41.520]  行在你的道中
[00:38:41.520 --> 00:38:43.520]  做一個討你喜的人
[00:38:43.520 --> 00:38:46.520]  在這段假期的日子中間
[00:38:46.520 --> 00:38:50.520]  幫助我們在忙碌的社交生活中間
[00:38:50.520 --> 00:38:52.520]  仍然有安靜的心態
[00:38:52.520 --> 00:38:54.520]  更加能夠得著力量
[00:38:54.520 --> 00:38:56.520]  成為美好的見證
[00:38:56.520 --> 00:38:58.520]  將榮耀歸給你
[00:38:58.520 --> 00:38:59.520]  所以聽我們的禱告
[00:38:59.520 --> 00:39:01.520]  奉耶穌命志祈求
