
[00:00:00.000 --> 00:00:02.000]  為什麼是不合格呢?
[00:39:04.360 --> 00:39:06.360]  出現了一場
[00:39:06.360 --> 00:39:08.360]  我叫很搞笑的結果
[00:39:08.360 --> 00:39:10.360]  看看這幅圖
[00:39:10.360 --> 00:39:12.360]  新聞形容是室內田徑賽
[00:39:12.360 --> 00:39:14.360]  今年三月
[00:39:14.360 --> 00:39:16.360]  男子400米的初賽
[00:39:16.360 --> 00:39:18.360]  所有人
[00:39:18.360 --> 00:39:20.360]  DQ
[00:39:20.360 --> 00:39:22.360]  一個偷步
[00:39:22.360 --> 00:39:24.360]  另一個踩界,另一個撞人
[00:39:24.360 --> 00:39:26.360]  所有人
[00:39:26.360 --> 00:39:28.360]  史無前例,同組無人生還
[00:39:28.360 --> 00:39:30.360]  全部DQ
[00:39:30.360 --> 00:39:34.360]  有些是跑完才知道的
[00:39:34.360 --> 00:39:36.360]  是帶頭的英國
[00:39:36.360 --> 00:39:38.360]  那個是不知道什麼賽亞軍
[00:39:38.360 --> 00:39:40.360]  在初賽裡面跑贏
[00:39:40.360 --> 00:39:42.360]  到最後DQ
[00:39:42.360 --> 00:39:46.360]  你說多丟臉呢
[00:39:48.360 --> 00:39:50.360]  我都不想我們基督徒
[00:39:50.360 --> 00:39:52.360]  回到上帝面前
[00:39:52.360 --> 00:39:54.360]  上帝說
[00:39:54.360 --> 00:39:56.360]  主啊,我為你做了多少
[00:39:56.360 --> 00:39:58.360]  上帝說
[00:39:58.360 --> 00:40:00.360]  DQ,不合格
[00:40:00.360 --> 00:40:02.360]  你有沒有完成
[00:40:02.360 --> 00:40:04.360]  上帝要我們完成的
[00:40:04.360 --> 00:40:06.360]  求主幫助我們
[00:40:06.360 --> 00:40:08.360]  求主幫助我們每一個家長
[00:40:08.360 --> 00:40:10.360]  我們香港來的人
[00:40:10.360 --> 00:40:12.360]  我們常聽的贏再起飽膳
[00:40:12.360 --> 00:40:16.360]  我們有沒有關心子女
[00:40:16.360 --> 00:40:18.360]  屬靈的生命
[00:40:18.360 --> 00:40:20.360]  能不能夠
[00:40:20.360 --> 00:40:22.360]  有一天見主面的時候
[00:40:22.360 --> 00:40:24.360]  能夠被主稱讚
[00:40:24.360 --> 00:40:26.360]  是良善
[00:40:26.360 --> 00:40:28.360]  忠心的基督徒
[00:40:28.360 --> 00:40:30.360]  求主幫助我們
[00:40:30.360 --> 00:40:32.360]  我們一起低頭,我們做個禱告
[00:40:32.360 --> 00:40:34.360]  天父我們來到你面前感謝你
[00:40:34.360 --> 00:40:36.360]  因為主我們
[00:40:36.360 --> 00:40:38.360]  不單只需要力量
[00:40:38.360 --> 00:40:40.360]  需要能力,我們更加需要的就是
[00:40:40.360 --> 00:40:42.360]  主在你裡面
[00:40:42.360 --> 00:40:44.360]  我們願意回到你面前說
[00:40:44.360 --> 00:40:46.360]  我們需要你
[00:40:46.360 --> 00:40:48.360]  無論我們教會增長到多大
[00:40:48.360 --> 00:40:50.360]  多多人
[00:40:50.360 --> 00:40:52.360]  我們更加需要的就是
[00:40:52.360 --> 00:40:54.360]  主,我們和你建立一個
[00:40:54.360 --> 00:40:56.360]  持續愛的關係
[00:40:56.360 --> 00:40:58.360]  以致我們能夠
[00:40:58.360 --> 00:41:00.360]  真的有充實的生命
[00:41:00.360 --> 00:41:02.360]  去完成主給我們
[00:41:02.360 --> 00:41:04.360]  在地上的使命
[00:41:04.360 --> 00:41:06.360]  要求主
[00:41:06.360 --> 00:41:08.360]  改變我們的心
[00:41:08.360 --> 00:41:10.360]  以致我們的心能夠更加像
[00:41:10.360 --> 00:41:12.360]  基督耶穌在我們的心
