
[00:00:00.000 --> 00:00:06.080]  好 彼得就指出我們的信仰並不是帶給我們事事亨通的
[00:35:35.660 --> 00:35:37.860]  鼓勵他們縱使面對逼迫
[00:35:37.860 --> 00:35:41.160]  仍然要有受苦的心智和行動
[00:35:41.160 --> 00:35:43.860]  能夠堅持不放棄的時候
[00:35:43.860 --> 00:35:45.860]  他們甚至被毀謗
[00:35:45.860 --> 00:35:48.760]  但是他們卻是會得勝的
[00:35:48.760 --> 00:35:50.060]  好 啟示六
[00:35:50.060 --> 00:35:52.960]  第二章的第九節
[00:35:52.960 --> 00:35:54.760]  我知道你的患難
[00:35:54.760 --> 00:35:55.860]  你的貧窮
[00:35:55.860 --> 00:35:57.460]  你卻是父足的
[00:35:57.460 --> 00:36:00.560]  也知道那自稱是猶太人所說的毀謗
[00:36:00.560 --> 00:36:03.160]  說其實他們不是猶太人
[00:36:03.160 --> 00:36:06.160]  那是撒旦一會的人
[00:36:06.160 --> 00:36:08.060]  侍媒來教會
[00:36:08.060 --> 00:36:10.460]  他們忠貞於神
[00:36:10.460 --> 00:36:12.860]  他們雖然被毀謗 被迫害
[00:36:12.860 --> 00:36:15.560]  但是他們沒有放棄信仰
[00:36:15.560 --> 00:36:17.860]  那你看到多麼的真實
[00:36:17.860 --> 00:36:20.060]  不過主耶穌說你們好像是貧窮
[00:36:20.060 --> 00:36:21.760]  因為被人搶奪了財寶
[00:36:21.760 --> 00:36:23.760]  但是你們卻是豐富的
[00:36:23.760 --> 00:36:29.160]  侍媒來是現在在土耳其
[00:36:29.160 --> 00:36:30.460]  第二大城市
[00:36:30.460 --> 00:36:32.760]  是非常旺的一個城市
[00:36:32.760 --> 00:36:34.260]  我下一年四月
[00:36:34.260 --> 00:36:37.060]  就會帶他們去希臘和土耳其
[00:36:37.060 --> 00:36:39.060]  我特地會去侍媒來
[00:36:39.060 --> 00:36:41.460]  侍媒來是沒有景點的
[00:36:41.460 --> 00:36:44.260]  但是有一間天主教的教堂
[00:36:44.260 --> 00:36:45.460]  但是平時不開門
[00:36:45.460 --> 00:36:47.360]  要早些申請才可以進去
[00:36:47.360 --> 00:36:48.660]  我們會在那裡聚會
[00:36:48.660 --> 00:36:50.660]  因為那裡是紀念一個人
[00:36:50.660 --> 00:36:51.760]  叫波裡格
[00:36:51.760 --> 00:36:53.660]  他怎樣為主受苦
[00:36:53.660 --> 00:36:55.560]  如果我們很熟悉的
[00:36:55.560 --> 00:36:56.860]  就是在希臘裡面
[00:36:56.860 --> 00:36:58.660]  第七間教會是什麼
[00:36:58.660 --> 00:37:00.160]  就是老底家的教會
[00:37:00.160 --> 00:37:01.760]  他們說自己是父足
[00:37:01.760 --> 00:37:03.560]  但是神說你是貧窮的
[00:37:03.560 --> 00:37:05.460]  那是什麼都沒有的
[00:37:05.460 --> 00:37:09.360]  老底家現在只是成為一個頹垣敗瓦的
[00:37:09.360 --> 00:37:11.360]  就是當日很繁榮的城市
[00:37:11.360 --> 00:37:14.060]  現在是完全的被拆毀了
[00:37:14.060 --> 00:37:18.860]  所以你看到神的話語是何等的真實
[00:37:18.860 --> 00:37:22.060]  好 侍媒來教會他們得勝
[00:37:22.060 --> 00:37:23.760]  結果是什麼呢
[00:37:23.760 --> 00:37:24.860]  啟示到第二章
[00:37:24.860 --> 00:37:26.860]  第十一節的下半節
[00:37:26.860 --> 00:37:30.860]  得勝的必不受第二次死的害
[00:37:30.860 --> 00:37:32.560]  就是說他得勝的時候
[00:37:32.560 --> 00:37:34.960]  必不受第二次死的害
[00:37:34.960 --> 00:37:36.260]  就是說他復活之後
[00:37:36.260 --> 00:37:37.860]  是得著永人的生命
[00:37:37.860 --> 00:37:41.160]  而不會來打他受刑罰
[00:37:41.160 --> 00:37:44.260]  因此 今晚我們所看的是什麼
[00:37:44.260 --> 00:37:47.260]  我們需要具備受苦的心智
[00:37:47.260 --> 00:37:49.560]  我再說不一定要肉體的受苦
[00:37:49.560 --> 00:37:51.860]  但是要有受苦的心智
[00:37:51.860 --> 00:37:53.560]  對神有信靠
[00:37:53.560 --> 00:37:54.960]  那我途徑是怎麼樣
[00:37:54.960 --> 00:37:57.360]  就是好好研讀神的話語
[00:37:57.360 --> 00:37:59.460]  使我們對所信的
[00:37:59.460 --> 00:38:00.860]  所持守的
[00:38:00.860 --> 00:38:02.960]  有更深的認識
[00:38:02.960 --> 00:38:06.660]  而且我們不再是一個脆弱的生命
[00:38:06.660 --> 00:38:09.260]  而是滿有屬靈的養分
[00:38:09.260 --> 00:38:11.260]  我們有茁壯的生命
[00:38:11.260 --> 00:38:13.860]  能夠抗拒罪的誘惑
[00:38:13.860 --> 00:38:15.360]  過得性的生活
[00:38:15.360 --> 00:38:18.660]  這個就是苦心經營
[00:38:18.660 --> 00:38:21.460]  我們要有受苦的心智
[00:38:21.460 --> 00:38:22.760]  多讀經
[00:38:22.760 --> 00:38:25.460]  得著營養的生命
[00:38:25.460 --> 00:38:27.060]  一個好的生命
[00:38:27.060 --> 00:38:29.260]  所以就是苦心經營
[00:38:29.260 --> 00:38:30.760]  其實神有幫助我們
[00:38:30.760 --> 00:38:34.460]  讓我們能夠好好的研讀神的話語
[00:38:34.460 --> 00:38:37.560]  我再說受苦的心智是很重要
[00:38:37.560 --> 00:38:39.060]  不一定要受苦
[00:38:39.060 --> 00:38:40.960]  但是我要隨時準備
[00:38:40.960 --> 00:38:45.060]  如果在那個壓力來到的時候
[00:38:45.060 --> 00:38:47.060]  我會不會妥協呢
