
[00:00:00.000 --> 00:00:04.000]  現在是農曆年的新春時間
[00:33:29.000 --> 00:33:31.000]  如果歪了
[00:33:31.000 --> 00:33:33.000]  他會叫
[00:33:33.000 --> 00:33:35.000]  我們走這條路也是
[00:33:35.000 --> 00:33:37.000]  跟神有一個關係
[00:33:37.000 --> 00:33:39.000]  以至我們擺正人生的路
[00:33:39.000 --> 00:33:41.000]  我們走這條路
[00:33:41.000 --> 00:33:43.000]  主的生命
[00:33:43.000 --> 00:33:45.000]  主的使命
[00:33:45.000 --> 00:33:47.000]  你有沒有呢
[00:33:47.000 --> 00:33:49.000]  或者我們再看看
[00:33:49.000 --> 00:33:51.000]  新的一年好像只有我們在想
[00:33:51.000 --> 00:33:53.000]  新的一年的時候
[00:33:53.000 --> 00:33:55.000]  背後有些什麼呢
[00:33:55.000 --> 00:33:57.000]  我覺得我們需要忘記
[00:33:57.000 --> 00:33:59.000]  需要放下的
[00:33:59.000 --> 00:34:01.000]  就好像保羅說
[00:34:01.000 --> 00:34:03.000]  他的價值觀改變
[00:34:03.000 --> 00:34:05.000]  舊有的價值觀
[00:34:05.000 --> 00:34:07.000]  我們有沒有要放下呢
[00:34:07.000 --> 00:34:09.000]  我們覺得
[00:34:09.000 --> 00:34:11.000]  人一定要成功
[00:34:11.000 --> 00:34:13.000]  賺取自己
[00:34:13.000 --> 00:34:15.000]  擁有的一些安全感
[00:34:15.000 --> 00:34:17.000]  不是見機的神
[00:34:17.000 --> 00:34:19.000]  為了自己積蓄很多很多的東西
[00:34:19.000 --> 00:34:21.000]  很多的安全
[00:34:21.000 --> 00:34:23.000]  但是這些東西
[00:34:23.000 --> 00:34:25.000]  忘記背後
[00:34:25.000 --> 00:34:27.000]  努力面前
[00:34:27.000 --> 00:34:29.000]  第二方面呢
[00:34:29.000 --> 00:34:31.000]  保羅我想他建立教會的時候
[00:34:31.000 --> 00:34:33.000]  很多人際的關係
[00:34:33.000 --> 00:34:35.000]  可能很多的傷害
[00:34:35.000 --> 00:34:37.000]  弟兄姊妹
[00:34:37.000 --> 00:34:39.000]  若然有這個傷害的時候
[00:34:39.000 --> 00:34:41.000]  可能人家加害於你
[00:34:41.000 --> 00:34:43.000]  我們會不會用神的話
[00:34:43.000 --> 00:34:45.000]  成為我們的指引
[00:34:45.000 --> 00:34:47.000]  讓神去
[00:34:47.000 --> 00:34:49.000]  醫治我們
[00:34:49.000 --> 00:34:51.000]  也都以神的角度去看整件的事情
[00:34:51.000 --> 00:34:53.000]  萬事有祂自己的主權
[00:34:53.000 --> 00:34:55.000]  萬事有祂自己的主權
[00:34:55.000 --> 00:34:57.000]  若然我們受到傷害的時候
[00:34:57.000 --> 00:34:59.000]  若然我們受到傷害的時候
[00:34:59.000 --> 00:35:01.000]  我們怎樣去面對
[00:35:01.000 --> 00:35:03.000]  以一個熟神的眼光去看這件事
[00:35:03.000 --> 00:35:05.000]  忘記背後
[00:35:05.000 --> 00:35:07.000]  我們不能夠將一些苦毒
[00:35:07.000 --> 00:35:09.000]  埋藏在我們的心裡面
[00:35:09.000 --> 00:35:11.000]  我們走不到前面
[00:35:13.000 --> 00:35:15.000]  放下這些
[00:35:15.000 --> 00:35:17.000]  在我們的生命裡面
[00:35:17.000 --> 00:35:19.000]  或者我們有成功有失敗
[00:35:19.000 --> 00:35:21.000]  保羅就很成功
[00:35:21.000 --> 00:35:23.000]  你看到他已經是建立了一些教會
[00:35:23.000 --> 00:35:25.000]  他道德
[00:35:25.000 --> 00:35:27.000]  又有神的恩典
[00:35:27.000 --> 00:35:29.000]  很多很多
[00:35:29.000 --> 00:35:31.000]  但是難免有些黑暗面
[00:35:31.000 --> 00:35:33.000]  他要面對
[00:35:33.000 --> 00:35:35.000]  當他得到神很多的啟示的時候
[00:35:35.000 --> 00:35:37.000]  他就知道神可能因為
[00:35:37.000 --> 00:35:39.000]  要他等到謙卑
[00:35:39.000 --> 00:35:41.000]  以至於撒旦的差異在他身上
[00:35:41.000 --> 00:35:43.000]  有些攻擊
[00:35:43.000 --> 00:35:45.000]  保羅都要神去
[00:35:45.000 --> 00:35:47.000]  使他馴服謙卑
[00:35:47.000 --> 00:35:49.000]  我們的生命
[00:35:49.000 --> 00:35:51.000]  有些什麼事情
[00:35:51.000 --> 00:35:53.000]  我們屢屢的失敗
[00:35:53.000 --> 00:35:55.000]  這些失敗
[00:35:55.000 --> 00:35:57.000]  不要叫我們去卻步
[00:35:57.000 --> 00:35:59.000]  窒顧我們的生命
[00:35:59.000 --> 00:36:01.000]  我們努力面前
[00:36:01.000 --> 00:36:03.000]  但是你要跟神的方式
[00:36:03.000 --> 00:36:05.000]  看回你以往
[00:36:05.000 --> 00:36:07.000]  這個忘記背後不是代表
[00:36:07.000 --> 00:36:09.000]  你做什麼都不要想
[00:36:09.000 --> 00:36:11.000]  而是
[00:36:11.000 --> 00:36:13.000]  你不要讓這些過去的事情
[00:36:13.000 --> 00:36:15.000]  窒顧你前面的成長
[00:36:15.000 --> 00:36:17.000]  成為你的
[00:36:17.000 --> 00:36:19.000]  罪疚一籮籮的
[00:36:19.000 --> 00:36:21.000]  以至於你無法向前
[00:36:21.000 --> 00:36:25.000]  我們這些失敗
[00:36:25.000 --> 00:36:27.000]  會不會是我們這些黑暗面
[00:36:27.000 --> 00:36:29.000]  有些人在色情上
[00:36:29.000 --> 00:36:31.000]  屢屢跌倒
[00:36:31.000 --> 00:36:33.000]  有些人在脾氣上
[00:36:33.000 --> 00:36:35.000]  屢屢跌倒
[00:36:35.000 --> 00:36:37.000]  我們控制不了自己的怒氣
[00:36:39.000 --> 00:36:41.000]  你是哪一種
[00:36:41.000 --> 00:36:43.000]  忘記背後按照神的話
[00:36:43.000 --> 00:36:45.000]  幫助我們
[00:36:45.000 --> 00:36:47.000]  然後又按照神的話
[00:36:47.000 --> 00:36:49.000]  努力向前去走
[00:36:49.000 --> 00:36:51.000]  一些成功的經歷
[00:36:51.000 --> 00:36:53.000]  往來都很多
[00:36:53.000 --> 00:36:55.000]  如果覺得
[00:36:55.000 --> 00:36:57.000]  我都做得不錯了
[00:36:57.000 --> 00:36:59.000]  我就覺得心滿意足
[00:36:59.000 --> 00:37:01.000]  忘記這些
[00:37:01.000 --> 00:37:03.000]  努力面前
[00:37:03.000 --> 00:37:05.000]  我們還沒走完這條路
[00:37:05.000 --> 00:37:07.000]  繼續前進
[00:37:07.000 --> 00:37:09.000]  繼續去成長
[00:37:09.000 --> 00:37:11.000]  去見主面的時候
[00:37:11.000 --> 00:37:13.000]  我們就能夠完全得著基督
[00:37:13.000 --> 00:37:15.000]  鼓勵大家
[00:37:15.000 --> 00:37:17.000]  新年裏面
[00:37:17.000 --> 00:37:19.000]  立這個方向
[00:37:19.000 --> 00:37:21.000]  對準目標
[00:37:21.000 --> 00:37:23.000]  然後竭力地向著目標奔跑
[00:37:23.000 --> 00:37:27.000]  剛才我提到
[00:37:27.000 --> 00:37:29.000]  那位英國的傳道人
[00:37:29.000 --> 00:37:31.000]  Charles Simon
[00:37:31.000 --> 00:37:33.000]  到了他人生
[00:37:33.000 --> 00:37:35.000]  走到
[00:37:35.000 --> 00:37:37.000]  退休
[00:37:37.000 --> 00:37:39.000]  71歲的時候
[00:37:39.000 --> 00:37:41.000]  有些朋友問他
[00:37:41.000 --> 00:37:43.000]  你退休了
[00:37:43.000 --> 00:37:45.000]  生活都可以簡單一點了
[00:37:45.000 --> 00:37:47.000]  但是他的朋友看到
[00:37:47.000 --> 00:37:49.000]  這位Charles Simon
[00:37:49.000 --> 00:37:51.000]  每天仍然保持
[00:37:51.000 --> 00:37:53.000]  四點鐘起床
[00:37:53.000 --> 00:37:57.000]  拿著一點點的火光
[00:37:57.000 --> 00:37:59.000]  看聖經
[00:37:59.000 --> 00:38:01.000]  和主耶穌有親密的關係
[00:38:01.000 --> 00:38:03.000]  正如他開始的時候
[00:38:03.000 --> 00:38:05.000]  依照他得到的
[00:38:05.000 --> 00:38:07.000]  真正的願意
[00:38:07.000 --> 00:38:09.000]  在神的裏面
[00:38:09.000 --> 00:38:11.000]  聚得赦免
[00:38:11.000 --> 00:38:13.000]  他仍然去到晚年
[00:38:13.000 --> 00:38:15.000]  拿著聖經禱告
[00:38:15.000 --> 00:38:17.000]  然後認罪
[00:38:17.000 --> 00:38:19.000]  還有很多不足
[00:38:19.000 --> 00:38:21.000]  好像保羅說
[00:38:21.000 --> 00:38:23.000]  我還沒成功
[00:38:23.000 --> 00:38:25.000]  有些朋友就問他
[00:38:25.000 --> 00:38:27.000]  你可以輕鬆一點
[00:38:27.000 --> 00:38:29.000]  他說
[00:38:29.000 --> 00:38:31.000]  我越走的時候
[00:38:31.000 --> 00:38:33.000]  越有目標
[00:38:33.000 --> 00:38:35.000]  我看到這個終點的目標的時候
[00:38:35.000 --> 00:38:37.000]  我起不盡全力
[00:38:37.000 --> 00:38:39.000]  去走嗎
[00:38:39.000 --> 00:38:41.000]  看著他走
[00:38:41.000 --> 00:38:49.000]  Charles Simon就說了
[00:38:49.000 --> 00:38:51.000]  他說我們不需要驚怕
[00:38:51.000 --> 00:38:53.000]  受苦
[00:38:53.000 --> 00:38:55.000]  這個是我們承擔得住
[00:38:55.000 --> 00:38:57.000]  當我們一路走的時候
[00:38:57.000 --> 00:38:59.000]  我們反而
[00:38:59.000 --> 00:39:01.000]  去喜樂
[00:39:01.000 --> 00:39:03.000]  為什麼呢
[00:39:03.000 --> 00:39:05.000]  因為耶穌基督已經為我們的罪
[00:39:05.000 --> 00:39:07.000]  戰勝了
[00:39:07.000 --> 00:39:09.000]  他受苦
[00:39:09.000 --> 00:39:11.000]  以致我們的問題能夠完全解決
[00:39:11.000 --> 00:39:13.000]  他帶我們進入
[00:39:13.000 --> 00:39:15.000]  一個美好的生命
[00:39:15.000 --> 00:39:17.000]  很快
[00:39:17.000 --> 00:39:19.000]  聖經裏面說
[00:39:19.000 --> 00:39:21.000]  耶穌基督就會回來
[00:39:21.000 --> 00:39:25.000]  這位Charles Simon就說
[00:39:25.000 --> 00:39:27.000]  我們最後就會見到
[00:39:27.000 --> 00:39:29.000]  領領我們的公義和冠冕
[00:39:29.000 --> 00:39:33.000]  以致我們能夠和他一同
[00:39:33.000 --> 00:39:35.000]  分享這個德性
[00:39:35.000 --> 00:39:37.000]  弟兄姊妹我們盼望
[00:39:37.000 --> 00:39:39.000]  在新的一年我們一同去學習
[00:39:39.000 --> 00:39:41.000]  願意我們一同
[00:39:41.000 --> 00:39:43.000]  得著這個自保
[00:39:43.000 --> 00:39:45.000]  我們一起祈禱
[00:39:45.000 --> 00:39:47.000]  天父我們謝謝你
[00:39:47.000 --> 00:39:49.000]  讓我們走我們的人生
[00:39:49.000 --> 00:39:51.000]  主要是說許很多的失敗
[00:39:51.000 --> 00:39:53.000]  但你叫我們忘記
[00:39:53.000 --> 00:39:55.000]  背後努力的面前
[00:39:55.000 --> 00:39:57.000]  幫助我們
[00:39:57.000 --> 00:39:59.000]  讓我們檢視我們的生命
[00:39:59.000 --> 00:40:01.000]  找到我們的目標
[00:40:01.000 --> 00:40:03.000]  我們就整個群體
[00:40:03.000 --> 00:40:05.000]  一起彼此去勸勉
[00:40:05.000 --> 00:40:07.000]  一起去努力
[00:40:07.000 --> 00:40:09.000]  同走天路
[00:40:09.000 --> 00:40:11.000]  我們這樣去祈禱
[00:40:11.000 --> 00:40:13.000]  奉主耶穌基督的名
