
[00:00:00.000 --> 00:00:06.520]  我們今天要講的題目是單身一族 年輕夫婦
[00:38:42.620 --> 00:38:44.300]  第二個形容是非常重要
[00:38:44.300 --> 00:38:47.020]  對於我們來說尤其是切合的
[00:38:47.020 --> 00:38:50.220]  單身信徒見證神國的重要性
[00:38:50.220 --> 00:38:52.860]  也都是partly像John Stock的情況
[00:38:52.860 --> 00:38:54.460]  為了神國而不結婚
[00:38:54.460 --> 00:38:56.300]  為了神國而不結婚
[00:38:56.300 --> 00:38:59.260]  比如說有些人John Stock是專心事主
[00:38:59.260 --> 00:39:00.780]  忠貞愛主
[00:39:00.780 --> 00:39:02.700]  這個很重要
[00:39:02.700 --> 00:39:09.740]  因為很多人是瘋癲的要去找一個伴侶
[00:39:09.740 --> 00:39:11.660]  現在我想你在網上
[00:39:11.660 --> 00:39:13.660]  不斷有些Christian dating site
[00:39:13.660 --> 00:39:14.860]  不斷去
[00:39:14.860 --> 00:39:17.180]  我又不可以說你不對
[00:39:17.180 --> 00:39:19.260]  你也不是錯的
[00:39:19.260 --> 00:39:20.940]  不過你要很小心這些東西
[00:39:20.940 --> 00:39:25.260]  究竟那個人對方是掛名基督徒還是什麼
[00:39:25.260 --> 00:39:27.500]  還是你自己也是掛名基督徒
[00:39:27.500 --> 00:39:28.860]  下次再說
[00:39:28.860 --> 00:39:30.860]  但是忠貞愛主的過程裡面
[00:39:30.860 --> 00:39:33.340]  有些人可能他不會去做這件事
[00:39:33.340 --> 00:39:35.100]  但是他不排除
[00:39:35.100 --> 00:39:37.820]  我記得我以前講過一個經歷
[00:39:37.820 --> 00:39:39.420]  很久很久很久之前
[00:39:39.420 --> 00:39:42.460]  就是我剛開始做事的時候
[00:39:42.460 --> 00:39:45.340]  竟然有一個朋友的朋友來找我晦氣
[00:39:45.340 --> 00:39:47.180]  就是因為我和我的朋友講
[00:39:47.180 --> 00:39:51.180]  基督徒應該是和基督徒才可以拍拖結婚
[00:39:51.180 --> 00:39:54.140]  這個人他是我朋友的朋友
[00:39:54.140 --> 00:39:55.660]  比我大很多年
[00:39:55.660 --> 00:39:59.740]  突然間走過來挑戰我
[00:39:59.740 --> 00:40:01.820]  挑戰我什麼呢?我都三不識七
[00:40:01.820 --> 00:40:04.780]  挑戰我原來就是我講中了他的一些東西
[00:40:04.780 --> 00:40:08.460]  就是他想和一個非基督徒拍拖
[00:40:08.460 --> 00:40:11.820]  他覺得我那句話令到他很難堪
[00:40:11.820 --> 00:40:13.100]  這樣也行
[00:40:13.100 --> 00:40:14.060]  其實我不認識他
[00:40:14.060 --> 00:40:15.820]  我也不知道他存在
[00:40:15.820 --> 00:40:18.380]  他來就和我說
[00:40:18.380 --> 00:40:23.900]  我說很久之前有一個非基督徒想和我拍拖
[00:40:23.900 --> 00:40:25.100]  我拒絕了他
[00:40:25.100 --> 00:40:26.540]  因為信而不信而是不配
[00:40:26.540 --> 00:40:27.660]  為了福音的緣故
[00:40:27.660 --> 00:40:30.380]  我繼續很努力的去侍奉上帝
[00:40:30.380 --> 00:40:36.060]  接著他去和另外一個姐妹拍拖
[00:40:36.060 --> 00:40:37.020]  我教會的姐妹
[00:40:37.020 --> 00:40:38.060]  我自己認識的姐妹
[00:40:38.060 --> 00:40:39.500]  接著他順了主結了婚
[00:40:39.500 --> 00:40:41.740]  那我就沒得結了
[00:40:41.740 --> 00:40:44.220]  再過一段時間又有第二個人
[00:40:44.220 --> 00:40:46.780]  又漏我拍拖我又繼續拒絕
[00:40:46.780 --> 00:40:48.460]  他又找了另外一個姐妹
[00:40:48.460 --> 00:40:50.380]  又順了主又結婚
[00:40:50.380 --> 00:40:51.900]  現在第三個來了
[00:40:51.900 --> 00:40:53.580]  我覺得上帝想我和他拍拖
[00:40:53.580 --> 00:40:55.100]  我說不是的
[00:40:55.100 --> 00:40:56.380]  不是的
[00:40:56.380 --> 00:41:00.620]  第一 前面那兩個案件都不是好事
[00:41:00.620 --> 00:41:01.500]  說真的
[00:41:01.500 --> 00:41:03.420]  這個不可以做見證
[00:41:03.420 --> 00:41:05.500]  不可以說上帝令我
[00:41:05.500 --> 00:41:06.940]  這個也是很麻煩
[00:41:06.940 --> 00:41:09.020]  我們現在經常都聽到那些人說
[00:41:09.020 --> 00:41:10.940]  是啊 我們開始拍拖的時候
[00:41:10.940 --> 00:41:12.220]  是他未順主的
[00:41:12.220 --> 00:41:14.140]  不過他很感恩上帝帶他走
[00:41:14.140 --> 00:41:15.980]  這樣的見證說得多
[00:41:15.980 --> 00:41:16.860]  你知道的
[00:41:16.860 --> 00:41:19.260]  這些年輕人在聽就說
[00:41:19.260 --> 00:41:20.620]  誰都是這樣的
[00:41:20.620 --> 00:41:22.220]  我們那個長老
[00:41:22.220 --> 00:41:23.100]  我們的執事
[00:41:23.100 --> 00:41:24.140]  我們的傳道人
[00:41:24.140 --> 00:41:26.700]  我們的組長
[00:41:26.700 --> 00:41:27.580]  個個都是這樣的
[00:41:27.580 --> 00:41:28.380]  我們都是這樣的
[00:41:28.380 --> 00:41:29.580]  上帝會憐憫的
[00:41:29.580 --> 00:41:31.500]  自然而然 啪啪啪
[00:41:31.500 --> 00:41:33.660]  拍拖他才來教會
[00:41:33.660 --> 00:41:35.660]  這完全不是見證神國
[00:41:35.660 --> 00:41:37.820]  見證神國就不要搞我了
[00:41:37.820 --> 00:41:38.940]  是不是?
[00:41:38.940 --> 00:41:43.260]  所以今天是有一個很大的事情
[00:41:43.260 --> 00:41:45.180]  第一
[00:41:45.180 --> 00:41:50.300]  我們怎樣不將婚姻變成一個偶像
[00:41:50.300 --> 00:41:52.220]  變成比上帝還要大
[00:41:52.220 --> 00:41:55.900]  你如果單身就專心去視控上帝
[00:41:55.900 --> 00:41:58.460]  如果你有掙扎就繼續在掙扎裏面
[00:41:58.460 --> 00:42:01.260]  去求上帝的恩典憐憫
[00:42:01.260 --> 00:42:03.260]  是在掙扎裏面
[00:42:03.260 --> 00:42:06.140]  如果有引誘
[00:42:06.140 --> 00:42:08.700]  我意思是引誘這個人
[00:42:08.700 --> 00:42:11.260]  有個favorite來上來和你拍拖
[00:42:11.260 --> 00:42:14.540]  你就要拒絕 你就是一個見證
[00:42:14.540 --> 00:42:17.420]  見證 寧可不婚
[00:42:17.420 --> 00:42:20.460]  甚至可能有很多機會
[00:42:20.460 --> 00:42:21.980]  甚至有些人是怎樣呢?
[00:42:21.980 --> 00:42:23.900]  他和某個基督徒拍拖
[00:42:23.900 --> 00:42:24.540]  所謂的基督徒
[00:42:24.540 --> 00:42:28.700]  應該發覺這個人不是結婚的材料
[00:42:28.700 --> 00:42:31.660]  不是結婚的材料不代表他人品不好
[00:42:31.660 --> 00:42:34.380]  不代表他工作不好
[00:42:34.380 --> 00:42:37.100]  不代表他不能輔託終身
[00:42:37.100 --> 00:42:38.780]  他不屬靈的
[00:42:38.780 --> 00:42:41.260]  他只是去教會
[00:42:41.260 --> 00:42:42.380]  他從小到大都去教會
[00:42:42.380 --> 00:42:43.900]  但他其實不認識上帝
[00:42:43.900 --> 00:42:45.100]  那就是寧可不婚
[00:42:45.100 --> 00:42:46.620]  那就是沒有婚
[00:42:46.620 --> 00:42:47.820]  但是也不好
[00:42:47.820 --> 00:42:49.580]  這麼多年感情
[00:42:49.580 --> 00:42:51.020]  年紀也不會越來越小
[00:42:51.020 --> 00:42:52.220]  當然越來越大
[00:42:52.220 --> 00:42:55.100]  我們都是想有小朋友
[00:42:55.100 --> 00:42:56.060]  那就去了結婚
[00:42:56.060 --> 00:42:57.180]  很多人都是這樣的
[00:42:57.180 --> 00:43:00.380]  那你那個見證就失去了
[00:43:00.380 --> 00:43:01.580]  第三
[00:43:01.580 --> 00:43:02.300]  不說那麼多了
[00:43:02.300 --> 00:43:03.980]  不過大家明白我的意思
[00:43:03.980 --> 00:43:08.380]  單身信徒可以安息於單身的生活
[00:43:08.380 --> 00:43:11.340]  透過其單身生活環繞上帝
[00:43:11.340 --> 00:43:13.500]  我很想見到有一天
[00:43:13.500 --> 00:43:16.060]  教會裏面一定會有單身的人
[00:43:16.060 --> 00:43:19.100]  教會裏面一定會有單身慢慢去
[00:43:19.100 --> 00:43:22.700]  由年輕去到中年去到年長
[00:43:22.700 --> 00:43:27.820]  但我在教會裏面很少見到單身的人
[00:43:27.820 --> 00:43:34.140]  去到某一個年紀仍然很滿足
[00:43:34.140 --> 00:43:36.220]  很喜樂的侍奉上帝
[00:43:36.220 --> 00:43:38.300]  通常去到那些年紀
[00:43:38.300 --> 00:43:41.660]  可能他自己都放棄了他會有段婚姻
[00:43:41.660 --> 00:43:43.420]  但是他放棄的同時
[00:43:43.420 --> 00:43:47.100]  他的心態是不好的
[00:43:47.100 --> 00:43:49.820]  他是很不開心的那些
[00:43:49.820 --> 00:43:52.540]  其實電視我們有時電視電影都會說
[00:43:52.540 --> 00:43:56.060]  某某人你看他嫁不出或者娶不到
[00:43:56.060 --> 00:43:58.620]  於是他就很不開心
[00:43:58.620 --> 00:44:00.620]  教會裏面不應該是這樣
[00:44:00.620 --> 00:44:04.540]  因為我們有的是肅靈上很豐盛的福音
[00:44:04.540 --> 00:44:06.540]  這個福音可以讓我們很安靜
[00:44:06.540 --> 00:44:11.980]  如果我們教會裏面有一班單身的人
[00:44:11.980 --> 00:44:14.700]  但是他們很喜樂很忠心侍奉主
[00:44:14.700 --> 00:44:17.180]  可以安息在滿足於主的裏面
[00:44:17.180 --> 00:44:19.820]  我想對下面那班年輕的人
[00:44:19.820 --> 00:44:23.180]  因為年輕人裏面都會有一些人會一生單身的
[00:44:23.180 --> 00:44:25.420]  你不可以假設他們個個都會結婚的
[00:44:25.420 --> 00:44:26.860]  結婚是另外一件事
[00:44:26.860 --> 00:44:29.340]  又是另外一個見證的問題
[00:44:29.340 --> 00:44:34.860]  你會幫到教會去興起下一代的
[00:44:34.860 --> 00:44:37.580]  我們回到這四點的True or False
[00:44:37.580 --> 00:44:39.580]  婚姻是人生必經之路
[00:44:39.580 --> 00:44:42.940]  婚姻是敬虔人生的賞賜
[00:44:42.940 --> 00:44:44.780]  你記得剛才那個新加坡的故事
[00:44:44.780 --> 00:44:49.420]  未婚者是第二等的信徒
[00:44:49.420 --> 00:44:52.140]  結婚才可以消除孤獨的感覺
[00:44:52.140 --> 00:44:54.140]  孤獨的感覺結不結婚都有的
[00:44:54.140 --> 00:44:57.260]  我先將第三、第四告訴你是錯的
[00:44:57.260 --> 00:45:00.140]  但是我告訴你第一、第二其實是對的
[00:45:00.140 --> 00:45:02.780]  結婚真的是人生必經之路
[00:45:02.780 --> 00:45:03.980]  如果你是基督徒的話
[00:45:03.980 --> 00:45:07.820]  而婚姻真的是上帝對敬虔人的賞賜
[00:45:07.820 --> 00:45:09.260]  你知道我講的是甚麼嗎?
[00:45:09.260 --> 00:45:11.500]  我講的不是地上的婚姻
[00:45:11.500 --> 00:45:14.460]  我講的是Wedding of the Lamb
[00:45:14.460 --> 00:45:18.060]  最後在約翰的啟示號裏面
[00:45:18.060 --> 00:45:21.820]  最後第十九章是有羔羊的婚宴
[00:45:21.820 --> 00:45:23.260]  羔羊的婚宴你有沒有份?
[00:45:23.260 --> 00:45:24.060]  有
[00:45:24.060 --> 00:45:26.140]  你現在單身你以後有沒有份?
[00:45:26.140 --> 00:45:27.020]  一樣有份
[00:45:27.020 --> 00:45:27.660]  你明白嗎?
[00:45:27.660 --> 00:45:29.900]  婚姻是每個基督徒必經之路
[00:45:29.900 --> 00:45:31.980]  婚姻、羔羊的婚宴
[00:45:31.980 --> 00:45:34.140]  是他對敬虔人的賞賜
[00:45:34.140 --> 00:45:36.460]  你看看啟示號你就知道了
[00:45:36.460 --> 00:45:39.100]  你要忍耐到底必然得救
[00:45:39.100 --> 00:45:40.860]  就可以去到這個婚姻
[00:45:40.860 --> 00:45:42.620]  是真的對敬虔人的賞賜
[00:45:42.620 --> 00:45:46.620]  但不是那個新加坡姐姐講的那件事
[00:45:46.620 --> 00:45:48.380]  她那個上帝祝福我
[00:45:48.380 --> 00:45:49.820]  她賞賜我一段婚姻
[00:45:49.820 --> 00:45:52.300]  No! No! That's bad!
[00:45:52.300 --> 00:45:55.980]  這個是不好的見證來的
[00:45:55.980 --> 00:45:57.420]  好,總結
[00:45:57.420 --> 00:45:58.620]  這個是我的
[00:45:58.620 --> 00:45:59.420]  不是他的
[00:45:59.420 --> 00:46:00.620]  不是Maureen是我寫的
[00:46:00.620 --> 00:46:03.260]  沒有不結婚,只有辭結婚
[00:46:03.260 --> 00:46:04.700]  你明不明白我說的
[00:46:04.700 --> 00:46:07.260]  不會不結婚,因為已訂婚
[00:46:07.260 --> 00:46:10.060]  我們在說基督與教會的關係
[00:46:10.060 --> 00:46:14.620]  最後,婚期已定下,只是不彩排
[00:46:14.620 --> 00:46:17.100]  原來這個人生裡面的婚姻
[00:46:17.100 --> 00:46:19.260]  其實只是一個彩排來的
[00:46:19.260 --> 00:46:20.300]  不是真正的婚姻
[00:46:20.300 --> 00:46:21.420]  所有的婚姻
[00:46:21.420 --> 00:46:24.460]  人生的婚姻
[00:46:24.460 --> 00:46:28.620]  都是指向最終的基督與教會
[00:46:28.620 --> 00:46:31.420]  所以我希望你記住這幾樣東西
[00:46:31.420 --> 00:46:34.540]  沒有不結婚,只有辭結婚
[00:46:34.540 --> 00:46:37.260]  不會不結婚,因為已訂婚
[00:46:37.260 --> 00:46:39.820]  婚期已定下,只是不彩排
[00:46:39.820 --> 00:46:40.940]  如果你是一個單身的人
[00:46:40.940 --> 00:46:43.340]  如果你今生人都是單身的話
[00:46:43.340 --> 00:46:45.100]  這三句每一句說話
[00:46:45.100 --> 00:46:50.060]  都是屬於你的認許和你的寶貝
[00:46:50.060 --> 00:46:51.820]  人間的婚姻是影言
[00:46:51.820 --> 00:46:53.580]  這個是回到Maureen所寫的
[00:46:53.580 --> 00:46:56.060]  基督與教會的盟約才是實體
[00:46:56.060 --> 00:46:57.820]  這個是非常重要的
[00:46:57.820 --> 00:47:02.940]  等到高揚基督迎娶新婦教會的時候
[00:47:02.940 --> 00:47:05.340]  人間的婚姻就要到過去了
[00:47:05.340 --> 00:47:11.580]  單身的信徒,沒有的是婚姻者影兒
[00:47:11.580 --> 00:47:12.540]  是一個影子來的
[00:47:12.540 --> 00:47:13.340]  如果你是單身
[00:47:13.340 --> 00:47:15.900]  你沒有機會在今生人經歷婚姻
[00:47:15.900 --> 00:47:17.340]  有些人經歷兩三次
[00:47:17.340 --> 00:47:18.860]  我不是說離婚那些
[00:47:18.860 --> 00:47:20.380]  我說你是基督徒
[00:47:20.380 --> 00:47:23.580]  你的丈夫妻子死了
[00:47:23.580 --> 00:47:24.700]  你都可以再婚的
[00:47:24.700 --> 00:47:26.060]  聖經是容許這件事
[00:47:26.060 --> 00:47:27.260]  但是如果你要離婚再婚
[00:47:27.260 --> 00:47:28.060]  這個另計了
[00:47:28.060 --> 00:47:29.340]  這個又是見證的問題
[00:47:29.340 --> 00:47:30.460]  不要搞我了
[00:47:30.460 --> 00:47:32.380]  但是我現在說的
[00:47:32.380 --> 00:47:35.260]  這個沒有是婚姻
[00:47:35.260 --> 00:47:38.380]  假設這個人是沒有婚姻的
[00:47:38.380 --> 00:47:39.580]  這個只是一個影子
[00:47:39.580 --> 00:47:40.380]  他錯過了
[00:47:40.380 --> 00:47:45.100]  但他卻擁有實體的基督
[00:47:45.100 --> 00:47:47.020]  結束的時候我想和你分享
[00:47:47.020 --> 00:47:48.460]  John Piper有一本書
[00:47:48.460 --> 00:47:51.260]  叫《This Momentary Marriage》
[00:47:51.260 --> 00:47:53.420]  其實這本書是免費的
[00:47:53.420 --> 00:47:55.340]  網上可以下載到PDF
[00:47:55.340 --> 00:47:57.340]  如果你想要
[00:47:57.340 --> 00:47:58.940]  但你不知道去哪裏下載
[00:47:58.940 --> 00:48:00.700]  我可以寄給你
[00:48:00.700 --> 00:48:04.540]  這個是他本書開始的時候
[00:48:04.540 --> 00:48:06.060]  講了這個東西
[00:48:06.060 --> 00:48:08.300]  這個是關於婚姻的書
[00:48:08.300 --> 00:48:10.700]  但是他講的竟然是角度是說
[00:48:10.700 --> 00:48:13.020]  其實婚姻不是很重要的
[00:48:13.020 --> 00:48:14.620]  這樣的書才是正的
[00:48:14.620 --> 00:48:15.660]  就是和你講婚姻
[00:48:15.660 --> 00:48:17.980]  然後和你講其實不是很重要
[00:48:17.980 --> 00:48:20.540]  我想大家都聽過潘霍華
[00:48:20.540 --> 00:48:24.220]  是一個在納粹德國的時候
[00:48:24.220 --> 00:48:25.820]  的神學家牧師
[00:48:25.820 --> 00:48:27.820]  結果就殉道了
[00:48:27.820 --> 00:48:31.420]  But Bonhoeffer was engaged to be married to Maria
[00:48:31.420 --> 00:48:36.780]  when he was hanged at dawn on April 9, 1945
[00:48:36.780 --> 00:48:38.620]  at the age of 39
[00:48:38.620 --> 00:48:40.380]  As a young pastor in Germany
[00:48:40.380 --> 00:48:43.020]  he had been opposed to Nazism
[00:48:43.020 --> 00:48:47.020]  and was finally arrested on April 5, 1943
[00:48:47.020 --> 00:48:49.100]  for his involvement in a conspiracy
[00:48:49.100 --> 00:48:51.100]  to assassinate Hitler
[00:48:51.100 --> 00:48:56.780]  他其實是反希特勒
[00:48:56.780 --> 00:48:59.260]  結果被處決
[00:48:59.260 --> 00:49:00.380]  他處決的時候
[00:49:00.380 --> 00:49:01.500]  其實他已經訂了婚
[00:49:01.500 --> 00:49:03.900]  訂了婚有一個未婚妻叫Maria
[00:49:03.900 --> 00:49:07.740]  他死的時候是39歲
[00:49:07.740 --> 00:49:09.420]  So he never married
[00:49:09.420 --> 00:49:11.020]  Bonhoeffer 就是潘霍華
[00:49:11.020 --> 00:49:12.540]  他從來都沒有結婚
[00:49:12.540 --> 00:49:13.900]  單身就死了
[00:49:13.900 --> 00:49:17.260]  He skipped the shadow on the way to reality
[00:49:17.260 --> 00:49:19.580]  他說他跳過了那個影子
[00:49:19.580 --> 00:49:22.380]  直接去了最後的實體
[00:49:22.380 --> 00:49:24.700]  Some are caught to one kind of display
[00:49:24.700 --> 00:49:26.060]  of the worth of Christ
[00:49:26.060 --> 00:49:27.100]  some to the other
[00:49:27.100 --> 00:49:29.180]  他說每個人都是被上帝呼召
[00:49:29.180 --> 00:49:31.660]  去彰顯基督的價值
[00:49:31.660 --> 00:49:35.420]  但是有些人是用某一個渠途
[00:49:35.420 --> 00:49:38.300]  去彰顯基督的價值
[00:49:38.300 --> 00:49:39.980]  而在潘霍華的情況
[00:49:39.980 --> 00:49:44.460]  Martyrdom 殉道
[00:49:44.460 --> 00:49:46.940]  Not marriage 不是婚姻
[00:49:46.940 --> 00:49:53.500]  婚姻都是要彰顯基督的價值和榮耀
[00:49:53.500 --> 00:49:58.860]  但是在潘霍華上帝選擇了Martyrdom
[00:49:58.860 --> 00:50:02.380]  就是他殉道而不是婚姻
[00:50:02.380 --> 00:50:03.820]  What's his calling
[00:50:03.820 --> 00:50:06.940]  Yet they were reunited
[00:50:06.940 --> 00:50:12.220]  這裡說到最後的新天新地的時候
[00:50:12.220 --> 00:50:13.980]  或者最後審判之後
[00:50:13.980 --> 00:50:15.900]  一個妻子和丈夫
[00:50:15.900 --> 00:50:17.900]  他們會重新再見面
[00:50:17.900 --> 00:50:19.660]  但是Not as husband and wife
[00:50:19.660 --> 00:50:21.180]  再不是妻子丈夫
[00:50:21.180 --> 00:50:22.460]  正如我之前所說
[00:50:22.460 --> 00:50:24.460]  我們是弟兄姊妹永遠的
[00:50:24.460 --> 00:50:26.220]  但我們不是妻子與丈夫
[00:50:26.220 --> 00:50:27.740]  For Jesus said
[00:50:27.740 --> 00:50:30.140]  When they rise from the dead
[00:50:30.140 --> 00:50:33.340]  they neither marry nor are given in marriage
[00:50:33.340 --> 00:50:35.180]  but are like angels in heaven
[00:50:35.180 --> 00:50:36.540]  記得耶穌基督的教導
[00:50:36.540 --> 00:50:38.780]  當我們從死裡復活的時候
[00:50:38.780 --> 00:50:40.700]  我們再沒有婚姻
[00:50:40.700 --> 00:50:43.100]  再沒有結婚與婚姻
[00:50:43.100 --> 00:50:47.740]  而是我們像天使一樣永遠活著
[00:50:47.740 --> 00:50:50.380]  There is no human marriage after death
[00:50:50.380 --> 00:50:53.260]  當人死了之後再不會有婚姻
[00:50:53.260 --> 00:50:55.660]  也都不需要去找你另外一半
[00:50:55.660 --> 00:50:57.660]  最後的一段
[00:50:57.660 --> 00:51:00.700]  The shadow of covenant keeping between husband and wife
[00:51:00.700 --> 00:51:03.420]  gives way to the reality of covenant keeping
[00:51:03.420 --> 00:51:06.860]  between Christ and his glorified church
[00:51:06.860 --> 00:51:12.220]  他說人世間妻子與丈夫的盟約
[00:51:12.220 --> 00:51:15.180]  其實是一個影子指向最終的實體
[00:51:15.180 --> 00:51:17.020]  就是基督與教會
[00:51:17.020 --> 00:51:19.740]  Nothing is lost
[00:51:19.740 --> 00:51:22.780]  The music of every pleasure is transposed
[00:51:22.780 --> 00:51:26.540]  into an infinitely higher key
[00:51:26.540 --> 00:51:29.500]  當你由影子走向實體的時候
[00:51:29.500 --> 00:51:31.580]  他說我們沒有失去任何東西
[00:51:31.580 --> 00:51:34.300]  或者你跳過了影子直接去到實體
[00:51:34.300 --> 00:51:37.180]  其實你不會去留戀
[00:51:37.180 --> 00:51:38.940]  哎呀我沒有了影子
[00:51:38.940 --> 00:51:39.500]  不會
[00:51:39.500 --> 00:51:42.780]  他說那個音樂那個福音的音樂
[00:51:42.780 --> 00:51:45.900]  是一個喜樂極大的喜樂
[00:51:45.900 --> 00:51:50.380]  只不過是無限量的升高了
[00:51:50.380 --> 00:51:52.460]  所以我期待
[00:51:52.460 --> 00:51:55.820]  我們想為弟兄姊妹祈禱
[00:51:55.820 --> 00:52:00.780]  就是我們單身的弟兄姊妹
[00:52:00.780 --> 00:52:06.140]  她會將她的眼光去仰望主耶穌基督
[00:52:06.140 --> 00:52:09.340]  和她將來基督與教會的實體
[00:52:09.340 --> 00:52:14.460]  思想這個羔羊的婚宴
[00:52:14.460 --> 00:52:16.860]  而在這生人裏邊
[00:52:16.860 --> 00:52:18.940]  一步一步跟隨上帝
[00:52:18.940 --> 00:52:20.860]  如果上帝呼召你單身
[00:52:20.860 --> 00:52:23.820]  願你喜樂的侍奉祂
[00:52:23.820 --> 00:52:26.220]  然後上帝呼召你去婚姻
[00:52:26.220 --> 00:52:29.020]  願你和你的妻子或者丈夫
[00:52:29.020 --> 00:52:33.420]  一起努力去彰顯祂的榮耀或者祈禱
[00:52:33.420 --> 00:52:34.540]  主耶穌你幫助我們
[00:52:34.540 --> 00:52:39.340]  這個是我們這個時代非常困擾
[00:52:39.340 --> 00:52:42.620]  很多弟兄姊妹的一個問題
[00:52:42.620 --> 00:52:44.780]  而因為這件事
[00:52:44.780 --> 00:52:47.020]  教會也失去了它的見證
[00:52:47.020 --> 00:52:54.540]  教會需要有一幫完全是思想基督榮耀
[00:52:54.540 --> 00:52:58.700]  將來新天新地和羔羊婚宴的弟兄姊妹
[00:52:58.700 --> 00:53:00.700]  以致我們的喜樂
[00:53:00.700 --> 00:53:06.700]  我們的滿足、我們對基督服侍的投入
[00:53:06.700 --> 00:53:10.060]  可以成為眾人的榜樣
[00:53:10.060 --> 00:53:11.180]  也是見證
[00:53:11.180 --> 00:53:16.060]  特別為當中我們可能有掙扎想要婚姻
[00:53:16.060 --> 00:53:19.260]  但是然而可能他們的呼召
[00:53:19.260 --> 00:53:21.820]  會是相反的弟兄姊妹
[00:53:21.820 --> 00:53:24.780]  願他們在基督裏面得力
[00:53:24.780 --> 00:53:27.820]  願他們拒絕這個世界的引誘
[00:53:27.820 --> 00:53:31.260]  願他們思想基督與教會
[00:53:31.260 --> 00:53:34.460]  將他們的一生所有的掙扎
[00:53:34.460 --> 00:53:37.500]  他們的怨恙都交託於上帝
[00:53:37.500 --> 00:53:38.700]  交託於基督
[00:53:38.700 --> 00:53:42.620]  願基督成為他們永遠的伴侶
[00:53:42.620 --> 00:53:45.980]  也為我們結了婚的人禱告
[00:53:45.980 --> 00:53:47.580]  也讓我們思想
[00:53:47.580 --> 00:53:50.460]  我們的婚姻不是用來滿足我們自己
[00:53:50.460 --> 00:53:53.100]  而是要反映基督的榮美
[00:53:53.100 --> 00:53:54.060]  再次多謝你
[00:53:54.060 --> 00:53:54.940]  我們這樣祈禱
[00:53:54.940 --> 00:53:58.520]  多謝您收睇時局新聞,再會!
