
[00:00:00.000 --> 00:00:06.000]  去到今晚的訊息 去到YS年尾的最後一個系列
[00:35:33.000 --> 00:35:35.000]  是因他的憐憫不自斷絕
[00:35:35.000 --> 00:35:37.000]  每早晨
[00:35:37.000 --> 00:35:39.000]  這都是信敵
[00:35:39.000 --> 00:35:41.000]  你的誠實極其廣大
[00:35:41.000 --> 00:35:43.000]  我
[00:35:43.000 --> 00:35:45.000]  你可以加上自己的名字
[00:35:45.000 --> 00:35:47.000]  心裡說
[00:35:47.000 --> 00:35:49.000]  耶和華是我 Ivan 的份
[00:35:49.000 --> 00:35:51.000]  因此我要仰望他
[00:35:51.000 --> 00:35:53.000]  阿們
[00:35:53.000 --> 00:35:55.000]  可以嗎
[00:35:55.000 --> 00:35:59.000]  親愛的天父
[00:35:59.000 --> 00:36:01.000]  親愛的耶穌
[00:36:01.000 --> 00:36:03.000]  親愛的聖靈
[00:36:03.000 --> 00:36:05.000]  三一的真神
[00:36:05.000 --> 00:36:07.000]  我們要仰望你
[00:36:07.000 --> 00:36:09.000]  上帝在歷史裏面
[00:36:09.000 --> 00:36:11.000]  發生過不同的事
[00:36:11.000 --> 00:36:13.000]  但是你仍然
[00:36:13.000 --> 00:36:15.000]  是那位信實的主
[00:36:15.000 --> 00:36:19.000]  在舊約的當中
[00:36:19.000 --> 00:36:21.000]  你猜排先知
[00:36:21.000 --> 00:36:23.000]  君王
[00:36:23.000 --> 00:36:25.000]  陪伴著你的子民
[00:36:25.000 --> 00:36:29.000]  你透過不同的事件
[00:36:29.000 --> 00:36:31.000]  包括
[00:36:31.000 --> 00:36:33.000]  禍破家亡
[00:36:33.000 --> 00:36:35.000]  讓他們經歷你的大難
[00:36:35.000 --> 00:36:37.000]  今日
[00:36:37.000 --> 00:36:39.000]  你讓耶穌基督的恩典
[00:36:39.000 --> 00:36:41.000]  臨坐在我們每一個
[00:36:41.000 --> 00:36:43.000]  頂姐妹的生命當中
[00:36:43.000 --> 00:36:45.000]  無論我們對你的認識
[00:36:45.000 --> 00:36:47.000]  是多少
[00:36:47.000 --> 00:36:49.000]  深淺
[00:36:49.000 --> 00:36:53.000]  你仍然今天
[00:36:53.000 --> 00:36:55.000]  藉著聖靈
[00:36:55.000 --> 00:36:57.000]  去鼓勵安慰
[00:36:57.000 --> 00:36:59.000]  去建立我們
[00:36:59.000 --> 00:37:01.000]  主求你幫助我們
[00:37:01.000 --> 00:37:03.000]  每一個頂姐妹
[00:37:03.000 --> 00:37:05.000]  讓我們面對著人生的路
[00:37:05.000 --> 00:37:07.000]  多人有不同
[00:37:07.000 --> 00:37:09.000]  但我們能夠
[00:37:09.000 --> 00:37:11.000]  和信實的主你
[00:37:11.000 --> 00:37:13.000]  繼續的走
[00:37:13.000 --> 00:37:15.000]  經歷你更多
[00:37:15.000 --> 00:37:17.000]  更加的豐富
[00:37:17.000 --> 00:37:19.000]  仰望你的恩典
[00:37:19.000 --> 00:37:21.000]  求你
[00:37:21.000 --> 00:37:23.000]  將你的話語
[00:37:23.000 --> 00:37:25.000]  放在我們的心裏面
[00:37:25.000 --> 00:37:27.000]  聽我們祈禱
[00:37:27.000 --> 00:37:29.000]  奉耶穌基督的聖名
[00:37:29.000 --> 00:37:31.000]  阿門
