
[00:00:00.000 --> 00:00:06.000]  那麼今天我們會繼續活在水深火熱中講道系列的第四堂
[00:29:24.000 --> 00:29:26.000]  我現在絕對相信神可以救我
[00:29:26.000 --> 00:29:29.000]  因爲經歷過前面那麼多年的事情
[00:29:29.000 --> 00:29:30.000]  我絕對相信
[00:29:30.000 --> 00:29:32.000]  今天就算神不救我
[00:29:32.000 --> 00:29:33.000]  我有這個立場
[00:29:33.000 --> 00:29:36.000]  我就守住這個立場
[00:29:36.000 --> 00:29:38.000]  是因爲這種的態度
[00:29:38.000 --> 00:29:39.000]  這種信心的建立
[00:29:39.000 --> 00:29:43.000]  使你最終變成一個很有影響力的人
[00:29:43.000 --> 00:29:45.000]  我記得當我講第一章的時候
[00:29:45.000 --> 00:29:48.000]  我跟大家分享過一件事
[00:29:48.000 --> 00:29:49.000]  還記得空木寺的經歷嗎
[00:29:49.000 --> 00:29:51.000]  就是他去當兵還記得
[00:29:51.000 --> 00:29:52.000]  他去當兵就知道
[00:29:52.000 --> 00:29:53.000]  當兵的文化很不好
[00:29:53.000 --> 00:29:55.000]  其實大家都講髒話
[00:29:55.000 --> 00:29:56.000]  什麼賭博
[00:29:56.000 --> 00:29:57.000]  講黃色笑話
[00:29:57.000 --> 00:29:59.000]  罵罵你的長官
[00:29:59.000 --> 00:30:02.000]  他的姐夫就告訴他說
[00:30:02.000 --> 00:30:04.000]  有個辦法告訴你
[00:30:04.000 --> 00:30:06.000]  你從當兵的第一天開始做一件事
[00:30:06.000 --> 00:30:08.000]  就是大家都在睡覺的時候
[00:30:08.000 --> 00:30:11.000]  你先做個五分鐘的禱告再睡覺
[00:30:11.000 --> 00:30:13.000]  那是一件非常奇怪的事
[00:30:13.000 --> 00:30:15.000]  當兵就是幾十人睡一張牀
[00:30:15.000 --> 00:30:17.000]  只有這麼寬的位置
[00:30:17.000 --> 00:30:18.000]  大家都睡覺
[00:30:18.000 --> 00:30:20.000]  只有你一個站起來跪着禱告
[00:30:20.000 --> 00:30:22.000]  是很奇怪的事
[00:30:22.000 --> 00:30:23.000]  可是他說
[00:30:23.000 --> 00:30:25.000]  你有勇氣做這件事之後
[00:30:25.000 --> 00:30:27.000]  他說接下來事情就好辦了
[00:30:27.000 --> 00:30:29.000]  大家都知道你是基督徒
[00:30:29.000 --> 00:30:30.000]  什麼賭錢不要找他
[00:30:30.000 --> 00:30:32.000]  嫖妓不要找他
[00:30:32.000 --> 00:30:34.000]  大家講黃色笑話就不要找他
[00:30:34.000 --> 00:30:35.000]  好事倒是找你
[00:30:35.000 --> 00:30:37.000]  正經事就找你談
[00:30:37.000 --> 00:30:39.000]  所以你的影響力就慢慢出來了
[00:30:39.000 --> 00:30:42.000]  他說當兵兩年不但是沒有被影響
[00:30:42.000 --> 00:30:43.000]  還影響了不少人
[00:30:43.000 --> 00:30:46.000]  所以是從小事開始
[00:30:46.000 --> 00:30:48.000]  這件事過後等他當完兵
[00:30:48.000 --> 00:30:51.000]  知道空木寺後來就進入演藝界了
[00:30:51.000 --> 00:30:52.000]  那後來到了演藝界
[00:30:52.000 --> 00:30:54.000]  他又經歷另外一件事
[00:30:54.000 --> 00:30:56.000]  就是集獲不然的信心
[00:30:56.000 --> 00:30:59.000]  有一次他終於接到了一個節目
[00:30:59.000 --> 00:31:01.000]  因爲他當時是做主持人
[00:31:01.000 --> 00:31:03.000]  有一個綜藝節目找他去做
[00:31:03.000 --> 00:31:05.000]  當時他剛進演藝圈
[00:31:05.000 --> 00:31:06.000]  是個新的藝人
[00:31:06.000 --> 00:31:08.000]  難得有一個很好的綜藝節目
[00:31:08.000 --> 00:31:10.000]  找你當主持人
[00:31:10.000 --> 00:31:11.000]  給你機會
[00:31:11.000 --> 00:31:12.000]  當然就去
[00:31:12.000 --> 00:31:13.000]  去就很高興
[00:31:13.000 --> 00:31:16.000]  結果那天就開拍
[00:31:16.000 --> 00:31:17.000]  就是要錄影
[00:31:17.000 --> 00:31:20.000]  錄影的時候他就要拜假神
[00:31:20.000 --> 00:31:21.000]  他們就臺灣習慣
[00:31:21.000 --> 00:31:23.000]  拜什麼馬祖什麼的
[00:31:23.000 --> 00:31:24.000]  他們的假神
[00:31:24.000 --> 00:31:26.000]  可是他是基督徒
[00:31:26.000 --> 00:31:29.000]  他就覺得說我不能拜
[00:31:29.000 --> 00:31:30.000]  因爲在當兵的時候
[00:31:30.000 --> 00:31:32.000]  他已經建立過信心說
[00:31:32.000 --> 00:31:33.000]  雖然奇怪
[00:31:33.000 --> 00:31:35.000]  可是我就敢於做那個不一樣的人
[00:31:35.000 --> 00:31:36.000]  所以他就說
[00:31:36.000 --> 00:31:38.000]  不好意思我是基督徒
[00:31:38.000 --> 00:31:42.000]  那我就不參與你們祭拜的這種儀式了
[00:31:42.000 --> 00:31:45.000]  那時候這製片就非常的火大
[00:31:45.000 --> 00:31:48.000]  就當衆跟他講一句話說
[00:31:48.000 --> 00:31:50.000]  那你better給我好好禱告
[00:31:50.000 --> 00:31:53.000]  如果接下來錄影不順利的話
[00:31:53.000 --> 00:31:55.000]  就一定是你的錯
[00:31:55.000 --> 00:31:56.000]  因爲我們所有人都有拜
[00:31:56.000 --> 00:31:58.000]  只有你一個沒拜
[00:31:58.000 --> 00:32:00.000]  他就在旁邊一直飆冷汗
[00:32:00.000 --> 00:32:01.000]  就是禱告怎麼辦
[00:32:01.000 --> 00:32:03.000]  禱告一定要順利一定要順利
[00:32:03.000 --> 00:32:05.000]  那個節目是一個綜藝節目
[00:32:05.000 --> 00:32:07.000]  很多明星上來玩
[00:32:07.000 --> 00:32:09.000]  其中一個遊戲就是
[00:32:09.000 --> 00:32:11.000]  他好像是要把一個球彈上去
[00:32:11.000 --> 00:32:12.000]  球下來
[00:32:12.000 --> 00:32:14.000]  就玩那種遊戲
[00:32:14.000 --> 00:32:15.000]  結果錄影的時候
[00:32:15.000 --> 00:32:17.000]  突然就出狀況了
[00:32:17.000 --> 00:32:21.000]  那個球彈上去了就卡住下不來
[00:32:21.000 --> 00:32:22.000]  下不來怎麼辦
[00:32:22.000 --> 00:32:25.000]  就弄啊弄一大輪就弄下來了
[00:32:25.000 --> 00:32:26.000]  再來一次
[00:32:26.000 --> 00:32:27.000]  一個球彈上去
[00:32:27.000 --> 00:32:29.000]  又卡住了下不來
[00:32:29.000 --> 00:32:30.000]  那結果就弄很久
[00:32:30.000 --> 00:32:34.000]  他說結果這樣弄了七次
[00:32:34.000 --> 00:32:37.000]  弄到導播製片
[00:32:37.000 --> 00:32:40.000]  所有人都在已經不耐煩了
[00:32:40.000 --> 00:32:41.000]  都在發脾氣
[00:32:41.000 --> 00:32:43.000]  怎麼搞的今天怎麼這麼不順利啊
[00:32:43.000 --> 00:32:46.000]  那結果那個製片就盯着他看
[00:32:46.000 --> 00:32:48.000]  說剛剛我們都在拜
[00:32:48.000 --> 00:32:50.000]  只有你沒有拜
[00:32:50.000 --> 00:32:51.000]  那現在好了
[00:32:51.000 --> 00:32:52.000]  七次那個球
[00:32:52.000 --> 00:32:54.000]  看今天怎麼收工
[00:32:54.000 --> 00:32:57.000]  所以製片就已經火大了
[00:32:57.000 --> 00:33:00.000]  就衝過來要罵他的時候
[00:33:00.000 --> 00:33:01.000]  他就一直飆冷汗
[00:33:01.000 --> 00:33:02.000]  一邊求神說
[00:33:02.000 --> 00:33:04.000]  神怎麼辦怎麼辦怎麼辦
[00:33:04.000 --> 00:33:05.000]  現在應該怎麼樣回應
[00:33:05.000 --> 00:33:06.000]  應該怎麼樣回應
[00:33:06.000 --> 00:33:07.000]  那突然間
[00:33:07.000 --> 00:33:10.000]  等那個導播走到他面前的時候
[00:33:10.000 --> 00:33:11.000]  剛要開罵
[00:33:11.000 --> 00:33:13.000]  他突然間靈光一閃
[00:33:13.000 --> 00:33:15.000]  神在那時候給他一個智慧
[00:33:15.000 --> 00:33:16.000]  他突然先發自然
[00:33:16.000 --> 00:33:18.000]  對着那個製片說
[00:33:18.000 --> 00:33:19.000]  你看嘛
[00:33:19.000 --> 00:33:20.000]  你們剛剛所有人都在拜
[00:33:20.000 --> 00:33:22.000]  就沒笑嘛
[00:33:22.000 --> 00:33:23.000]  你們不是有拜嗎
[00:33:23.000 --> 00:33:24.000]  你們全部人都有拜啊
[00:33:24.000 --> 00:33:26.000]  你看就是沒笑啊
[00:33:26.000 --> 00:33:27.000]  現在看我的
[00:33:27.000 --> 00:33:28.000]  我來禱告
[00:33:28.000 --> 00:33:29.000]  那後來導播就說
[00:33:29.000 --> 00:33:30.000]  一看對啊
[00:33:30.000 --> 00:33:31.000]  我們都有拜
[00:33:31.000 --> 00:33:32.000]  可是沒笑
[00:33:32.000 --> 00:33:33.000]  現在他說禱告
[00:33:33.000 --> 00:33:34.000]  所以導播就說
[00:33:34.000 --> 00:33:35.000]  全場安靜
[00:33:35.000 --> 00:33:36.000]  全場安靜
[00:33:36.000 --> 00:33:38.000]  你禱告
[00:33:38.000 --> 00:33:39.000]  那他就說
[00:33:39.000 --> 00:33:40.000]  那就求神了
[00:33:40.000 --> 00:33:41.000]  禱告了
[00:33:41.000 --> 00:33:42.000]  神現在
[00:33:42.000 --> 00:33:44.000]  我該守的立場已經守了
[00:33:44.000 --> 00:33:46.000]  現在就看你了
[00:33:46.000 --> 00:33:47.000]  在衆人面前
[00:33:47.000 --> 00:33:48.000]  如果你顯出
[00:33:48.000 --> 00:33:51.000]  你真的是非常值得被敬畏的神
[00:33:51.000 --> 00:33:54.000]  現在只有你的能力能夠幫助我們
[00:33:54.000 --> 00:33:56.000]  他說他禱告完了之後
[00:33:56.000 --> 00:33:58.000]  第八次球上去的時候
[00:33:58.000 --> 00:34:00.000]  大家都盯着看
[00:34:00.000 --> 00:34:01.000]  等那個球上去
[00:34:01.000 --> 00:34:03.000]  能夠順利下來的時候
[00:34:03.000 --> 00:34:05.000]  就全場歡呼
[00:34:05.000 --> 00:34:09.000]  他說那是他第一次知道
[00:34:09.000 --> 00:34:12.000]  說原來當你守住立場的時候
[00:34:12.000 --> 00:34:14.000]  最後結果還真的是
[00:34:14.000 --> 00:34:15.000]  所有的人都知道
[00:34:15.000 --> 00:34:19.000]  你的那位神是值得被敬畏的
[00:34:19.000 --> 00:34:21.000]  可是在關鍵時刻
[00:34:21.000 --> 00:34:24.000]  你是否有這種信心
[00:34:24.000 --> 00:34:28.000]  出來成爲那個有擔當的人
[00:34:28.000 --> 00:34:30.000]  有立場的人
[00:34:30.000 --> 00:34:32.000]  這個倒是重要
[00:34:32.000 --> 00:34:34.000]  這個不是一開始就有的
[00:34:34.000 --> 00:34:36.000]  是從一些很小的事情
[00:34:36.000 --> 00:34:38.000]  開始建立你的信心
[00:34:38.000 --> 00:34:40.000]  所以如果你一輩子人
[00:34:40.000 --> 00:34:42.000]  你從頭到尾
[00:34:42.000 --> 00:34:44.000]  都是靠你的能力過生活
[00:34:44.000 --> 00:34:46.000]  你從來沒有經歷過
[00:34:46.000 --> 00:34:48.000]  說你真的依靠神
[00:34:48.000 --> 00:34:50.000]  完成一些事情
[00:34:50.000 --> 00:34:51.000]  你沒有經歷過神
[00:34:51.000 --> 00:34:52.000]  你哪來的信心
[00:34:52.000 --> 00:34:54.000]  你哪有這個信心說
[00:34:54.000 --> 00:34:55.000]  我真的確定
[00:34:55.000 --> 00:34:58.000]  我所侍奉的神必定能救我
[00:34:58.000 --> 00:35:00.000]  你不會有這種勇氣
[00:35:00.000 --> 00:35:02.000]  你也不會有這個信心
[00:35:02.000 --> 00:35:05.000]  除非你從現在開始
[00:35:05.000 --> 00:35:06.000]  跟神說
[00:35:06.000 --> 00:35:08.000]  我想要開始建立這種信心
[00:35:08.000 --> 00:35:10.000]  我想要開始經歷
[00:35:10.000 --> 00:35:12.000]  我想要開始學習
[00:35:12.000 --> 00:35:14.000]  從小的事情開始
[00:35:14.000 --> 00:35:15.000]  或許對你來講
[00:35:15.000 --> 00:35:17.000]  是準時來聚會
[00:35:17.000 --> 00:35:19.000]  或是對你來講是十一奉獻
[00:35:19.000 --> 00:35:20.000]  我以前從來都不敢
[00:35:20.000 --> 00:35:22.000]  那現在我試試看
[00:35:22.000 --> 00:35:24.000]  我試試看十一奉獻
[00:35:24.000 --> 00:35:26.000]  然後你是不是真的可以祝福我
[00:35:26.000 --> 00:35:28.000]  讓我所有經濟上
[00:35:28.000 --> 00:35:30.000]  得到你的祝福變得更好
[00:35:30.000 --> 00:35:32.000]  你經歷過的時候
[00:35:32.000 --> 00:35:33.000]  下一步的挑戰
[00:35:33.000 --> 00:35:35.000]  你纔有那個信心說
[00:35:35.000 --> 00:35:37.000]  我信的神一定可以救我
[00:35:37.000 --> 00:35:39.000]  但是如果你永遠不跨出那一步
[00:35:39.000 --> 00:35:41.000]  你就永遠停留在一個
[00:35:41.000 --> 00:35:43.000]  沒有立場的基督徒
[00:35:43.000 --> 00:35:46.000]  那你很難成爲別人的祝福
[00:35:46.000 --> 00:35:48.000]  你很難活出
[00:35:48.000 --> 00:35:49.000]  在水深火熱的世代
[00:35:49.000 --> 00:35:52.000]  活出一個應該有的影響力
[00:35:52.000 --> 00:35:54.000]  就求神幫助我們
[00:35:54.000 --> 00:35:55.000]  從小事開始
[00:35:55.000 --> 00:35:56.000]  立個心智
[00:35:56.000 --> 00:35:57.000]  我跟從神
[00:35:57.000 --> 00:35:59.000]  試試經歷神
[00:35:59.000 --> 00:36:00.000]  你發現當你守住一個立場
[00:36:00.000 --> 00:36:01.000]  經歷到神的時候
[00:36:01.000 --> 00:36:03.000]  你的信心被建立
[00:36:03.000 --> 00:36:05.000]  下一次更大的挑戰
[00:36:05.000 --> 00:36:06.000]  你會站得住
[00:36:06.000 --> 00:36:08.000]  最後神可以使用你
[00:36:08.000 --> 00:36:10.000]  在最大的場面
[00:36:10.000 --> 00:36:12.000]  發揮最大的影響力
[00:36:12.000 --> 00:36:13.000]  那時候
[00:36:13.000 --> 00:36:16.000]  所有的人都因你得到祝福
[00:36:16.000 --> 00:36:17.000]  因爲他們也感受到
[00:36:17.000 --> 00:36:18.000]  你敬拜的神
[00:36:18.000 --> 00:36:20.000]  值得被我們敬畏
[00:36:20.000 --> 00:36:22.000]  我們一同禱告
