
[00:00:00.000 --> 00:00:02.800]  弟兄姊妹 主耶穌復活了
[00:38:12.440 --> 00:38:13.440]  我為你祈禱
[00:38:13.440 --> 00:38:16.080]  感謝主
[00:38:16.080 --> 00:38:17.960]  我們一同禱告
[00:38:17.960 --> 00:38:22.760]  祝我們懇求你自己的安慰
[00:38:22.760 --> 00:38:24.120]  你自己的臨在
[00:38:24.120 --> 00:38:26.640]  進到每一個
[00:38:26.640 --> 00:38:30.640]  在黑暗 在低谷裏面的心靈
[00:38:32.640 --> 00:38:35.280]  因為你活生生的神 你活生生的主
[00:38:35.280 --> 00:38:37.560]  今天你仍呼喚了我們的名字
[00:38:37.560 --> 00:38:39.560]  你仍然等候著我們的回轉
[00:38:39.560 --> 00:38:45.920]  我們懇求你親自向這班弟兄姊妹
[00:38:45.920 --> 00:38:49.480]  顯出你的那份痛在的愛
[00:38:49.480 --> 00:38:52.080]  你從來沒有離棄過
[00:38:52.080 --> 00:38:53.600]  亦都沒有離開過
[00:38:53.600 --> 00:38:57.120]  親愛的主 我們都慰問到剛才
[00:38:59.560 --> 00:39:03.000]  願意納至將一生交付給你
[00:39:03.000 --> 00:39:05.680]  無論是因為過往生命的經歷
[00:39:05.680 --> 00:39:08.040]  你是他身上所在的
[00:39:08.040 --> 00:39:10.040]  或是因為這是事實
[00:39:10.040 --> 00:39:13.120]  既然這是真理 我們就相信
[00:39:13.120 --> 00:39:17.680]  我們都懇求你讓每一個納至的
[00:39:17.680 --> 00:39:19.680]  進到生命的成熟裏面
[00:39:19.680 --> 00:39:25.080]  讓他們每一個都能夠捉得到
[00:39:26.360 --> 00:39:30.360]  你這位生命的主 禱告奉主耶穌名字
[00:39:30.360 --> 00:39:32.360]  阿們
