
[00:00:00.000 --> 00:00:03.680]  今日我們繼續去看 到底心靈裡面有什麼basics
[00:34:40.440 --> 00:34:43.640]  就是我們對上帝那種信靠
[00:34:43.640 --> 00:34:45.440]  The gas is low
[00:34:45.440 --> 00:34:48.080]  但是上帝給我們
[00:34:48.080 --> 00:34:49.560]  所謂出人意外
[00:34:49.560 --> 00:34:52.800]  或者人所能夠理解的
[00:34:52.800 --> 00:34:56.320]  這種的平安給我們
[00:34:56.320 --> 00:35:00.880]  以致我們能夠應對生活裡所有的事情
[00:35:00.880 --> 00:35:02.960]  我們不能 overthinking
[00:35:02.960 --> 00:35:04.640]  我們真的有一種趨勢
[00:35:04.640 --> 00:35:07.000]  我們經常要 overthinking
[00:35:07.000 --> 00:35:08.280]  想多一點
[00:35:08.280 --> 00:35:10.760]  我們以為想多一點就能搞定
[00:35:10.760 --> 00:35:12.720]  但最重要的是保羅說什麼
[00:35:12.720 --> 00:35:16.960]  你想想是一個監犯跟你說的
[00:35:16.960 --> 00:35:20.640]  神會賜給你出人意外的平安
[00:35:20.640 --> 00:35:25.440]  一種這樣的生命才能夠繼續的向前
[00:35:25.440 --> 00:35:28.800]  奧運會開鑼
[00:35:28.800 --> 00:35:30.800]  我覺得最精彩的地方
[00:35:30.800 --> 00:35:33.120]  當然有很多精彩的地方
[00:35:33.120 --> 00:35:35.320]  我記得Celine Dion
[00:35:35.320 --> 00:35:36.600]  她唱的那首歌
[00:35:36.600 --> 00:35:38.600]  真的精彩
[00:35:38.600 --> 00:35:40.720]  你知不知道Celine Dion最近這幾年
[00:35:40.720 --> 00:35:44.240]  她生命裡面有多少挑戰
[00:35:44.240 --> 00:35:48.160]  就是家人去世
[00:35:48.160 --> 00:35:48.640]  還有什麼
[00:35:48.640 --> 00:35:51.160]  她患了那些僵人症
[00:35:51.160 --> 00:35:52.240]  動不了
[00:35:52.240 --> 00:35:54.760]  揮了她好幾年
[00:35:54.760 --> 00:35:55.960]  我一看到她
[00:35:55.960 --> 00:35:59.640]  真的是樂壇天后
[00:35:59.640 --> 00:36:02.640]  就是她的生命繼續可以揮下去
[00:36:02.640 --> 00:36:05.080]  你看看這些奧運的選手
[00:36:05.080 --> 00:36:05.720]  是不是一朝一夕
[00:36:05.720 --> 00:36:07.440]  他們就這樣自己去
[00:36:07.440 --> 00:36:09.680]  可以有這樣的動力
[00:36:09.680 --> 00:36:10.760]  No
[00:36:10.760 --> 00:36:12.200]  是她的生命裡面不斷有基礎
[00:36:12.200 --> 00:36:14.760]  她裡面有訓練不斷向前
[00:36:14.760 --> 00:36:20.600]  以致她能夠有那種肌肉能夠向前
[00:36:20.600 --> 00:36:22.960]  但是我們每一個都是這樣
[00:36:22.960 --> 00:36:24.320]  最後這裡說什麼
[00:36:24.320 --> 00:36:26.440]  應當一無掛慮
[00:36:26.440 --> 00:36:28.400]  只要凡事隨著禱告祈求和感謝
[00:36:28.400 --> 00:36:31.440]  將你們所要的告訴神
[00:36:31.440 --> 00:36:36.320]  神所賜那超越你所能了解的平安
[00:36:36.320 --> 00:36:37.680]  必在基督耶穌裡面
[00:36:37.680 --> 00:36:41.760]  保守你們的心懷意念
[00:36:41.760 --> 00:36:43.760]  養成一個禱告的習慣
[00:36:43.760 --> 00:36:47.160]  因為知道上帝是聽我的禱告
[00:36:47.160 --> 00:36:49.600]  同心得留基督
[00:36:49.600 --> 00:36:51.320]  上主我多謝你
[00:36:51.320 --> 00:36:52.520]  因為你是那一位
[00:36:52.520 --> 00:36:54.880]  去到癡平安的神
[00:36:54.880 --> 00:36:56.480]  感謝你對我們的平安
[00:36:56.480 --> 00:36:58.720]  賜給我們的平安
[00:36:58.720 --> 00:37:00.440]  在我們心底裡面
[00:37:00.440 --> 00:37:03.120]  是超越我們能夠去理解
[00:37:03.120 --> 00:37:06.320]  超越我們能夠想透的
[00:37:06.320 --> 00:37:07.640]  主幫助我們
[00:37:07.640 --> 00:37:08.640]  在我們很多焦慮
[00:37:08.640 --> 00:37:10.880]  很多壓力的生命裡面
[00:37:10.880 --> 00:37:12.600]  我們就近你
[00:37:12.600 --> 00:37:15.480]  因為主你就在我們身旁
[00:37:15.480 --> 00:37:16.960]  幫助我們每一天
[00:37:16.960 --> 00:37:18.040]  我們有一個這樣的習慣
[00:37:18.040 --> 00:37:19.720]  在你面前聽
[00:37:19.720 --> 00:37:21.760]  在你面前去禱告
[00:37:21.760 --> 00:37:23.120]  有聲無聲的
[00:37:23.120 --> 00:37:25.080]  真誠的
[00:37:25.080 --> 00:37:26.680]  向你擋開
[00:37:26.680 --> 00:37:28.040]  感謝你是那一位
[00:37:28.040 --> 00:37:31.200]  願意去和我們同行的神
[00:37:31.200 --> 00:37:32.680]  讓你給我們力量
[00:37:32.680 --> 00:37:34.080]  給我們平安
[00:37:34.080 --> 00:37:35.120]  在這個星期
[00:37:35.120 --> 00:37:36.560]  面對不同的困難
[00:37:36.560 --> 00:37:38.280]  不同的挑戰的時候
[00:37:38.280 --> 00:37:39.920]  你給我們的平安
[00:37:39.920 --> 00:37:41.320]  能夠勝過世界
[00:37:41.320 --> 00:37:43.000]  祈禱馮柱銘
