
[00:00:00.000 --> 00:00:03.020]  而我們今星期的思想就是要常常喜樂
[00:30:32.600 --> 00:30:34.600]  去處理或者經歷
[00:30:34.600 --> 00:30:36.600]  去面對的
[00:30:36.600 --> 00:30:38.600]  但是同時我們在神里的話語當中
[00:30:38.600 --> 00:30:40.600]  又看到那些傳福音的使徒
[00:30:40.600 --> 00:30:42.600]  或者生活裡面
[00:30:42.600 --> 00:30:44.600]  遇到很多危難的人
[00:30:44.600 --> 00:30:46.600]  當他們投靠你的時候
[00:30:46.600 --> 00:30:48.600]  他們心目中有力量
[00:30:48.600 --> 00:30:50.600]  有份你喜樂的時候
[00:30:50.600 --> 00:30:52.600]  天父呀有時候我們都很羨慕
[00:30:52.600 --> 00:30:54.600]  但求神里提醒我們
[00:30:54.600 --> 00:30:56.600]  我們需要去親近你
[00:30:56.600 --> 00:30:58.600]  時刻與你結連
[00:30:58.600 --> 00:31:00.600]  才能夠享受這種力量
[00:31:00.600 --> 00:31:02.600]  這種生命的深度
[00:31:02.600 --> 00:31:04.600]  無論在什麼情況當中
[00:31:04.600 --> 00:31:06.600]  都能夠知足又喜樂
[00:31:06.600 --> 00:31:08.600]  好像使徒保羅
[00:31:08.600 --> 00:31:10.600]  以及二千年來
[00:31:10.600 --> 00:31:12.600]  那個忠心去服侍你的人一樣
[00:31:12.600 --> 00:31:14.600]  天父呀
[00:31:14.600 --> 00:31:16.600]  願祢激勵我們
[00:31:16.600 --> 00:31:18.600]  提醒我們保守我們
[00:31:18.600 --> 00:31:20.600]  賜我們力量
[00:31:20.600 --> 00:31:22.600]  我們祈禱奉主明求
