
[00:00:00.000 --> 00:00:03.240]  人生的答案和出路
[00:33:09.380 --> 00:33:11.060]  頂止沒人生的答案和出路
[00:33:11.060 --> 00:33:13.740]  通通都和神有關
[00:33:13.740 --> 00:33:15.100]  神願意你享用
[00:33:15.100 --> 00:33:17.460]  祂所賜給你的一份
[00:33:17.460 --> 00:33:20.700]  就算是虛空短暫
[00:33:20.700 --> 00:33:23.380]  你盡力
[00:33:23.380 --> 00:33:26.900]  也能夠活出一個有意義
[00:33:26.900 --> 00:33:28.780]  美好的人生
[00:33:28.780 --> 00:33:35.820]  我們一起祈禱
[00:33:35.820 --> 00:33:38.060]  天父我們感謝祢
[00:33:38.060 --> 00:33:39.580]  縱然在很多未知裡面
[00:33:39.580 --> 00:33:43.780]  我們很確知祢愛我們
[00:33:43.780 --> 00:33:47.940]  祢給我們人生有很多美好的事
[00:33:47.940 --> 00:33:51.260]  祢讓我們得福多過得禍
[00:33:51.260 --> 00:33:53.940]  讓我們經歷的縱然不明白
[00:33:53.940 --> 00:33:56.780]  但祢總是看顧、保守
[00:33:56.780 --> 00:33:59.780]  我們人生處處都見到祢的足跡
[00:33:59.780 --> 00:34:02.460]  頭腹讓我們領受了
[00:34:02.460 --> 00:34:05.860]  在生命裡面我們更加懂得看
[00:34:05.860 --> 00:34:07.020]  懂得看為好的
[00:34:07.020 --> 00:34:09.020]  我們就去行
[00:34:09.020 --> 00:34:11.700]  亦都去享用祢給我們這一生的福份
[00:34:11.700 --> 00:34:13.420]  盡力愛人
[00:34:13.420 --> 00:34:15.220]  盡力愛你
[00:34:15.220 --> 00:34:16.100]  多謝你
[00:34:16.100 --> 00:34:19.220]  我們祈禱是奉主耶穌基督得聖名字祈求
[00:34:19.220 --> 00:34:20.140]  阿門
