
[00:00:00.000 --> 00:00:03.920]  轉眼又年底了,新一年又來了
[00:32:03.600 --> 00:32:05.600]  其實她只是說了這幾個字
[00:32:05.600 --> 00:32:07.600]  不過這幾個字實在是
[00:32:07.600 --> 00:32:09.600]  在我心坎裡
[00:32:09.600 --> 00:32:11.600]  而她的樣子也在我心裡
[00:32:11.600 --> 00:32:13.600]  我那次
[00:32:13.600 --> 00:32:15.600]  立刻就問
[00:32:15.600 --> 00:32:17.600]  如果我是一個油麻地區的牧者
[00:32:17.600 --> 00:32:19.600]  我能不能夠進入到
[00:32:19.600 --> 00:32:21.600]  這些小市民的世界
[00:32:21.600 --> 00:32:23.600]  將我愛青少年的心
[00:32:23.600 --> 00:32:25.600]  好像愛青少年那樣分享給他們
[00:32:25.600 --> 00:32:27.600]  進到他們當中
[00:32:27.600 --> 00:32:29.600]  上帝就是這樣挑戰我
[00:32:29.600 --> 00:32:31.600]  不是你的強性
[00:32:31.600 --> 00:32:33.600]  是你要
[00:32:33.600 --> 00:32:35.600]  作這些人的光
[00:32:35.600 --> 00:32:37.600]  如果我們教會很快樂
[00:32:37.600 --> 00:32:39.600]  但是你看到整個城市
[00:32:39.600 --> 00:32:41.600]  的困局
[00:32:41.600 --> 00:32:43.600]  他們經驗不到 經歷不到的時候
[00:32:43.600 --> 00:32:45.600]  上帝說
[00:32:45.600 --> 00:32:47.600]  不好意思啊 你的使命
[00:32:47.600 --> 00:32:49.600]  這些是小事來的
[00:32:49.600 --> 00:32:51.600]  無論你多強盛也好 這些是小事
[00:32:51.600 --> 00:32:53.600]  你要去哪裡啊 就是去到你
[00:32:53.600 --> 00:32:55.600]  那些淪舍當中
[00:32:55.600 --> 00:32:57.600]  那些根本不會回到教會的小店
[00:32:57.600 --> 00:32:59.600]  你知道嗎 它開門的時間
[00:32:59.600 --> 00:33:01.600]  就是教會的聚會時間
[00:33:01.600 --> 00:33:03.600]  基本上
[00:33:03.600 --> 00:33:05.600]  作外邦人的光
[00:33:05.600 --> 00:33:07.600]  所以這個挑戰
[00:33:07.600 --> 00:33:09.600]  同樣在挑戰我們
[00:33:09.600 --> 00:33:11.600]  其實我們去為上帝
[00:33:11.600 --> 00:33:13.600]  侍奉 我們是否在
[00:33:13.600 --> 00:33:15.600]  作外邦人的光
[00:33:15.600 --> 00:33:17.600]  記不記得
[00:33:17.600 --> 00:33:19.600]  毋忘侍奉
[00:33:19.600 --> 00:33:21.600]  哪三樣東西 第一樣東西
[00:33:21.600 --> 00:33:23.600]  不要忘記上帝的第一樣東西
[00:33:23.600 --> 00:33:25.600]  揀選
[00:33:25.600 --> 00:33:27.600]  從母腹裡面
[00:33:27.600 --> 00:33:29.600]  上帝就揀選我們
[00:33:29.600 --> 00:33:31.600]  上帝不單止揀選我們 他還要怎樣
[00:33:31.600 --> 00:33:33.600]  像刀和箭那樣怎樣
[00:33:33.600 --> 00:33:35.600]  預備我們
[00:33:35.600 --> 00:33:37.600]  直到有一天我們被上帝使用
[00:33:37.600 --> 00:33:39.600]  所以這是我們最重要的基礎
[00:33:39.600 --> 00:33:41.600]  上帝揀選了你
[00:33:41.600 --> 00:33:43.600]  不過你有沒有給時間去認識你自己和上帝呢
[00:33:43.600 --> 00:33:45.600]  這個就是你自己的責任
[00:33:45.600 --> 00:33:47.600]  第二就是
[00:33:47.600 --> 00:33:49.600]  當我們去侍奉的時候
[00:33:49.600 --> 00:33:51.600]  不要看什麼
[00:33:51.600 --> 00:33:53.600]  不要看果效
[00:33:53.600 --> 00:33:55.600]  要看上帝
[00:33:55.600 --> 00:33:57.600]  看著上帝
[00:33:57.600 --> 00:33:59.600]  讓我們的心看著上帝
[00:33:59.600 --> 00:34:01.600]  忠心不一定有效果
[00:34:01.600 --> 00:34:03.600]  忠心可以有效果
[00:34:03.600 --> 00:34:05.600]  但都不一定 不是正比
[00:34:05.600 --> 00:34:07.600]  但上帝告訴你 你做吧
[00:34:07.600 --> 00:34:09.600]  你做吧 第三樣東西
[00:34:09.600 --> 00:34:11.600]  毋忘上帝
[00:34:11.600 --> 00:34:13.600]  不要忘記上帝的什麼呢
[00:34:13.600 --> 00:34:15.600]  就是上帝整個創造的計劃
[00:34:15.600 --> 00:34:17.600]  創世的計劃
[00:34:17.600 --> 00:34:19.600]  我們不是要求強大
[00:34:19.600 --> 00:34:21.600]  而是要作外邦人的光
[00:34:21.600 --> 00:34:23.600]  去到一些不強大的地方
[00:34:23.600 --> 00:34:25.600]  那個才是
[00:34:25.600 --> 00:34:27.600]  生命的侍奉
[00:34:27.600 --> 00:34:29.600]  我們作為傳道人
[00:34:29.600 --> 00:34:31.600]  如果你問傳道人
[00:34:31.600 --> 00:34:33.600]  傳道人很多時候
[00:34:33.600 --> 00:34:35.600]  教完大家一些聖經
[00:34:35.600 --> 00:34:37.600]  或者跟你行走完一段路
[00:34:37.600 --> 00:34:39.600]  或者栽培完你
[00:34:39.600 --> 00:34:41.600]  其實他有些想法
[00:34:41.600 --> 00:34:43.600]  你知不知道
[00:34:43.600 --> 00:34:45.600]  他不只是期望你
[00:34:45.600 --> 00:34:47.600]  說一句多謝
[00:34:47.600 --> 00:34:49.600]  如果有一天你多謝
[00:34:49.600 --> 00:34:51.600]  凱傑 我多謝你 你的音樂很好
[00:34:51.600 --> 00:34:53.600]  可能他
[00:34:53.600 --> 00:34:55.600]  他不滿足的 你知不知道
[00:34:55.600 --> 00:34:57.600]  因為作為一個傳道人
[00:34:57.600 --> 00:34:59.600]  就好像一個媽媽
[00:34:59.600 --> 00:35:01.600]  或者一個爸爸一樣
[00:35:01.600 --> 00:35:03.600]  他很辛苦地照顧你
[00:35:03.600 --> 00:35:05.600]  他不是期望你只說一句多謝
[00:35:05.600 --> 00:35:07.600]  這個當然是禮貌或者尊重
[00:35:07.600 --> 00:35:09.600]  或者孝順是需要的
[00:35:09.600 --> 00:35:11.600]  但其實不夠的
[00:35:11.600 --> 00:35:13.600]  如果我們作為一個傳道人
[00:35:13.600 --> 00:35:15.600]  爸爸媽媽的話
[00:35:15.600 --> 00:35:17.600]  因為如果他只是跟你說多謝
[00:35:17.600 --> 00:35:19.600]  但他生命從來沒有改變
[00:35:19.600 --> 00:35:21.600]  其實你是不滿足的
[00:35:21.600 --> 00:35:23.600]  你照顧他就是為了
[00:35:23.600 --> 00:35:25.600]  找到他自己
[00:35:25.600 --> 00:35:27.600]  他生命改變
[00:35:27.600 --> 00:35:29.600]  如果他只是跟你說我多謝你
[00:35:29.600 --> 00:35:31.600]  但他又說謊
[00:35:31.600 --> 00:35:33.600]  人又雖雖格格
[00:35:33.600 --> 00:35:35.600]  跟一些關係又不好
[00:35:35.600 --> 00:35:37.600]  自己又不努力又不負責任
[00:35:37.600 --> 00:35:39.600]  你完全是感恩不到
[00:35:39.600 --> 00:35:41.600]  我有一個兒子真的很好
[00:35:41.600 --> 00:35:43.600]  我照顧了他他跟我說多謝
[00:35:43.600 --> 00:35:45.600]  不過他又出貓又怎樣
[00:35:45.600 --> 00:35:47.600]  不是這樣的
[00:35:47.600 --> 00:35:49.600]  作為傳道人都是有期望的
[00:35:49.600 --> 00:35:51.600]  不是期望你說多謝
[00:35:51.600 --> 00:35:53.600]  你當我們是菲傭
[00:35:53.600 --> 00:35:55.600]  我們服侍了你多謝
[00:35:55.600 --> 00:35:57.600]  但傳道人期望什麼呢
[00:35:57.600 --> 00:35:59.600]  就是傳道人期望你都找到
[00:35:59.600 --> 00:36:01.600]  你自己服侍上帝的方向
[00:36:01.600 --> 00:36:03.600]  如果有一天
[00:36:03.600 --> 00:36:05.600]  你走去傳道人那裡
[00:36:05.600 --> 00:36:07.600]  然後告訴他我找到上帝
[00:36:07.600 --> 00:36:09.600]  找到上帝要我做的事
[00:36:09.600 --> 00:36:11.600]  其實傳道人一定會很開心
[00:36:11.600 --> 00:36:13.600]  因為你找到
[00:36:13.600 --> 00:36:15.600]  你在上帝生命的角色
[00:36:15.600 --> 00:36:17.600]  而你跟他說
[00:36:17.600 --> 00:36:19.600]  其實我會很努力
[00:36:19.600 --> 00:36:21.600]  這樣去預備自己
[00:36:21.600 --> 00:36:23.600]  我會很努力在我崗位盡忠服侍
[00:36:23.600 --> 00:36:25.600]  你這樣告訴他
[00:36:25.600 --> 00:36:27.600]  是比他多謝
[00:36:27.600 --> 00:36:29.600]  那個滿足是更加大
[00:36:29.600 --> 00:36:31.600]  這個就是
[00:36:31.600 --> 00:36:33.600]  傳道人的期望
[00:36:33.600 --> 00:36:35.600]  我自己的期望
[00:36:35.600 --> 00:36:37.600]  可能也是
[00:36:37.600 --> 00:36:39.600]  所以這個才是榮耀上帝的生命
[00:36:39.600 --> 00:36:41.600]  榮耀上帝的生命
[00:36:41.600 --> 00:36:43.600]  你不要只是跟我們說多謝
[00:36:43.600 --> 00:36:45.600]  下一次
[00:36:45.600 --> 00:36:47.600]  我們期望應該要聽多過多謝
[00:36:47.600 --> 00:36:49.600]  你找到你的方向
[00:36:49.600 --> 00:36:51.600]  你還沒找到不要緊
[00:36:51.600 --> 00:36:53.600]  你說你正在找
[00:36:53.600 --> 00:36:55.600]  都是感恩
[00:36:55.600 --> 00:36:57.600]  你說不知道想怎樣
[00:36:57.600 --> 00:36:59.600]  我們就很擔心
[00:36:59.600 --> 00:37:01.600]  所以毋忘上帝的侍奉
[00:37:01.600 --> 00:37:03.600]  其實就是你人生的意義
[00:37:03.600 --> 00:37:05.600]  你人生的侍奉
[00:37:05.600 --> 00:37:07.600]  所以這個也是我們一起
[00:37:07.600 --> 00:37:09.600]  希望藉著這段經文
[00:37:09.600 --> 00:37:11.600]  我們大家都去想想
[00:37:11.600 --> 00:37:13.600]  我們生命和上帝的關係
[00:37:13.600 --> 00:37:15.600]  和上帝的意義和世界的關係
[00:37:15.600 --> 00:37:17.600]  祈禱
[00:37:17.600 --> 00:37:19.600]  祈禱裡面
[00:37:19.600 --> 00:37:21.600]  都去安靜
[00:37:21.600 --> 00:37:23.600]  讓上帝的說話
[00:37:23.600 --> 00:37:25.600]  再次提醒你
[00:37:25.600 --> 00:37:31.600]  回到那個起點
[00:37:31.600 --> 00:37:33.600]  呼召的起點
[00:37:33.600 --> 00:37:37.600]  忠於呼召的起點
[00:37:37.600 --> 00:37:41.600]  也都特別去求
[00:37:41.600 --> 00:37:43.600]  天父使用我們的生命
[00:37:43.600 --> 00:37:45.600]  是要作愛幫人的光
[00:37:45.600 --> 00:37:53.600]  天父我們不足我們不配
[00:37:53.600 --> 00:37:55.600]  但你仍然忠心
[00:37:55.600 --> 00:37:57.600]  去使用我們
[00:37:57.600 --> 00:37:59.600]  幫助我們
[00:37:59.600 --> 00:38:01.600]  直到有一天
[00:38:01.600 --> 00:38:03.600]  我們成為被你使用的僕人
[00:38:03.600 --> 00:38:05.600]  但願你讓我們
[00:38:05.600 --> 00:38:07.600]  經驗到這是福份
[00:38:07.600 --> 00:38:09.600]  這是禮物
[00:38:09.600 --> 00:38:11.600]  這是無上的光榮和恩典
[00:38:11.600 --> 00:38:13.600]  讓我們經驗到這些事情
[00:38:13.600 --> 00:38:15.600]  以到我們甘心樂意
[00:38:15.600 --> 00:38:17.600]  這樣去侍奉我們的禱告
[00:38:17.600 --> 00:38:19.600]  奉主耶穌基督聖名節氣球
