
[00:00:00.000 --> 00:00:02.640]  下一站幸福的 講到系列的第五堂
[00:32:36.520 --> 00:32:39.000]  怎麼樣善用你的負面情緒
[00:32:39.000 --> 00:32:41.520]  那負面情緒其實是
[00:32:41.520 --> 00:32:42.880]  當然是負面啦
[00:32:42.880 --> 00:32:44.160]  但也可以
[00:32:44.160 --> 00:32:45.520]  如果你好好用的話
[00:32:45.960 --> 00:32:48.520]  也可以變成一股很重要的power
[00:32:48.520 --> 00:32:52.080]  它可以幫助你做一些很有用的decision
[00:32:52.080 --> 00:32:57.760]  在格林多後書的第一章三到四節
[00:32:57.760 --> 00:32:58.680]  那邊是這樣說的
[00:32:58.680 --> 00:33:01.800]  他說願頌讚歸於我們的主
[00:33:01.800 --> 00:33:03.320]  耶穌基督的父上帝
[00:33:03.320 --> 00:33:04.840]  就是發慈悲的父
[00:33:04.840 --> 00:33:06.600]  是各樣安慰的上帝
[00:33:06.600 --> 00:33:08.320]  我們在一切患難中
[00:33:08.320 --> 00:33:09.840]  祂就安慰我們
[00:33:09.840 --> 00:33:12.880]  叫我們能用上帝所賜的安慰
[00:33:12.880 --> 00:33:16.120]  去安慰那些遭各樣患難的人
[00:33:16.120 --> 00:33:19.880]  第一點我想跟大家分享的是
[00:33:19.880 --> 00:33:22.840]  有時候神讓你經歷一些
[00:33:22.840 --> 00:33:24.280]  真的很不好的情緒
[00:33:24.280 --> 00:33:25.560]  那段時間真的很不好
[00:33:25.560 --> 00:33:26.960]  有些人試過憂鬱症
[00:33:26.960 --> 00:33:29.440]  有些人試過很嚴重的anger problem
[00:33:29.440 --> 00:33:31.400]  各種各樣的問題
[00:33:31.400 --> 00:33:35.280]  有時候神沒有刻意馬上拿走那些問題
[00:33:35.280 --> 00:33:37.520]  是讓你真的明白
[00:33:37.520 --> 00:33:39.480]  你經歷過那個情緒之後
[00:33:39.480 --> 00:33:40.840]  你回頭
[00:33:41.120 --> 00:33:43.560]  你才懂得怎麼去愛那些
[00:33:43.560 --> 00:33:45.840]  正在經歷這種情緒的人
[00:33:45.840 --> 00:33:49.640]  你經歷過很慘痛的分手的經驗
[00:33:49.640 --> 00:33:51.600]  你才懂得去安慰那些
[00:33:51.600 --> 00:33:53.720]  你正在經歷失戀嗎那種人
[00:33:53.720 --> 00:33:56.440]  有些人我們教會也有些人
[00:33:56.440 --> 00:33:58.040]  經歷過流產幾次
[00:33:58.040 --> 00:34:00.920]  你回頭你才會安慰那些
[00:34:00.920 --> 00:34:02.320]  真的很痛苦的人
[00:34:02.320 --> 00:34:04.160]  有些的經歷對
[00:34:04.160 --> 00:34:06.880]  你在經歷的時候你也很痛苦
[00:34:06.880 --> 00:34:10.480]  可是神有祂的意識計畫在裡面
[00:34:11.000 --> 00:34:13.480]  是透過有一天神要使用你
[00:34:13.480 --> 00:34:14.880]  回頭的時候
[00:34:14.880 --> 00:34:17.320]  去安慰那些正在痛苦的人
[00:34:17.320 --> 00:34:18.760]  你能夠了解祂
[00:34:18.760 --> 00:34:20.840]  你能夠懂得怎麼樣去安慰祂
[00:34:20.840 --> 00:34:23.960]  所以負面情緒有祂正面的作用
[00:34:23.960 --> 00:34:27.240]  是因為除非你把你自己擺在神的手中
[00:34:27.240 --> 00:34:29.840]  你說神我知道有些的情緒
[00:34:29.840 --> 00:34:31.840]  你可以馬上拿走
[00:34:31.840 --> 00:34:33.680]  你選擇現在不拿走
[00:34:33.680 --> 00:34:36.440]  我怎麼樣靠著你
[00:34:36.440 --> 00:34:38.080]  走出這個情緒之後
[00:34:38.080 --> 00:34:40.600]  我回頭懂得去關心
[00:34:40.760 --> 00:34:43.760]  懂得去幫助那些還在那個情緒裡面的人
[00:34:43.760 --> 00:34:45.320]  這是第一個
[00:34:45.320 --> 00:34:48.040]  你需要善用你的負面情緒
[00:34:48.040 --> 00:34:51.560]  以前我知道有一個很出名的program
[00:34:51.560 --> 00:34:52.480]  叫Louis program
[00:34:52.480 --> 00:34:54.200]  那是一個媽媽發明的
[00:34:54.200 --> 00:34:56.520]  因為她自己的孩子有自閉症
[00:34:56.520 --> 00:34:57.920]  她很痛苦
[00:34:57.920 --> 00:34:59.680]  很多年她一直想辦法
[00:34:59.680 --> 00:35:01.080]  學校不肯收她
[00:35:01.080 --> 00:35:03.440]  一直嘲笑這個孩子
[00:35:03.440 --> 00:35:04.880]  後來她就我自己教她
[00:35:04.880 --> 00:35:08.560]  結果她一邊教就一邊在很痛苦的情況下
[00:35:08.560 --> 00:35:10.200]  想到一套方法
[00:35:10.560 --> 00:35:12.960]  來怎麼教這個自閉症的孩子
[00:35:12.960 --> 00:35:16.760]  結果後來這套方法被神所用成為後來
[00:35:16.760 --> 00:35:17.880]  因為她兒子叫Louis
[00:35:17.880 --> 00:35:19.760]  就變成Louis program
[00:35:19.760 --> 00:35:21.440]  我們教會也run過
[00:35:21.440 --> 00:35:26.080]  也幫助我們教會一些有自閉症的孩子
[00:35:26.080 --> 00:35:27.760]  能夠慢慢地變好
[00:35:27.760 --> 00:35:30.480]  所以那個program在世界也出名
[00:35:30.480 --> 00:35:31.840]  神就使用這些
[00:35:31.840 --> 00:35:33.920]  你覺得很痛苦的經歷
[00:35:33.920 --> 00:35:37.280]  把它變成一個你人生的一個的成就
[00:35:37.280 --> 00:35:38.840]  讓你說原來我活著
[00:35:38.840 --> 00:35:41.000]  神的計畫就是我先經歷了這個
[00:35:41.000 --> 00:35:44.840]  後來我能夠幫助很多的人解決這個問題
[00:35:44.840 --> 00:35:48.960]  我上禮拜跟大家有分享過Tony Robbins的故事
[00:35:48.960 --> 00:35:53.320]  我上禮拜分享說Tony Robbins小時候
[00:35:53.320 --> 00:35:55.640]  記得有一次感恩節非常的窮
[00:35:55.640 --> 00:35:56.400]  爸爸失業了
[00:35:56.400 --> 00:35:59.160]  然後就有個陌生人送了一袋食物給他
[00:35:59.160 --> 00:36:01.000]  同一件事情發生
[00:36:01.000 --> 00:36:02.400]  他跟他爸兩個
[00:36:02.400 --> 00:36:03.840]  他當時大概11歲
[00:36:03.840 --> 00:36:05.920]  那麼他爸的看法就是
[00:36:05.920 --> 00:36:08.320]  我怎麼這麼倒楣沒用
[00:36:08.320 --> 00:36:11.560]  就是還需要有陌生人來施捨我
[00:36:11.560 --> 00:36:13.000]  才能夠餵飽我的家人
[00:36:13.000 --> 00:36:14.680]  所以他爸很不開心
[00:36:14.680 --> 00:36:17.000]  最後他做了一個決定離開他們家
[00:36:17.000 --> 00:36:18.240]  他拋棄了這個家
[00:36:18.240 --> 00:36:20.080]  後來很孤獨地死去
[00:36:20.080 --> 00:36:22.520]  就一直過著流浪的生活
[00:36:22.520 --> 00:36:25.280]  但是Tony Robbins他對這件事有另外的看法
[00:36:25.280 --> 00:36:28.200]  他覺得陌生人都送食物給我
[00:36:28.200 --> 00:36:29.640]  可見這世上有愛
[00:36:29.640 --> 00:36:31.720]  因為他是這樣看這件事情
[00:36:31.720 --> 00:36:34.080]  所以他心裡面覺得很溫暖
[00:36:34.080 --> 00:36:36.240]  但是那件事之後
[00:36:36.240 --> 00:36:38.200]  你發現他爸就離開了他家
[00:36:38.400 --> 00:36:39.560]  那麼他後來分享說
[00:36:39.560 --> 00:36:40.880]  當他11歲的時候
[00:36:40.880 --> 00:36:42.320]  他爸離開他家的時候
[00:36:42.320 --> 00:36:44.040]  這對他來講是一個
[00:36:44.040 --> 00:36:46.280]  有一段時間是一個人生一個陰影
[00:36:46.280 --> 00:36:49.880]  他覺得因為你也想像11歲的一個孩子
[00:36:49.880 --> 00:36:52.480]  帶著一個妹妹一個弟弟
[00:36:52.480 --> 00:36:53.800]  媽媽沒工作
[00:36:53.800 --> 00:36:55.560]  爸爸突然間消失了有一天
[00:36:55.560 --> 00:36:58.440]  那是一段很痛苦的童年
[00:36:58.440 --> 00:37:01.640]  他說他怎麼走出這個童年呢
[00:37:01.640 --> 00:37:03.640]  直到他17歲的時候
[00:37:03.640 --> 00:37:04.680]  他決定做一件事
[00:37:04.680 --> 00:37:07.640]  他說當年11歲的那個感恩節
[00:37:07.640 --> 00:37:10.800]  我很記得有陌生人送了禮物給我
[00:37:10.800 --> 00:37:12.840]  他說到了17歲的時候
[00:37:12.840 --> 00:37:16.400]  他說我現在經濟上有一點點的這麼實力
[00:37:16.400 --> 00:37:18.080]  那我也不是很有錢
[00:37:18.080 --> 00:37:19.880]  但是我可以買兩箱的食物
[00:37:19.880 --> 00:37:21.760]  送給兩家有需要的人
[00:37:21.760 --> 00:37:23.080]  結果他就去買了
[00:37:23.080 --> 00:37:24.360]  買了一箱他就去送
[00:37:24.360 --> 00:37:27.240]  結果他說他第一次去送的第一家人
[00:37:27.240 --> 00:37:29.240]  他敲門的時候是個媽媽出來開門
[00:37:29.240 --> 00:37:31.560]  那媽媽出來開門的時候
[00:37:31.560 --> 00:37:36.520]  他就看到那個媽媽exactly的家裡有三個孩子
[00:37:36.640 --> 00:37:38.600]  所以跟他家的背景是一樣的
[00:37:38.600 --> 00:37:41.080]  而且當他送禮物的時候
[00:37:41.080 --> 00:37:43.920]  他才發現那一家的爸爸
[00:37:43.920 --> 00:37:47.320]  在他送禮物的三天前離開了這個家
[00:37:47.320 --> 00:37:49.520]  跟他爸一樣就離開了這個家
[00:37:49.520 --> 00:37:52.960]  所以他送的第一份的禮物送給那一家
[00:37:52.960 --> 00:37:54.400]  我覺得神很有幽默感
[00:37:54.400 --> 00:37:57.680]  他帶領他送的第一份禮物給的那個家庭
[00:37:57.680 --> 00:38:00.480]  剛好跟他的背景是一模一樣的
[00:38:00.480 --> 00:38:01.800]  爸爸離開了
[00:38:01.800 --> 00:38:03.880]  家裡借不開鍋
[00:38:03.880 --> 00:38:05.880]  剛好他的伙計就送到
[00:38:06.480 --> 00:38:08.080]  那孩子就很喜歡抱著他
[00:38:08.080 --> 00:38:09.680]  還有玩具啊什麼的弄弄弄
[00:38:09.680 --> 00:38:11.880]  弄完之後他就走了
[00:38:11.880 --> 00:38:12.760]  他走了之後
[00:38:12.760 --> 00:38:13.760]  他就看到
[00:38:13.760 --> 00:38:14.760]  他說他開車的時候
[00:38:14.760 --> 00:38:17.200]  他看到到後勤看到他媽媽一直在哭哭哭
[00:38:17.200 --> 00:38:20.200]  他說他開到前面轉彎腳的時候
[00:38:20.200 --> 00:38:20.960]  他就停下來
[00:38:20.960 --> 00:38:22.120]  因為他開不下去
[00:38:22.120 --> 00:38:24.440]  他就在那邊嚎啕大哭
[00:38:24.440 --> 00:38:25.520]  他大哭了一場
[00:38:25.520 --> 00:38:27.760]  他說他哭得很舒服
[00:38:27.760 --> 00:38:30.120]  他說哭完那一場之後
[00:38:30.120 --> 00:38:33.360]  他就完全走出了童年那個陰影
[00:38:34.200 --> 00:38:36.920]  他說因為他那天想通了一件事
[00:38:36.920 --> 00:38:39.520]  他說原來神有祂的計畫
[00:38:39.520 --> 00:38:42.280]  原來十一歲的時候
[00:38:42.280 --> 00:38:45.080]  我經歷這個這麼淒慘的童年那件事情
[00:38:45.080 --> 00:38:47.120]  原來神是叫我今天
[00:38:47.120 --> 00:38:50.880]  能夠用這件事來幫助另外一個家庭
[00:38:50.880 --> 00:38:52.560]  當你看到的時候
[00:38:52.560 --> 00:38:54.200]  他說我終於明白
[00:38:54.200 --> 00:38:57.160]  本來我認為是最糟糕的事件
[00:38:57.160 --> 00:39:00.320]  現在變成了我人生中最糟糕的事件
[00:39:00.320 --> 00:39:03.040]  他說他沒有試過這麼有成就感
[00:39:03.040 --> 00:39:06.360]  這麼有滿足感能夠幫助這樣一個家庭
[00:39:06.360 --> 00:39:10.120]  當他知道原來神使用他童年這個陰影
[00:39:10.120 --> 00:39:12.480]  為的是祝福另外一個家庭的時候
[00:39:12.480 --> 00:39:15.160]  他就完全走出那個陰影
[00:39:15.160 --> 00:39:20.120]  我們有時候會遇到很多的陰影
[00:39:20.120 --> 00:39:23.080]  有時候那些陰影的負面情緒
[00:39:23.080 --> 00:39:24.400]  巴得你很多年
[00:39:24.400 --> 00:39:27.200]  直到有一天你發現
[00:39:27.200 --> 00:39:29.920]  原來這一切都不是白費
[00:39:29.920 --> 00:39:32.640]  神不只是讓你白白的受苦
[00:39:33.200 --> 00:39:35.160]  神是有一天他要使用你
[00:39:35.160 --> 00:39:37.800]  覺得很痛苦的那段經歷
[00:39:37.800 --> 00:39:38.880]  反過來
[00:39:38.880 --> 00:39:41.240]  把它變成一種最大的祝福
[00:39:41.240 --> 00:39:44.240]  讓你人生有一個很偉大的計畫
[00:39:44.240 --> 00:39:45.640]  你能夠祝福很多的人
[00:39:45.640 --> 00:39:48.040]  當你知道這個計畫之後
[00:39:48.040 --> 00:39:49.640]  你就能夠走出
[00:39:49.640 --> 00:39:52.320]  那些過往我覺得好痛苦的那很多年
[00:39:52.320 --> 00:39:54.080]  最後用
[00:39:54.080 --> 00:39:57.640]  一節短短的經文來做我們的結束
[00:39:57.640 --> 00:40:01.400]  在羅馬書七章二十五節
[00:40:01.680 --> 00:40:03.240]  我PowerPoint上面有
[00:40:03.240 --> 00:40:06.080]  說感謝上帝接著我們主耶穌基督
[00:40:06.080 --> 00:40:07.600]  祂能夠救我
[00:40:07.600 --> 00:40:09.120]  我的情況就是這樣
[00:40:09.120 --> 00:40:09.960]  我只是
[00:40:09.960 --> 00:40:13.120]  我自己只能在心靈上順服上帝的法則
[00:40:13.120 --> 00:40:14.040]  我的肉體
[00:40:14.040 --> 00:40:16.520]  卻服從罪的法則
[00:40:16.520 --> 00:40:19.160]  這是把我們剛剛講過
[00:40:19.160 --> 00:40:20.760]  人生最大的問題就是
[00:40:20.760 --> 00:40:22.160]  我的心在想這邊
[00:40:22.160 --> 00:40:24.320]  我的情緒往那邊跑
[00:40:24.320 --> 00:40:26.520]  我也鬥不過我情緒那怎麼辦
[00:40:26.520 --> 00:40:29.760]  心理學大師弗洛伊德
[00:40:29.760 --> 00:40:31.080]  他的辦法是很簡單
[00:40:31.080 --> 00:40:33.000]  就是犧牲這一邊就好了
[00:40:33.000 --> 00:40:34.840]  弗洛伊德是這樣說的
[00:40:34.840 --> 00:40:36.160]  我人生分三個部分
[00:40:36.160 --> 00:40:37.280]  一個部分就是
[00:40:37.280 --> 00:40:39.320]  代表說我的情緒
[00:40:39.320 --> 00:40:40.920]  我要告訴我想要怎麼做
[00:40:40.920 --> 00:40:42.600]  那另一部分就是我的道德觀念
[00:40:42.600 --> 00:40:43.920]  告訴我不應該這樣做
[00:40:43.920 --> 00:40:46.200]  還有一部分就是很掙扎
[00:40:46.200 --> 00:40:47.600]  判官你自己選擇
[00:40:47.600 --> 00:40:49.840]  到底是聽那個聲音還是聽那個聲音
[00:40:49.840 --> 00:40:51.480]  那結果我們都會聽這個聲音
[00:40:51.480 --> 00:40:51.960]  對不對
[00:40:51.960 --> 00:40:53.560]  所以弗洛伊德的方法就是
[00:40:53.560 --> 00:40:55.560]  不要聽那個高大上的那個
[00:40:55.560 --> 00:40:57.320]  那個什麼道德裁判
[00:40:57.320 --> 00:40:58.200]  不要聽他的
[00:40:58.200 --> 00:40:58.960]  聽自己的
[00:40:58.960 --> 00:40:59.960]  跟著感覺走
[00:41:00.120 --> 00:41:01.120]  基本上是這樣
[00:41:01.120 --> 00:41:03.280]  那你不聽你也沒辦法
[00:41:03.280 --> 00:41:04.120]  你沒選擇
[00:41:04.120 --> 00:41:06.080]  那現在保羅告訴我們
[00:41:06.080 --> 00:41:07.720]  在羅馬書告訴我們一個選擇
[00:41:07.720 --> 00:41:10.200]  他說原來當我們在掙扎的當中
[00:41:10.200 --> 00:41:11.880]  當我們說我的心在想說
[00:41:11.880 --> 00:41:12.760]  我順服神好了
[00:41:12.760 --> 00:41:14.040]  我這邊好好
[00:41:14.040 --> 00:41:15.040]  你的心告訴你
[00:41:15.040 --> 00:41:16.320]  不是這邊比較好
[00:41:16.320 --> 00:41:17.560]  你看那個bad boy多帥
[00:41:17.560 --> 00:41:18.680]  跟他在一起很爽
[00:41:18.680 --> 00:41:20.360]  那就跟他在一起
[00:41:20.360 --> 00:41:22.480]  他說你說現在怎麼辦呢
[00:41:22.480 --> 00:41:24.760]  誰能夠救我脫離這死亡的身體
[00:41:24.760 --> 00:41:27.440]  保羅最終說原來耶穌基督可以
[00:41:28.160 --> 00:41:30.560]  因為透過耶穌基督在實價上
[00:41:30.560 --> 00:41:31.440]  成就的救贖
[00:41:31.440 --> 00:41:33.280]  神給你一個禮物叫聖靈
[00:41:33.280 --> 00:41:34.880]  聖靈來的時候
[00:41:34.880 --> 00:41:36.080]  祂有一個power
[00:41:36.080 --> 00:41:37.840]  能夠幫助你的心
[00:41:37.840 --> 00:41:39.640]  能夠拉回來
[00:41:39.640 --> 00:41:41.920]  讓你的心也往這個方向
[00:41:41.920 --> 00:41:44.960]  你知道當你看到一個人
[00:41:44.960 --> 00:41:46.280]  你心裡面說
[00:41:46.280 --> 00:41:48.680]  神告訴我應該愛這個人
[00:41:48.680 --> 00:41:50.360]  你的心的想法跟
[00:41:50.360 --> 00:41:52.000]  跟你的心的感受
[00:41:52.000 --> 00:41:53.440]  跟你想法是一致的
[00:41:53.440 --> 00:41:55.360]  你心裡面覺得這個人好可愛
[00:41:55.360 --> 00:41:56.520]  我想要愛他
[00:41:57.160 --> 00:41:59.600]  你知道這是多幸福的事情嗎
[00:41:59.600 --> 00:42:04.080]  很少人能夠達到這個境界的
[00:42:04.080 --> 00:42:06.600]  你知道當你回家的時候
[00:42:06.600 --> 00:42:08.520]  你說我今天想要讀書
[00:42:08.520 --> 00:42:10.040]  你心的感受也是
[00:42:10.040 --> 00:42:11.880]  我好喜歡數學
[00:42:11.880 --> 00:42:15.120]  你知道你是多幸福一個學生嗎
[00:42:15.120 --> 00:42:17.160]  你享受在當中
[00:42:17.160 --> 00:42:18.920]  一讀數學兩個小時過去了
[00:42:18.920 --> 00:42:20.680]  你還覺得哇好爽這個經歷
[00:42:20.680 --> 00:42:22.080]  我心是這樣想的
[00:42:22.080 --> 00:42:22.720]  我的
[00:42:22.720 --> 00:42:23.120]  對不對
[00:42:23.120 --> 00:42:24.000]  我思想這樣想
[00:42:24.000 --> 00:42:25.160]  我心也這樣感受
[00:42:25.160 --> 00:42:26.960]  當你來到神面前
[00:42:26.960 --> 00:42:28.520]  知道說你的想法是
[00:42:28.520 --> 00:42:29.360]  我應該愛神
[00:42:29.360 --> 00:42:30.800]  你的心也覺得神
[00:42:30.800 --> 00:42:32.360]  哇我好愛你
[00:42:32.360 --> 00:42:35.440]  你每次唱詩歌都感動
[00:42:35.440 --> 00:42:36.840]  你每次停下來
[00:42:36.840 --> 00:42:38.720]  夜深人靜想到神的時候
[00:42:38.720 --> 00:42:40.320]  你都感動到想要哭
[00:42:40.320 --> 00:42:41.520]  因為神太愛你
[00:42:41.520 --> 00:42:44.000]  不但只是思想是心
[00:42:44.000 --> 00:42:47.240]  你知道這是一種多麼幸福的人生嗎
[00:42:47.240 --> 00:42:49.400]  這怎麼做到
[00:42:49.400 --> 00:42:52.000]  如果沒有聖靈有那個power
[00:42:52.000 --> 00:42:53.040]  在告訴你
[00:42:53.040 --> 00:42:55.040]  把你的心拉過來轉向這邊
[00:42:55.040 --> 00:42:56.800]  靠你的意志能力
[00:42:56.840 --> 00:42:59.280]  你永遠不要想達到這個level
[00:42:59.280 --> 00:43:03.800]  這件事情只有耶穌基督能夠做得到
[00:43:03.800 --> 00:43:06.120]  他選擇什麼時候做
[00:43:06.120 --> 00:43:08.120]  只能靠你說
[00:43:08.120 --> 00:43:09.520]  把你的方向調整
[00:43:09.520 --> 00:43:11.000]  先求他的意義吧
[00:43:11.000 --> 00:43:13.760]  不要來到神面前還是覺得
[00:43:13.760 --> 00:43:15.600]  我可以靠我的意志能力
[00:43:15.600 --> 00:43:17.160]  就可以把我的心拉回來
[00:43:17.160 --> 00:43:18.040]  不可能的
[00:43:18.040 --> 00:43:19.960]  來到神面前告訴他
[00:43:19.960 --> 00:43:20.800]  我就是這樣的
[00:43:20.800 --> 00:43:22.040]  我心想愛你
[00:43:22.040 --> 00:43:23.440]  可是我的感受告訴我
[00:43:23.440 --> 00:43:24.520]  我很討厭你
[00:43:24.520 --> 00:43:25.720]  我不喜歡讀經
[00:43:25.720 --> 00:43:27.040]  我就不喜歡禱告
[00:43:27.040 --> 00:43:28.400]  告訴神
[00:43:28.400 --> 00:43:30.240]  然後告訴神說
[00:43:30.240 --> 00:43:31.440]  我知道你的意義
[00:43:31.440 --> 00:43:33.280]  因為你死在持家上
[00:43:33.280 --> 00:43:34.800]  exactly就是因為這樣
[00:43:34.800 --> 00:43:35.960]  你愛我
[00:43:35.960 --> 00:43:37.680]  你賜給我聖靈
[00:43:37.680 --> 00:43:39.440]  我要靠著聖靈的能力
[00:43:39.440 --> 00:43:40.120]  有一天
[00:43:40.120 --> 00:43:41.440]  當我想要愛你的時候
[00:43:41.440 --> 00:43:43.440]  我的心的感受也是愛你的
[00:43:43.440 --> 00:43:47.000]  這種是我親身經歷過的
[00:43:47.000 --> 00:43:49.520]  這就是為什麼當我經歷過之後
[00:43:49.520 --> 00:43:50.880]  我永遠不會去
[00:43:50.880 --> 00:43:52.000]  去怎麼樣
[00:43:52.000 --> 00:43:53.800]  永遠不會去看不起別的人
[00:43:53.800 --> 00:43:55.520]  就是比方說戒菸
[00:43:56.280 --> 00:43:58.080]  我戒菸一個晚上就戒掉了
[00:43:58.080 --> 00:43:59.320]  但如果我的戒菸
[00:43:59.320 --> 00:44:00.880]  是靠我的意志能力的話
[00:44:00.880 --> 00:44:02.080]  我後來在戒毒所
[00:44:02.080 --> 00:44:04.000]  就會很看不起那些戒不了菸的人
[00:44:04.000 --> 00:44:04.880]  有沒有搞錯啊
[00:44:04.880 --> 00:44:06.000]  戒了五年都戒不了
[00:44:06.000 --> 00:44:07.880]  你的意志能力去了哪裡呢
[00:44:07.880 --> 00:44:09.760]  可是我自己知道
[00:44:09.760 --> 00:44:12.160]  戒菸不是因為我意志能力
[00:44:12.160 --> 00:44:13.400]  是因為神
[00:44:13.400 --> 00:44:15.640]  把我想要吸菸的那個
[00:44:15.640 --> 00:44:17.400]  那個情緒拿走了
[00:44:17.400 --> 00:44:19.240]  我一天睡醒發現
[00:44:19.240 --> 00:44:22.240]  一點一點effort都沒有
[00:44:22.240 --> 00:44:24.280]  這種我叫做effortless success
[00:44:24.280 --> 00:44:25.080]  有沒有聽過
[00:44:25.400 --> 00:44:27.120]  我們世俗的成功
[00:44:27.120 --> 00:44:28.120]  都是要付努力的
[00:44:28.120 --> 00:44:29.240]  有沒有聽過
[00:44:29.240 --> 00:44:30.920]  沒有努力的成功啊
[00:44:30.920 --> 00:44:31.960]  有啊 聖經說的
[00:44:31.960 --> 00:44:33.200]  我也經歷過
[00:44:33.200 --> 00:44:36.800]  多少次我遇到一個人
[00:44:36.800 --> 00:44:39.200]  以前告訴自己說要愛他
[00:44:39.200 --> 00:44:41.680]  可是心告訴我很討厭這個人
[00:44:41.680 --> 00:44:43.400]  你來到神面前說
[00:44:43.400 --> 00:44:44.800]  神 I hate him
[00:44:44.800 --> 00:44:51.400]  當你真的敢跟神這樣說的時候
[00:44:51.400 --> 00:44:52.320]  你的神
[00:44:52.320 --> 00:44:53.680]  I really hate him
[00:44:53.680 --> 00:44:54.360]  就是這樣了
[00:44:54.800 --> 00:44:55.880]  當你幫助我的時候
[00:44:55.880 --> 00:44:56.920]  如果你什麼時候幫我
[00:44:56.920 --> 00:44:57.920]  我就可以不恨他
[00:44:57.920 --> 00:45:00.040]  很奇怪就過一段時間
[00:45:00.040 --> 00:45:00.600]  你看到他
[00:45:00.600 --> 00:45:02.480]  你心裡面還真的覺得這個人很可愛
[00:45:02.480 --> 00:45:04.320]  我試過無數次
[00:45:04.320 --> 00:45:06.880]  這種我沒有辦法來
[00:45:06.880 --> 00:45:08.240]  我做到了之後
[00:45:08.240 --> 00:45:09.640]  我也沒有辦法告訴別人說
[00:45:09.640 --> 00:45:10.440]  我就看不起你
[00:45:10.440 --> 00:45:11.480]  因為你還恨他
[00:45:11.480 --> 00:45:13.720]  因為我知道不是靠我努力做的
[00:45:13.720 --> 00:45:15.800]  是因為神在我身上做的
[00:45:15.800 --> 00:45:18.920]  神要我們最終成為的一個人
[00:45:18.920 --> 00:45:21.040]  就是他幫我們改變的那個
[00:45:21.040 --> 00:45:23.680]  不單止你的想法是這樣想的
[00:45:23.880 --> 00:45:25.480]  你的心也這樣感受
[00:45:25.480 --> 00:45:27.240]  那你就是非常棒的
[00:45:27.240 --> 00:45:28.960]  想想你的婚姻有沒有
[00:45:28.960 --> 00:45:30.280]  如果你的心覺得
[00:45:30.280 --> 00:45:31.520]  我應該愛我的太太
[00:45:31.520 --> 00:45:32.680]  應該愛我的丈夫
[00:45:32.680 --> 00:45:34.480]  如果你的心也這樣想
[00:45:34.480 --> 00:45:36.960]  你的婚姻可見你多幸福
[00:45:36.960 --> 00:45:40.000]  那如果光只有思維心不在
[00:45:40.000 --> 00:45:41.840]  那就變成中國式離婚
[00:45:41.840 --> 00:45:44.360]  那如果說我就放棄道德了
[00:45:44.360 --> 00:45:45.480]  我就跟著這邊走了
[00:45:45.480 --> 00:45:48.240]  那你下一站等候你的就是悲劇
[00:45:48.240 --> 00:45:51.800]  下一站要幸福真的只有一個辦法
[00:45:51.800 --> 00:45:52.800]  剛剛說的
[00:45:53.680 --> 00:45:56.880]  只有聖靈能夠幫助你做到這一點
[00:45:56.880 --> 00:45:58.720]  我們來禱告好不好
