
[00:00:00.000 --> 00:00:04.680]  今天是2020年第一個Jackson拜
[00:30:09.440 --> 00:30:13.200]  原因是當時的寡婦是不打扮的
[00:30:13.200 --> 00:30:14.160]  你明白我的意思嗎
[00:30:14.160 --> 00:30:16.720]  拼完紅灰就不再說了
[00:30:16.720 --> 00:30:19.000]  當你重新梳洗打扮的時候
[00:30:19.000 --> 00:30:21.920]  就代表你的喪期已經過去了
[00:30:21.920 --> 00:30:25.640]  意思就是你可以重新再嫁了
[00:30:25.640 --> 00:30:28.040]  所以我把他重新裝扮
[00:30:28.040 --> 00:30:29.640]  讓他脫去喪期
[00:30:29.640 --> 00:30:31.320]  然後他教了他一件事
[00:30:31.320 --> 00:30:32.880]  也是我們不明白的
[00:30:32.880 --> 00:30:34.120]  他跟老爹說
[00:30:34.120 --> 00:30:39.440]  你去波阿斯那幫侍女那裏
[00:30:39.440 --> 00:30:40.640]  就是那些工人一起
[00:30:40.640 --> 00:30:42.320]  一起混在一起
[00:30:42.320 --> 00:30:44.160]  但是晚上的時候
[00:30:44.160 --> 00:30:45.400]  你要留心了
[00:30:45.400 --> 00:30:48.240]  你要在波阿斯睡覺的地方
[00:30:48.240 --> 00:30:49.760]  揭起她的被子
[00:30:49.760 --> 00:30:50.760]  鑽進去
[00:30:50.760 --> 00:30:53.480]  哇
[00:30:53.480 --> 00:30:54.760]  是不是嚇死了
[00:30:54.760 --> 00:30:59.160]  大興經常去外地公幹
[00:30:59.160 --> 00:31:02.120]  睜大眼睛看到一個人坐在你旁邊怎麼辦
[00:31:02.120 --> 00:31:04.360]  水洗你都不清
[00:31:04.360 --> 00:31:06.200]  爲什麼會這樣
[00:31:06.200 --> 00:31:07.440]  原來不是這樣的
[00:31:07.440 --> 00:31:08.640]  聖經是用被子
[00:31:08.640 --> 00:31:10.120]  但那個被子是什麼
[00:31:10.120 --> 00:31:11.360]  就是耶穌的外袍
[00:31:11.360 --> 00:31:12.720]  耶穌的袍子是很長的
[00:31:12.720 --> 00:31:14.760]  其實猶太人也是這樣的
[00:31:14.760 --> 00:31:16.240]  他們裏面有一件內衣
[00:31:16.240 --> 00:31:18.840]  這件外袍其實是他們的被子
[00:31:18.840 --> 00:31:21.200]  夜晚他們露宿之類的
[00:31:21.200 --> 00:31:22.240]  就暖一點
[00:31:22.240 --> 00:31:23.520]  或者可以脫下來
[00:31:23.520 --> 00:31:25.200]  自己蓋着自己睡覺
[00:31:25.200 --> 00:31:26.880]  爲什麼會揭起他的被子呢
[00:31:26.880 --> 00:31:29.960]  原因就是主人和那些工人
[00:31:29.960 --> 00:31:32.160]  夜晚是會看着那些活趕的
[00:31:32.160 --> 00:31:33.440]  因爲你這麼辛苦
[00:31:33.440 --> 00:31:34.120]  收割了出來
[00:31:34.120 --> 00:31:35.040]  你又要打工
[00:31:35.040 --> 00:31:36.160]  又要搞一輪
[00:31:36.160 --> 00:31:38.240]  沒有人幫你做保安
[00:31:38.240 --> 00:31:39.440]  也沒有監控
[00:31:39.440 --> 00:31:41.520]  所以他通常就睡在附近
[00:31:41.520 --> 00:31:42.720]  看着那些東西
[00:31:42.720 --> 00:31:43.920]  很冷
[00:31:43.920 --> 00:31:45.360]  主人跟你是什麼
[00:31:45.360 --> 00:31:47.160]  有階級分別的
[00:31:47.160 --> 00:31:48.960]  難道你跟主人摟在一起嗎
[00:31:48.960 --> 00:31:50.160]  那當然不行
[00:31:50.160 --> 00:31:51.560]  那你是僕人
[00:31:51.560 --> 00:31:52.360]  你是奴婢
[00:31:52.360 --> 00:31:53.360]  那你做什麼的
[00:31:53.360 --> 00:31:55.400]  就全部睡在他的腳邊
[00:31:55.400 --> 00:31:56.960]  於是你就會怎麼樣
[00:31:56.960 --> 00:31:58.720]  好像有一張電氈一樣
[00:31:58.720 --> 00:32:00.160]  堆着主人的腳
[00:32:00.160 --> 00:32:04.760]  幫助主人保暖
[00:32:04.760 --> 00:32:07.640]  所以在這些古老的時間
[00:32:07.640 --> 00:32:11.520]  如果你揭起他的外袍被子
[00:32:11.520 --> 00:32:13.440]  然後塞在他的腳邊
[00:32:13.440 --> 00:32:15.080]  是代表什麼呢
[00:32:15.080 --> 00:32:18.400]  代表我願意下嫁給你
[00:32:18.400 --> 00:32:20.760]  或者我願意歸入你的名下
[00:32:20.760 --> 00:32:22.720]  做你的福氣
[00:32:22.720 --> 00:32:24.800]  你怎麼安置我我都可以
[00:32:24.800 --> 00:32:28.480]  這是一個主動獻身的表現
[00:32:28.480 --> 00:32:30.440]  所以
[00:32:30.440 --> 00:32:31.360]  納昂偉
[00:32:31.360 --> 00:32:33.480]  當然明白整個過程
[00:32:33.480 --> 00:32:36.280]  但是老德知不知道
[00:32:36.280 --> 00:32:37.600]  老德是不知道的
[00:32:37.600 --> 00:32:38.480]  《聖經》裏面說
[00:32:38.480 --> 00:32:39.200]  老德是一個什麼
[00:32:39.200 --> 00:32:40.440]  愛邦的女子
[00:32:40.440 --> 00:32:43.000]  其實真的不知道整個過程是做什麼的
[00:32:43.000 --> 00:32:43.880]  我想問一下
[00:32:43.880 --> 00:32:45.280]  我們當中的姐妹
[00:32:45.280 --> 00:32:46.000]  我那一區
[00:32:46.000 --> 00:32:48.480]  整天贊你們又漂亮又厲害的那一羣
[00:32:48.480 --> 00:32:50.840]  你奶奶點了一條這樣的主意給你
[00:32:50.840 --> 00:32:52.840]  你跟不跟
[00:32:52.840 --> 00:32:53.840]  你跟不跟
[00:32:53.840 --> 00:32:54.960]  說祖堂那羣老人家
[00:32:54.960 --> 00:32:58.080]  神經病的
[00:32:58.080 --> 00:32:59.440]  真的沒可能的
[00:32:59.440 --> 00:33:00.840]  所以蒙福
[00:33:00.840 --> 00:33:03.320]  是要聽話就是這個意思
[00:33:03.320 --> 00:33:04.920]  老德你真的很難理解
[00:33:04.920 --> 00:33:06.320]  可能真的奶奶對他很好
[00:33:06.320 --> 00:33:08.040]  他很信任他奶奶
[00:33:08.040 --> 00:33:09.240]  所以奶奶教他做什麼
[00:33:09.240 --> 00:33:10.320]  他都照做
[00:33:10.320 --> 00:33:11.640]  《聖經》裏面說得很清楚
[00:33:11.640 --> 00:33:12.680]  老德是不知道要做什麼的
[00:33:12.680 --> 00:33:13.560]  所以他說
[00:33:13.560 --> 00:33:15.360]  之後有什麼事要發生
[00:33:15.360 --> 00:33:16.400]  要怎麼做呢
[00:33:16.400 --> 00:33:17.320]  你不用擔心
[00:33:17.320 --> 00:33:19.200]  波瓦斯會告訴你
[00:33:19.200 --> 00:33:21.200]  就是說他在做的時候
[00:33:21.200 --> 00:33:23.080]  老德其實是糊塗塗的
[00:33:23.080 --> 00:33:24.800]  事情是怎麼發生的呢
[00:33:24.800 --> 00:33:26.680]  你看到這些經文就知道
[00:33:26.680 --> 00:33:28.960]  這件事是絕對沒有色情的
[00:33:28.960 --> 00:33:31.000]  波瓦斯發愣的看到
[00:33:31.000 --> 00:33:33.240]  爲什麼有個女孩在呢
[00:33:33.240 --> 00:33:34.200]  但是他的反應
[00:33:34.200 --> 00:33:35.640]  他知道是老德他就這麼說
[00:33:35.640 --> 00:33:36.760]  他說女兒啊
[00:33:36.760 --> 00:33:40.480]  願你蒙耶和華賜福
[00:33:40.480 --> 00:33:41.880]  爲什麼他要這麼說
[00:33:41.880 --> 00:33:45.200]  他說你抹後的恩要比先前更加大
[00:33:45.200 --> 00:33:48.760]  我想當時發現老德在
[00:33:48.760 --> 00:33:52.160]  波瓦斯心裏面是充滿着愧疚的
[00:33:52.160 --> 00:33:53.280]  爲什麼呢
[00:33:53.280 --> 00:33:54.400]  我們不是提過
[00:33:54.400 --> 00:33:55.880]  他是老德的什麼
[00:33:55.880 --> 00:33:57.240]  近親來的
[00:33:57.240 --> 00:33:59.040]  其實他要施予援手
[00:33:59.040 --> 00:34:01.240]  他真的可以這麼做的
[00:34:01.240 --> 00:34:02.640]  爲什麼他不這麼做呢
[00:34:02.640 --> 00:34:04.000]  有兩個原因的
[00:34:04.000 --> 00:34:04.720]  第一
[00:34:04.720 --> 00:34:06.840]  原來他不是第一領先
[00:34:06.840 --> 00:34:08.400]  論親疏
[00:34:08.400 --> 00:34:09.760]  他排第二
[00:34:09.760 --> 00:34:11.160]  不到他
[00:34:11.160 --> 00:34:12.520]  就是說有一個人
[00:34:12.520 --> 00:34:14.120]  是第一個有資格
[00:34:14.120 --> 00:34:15.280]  頭號資格
[00:34:15.280 --> 00:34:17.920]  去買回老德夫家的田地
[00:34:17.920 --> 00:34:20.640]  然後照顧這兩個寡婦的
[00:34:20.640 --> 00:34:23.040]  所以他排第二
[00:34:23.040 --> 00:34:25.600]  那就不出聲了
[00:34:25.600 --> 00:34:28.040]  波瓦斯之所以愧疚是因爲什麼
[00:34:28.040 --> 00:34:31.760]  我們見到很多有需要的地方
[00:34:31.760 --> 00:34:34.080]  我們都會因爲某些原因
[00:34:34.080 --> 00:34:36.720]  我們是不出聲的
[00:34:36.720 --> 00:34:39.200]  覺得不是很關自己事
[00:34:39.200 --> 00:34:41.600]  覺得自己會不會多管閒事
[00:34:41.600 --> 00:34:43.480]  於是他就收了
[00:34:43.480 --> 00:34:45.720]  所以當拿羅米教老德
[00:34:45.720 --> 00:34:50.600]  主動去投靠波瓦斯的時候
[00:34:50.600 --> 00:34:52.360]  波瓦斯第一個反應
[00:34:52.360 --> 00:34:55.160]  他知道這是上帝對他的指責
[00:34:55.160 --> 00:34:57.040]  我們見到有需要的人
[00:34:57.040 --> 00:35:01.760]  我們沒有立刻出援手
[00:35:01.760 --> 00:35:04.720]  所以他說願耶和華賜福給你
[00:35:04.720 --> 00:35:06.360]  第二個原因爲什麼他不動呢
[00:35:06.360 --> 00:35:09.560]  他說因爲少年人無論貧富
[00:35:09.560 --> 00:35:11.480]  你都沒有跟從
[00:35:11.480 --> 00:35:13.960]  爲什麼他會說這樣的話呢
[00:35:13.960 --> 00:35:15.680]  原因是什麼
[00:35:15.680 --> 00:35:19.000]  老德應該尚是青春少艾
[00:35:19.000 --> 00:35:21.800]  他應該可以挑選一些
[00:35:21.800 --> 00:35:25.800]  靚仔小鮮肉去嫁
[00:35:25.800 --> 00:35:28.800]  起碼都是惡霸
[00:35:28.800 --> 00:35:30.640]  但是不好意思
[00:35:30.640 --> 00:35:32.640]  在《聖經書》裏面解釋
[00:35:32.640 --> 00:35:35.000]  波瓦斯很多惡霸都不是
[00:35:35.000 --> 00:35:36.360]  他只是阿叔
[00:35:36.360 --> 00:35:38.440]  年紀比較大
[00:35:38.440 --> 00:35:41.560]  所以他不覺得自己配得上這個女人
[00:35:41.560 --> 00:35:43.160]  所以他沒有參與
[00:35:43.160 --> 00:35:45.520]  但他見到老德竟然
[00:35:45.520 --> 00:35:48.280]  主動願意去投靠他的時候
[00:35:48.280 --> 00:35:49.240]  他覺得羞愧
[00:35:49.240 --> 00:35:53.320]  自己沒有去幫這個賢德的女人
[00:35:53.320 --> 00:35:55.160]  所以他說你放心
[00:35:55.160 --> 00:35:58.680]  我一定會盡我所能去幫你
[00:35:58.680 --> 00:36:02.200]  我會出手去處理這件事
[00:36:02.200 --> 00:36:06.040]  因爲老德你是一個賢德的婦人
[00:36:06.040 --> 00:36:07.920]  弟兄姊妹
[00:36:07.920 --> 00:36:09.760]  投靠耶和華的人
[00:36:09.760 --> 00:36:12.480]  耶和華是一定會照顧他
[00:36:12.480 --> 00:36:15.320]  同樣你走在正路里面
[00:36:15.320 --> 00:36:16.960]  你做正事
[00:36:16.960 --> 00:36:22.840]  神是不會將你的處境不處理的
[00:36:22.840 --> 00:36:26.360]  因爲我們的上帝是沒有恩典和憐憫的
[00:36:26.360 --> 00:36:28.760]  老德他的好行爲
[00:36:28.760 --> 00:36:32.840]  仰得波阿斯心裏的垂青
[00:36:32.840 --> 00:36:34.320]  波阿斯怎麼做呢
[00:36:34.320 --> 00:36:38.480]  他就和另一個所謂投靠的親戚說
[00:36:38.480 --> 00:36:42.880]  你就應該去照顧這兩個寡婦
[00:36:42.880 --> 00:36:45.800]  你應該屬他們夫家的地
[00:36:45.800 --> 00:36:47.840]  然後你應該娶了老德
[00:36:47.840 --> 00:36:51.600]  讓他能夠和你之間生一個兒子
[00:36:51.600 --> 00:36:52.400]  爲什麼
[00:36:52.400 --> 00:36:56.560]  因爲生一個兒子就是歸給老德的前夫
[00:36:56.560 --> 00:36:59.840]  以至他們家族的田產就有什麼
[00:36:59.840 --> 00:37:01.640]  有藍丁可以繼承
[00:37:01.640 --> 00:37:03.640]  你明不明白這個說法
[00:37:03.640 --> 00:37:07.720]  這個男人一開始說屬田產是可以的
[00:37:07.720 --> 00:37:09.760]  但是一說到要娶老德
[00:37:09.760 --> 00:37:13.280]  然後自己的兒子也變成別人的兒子
[00:37:13.280 --> 00:37:14.600]  他就不太可以
[00:37:14.600 --> 00:37:15.640]  於是他說不行了
[00:37:15.640 --> 00:37:17.000]  我放棄
[00:37:17.000 --> 00:37:18.560]  哇 哈利路亞
[00:37:18.560 --> 00:37:19.800]  當他放棄的時候
[00:37:19.800 --> 00:37:22.160]  誰是首選
[00:37:22.160 --> 00:37:24.000]  就變成了波阿斯
[00:37:24.000 --> 00:37:27.800]  所以波阿斯就請了所有的長老和民衆來做見證
[00:37:27.800 --> 00:37:29.120]  因爲這個人放棄了
[00:37:29.120 --> 00:37:31.440]  於是我可以名正言順怎麼樣
[00:37:31.440 --> 00:37:35.720]  就去贖回老德他們夫家的田產
[00:37:35.720 --> 00:37:39.440]  然後他正式就迎娶了老德
[00:37:39.440 --> 00:37:41.080]  成爲他的太太
[00:37:41.080 --> 00:37:42.720]  如果將來有後
[00:37:42.720 --> 00:37:46.160]  都令到老德的前夫
[00:37:46.160 --> 00:37:50.920]  他的家族能夠繼續開枝散葉下去
[00:37:50.920 --> 00:37:53.520]  實際上賢德的夫人
[00:37:53.520 --> 00:37:55.320]  孟耶和華賜福
[00:37:55.320 --> 00:37:57.280]  她認識耶和華很少
[00:37:57.280 --> 00:37:59.120]  她只認識她奶奶
[00:37:59.120 --> 00:38:01.200]  她在她奶奶身上見到
[00:38:01.200 --> 00:38:03.200]  對上帝的敬畏
[00:38:03.200 --> 00:38:04.640]  對上帝的投靠
[00:38:04.640 --> 00:38:06.520]  她就跟在一起
[00:38:06.520 --> 00:38:08.120]  當她這麼做的時候
[00:38:08.120 --> 00:38:09.480]  她這個賢德行爲
[00:38:09.480 --> 00:38:11.200]  不單止感動到上帝的心
[00:38:11.200 --> 00:38:14.680]  也感動到當時身邊淪舍的心
[00:38:14.680 --> 00:38:16.400]  所以大家都祝福他們
[00:38:16.400 --> 00:38:18.520]  結果聖經說什麼
[00:38:18.520 --> 00:38:22.720]  耶和華洗到老德懷孕生子
[00:38:22.720 --> 00:38:25.160]  第一胎生了個藍丁
[00:38:25.160 --> 00:38:26.880]  這個藍丁叫什麼名字呢
[00:38:26.880 --> 00:38:28.720]  他叫做俄比德
[00:38:28.720 --> 00:38:29.720]  俄比德是誰
[00:38:29.720 --> 00:38:31.640]  我特意用黃色來highlight
[00:38:31.640 --> 00:38:35.720]  俄比德是耶穌的父
[00:38:35.720 --> 00:38:37.360]  耶穌是誰
[00:38:37.360 --> 00:38:39.680]  耶穌是大衛的父
[00:38:39.680 --> 00:38:44.080]  那就是俄比德是誰
[00:38:44.080 --> 00:38:47.000]  哇 真的在考大家的親戚關係
[00:38:47.000 --> 00:38:49.840]  這麼難的嗎
[00:38:49.840 --> 00:38:52.840]  阿爺嘛 給點掌聲 不知道是誰
[00:38:52.840 --> 00:38:54.520]  真厲害
[00:38:54.520 --> 00:38:56.200]  聽不聽得到
[00:38:56.200 --> 00:38:58.800]  就是說大衛的爸爸就是耶穌
[00:38:58.800 --> 00:39:00.880]  大衛的阿爺就是誰
[00:39:00.880 --> 00:39:02.560]  就是俄比德
[00:39:02.560 --> 00:39:05.440]  你想想這個家族本來是滅亡的
[00:39:05.440 --> 00:39:08.000]  因爲他們沒有藍丁
[00:39:08.000 --> 00:39:10.400]  如果不是他們裏面有一對
[00:39:10.400 --> 00:39:14.680]  這麼敬虔愛主的所謂的婦女
[00:39:14.680 --> 00:39:15.840]  他們什麼叫敬虔
[00:39:15.840 --> 00:39:18.920]  就是他們的投靠
[00:39:18.920 --> 00:39:20.920]  聖私恩聯盟
[00:39:20.920 --> 00:39:24.240]  他們竟然能夠有藍丁繼承
[00:39:24.240 --> 00:39:29.440]  而大衛王就正正在他們的支派出現
[00:39:29.440 --> 00:39:32.640]  所以老德才會出現在家譜當中
[00:39:32.640 --> 00:39:35.240]  在耶穌的家譜裏經常找到老德的名字
[00:39:35.240 --> 00:39:37.400]  就是源自這個故事
[00:39:37.400 --> 00:39:38.800]  所以弟兄姊妹
[00:39:38.800 --> 00:39:41.040]  我們今天講一個幸福的人生
[00:39:41.040 --> 00:39:44.680]  面對着這兩個其實很痛苦的女人
[00:39:44.680 --> 00:39:47.360]  在人的評價或者看法裏面
[00:39:47.360 --> 00:39:48.960]  她們絕對不幸福的
[00:39:48.960 --> 00:39:51.720]  她們的人生喪夫喪子
[00:39:51.720 --> 00:39:53.320]  貧窮
[00:39:53.320 --> 00:39:58.520]  在社會的地位上是被歧視的
[00:39:58.520 --> 00:40:01.800]  在苦難當中都沒有人施予援手
[00:40:01.800 --> 00:40:04.960]  但是她們卻因爲只是一件事
[00:40:04.960 --> 00:40:06.960]  就是投靠耶和華
[00:40:06.960 --> 00:40:09.760]  耶和華就私恩聯盟她們
[00:40:09.760 --> 00:40:12.680]  所以在今年爲什麼我們會走入這個話題當中
[00:40:12.680 --> 00:40:15.080]  當然就是當一個地方沒有這件事
[00:40:15.080 --> 00:40:17.360]  你經常看到拉鞭拿的
[00:40:17.360 --> 00:40:19.560]  不懂扔垃圾就叫你扔垃圾
[00:40:19.560 --> 00:40:21.120]  到處都貼着
[00:40:21.120 --> 00:40:22.440]  現在我們可能沒什麼幸福
[00:40:22.440 --> 00:40:24.120]  所以經常講幸福
[00:40:24.120 --> 00:40:27.120]  但是真正的幸福是什麼呢
[00:40:27.120 --> 00:40:28.000]  我們一羣基督徒
[00:40:28.000 --> 00:40:29.520]  我們說我們信耶穌的
[00:40:29.520 --> 00:40:33.560]  究竟我們怎樣才能得到上帝給我們的福氣呢
[00:40:33.560 --> 00:40:36.120]  有一個小朋友的故事是這樣講的
[00:40:36.120 --> 00:40:37.520]  他就和小朋友說
[00:40:37.520 --> 00:40:41.400]  有一個人死了上天堂
[00:40:41.400 --> 00:40:45.440]  在天堂裏面就看到很多很大的貨倉
[00:40:45.440 --> 00:40:46.880]  好像outlet那樣
[00:40:46.880 --> 00:40:47.920]  他就覺得很奇怪
[00:40:47.920 --> 00:40:50.240]  爲什麼天堂有這麼多貨倉呢
[00:40:50.240 --> 00:40:51.080]  他就問天使
[00:40:51.080 --> 00:40:53.160]  哇 爲什麼天堂有這麼多貨倉
[00:40:53.160 --> 00:40:54.240]  他說不是啊
[00:40:54.240 --> 00:40:55.680]  是你們的東西
[00:40:55.680 --> 00:40:57.040]  人人都有一個
[00:40:57.040 --> 00:40:58.560]  他說 啊 人人都有一個
[00:40:58.560 --> 00:40:59.440]  就是我也有啊
[00:40:59.440 --> 00:41:01.040]  他說是啊 你也有一個
[00:41:01.040 --> 00:41:02.680]  他說可不可以帶我看看
[00:41:02.680 --> 00:41:04.760]  於是就進了一個很大的貨倉
[00:41:04.760 --> 00:41:05.480]  寫着他的名字
[00:41:05.480 --> 00:41:06.840]  他進去之後發現
[00:41:06.840 --> 00:41:09.680]  哇 很多東西
[00:41:09.680 --> 00:41:11.480]  最令他驚訝的是
[00:41:11.480 --> 00:41:16.960]  他竟然看到那個他夢寐以求的鋼琴
[00:41:16.960 --> 00:41:20.440]  他就說 哇 爲什麼我要的鋼琴在這裏呢
[00:41:20.440 --> 00:41:22.440]  我當年哀求着我媽
[00:41:22.440 --> 00:41:25.000]  我媽都不肯買的
[00:41:25.000 --> 00:41:26.240]  天使就說
[00:41:26.240 --> 00:41:28.760]  是啊 你媽不肯買
[00:41:28.760 --> 00:41:30.840]  不過上帝爲你預備了的
[00:41:30.840 --> 00:41:34.320]  啊 那爲什麼我沒有呢
[00:41:34.320 --> 00:41:36.560]  因爲你沒有祈禱嘛
[00:41:36.560 --> 00:41:37.440]  你沒有祈禱
[00:41:37.440 --> 00:41:38.520]  沒有下命令
[00:41:38.520 --> 00:41:42.120]  我們是送不了貨的
[00:41:42.120 --> 00:41:42.840]  弟子妹妹
[00:41:42.840 --> 00:41:46.520]  你有沒有興趣看看你上面的貨倉啊
[00:41:46.520 --> 00:41:48.800]  會不會其實你有很多需要
[00:41:48.800 --> 00:41:51.440]  其實上帝爲你預備了
[00:41:51.440 --> 00:41:52.920]  不過你沒有祈禱
[00:41:52.920 --> 00:41:54.080]  沒有下命令
[00:41:54.080 --> 00:41:56.920]  所以送不了貨
[00:41:56.920 --> 00:42:01.680]  不要等到你迴天價見到才讓我們忍恨了
[00:42:01.680 --> 00:42:03.280]  太可靠了
[00:42:03.280 --> 00:42:04.760]  我們一生所需要的
[00:42:04.760 --> 00:42:06.680]  上帝一定會爲我們預備
[00:42:06.680 --> 00:42:08.480]  所以我們會分四個課題去看的
[00:42:08.480 --> 00:42:10.080]  第一個是你投靠神
[00:42:10.080 --> 00:42:11.840]  你一定要認識神
[00:42:11.840 --> 00:42:14.760]  你要認識耶和華這位父神
[00:42:14.760 --> 00:42:16.480]  這個上帝的位格
[00:42:16.480 --> 00:42:19.280]  所以我們在第一個課題會講敬畏神
[00:42:19.280 --> 00:42:20.360]  當你敬畏神的時候
[00:42:20.360 --> 00:42:21.320]  聖經是這樣應許的
[00:42:21.320 --> 00:42:22.800]  他就敬畏耶和華
[00:42:22.800 --> 00:42:24.400]  心存謙卑的
[00:42:24.400 --> 00:42:25.840]  就會有什麼
[00:42:25.840 --> 00:42:29.360]  富有 尊榮 生命爲賞詞
[00:42:29.360 --> 00:42:30.840]  如果你想要的
[00:42:30.840 --> 00:42:33.480]  就像老爹和拿鵝米一樣
[00:42:33.480 --> 00:42:36.160]  你一定要學習什麼叫敬畏神
[00:42:36.160 --> 00:42:38.760]  其次我們會再看什麼叫分別爲性
[00:42:38.760 --> 00:42:41.480]  如何結出果子和成爲活祭
[00:42:41.480 --> 00:42:43.280]  什麼叫敬畏神呢
[00:42:43.280 --> 00:42:46.440]  老爹和拿鵝米就將敬畏神
[00:42:46.440 --> 00:42:48.280]  這麼複雜的神學問題
[00:42:48.280 --> 00:42:50.360]  簡單地活躍在我們面前
[00:42:50.360 --> 00:42:52.640]  敬畏不是很複雜
[00:42:52.640 --> 00:42:55.320]  就好像拿鵝米一樣
[00:42:55.320 --> 00:42:57.040]  當你走投無路的時候
[00:42:57.040 --> 00:43:00.160]  你還要知道你可以投靠耶和華
[00:43:00.160 --> 00:43:01.200]  你看看老爹
[00:43:01.200 --> 00:43:03.040]  一個外邦的女子
[00:43:03.040 --> 00:43:07.160]  她都不知道什麼是耶和華的律例典章
[00:43:07.160 --> 00:43:09.320]  她的認識神很少
[00:43:09.320 --> 00:43:12.080]  但是當奶奶這樣吩咐的時候
[00:43:12.080 --> 00:43:14.160]  她就跟着去做
[00:43:14.160 --> 00:43:15.720]  這個就是敬畏
[00:43:15.720 --> 00:43:18.520]  當你很多東西在困難當中
[00:43:18.520 --> 00:43:20.000]  你去投靠神
[00:43:20.000 --> 00:43:22.600]  當上帝指示你去走的時候
[00:43:22.600 --> 00:43:25.520]  安靜 順服 去跟從
[00:43:25.520 --> 00:43:29.720]  你就會得到上帝爲你預備的所有福氣
[00:43:29.720 --> 00:43:31.160]  上帝愛我們
[00:43:31.160 --> 00:43:33.160]  上帝是一個很慷慨的神
[00:43:33.160 --> 00:43:36.000]  願意在我們的生命當中不要那麼蠢
[00:43:36.000 --> 00:43:37.800]  回到天堂才發現
[00:43:37.800 --> 00:43:39.960]  原來上帝對你是很慷慨
[00:43:39.960 --> 00:43:42.720]  那是稍微遲了一點
[00:43:42.720 --> 00:43:44.680]  有我們在現世的生活當中
[00:43:44.680 --> 00:43:47.120]  都享受和上帝在一起
[00:43:47.120 --> 00:43:48.600]  老爹和拿鵝米
[00:43:48.600 --> 00:43:50.040]  在他們的生命裏面
[00:43:50.040 --> 00:43:52.200]  將咒詐變爲祝福
[00:43:52.200 --> 00:43:55.800]  將一個很苦的人生變爲一個很甜美的人生
[00:43:55.800 --> 00:43:57.960]  最重要是兩樣東西
[00:43:57.960 --> 00:44:02.840]  就是我們需要盡心儘性盡意盡力去愛主我們的神
[00:44:02.840 --> 00:44:06.120]  還要愛倫社如同自己
[00:44:06.120 --> 00:44:07.560]  拿鵝米
[00:44:07.560 --> 00:44:09.560]  他的愛很簡單
[00:44:09.560 --> 00:44:12.240]  就是好好地去愛他的家人
[00:44:12.240 --> 00:44:13.920]  老德也是很簡單
[00:44:13.920 --> 00:44:16.000]  他只不過是很好的
[00:44:16.000 --> 00:44:19.200]  也是去愛他的奶奶
[00:44:19.200 --> 00:44:21.360]  我們有時候基督徒說得太偉大
[00:44:21.360 --> 00:44:23.200]  覺得經常都要愛人如己
[00:44:23.200 --> 00:44:24.400]  接着我們又會覺得
[00:44:24.400 --> 00:44:26.880]  哎 這麼多人要愛 我愛不了那麼多
[00:44:26.880 --> 00:44:30.320]  使之們不要中了魔鬼的詭計
[00:44:30.320 --> 00:44:33.360]  這些這麼負面 這麼消極的說話
[00:44:33.360 --> 00:44:35.200]  是出自那惡者
[00:44:35.200 --> 00:44:36.360]  神要我們做的事情
[00:44:36.360 --> 00:44:39.920]  是絕對不會難到我們做不到的
[00:44:39.920 --> 00:44:42.200]  你想想 老德和拿鵝米
[00:44:42.200 --> 00:44:46.000]  他們一生在這麼大的苦難裏面都蒙福
[00:44:46.000 --> 00:44:47.840]  他敬畏神就是這麼簡單
[00:44:47.840 --> 00:44:49.080]  愛你的倫社
[00:44:49.080 --> 00:44:52.240]  就是愛你眼前見到的人
[00:44:52.240 --> 00:44:53.840]  不是說我請全世界喫
[00:44:53.840 --> 00:44:54.760]  我哪有那麼多錢
[00:44:54.760 --> 00:44:57.000]  不用的 只是請我喫就行了
[00:44:57.000 --> 00:44:58.560]  我在你面前
[00:44:58.560 --> 00:44:59.640]  你明白嗎
[00:44:59.640 --> 00:45:02.280]  我們簡簡單單地去享受上帝的愛
[00:45:02.280 --> 00:45:03.840]  然後去活出上帝的愛
[00:45:03.840 --> 00:45:06.640]  我相信我們就會令到我們身邊的人
[00:45:06.640 --> 00:45:08.360]  能夠活在幸福當中
[00:45:08.360 --> 00:45:09.440]  讓我們一起祈禱 好不好
