
[00:00:00.000 --> 00:00:06.000]  今天題目是 查驗 錯謬的零
[00:42:09.000 --> 00:42:10.000]  明白嗎
[00:42:10.000 --> 00:42:13.000]  這兩個主題
[00:42:13.000 --> 00:42:16.000]  《迦拉太書》第五章第六節講到
[00:42:16.000 --> 00:42:18.000]  保羅說的跟他
[00:42:18.000 --> 00:42:21.000]  約翰說講的是物上的引證
[00:42:21.000 --> 00:42:25.000]  跟《迦拉太書》第五章第六節
[00:42:25.000 --> 00:42:27.000]  如果你有聖經
[00:42:27.000 --> 00:42:29.000]  你馬上畫 畫幾畫
[00:42:29.000 --> 00:42:31.000]  就畫到那邊看
[00:42:31.000 --> 00:42:42.000]  第五章第六節
[00:42:42.000 --> 00:42:44.000]  因為在基督耶穌
[00:42:44.000 --> 00:42:46.000]  你受割禮不受割禮
[00:42:46.000 --> 00:42:48.000]  都沒有功效
[00:42:48.000 --> 00:42:53.000]  不是禮儀的問題
[00:42:53.000 --> 00:42:56.000]  什麼 唯獨使人發出
[00:42:56.000 --> 00:42:59.000]  仁愛的信心才有功效
[00:42:59.000 --> 00:43:03.000]  唯有使人發出仁愛的信心
[00:43:03.000 --> 00:43:08.000]  才有功效
[00:43:08.000 --> 00:43:09.000]  但是要小心
[00:43:09.000 --> 00:43:13.000]  你說我看到很多的教派
[00:43:13.000 --> 00:43:15.000]  也講到愛
[00:43:15.000 --> 00:43:17.000]  人間有很多人有愛
[00:43:17.000 --> 00:43:19.000]  父愛母愛
[00:43:19.000 --> 00:43:22.000]  朋友之愛
[00:43:22.000 --> 00:43:27.000]  夫妻之愛
[00:43:27.000 --> 00:43:32.000]  「世人皆有之,孟父之說過嗎?」
[00:43:32.000 --> 00:43:36.000]  我們也說過嗎? 中國有句說:「腐毒」
[00:43:36.000 --> 00:43:39.000]  什麼? 不是死
[00:43:39.000 --> 00:43:43.000]  對不對啊? 多愛嗎?
[00:43:43.000 --> 00:43:46.000]  耶穌說那個晚上求餅的
[00:43:46.000 --> 00:43:50.000]  像鄰居求餅來招待客人的說
[00:43:50.000 --> 00:43:53.000]  你們上帝會給我們什麼? 你求餅
[00:43:53.000 --> 00:43:59.000]  祂不會給你石頭
[00:43:59.000 --> 00:44:05.000]  你們求魚的不會給你什麼? 蛇
[00:44:05.000 --> 00:44:07.000]  你們上帝不好
[00:44:07.000 --> 00:44:11.000]  也不會這樣把這個石頭給你的兒子嗎?
[00:44:11.000 --> 00:44:15.000]  他要吃飯,吃餅,對不對?
[00:44:15.000 --> 00:44:19.000]  但是有很多的假冒的宗教
[00:44:19.000 --> 00:44:23.000]  假借的假,不是真假的愛
[00:44:23.000 --> 00:44:27.000]  假借,借口的借
[00:44:27.000 --> 00:44:32.000]  假愛是用來做情緒的內所
[00:44:32.000 --> 00:44:35.000]  方法就是讓你有罪疚感
[00:44:35.000 --> 00:44:37.000]  你們要侍奉,你們要去教會
[00:44:37.000 --> 00:44:39.000]  你不去教會,你就會去下地獄
[00:44:39.000 --> 00:44:42.000]  上帝會懲罰你們
[00:44:42.000 --> 00:44:45.000]  所以你們要穿福音
[00:44:45.000 --> 00:44:49.000]  很多宗教是這樣,很多的教派是這樣
[00:44:49.000 --> 00:44:52.000]  你們有義務,你們要奉獻
[00:44:52.000 --> 00:44:56.000]  因為你不奉獻,上帝就不愛你們
[00:44:56.000 --> 00:45:01.000]  加以恐懼,你怕什麼? 下地獄
[00:45:01.000 --> 00:45:05.000]  你還要怕,如果你做得不好
[00:45:05.000 --> 00:45:07.000]  這個群體會把你趕出去
[00:45:07.000 --> 00:45:10.000]  那你什麼朋友都沒有囉
[00:45:10.000 --> 00:45:15.000]  這個是很多邪教,操縫人的宗教
[00:45:15.000 --> 00:45:22.000]  用的就是情緒、勒索
[00:45:22.000 --> 00:45:26.000]  你擠出去,好像他們充滿愛很接受你
[00:45:26.000 --> 00:45:30.000]  加入他們的家,愛的大家庭
[00:45:30.000 --> 00:45:33.000]  但是慢慢發覺,你讓他捆綁
[00:45:33.000 --> 00:45:35.000]  給他操控
[00:45:35.000 --> 00:45:39.000]  他用著扭曲的愛來操控你
[00:45:39.000 --> 00:45:43.000]  虐待你,剝奪你的做人的價值
[00:45:43.000 --> 00:45:47.000]  把你變成他的工具,變成工具化
[00:45:47.000 --> 00:45:49.000]  這個是愛的勒索
[00:45:49.000 --> 00:45:51.000]  但是他卻講到
[00:45:51.000 --> 00:45:53.000]  約翰講到我們的愛
[00:45:53.000 --> 00:45:55.000]  要比起上愛的愛在教會裡面
[00:45:55.000 --> 00:46:00.000]  不是情緒的勒索
[00:46:00.000 --> 00:46:06.000]  不是感情的勒索
[00:46:06.000 --> 00:46:12.000]  是一個完滿的愛,坦然無懼的愛
[00:46:12.000 --> 00:46:14.000]  如果還有懼怕
[00:46:14.000 --> 00:46:18.000]  那你的愛常會得到完滿
[00:46:18.000 --> 00:46:21.000]  我們不是出於懼怕
[00:46:21.000 --> 00:46:24.000]  而是因為愛,愛的激勵
[00:46:24.000 --> 00:46:31.000]  原來基督的愛激勵我們
[00:46:31.000 --> 00:46:36.000]  第三章第十九節到二十一節
[00:46:36.000 --> 00:46:39.000]  跟第四章的這一段
[00:46:39.000 --> 00:46:42.000]  互應的
[00:46:42.000 --> 00:46:45.000]  因為懼怕你含有懲罰
[00:46:45.000 --> 00:46:49.000]  在第三章還有自責
[00:46:49.000 --> 00:46:50.000]  自責罵自己
[00:46:50.000 --> 00:46:52.000]  你不是怕人罵你
[00:46:52.000 --> 00:46:56.000]  你自己也罵自己,為什麼會這樣
[00:46:56.000 --> 00:47:03.000]  記得嗎,我們上一篇講到嗎
[00:47:03.000 --> 00:47:06.000]  說你不是聖靈感動我們嗎
[00:47:06.000 --> 00:47:08.000]  聖靈提醒我們嗎
[00:47:08.000 --> 00:47:10.000]  聖靈的感動嗎
[00:47:10.000 --> 00:47:12.000]  沒錯,你做錯了
[00:47:12.000 --> 00:47:14.000]  聖靈感動你了
[00:47:14.000 --> 00:47:17.000]  但是約翰基督講到
[00:47:17.000 --> 00:47:19.000]  我們都有罪
[00:47:19.000 --> 00:47:21.000]  沒有人敢說我沒有罪
[00:47:21.000 --> 00:47:22.000]  如果你說你沒有罪
[00:47:22.000 --> 00:47:24.000]  真理就不在你裡面
[00:47:24.000 --> 00:47:26.000]  所以我們若認知罪
[00:47:26.000 --> 00:47:28.000]  上帝是公義的
[00:47:28.000 --> 00:47:30.000]  知道嗎
[00:47:30.000 --> 00:47:33.000]  這經文
[00:47:33.000 --> 00:47:35.000]  你記得我講的那些經文嗎
[00:47:35.000 --> 00:47:37.000]  知道
[00:47:37.000 --> 00:47:39.000]  還有就是第四章說
[00:47:39.000 --> 00:47:43.000]  在審判的日坦然無懼
[00:47:43.000 --> 00:47:45.000]  上帝審判
[00:47:45.000 --> 00:47:48.000]  主宰來我們在審判臺前
[00:47:48.000 --> 00:47:49.000]  不懼怕
[00:47:49.000 --> 00:47:51.000]  因為耶穌基督已經拯救我們
[00:47:51.000 --> 00:47:53.000]  祂的保學已經使盡我們的罪
[00:47:53.000 --> 00:47:55.000]  祂的公義的衣袍
[00:47:55.000 --> 00:47:58.000]  已經我們戴上了
[00:47:58.000 --> 00:47:59.000]  穿上了
[00:47:59.000 --> 00:48:01.000]  我們穿上聖靈了
[00:48:01.000 --> 00:48:03.000]  不懼怕
[00:48:03.000 --> 00:48:05.000]  我們守愛的命令
[00:48:05.000 --> 00:48:07.000]  不是猶豫懼怕
[00:48:07.000 --> 00:48:09.000]  我們愛
[00:48:09.000 --> 00:48:12.000]  是因為上帝先愛我們
[00:48:12.000 --> 00:48:13.000]  我講得太長了
[00:48:13.000 --> 00:48:16.000]  還是最後還要講一個小故事
[00:48:16.000 --> 00:48:18.000]  講一講愛
[00:48:18.000 --> 00:48:21.000]  我當傳道前是教書的
[00:48:21.000 --> 00:48:24.000]  香港的一個學校學教書
[00:48:24.000 --> 00:48:28.000]  這個學校是
[00:48:28.000 --> 00:48:30.000]  校長把這班
[00:48:30.000 --> 00:48:33.000]  把一個放牛班
[00:48:33.000 --> 00:48:37.000]  叫什麼叫放牛班
[00:48:37.000 --> 00:48:39.000]  因為你是基督一級牛
[00:48:39.000 --> 00:48:42.000]  給放過
[00:48:42.000 --> 00:48:44.000]  我就是去放牛的
[00:48:44.000 --> 00:48:46.000]  但是放牛班裡面
[00:48:46.000 --> 00:48:49.000]  不是每一個就是
[00:48:49.000 --> 00:48:51.000]  不受教的
[00:48:51.000 --> 00:48:53.000]  大部分都是
[00:48:53.000 --> 00:48:55.000]  因為各種原因
[00:48:55.000 --> 00:48:57.000]  都給
[00:48:57.000 --> 00:48:58.000]  放到那一班上面
[00:48:58.000 --> 00:49:03.000]  其中只有幾個壞分子
[00:49:03.000 --> 00:49:07.000]  我記得有一個很壞的
[00:49:07.000 --> 00:49:09.000]  常常遲到
[00:49:09.000 --> 00:49:12.000]  他的作業
[00:49:12.000 --> 00:49:13.000]  不是抄同學的
[00:49:13.000 --> 00:49:15.000]  根本不教
[00:49:15.000 --> 00:49:16.000]  看我怎麼辦
[00:49:16.000 --> 00:49:20.000]  他每一天頭髮也不梳
[00:49:20.000 --> 00:49:24.000]  衣服也不洗
[00:49:24.000 --> 00:49:26.000]  就來上學
[00:49:26.000 --> 00:49:27.000]  我就問他為什麼這樣
[00:49:27.000 --> 00:49:31.000]  他說我只有一套校服
[00:49:31.000 --> 00:49:33.000]  鞋也是一樣
[00:49:33.000 --> 00:49:37.000]  禮拜六禮拜天可以洗
[00:49:37.000 --> 00:49:39.000]  他說我只有一套衣服
[00:49:39.000 --> 00:49:41.000]  禮拜天也是穿著這個
[00:49:41.000 --> 00:49:43.000]  那他沒辦法
[00:49:43.000 --> 00:49:47.000]  他上課就是
[00:49:47.000 --> 00:49:49.000]  睡覺
[00:49:49.000 --> 00:49:51.000]  放牛班的老師就有辦法
[00:49:51.000 --> 00:49:53.000]  把這個最壞的學生
[00:49:53.000 --> 00:49:55.000]  放在最前面對著你
[00:49:55.000 --> 00:49:56.000]  因為他在後面
[00:49:56.000 --> 00:49:59.000]  會影響很多的同學
[00:49:59.000 --> 00:50:01.000]  但是我看著他
[00:50:01.000 --> 00:50:04.000]  他就在睡
[00:50:04.000 --> 00:50:07.000]  我看著他還不在聽課
[00:50:07.000 --> 00:50:09.000]  罰他
[00:50:09.000 --> 00:50:12.000]  還可以罰他
[00:50:12.000 --> 00:50:14.000]  就流淌
[00:50:14.000 --> 00:50:18.000]  放學你留在課室裡一個小時
[00:50:18.000 --> 00:50:22.000]  他也就睡覺
[00:50:22.000 --> 00:50:25.000]  但是拿他沒有辦法
[00:50:25.000 --> 00:50:27.000]  罵他
[00:50:27.000 --> 00:50:34.000]  他還是嬉皮笑臉
[00:50:34.000 --> 00:50:37.000]  有一天校長告訴我
[00:50:37.000 --> 00:50:42.000]  禮班要多來了一個新的同學
[00:50:42.000 --> 00:50:44.000]  我們叫插班生
[00:50:44.000 --> 00:50:46.000]  就是這樣說
[00:50:46.000 --> 00:50:48.000]  中頭插進來的是什麼
[00:50:48.000 --> 00:50:51.000]  插班生
[00:50:51.000 --> 00:50:55.000]  全班只有一個位是空的
[00:50:55.000 --> 00:50:59.000]  就是這個環皮學生旁邊
[00:50:59.000 --> 00:51:03.000]  因為沒有人願意跟他坐在一塊
[00:51:03.000 --> 00:51:05.000]  明白嗎
[00:51:05.000 --> 00:51:08.000]  所以只有一個空位
[00:51:08.000 --> 00:51:13.000]  原來來的是一個女生
[00:51:13.000 --> 00:51:16.000]  很標緻
[00:51:16.000 --> 00:51:17.000]  我告訴他
[00:51:17.000 --> 00:51:22.000]  你坐在那邊沒有辦法
[00:51:22.000 --> 00:51:25.000]  事情很奇怪
[00:51:25.000 --> 00:51:27.000]  過了一陣子
[00:51:27.000 --> 00:51:29.000]  我覺得這個環皮學生
[00:51:29.000 --> 00:51:31.000]  好像曾經不正常
[00:51:31.000 --> 00:51:33.000]  因為他正常了
[00:51:33.000 --> 00:51:36.000]  每一天叫點名
[00:51:36.000 --> 00:51:39.000]  某某某到
[00:51:39.000 --> 00:51:41.000]  某某某老師找我
[00:51:41.000 --> 00:51:43.000]  我在
[00:51:43.000 --> 00:51:46.000]  他的名字我根本不看他
[00:51:46.000 --> 00:51:50.000]  因為我看前面了
[00:51:50.000 --> 00:51:53.000]  他說老師為什麼沒有念我的名
[00:51:53.000 --> 00:51:56.000]  我到了
[00:51:56.000 --> 00:51:59.000]  他每天都準時到
[00:51:59.000 --> 00:52:01.000]  作業做得不太好
[00:52:01.000 --> 00:52:04.000]  有空作業會交給我
[00:52:04.000 --> 00:52:06.000]  他的衣服
[00:52:06.000 --> 00:52:09.000]  看來進階了很多
[00:52:09.000 --> 00:52:13.000]  他的頭髮也是好像是
[00:52:13.000 --> 00:52:17.000]  梳得很整齊
[00:52:17.000 --> 00:52:20.000]  上課他不在打瞌睡
[00:52:20.000 --> 00:52:26.000]  當然我覺得他還是
[00:52:26.000 --> 00:52:28.000]  在摸魚
[00:52:28.000 --> 00:52:31.000]  在摸魚
[00:52:31.000 --> 00:52:33.000]  但是還是
[00:52:33.000 --> 00:52:38.000]  我就奇怪為什麼他會這樣
[00:52:38.000 --> 00:52:39.000]  我就問他
[00:52:39.000 --> 00:52:41.000]  他班上好的朋友沒有
[00:52:41.000 --> 00:52:43.000]  只有幾個就是壞的
[00:52:43.000 --> 00:52:45.000]  就一個某某某
[00:52:45.000 --> 00:52:49.000]  他最近是發生什麼問題
[00:52:49.000 --> 00:52:51.000]  他好像改變了
[00:52:51.000 --> 00:52:54.000]  老師你不知道嗎
[00:52:54.000 --> 00:53:02.000]  我今天告訴你他在談
[00:53:02.000 --> 00:53:04.000]  談什麼
[00:53:04.000 --> 00:53:08.000]  他以為他愛上了
[00:53:08.000 --> 00:53:12.000]  隔壁的女生
[00:53:12.000 --> 00:53:16.000]  愛是可以這樣改變我們
[00:53:16.000 --> 00:53:18.000]  所以我們愛
[00:53:18.000 --> 00:53:20.000]  一個更大的愛
[00:53:20.000 --> 00:53:23.000]  上帝的愛先愛我們
[00:53:23.000 --> 00:53:24.000]  原來基督的愛
[00:53:24.000 --> 00:53:27.000]  他為我們洗的愛
[00:53:27.000 --> 00:53:29.000]  定時之下的愛
[00:53:29.000 --> 00:53:33.000]  激勵了我們
[00:53:33.000 --> 00:53:36.000]  所以我們信的
[00:53:36.000 --> 00:53:40.000]  不是檳榔的教條
[00:53:40.000 --> 00:53:44.000]  是一個愛我們的
[00:53:44.000 --> 00:53:46.000]  道成若勝的
[00:53:46.000 --> 00:53:50.000]  我們的主耶穌基督
[00:53:50.000 --> 00:53:55.000]  只能教我教你不愛主
[00:53:55.000 --> 00:53:56.000]  不愛弟兄姐妹
[00:53:56.000 --> 00:53:57.000]  阿門
