
[00:00:00.000 --> 00:00:04.800]  每一年我們都有過年
[00:37:48.600 --> 00:37:50.600]  很多人離開六章六十六節
[00:37:50.600 --> 00:37:51.600]  六十七
[00:37:51.600 --> 00:37:54.600]  耶穌對那十二個仕徒說
[00:37:54.600 --> 00:37:56.600]  你們都要走
[00:37:56.600 --> 00:37:57.600]  很特別
[00:37:57.600 --> 00:38:00.600]  耶穌來到最後挑戰那些門徒
[00:38:00.600 --> 00:38:03.600]  你們是不是都要走
[00:38:03.600 --> 00:38:05.600]  彼得在六十八六十九節
[00:38:05.600 --> 00:38:06.600]  祂說主啊
[00:38:06.600 --> 00:38:09.600]  祢有永生之道
[00:38:09.600 --> 00:38:10.600]  開始的時候
[00:38:10.600 --> 00:38:12.600]  我說耶穌一生的使命
[00:38:12.600 --> 00:38:15.600]  就是祂要帶來給所有信祂的人
[00:38:15.600 --> 00:38:16.600]  有生命
[00:38:16.600 --> 00:38:19.600]  還有末日要叫我們復活
[00:38:19.600 --> 00:38:21.600]  耶穌永生之道
[00:38:21.600 --> 00:38:22.600]  也是犧牲之道
[00:38:22.600 --> 00:38:24.600]  只有神給的恩賜
[00:38:24.600 --> 00:38:28.600]  人才能夠去到主那裡
[00:38:28.600 --> 00:38:29.600]  祂說祢有永生之道
[00:38:29.600 --> 00:38:31.600]  我們還值得跟隨誰
[00:38:31.600 --> 00:38:33.600]  我信祢是神的兒子
[00:38:33.600 --> 00:38:36.600]  信祢會有生命
[00:38:36.600 --> 00:38:40.600]  也信祢是神的獨一的聖者
[00:38:40.600 --> 00:38:43.600]  然後耶穌最後說一句
[00:38:43.600 --> 00:38:44.600]  祂說你們十二個裡面
[00:38:44.600 --> 00:38:48.600]  有一個是被魔鬼所佔據
[00:38:48.600 --> 00:38:50.600]  就是出賣他的猶大
[00:38:50.600 --> 00:38:51.600]  你知道嗎
[00:38:51.600 --> 00:38:53.600]  連猶大可以跟從主
[00:38:53.600 --> 00:38:54.600]  都是神的恩典
[00:38:54.600 --> 00:38:57.600]  神的恩賜
[00:38:57.600 --> 00:39:01.600]  但最終有神完全的主權
[00:39:01.600 --> 00:39:03.600]  人有自己的選擇
[00:39:03.600 --> 00:39:05.600]  也是人的選擇
[00:39:05.600 --> 00:39:07.600]  也是神的揀選
[00:39:07.600 --> 00:39:10.600]  神的主權一直存在
[00:39:10.600 --> 00:39:13.600]  但是人要做自己的決定
[00:39:13.600 --> 00:39:15.600]  今天藉著這段經文
[00:39:15.600 --> 00:39:18.600]  我很想讓節目讓你想一想
[00:39:18.600 --> 00:39:20.600]  耶穌基督犧牲的愛
[00:39:20.600 --> 00:39:22.600]  祂說祂的肉要給我們吃
[00:39:22.600 --> 00:39:24.600]  祂的血要給我們喝
[00:39:24.600 --> 00:39:27.600]  跟我們抹餅喝的杯子一樣
[00:39:27.600 --> 00:39:29.600]  你有沒有體會耶穌犧牲的愛
[00:39:29.600 --> 00:39:32.600]  你有沒有看到神的恩賜
[00:39:32.600 --> 00:39:34.600]  是藉著神的恩賜
[00:39:34.600 --> 00:39:36.600]  我們才可以去到耶穌那裡
[00:39:36.600 --> 00:39:39.600]  如果不是父吸引人
[00:39:39.600 --> 00:39:41.600]  沒有人可以去到父那裡
[00:39:41.600 --> 00:39:43.600]  如果不是藉著神的話語
[00:39:43.600 --> 00:39:45.600]  沒有人可以去到
[00:39:45.600 --> 00:39:47.600]  最後門徒的選擇
[00:39:47.600 --> 00:39:49.600]  我們的選擇
[00:39:49.600 --> 00:39:55.600]  今天會不會願意為主犧牲多一點
[00:39:55.600 --> 00:39:57.600]  或者有些人說
[00:39:57.600 --> 00:39:58.600]  其實也不是犧牲的
[00:39:58.600 --> 00:40:00.600]  應該做的就做
[00:40:00.600 --> 00:40:03.600]  但是如果你真的信耶穌是犧牲的主
[00:40:03.600 --> 00:40:05.600]  信神的恩典
[00:40:05.600 --> 00:40:07.600]  天父的恩賜
[00:40:07.600 --> 00:40:09.600]  那我就想問
[00:40:09.600 --> 00:40:12.600]  我們自己有多肯放下自己
[00:40:12.600 --> 00:40:14.600]  或者放下自己
[00:40:14.600 --> 00:40:16.600]  就是一個犧牲
[00:40:16.600 --> 00:40:19.600]  直到一個地步我們覺得這個犧牲
[00:40:19.600 --> 00:40:21.600]  都不算是什麼
[00:40:21.600 --> 00:40:24.600]  這裡說主啊你有永生之道
[00:40:24.600 --> 00:40:29.600]  你和我是不是真的信主有永生之道
[00:40:29.600 --> 00:40:32.600]  這裡的挑戰就是你
[00:40:32.600 --> 00:40:36.600]  應用上你會不會將你的時間
[00:40:36.600 --> 00:40:40.600]  給多一點去親近主呢
[00:40:40.600 --> 00:40:42.600]  你會不會給多一點時間
[00:40:42.600 --> 00:40:45.600]  跪下去向主禱告
[00:40:45.600 --> 00:40:47.600]  你會不會給多一點時間
[00:40:47.600 --> 00:40:50.600]  去領受神的話語
[00:40:50.600 --> 00:40:52.600]  今天耶穌基督
[00:40:52.600 --> 00:40:54.600]  祂犧牲自己
[00:40:54.600 --> 00:40:56.600]  祂說祂是天上的娘
[00:40:56.600 --> 00:40:58.600]  來信祂的人
[00:40:58.600 --> 00:41:00.600]  就吃祂的肉
[00:41:00.600 --> 00:41:02.600]  喝祂的血
[00:41:02.600 --> 00:41:04.600]  你有沒有信呢
[00:41:04.600 --> 00:41:05.600]  如果你信
[00:41:05.600 --> 00:41:07.600]  你有沒有對應的行為
[00:41:07.600 --> 00:41:09.600]  兄弟姐妹
[00:41:09.600 --> 00:41:11.600]  我們可以跟從神
[00:41:11.600 --> 00:41:13.600]  但是最後我們還是跟從
[00:41:13.600 --> 00:41:15.600]  由大祂走自己的路
[00:41:15.600 --> 00:41:17.600]  祂完全不明白
[00:41:17.600 --> 00:41:21.600]  因為祂沒有領受父的教導
[00:41:21.600 --> 00:41:24.600]  所以祂去不了主那裡
[00:41:24.600 --> 00:41:27.600]  沒有人能夠靠自己
[00:41:27.600 --> 00:41:29.600]  去到基督那裡
[00:41:29.600 --> 00:41:31.600]  唯獨有神的恩賜
[00:41:31.600 --> 00:41:34.600]  今天你有沒有依靠神的恩典
[00:41:34.600 --> 00:41:36.600]  我們一起禱告
