
[00:00:00.000 --> 00:00:01.020]  在這個年初六
[00:36:19.820 --> 00:36:23.020]  你將你所得到的東西領取的時候
[00:36:23.020 --> 00:36:26.860]  你嘗試修正我們自己的心態
[00:36:26.860 --> 00:36:29.540]  你明白萬物是屬神的時候
[00:36:29.540 --> 00:36:33.420]  你會作出正確的選擇
[00:36:33.420 --> 00:36:35.620]  頂姐妹你呢?
[00:36:35.620 --> 00:36:38.460]  在北宣家七十週年
[00:36:38.460 --> 00:36:39.780]  你自己
[00:36:39.780 --> 00:36:40.980]  你的家庭
[00:36:40.980 --> 00:36:43.220]  你的團契、你的小組
[00:36:43.220 --> 00:36:49.860]  會否都甘心奉獻自己的財物、能力、人生
[00:36:49.860 --> 00:36:53.620]  給上主使用?
[00:36:53.620 --> 00:36:57.180]  今天有誰甘願奉獻
[00:36:57.180 --> 00:37:03.420]  滿手呈獻自己給上主?
[00:37:03.420 --> 00:37:11.060]  我們一起祈禱
[00:37:11.060 --> 00:37:11.940]  天父上帝
[00:37:11.940 --> 00:37:14.340]  萬物都屬於祢
[00:37:14.340 --> 00:37:15.660]  我們實在很感謝祢
[00:37:15.660 --> 00:37:18.700]  當我們坐在自己的家中
[00:37:18.700 --> 00:37:20.700]  或者祢給我們身處的地方
[00:37:20.700 --> 00:37:21.940]  我們環顧四周
[00:37:21.940 --> 00:37:25.420]  其實我們所得到的東西有很多
[00:37:25.420 --> 00:37:30.900]  我們依然能夠有足夠的生活
[00:37:30.900 --> 00:37:33.180]  我們多謝祢
[00:37:33.180 --> 00:37:35.300]  鎮壓祢要我們學習
[00:37:35.300 --> 00:37:40.780]  懂得將我們所得到的奉獻給祢使用
[00:37:40.780 --> 00:37:42.740]  求主幫助我們
[00:37:42.740 --> 00:37:45.660]  更加體會祢的公認和愛
[00:37:45.660 --> 00:37:50.780]  也讓我們懂得去愛祢、愛慕祢的家
[00:37:50.780 --> 00:37:51.740]  多謝祢
[00:37:51.740 --> 00:37:54.780]  祈禱是奉主耶穌基督得聖名之祈求
[00:37:54.780 --> 00:37:55.780]  阿門
