
[00:00:00.000 --> 00:00:01.560]  在七月和八月的時候
[00:36:33.880 --> 00:36:36.160]  我們去服侍那些有需要的人的時候
[00:36:36.160 --> 00:36:39.080]  我想強調要經驗的那一件事
[00:36:39.080 --> 00:36:42.080]  是神同工同在那份的奇妙
[00:36:42.080 --> 00:36:47.000]  而不是你努力的成果
[00:36:47.000 --> 00:36:51.320]  上兩個星期 應該是上個星期
[00:36:51.320 --> 00:36:54.680]  有個頂尖的女孩約我喫飯
[00:36:54.680 --> 00:36:56.160]  去了一個地方叫銀行館
[00:36:56.160 --> 00:37:00.040]  不知道大家知不知道 請幾大隊
[00:37:00.040 --> 00:37:01.920]  這個地方
[00:37:01.920 --> 00:37:07.840]  他強調去聘任那些奇英
[00:37:07.840 --> 00:37:09.320]  所以我那天去的那家餐廳
[00:37:09.320 --> 00:37:10.680]  他們有好幾家
[00:37:10.680 --> 00:37:12.040]  去的那家
[00:37:12.040 --> 00:37:13.440]  那頂尖的女孩約我們在那裏
[00:37:13.440 --> 00:37:15.000]  我想想 咦 銀行館
[00:37:15.000 --> 00:37:17.760]  我也聽聞過 但我沒去過
[00:37:17.760 --> 00:37:20.800]  但那天是一個特別的時刻
[00:37:20.800 --> 00:37:26.080]  因爲剛剛開始限聚令下有四個人
[00:37:26.080 --> 00:37:27.120]  那天是特別的時刻
[00:37:27.120 --> 00:37:31.720]  因爲原來他們平時在週六週日
[00:37:31.720 --> 00:37:33.520]  他們會
[00:37:33.520 --> 00:37:35.720]  老闆會開band
[00:37:35.720 --> 00:37:38.360]  原來他小時候是band友
[00:37:38.360 --> 00:37:39.480]  如果大家看到這張照片
[00:37:39.480 --> 00:37:40.840]  舉起手的那個是他
[00:37:40.840 --> 00:37:44.080]  下面那一段就是我在我的位置
[00:37:44.080 --> 00:37:47.280]  他所有位置都會擺了很多這些板
[00:37:47.280 --> 00:37:50.360]  然後我在我的位置
[00:37:50.360 --> 00:37:52.920]  通過這個通告
[00:37:52.920 --> 00:37:54.960]  然後拍他舉起手唱
[00:37:54.960 --> 00:37:58.200]  Oh yeah yeah
[00:37:58.200 --> 00:38:00.960]  I love you more than I can say
[00:38:00.960 --> 00:38:01.760]  這樣
[00:38:01.760 --> 00:38:06.440]  而這位老闆是87歲
[00:38:06.440 --> 00:38:07.440]  哇
[00:38:07.440 --> 00:38:09.400]  那一晚對我來說
[00:38:09.400 --> 00:38:11.360]  是超感動的一晚
[00:38:11.360 --> 00:38:12.160]  他說他很感動
[00:38:12.160 --> 00:38:13.840]  因爲那天全場爆滿
[00:38:13.840 --> 00:38:18.120]  他說好多個月沒有人光顧
[00:38:18.120 --> 00:38:19.960]  但那天全場爆滿
[00:38:19.960 --> 00:38:20.480]  我還笑
[00:38:20.480 --> 00:38:20.960]  我突然之間
[00:38:20.960 --> 00:38:21.800]  哇你這麼厲害
[00:38:21.800 --> 00:38:22.480]  一book到他
[00:38:22.480 --> 00:38:23.040]  是啊
[00:38:23.040 --> 00:38:24.280]  都不知道爲什麼
[00:38:24.280 --> 00:38:26.640]  然後他好多個月以來
[00:38:26.640 --> 00:38:28.200]  沒有試過開band
[00:38:28.200 --> 00:38:30.480]  就是有一個鼓手
[00:38:30.480 --> 00:38:31.400]  有一個吉他手
[00:38:31.400 --> 00:38:32.960]  有一個鋼琴
[00:38:32.960 --> 00:38:33.960]  然後有一個女聲
[00:38:33.960 --> 00:38:37.160]  有他自己的聲音
[00:38:37.160 --> 00:38:40.800]  好感動是當他唱這些歌的時候
[00:38:40.800 --> 00:38:44.040]  我這個沒有他這麼老的人
[00:38:44.040 --> 00:38:46.560]  但我同樣一樣
[00:38:46.560 --> 00:38:48.600]  他問當你
[00:38:48.600 --> 00:38:50.800]  你可以將你自己的年齡套進去
[00:38:50.800 --> 00:38:51.720]  這麼多歲的時候
[00:38:51.720 --> 00:38:54.920]  還有勇氣去追尋嗎
[00:38:54.920 --> 00:39:00.320]  還有勇氣去追尋夢想嗎
[00:39:00.320 --> 00:39:03.440]  在疫情
[00:39:03.440 --> 00:39:06.040]  但是我們很多不習慣
[00:39:06.040 --> 00:39:07.520]  但是人一人好多敏感
[00:39:07.520 --> 00:39:13.080]  因爲沒有這個習慣自己的脾氣差跌
[00:39:13.080 --> 00:39:15.560]  在很多不安
[00:39:15.560 --> 00:39:16.680]  很多人說移民
[00:39:16.680 --> 00:39:21.360]  很多人離開的時候
[00:39:21.360 --> 00:39:22.800]  我想說
[00:39:22.800 --> 00:39:28.800]  我們的心動盪
[00:39:28.800 --> 00:39:30.520]  動盪日子你還跟我說
[00:39:30.520 --> 00:39:32.120]  叫我出去服侍人
[00:39:32.120 --> 00:39:35.160]  你搞什麼
[00:39:35.160 --> 00:39:37.120]  本來我不想講這篇的
[00:39:37.120 --> 00:39:38.240]  不過既然教會安排了
[00:39:38.240 --> 00:39:40.440]  我就講
[00:39:40.440 --> 00:39:43.040]  但我明白上帝提醒我的是什麼
[00:39:43.040 --> 00:39:46.840]  他說無論得時不得時
[00:39:46.840 --> 00:39:51.720]  你總是一個全方位的人
[00:39:51.720 --> 00:39:54.360]  照明不在乎
[00:39:54.360 --> 00:39:57.320]  在順境的日子回應
[00:39:57.320 --> 00:39:58.960]  艱難
[00:39:58.960 --> 00:40:03.400]  困難
[00:40:03.400 --> 00:40:07.720]  在照明裏面的一部分
[00:40:07.720 --> 00:40:11.720]  因爲他叔叔
[00:40:11.720 --> 00:40:13.760]  他在做哦哦耶耶的時候
[00:40:13.760 --> 00:40:17.600]  是不是二十多三十歲的樂隊有這麼好的聲音
[00:40:17.600 --> 00:40:20.800]  我告訴你不是
[00:40:20.800 --> 00:40:26.160]  但是他唱出那份人與人的結聯
[00:40:26.160 --> 00:40:27.960]  他謝謝大家
[00:40:27.960 --> 00:40:30.320]  我是素面盲面
[00:40:30.320 --> 00:40:34.440]  他謝謝我們擁抱我們
[00:40:34.440 --> 00:40:35.520]  他邀請我們
[00:40:35.520 --> 00:40:38.480]  他說哪一個六十五歲想來找工作的
[00:40:38.480 --> 00:40:40.200]  來我這裏我會請你
[00:40:40.200 --> 00:40:42.880]  他指着的是他那個餐廳
[00:40:42.880 --> 00:40:45.320]  那個不是一個牌
[00:40:45.320 --> 00:40:51.360]  是刻意做出來的造字
[00:40:51.360 --> 00:40:53.680]  頂智慧有什麼難阻你去追尋夢想
[00:40:53.680 --> 00:40:56.320]  有什麼難阻你回應上帝的證明
[00:40:56.320 --> 00:41:00.640]  我們每一個人再獨善其身
[00:41:00.640 --> 00:41:01.560]  爲自己去活
[00:41:01.560 --> 00:41:07.320]  我想告訴你
[00:41:07.320 --> 00:41:12.760]  你的人生可等可憐
[00:41:12.760 --> 00:41:18.160]  求主激勵我們
[00:41:18.160 --> 00:41:20.520]  我再一次說
[00:41:20.520 --> 00:41:23.720]  上帝的應許是真實
[00:41:23.720 --> 00:41:32.360]  他說去吧 我就時時刻刻與你同在
